date,USDCAD,NZDJPY,empty,sum
2016.04.25,-69.9999999999923,-12.000000000000455,,-81.99999999999275
2016.04.25,-82.00000000000429,123.99999999999523,,41.99999999999093
2016.04.25,-154.0000000000097,-48.00000000000182,,-202.0000000000115
2016.04.25,-164.99999999999292,97.99999999999898,,-66.99999999999395
2016.04.25,-154.99999999999403,31.00000000000591,,-123.99999999998812
2016.04.25,-195.00000000001182,13.999999999995794,,-181.00000000001603
2016.04.25,-269.00000000000813,-143.00000000000068,,-412.0000000000088
2016.04.25,-391.000000000008,-314.9999999999977,,-706.0000000000057
2016.04.25,-408.00000000000836,-361.99999999999477,,-770.0000000000032
2016.04.25,-417.0000000000007,-429.00000000000205,,-846.0000000000027
2016.04.25,-419.0000000000138,-423.0000000000018,,-842.0000000000157
2016.04.25,-358.00000000001387,-364.9999999999949,,-723.0000000000088
2016.04.25,-377.0000000000051,-284.9999999999966,,-662.0000000000017
2016.04.25,-360.0000000000048,-292.0000000000016,,-652.0000000000064
2016.04.25,-387.000000000004,-221.00000000000364,,-608.0000000000076
2016.04.25,-417.0000000000007,-362.99999999999955,,-780.0000000000002
2016.04.25,-371.99999999999454,-412.9999999999967,,-784.9999999999912
2016.04.25,-364.9999999999931,-343.0000000000035,,-707.9999999999966
2016.04.25,-353.0000000000033,-310.0000000000023,,-663.0000000000056
2016.04.25,-337.0000000000095,-146.0000000000008,,-483.0000000000103
2016.04.25,-490.0000000000126,-126.00000000000477,,-616.0000000000174
2016.04.25,-534.9999999999966,-162.9999999999967,,-697.9999999999933
2016.04.25,-483.0000000000112,-215.0000000000034,,-698.0000000000146
2016.04.25,-408.00000000000836,-84.00000000000318,,-492.00000000001154
2016.04.25,-652.0000000000082,-173.99999999999238,,-826.0000000000006
2016.04.25,-564.9999999999933,-97.99999999999898,,-662.9999999999923
2016.04.25,-449.9999999999948,-147.99999999999613,,-597.9999999999909
2016.04.25,-381.99999999999346,-185.99999999999284,,-567.9999999999864
2016.04.25,-341.99999999999784,-207.9999999999984,,-549.9999999999962
2016.04.25,-239.00000000001143,-153.99999999999636,,-393.0000000000078
2016.04.25,-432.9999999999945,-378.0000000000001,,-810.9999999999945
2016.04.25,-371.00000000001023,-347.999999999999,,-719.0000000000092
2016.04.25,-469.0000000000083,-287.9999999999967,,-757.000000000005
2016.04.25,-313.99999999999204,-287.00000000000614,,-600.9999999999982
2016.04.25,-439.99999999999596,-409.9999999999966,,-849.9999999999925
2016.04.25,-265.0000000000041,-393.0000000000007,,-658.0000000000048
2016.04.25,-232.99999999999432,-408.00000000000125,,-640.9999999999956
2016.04.25,-343.00000000000443,-388.9999999999958,,-732.0000000000002
2016.04.25,-371.00000000001023,-420.99999999999227,,-792.0000000000025
2016.04.25,-371.99999999999454,-400.0000000000057,,-772.0000000000002
2016.04.25,-333.0000000000055,-378.0000000000001,,-711.0000000000057
