date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,empty,sum
2015.08.10,-7.0000000000014495,-97.9999999999981,-17.000000000000348,0.0,0.0,-21.999999999999797,0.0,-198.99999999999363,,-342.9999999999933
2015.08.10,80.99999999999774,-105.99999999998388,-17.000000000000348,20.000000000010232,84.0000000000174,60.99999999999994,218.99999999999142,-198.99999999999363,,143.00000000003888
2015.08.10,112.99999999999643,-78.99999999998464,-53.999999999998494,67.99999999999784,116.00000000000499,47.9999999999925,222.99999999999542,-269.9999999999925,,165.0000000000116
2015.08.10,151.00000000000114,-121.99999999999989,-46.999999999997044,112.00000000000898,153.00000000000313,-21.00000000000435,320.9999999999935,-269.9999999999925,,277.00000000001296
2015.08.10,156.99999999999602,-107.99999999999699,-24.999999999986144,123.00000000000466,172.0000000000166,-2.000000000002,343.99999999998875,-242.00000000000887,,419.00000000001205
2015.08.10,168.99999999999693,-96.99999999999153,-18.999999999991246,138.00000000000523,224.000000000002,44.99999999999504,344.99999999999534,-236.99999999999832,,568.0000000000135
2015.08.10,190.99999999999673,-37.99999999998249,11.00000000000545,170.0000000000017,283.000000000011,23.999999999990695,339.0000000000004,-249.00000000001032,,731.0000000000131
2015.08.10,244.99999999999523,-21.00000000000435,70.99999999999883,225.00000000000853,299.00000000000483,44.99999999999504,383.99999999998437,-252.0000000000078,,995.9999999999745
2015.08.10,198.99999999999363,-60.99999999999994,-12.999999999996348,160.0000000000108,284.00000000001756,-20.0000000000089,368.9999999999971,-261.0000000000001,,657.0000000000138
2015.08.10,156.99999999999602,-130.99999999999224,-113.99999999999189,130.00000000000966,231.0000000000034,-133.00000000000534,357.99999999999164,-320.00000000000915,,178.0000000000021
2015.08.10,168.00000000000148,-103.99999999999298,-106.99999999999044,155.00000000000114,260.0000000000158,-75.00000000000284,295.99999999998516,-313.99999999999204,,279.00000000002524
2015.08.10,153.99999999999858,-72.99999999998974,-58.99999999998684,176.00000000000193,234.00000000000088,-47.00000000000814,302.9999999999866,-286.00000000000847,,401.9999999999947
2015.08.10,161.00000000000003,-24.999999999986144,-18.999999999991246,191.0000000000025,229.00000000001253,-11.00000000000545,261.9999999999845,-235.99999999999176,,552.0000000000248
2015.08.10,154.99999999999403,-31.999999999987594,-49.99999999999449,210.99999999999852,216.00000000001617,7.9999999999968985,265.99999999998846,-245.99999999999068,,528.0000000000213
2015.08.10,136.99999999999824,-27.999999999983594,-66.99999999999484,204.00000000000773,213.00000000001873,21.999999999999797,235.99999999999176,-259.9999999999936,,457.00000000004417
2015.08.10,109.00000000000354,-56.99999999999594,-112.000000000001,215.0000000000034,219.00000000001364,5.999999999994898,207.00000000000162,-252.99999999999213,,334.00000000002797
2015.08.10,78.99999999999574,-66.99999999999484,-112.000000000001,222.0000000000084,229.00000000001253,-24.000000000001798,190.00000000000128,-253.99999999999866,,263.0000000000217
2015.08.10,80.00000000000229,-44.99999999998394,-109.00000000000354,222.0000000000084,235.00000000000742,20.999999999993246,170.00000000000347,-225.00000000000853,,349.00000000001876
2015.08.10,80.00000000000229,-78.00000000000028,-107.99999999999699,233.0000000000041,204.00000000000418,5.999999999994898,177.99999999998929,-287.9999999999994,,226.99999999999812
2015.08.10,92.99999999999864,-96.99999999999153,-21.00000000000435,284.000000000006,190.00000000000128,34.99999999999615,224.99999999998633,-263.99999999999756,,444.99999999999494
2015.08.10,-116.00000000000499,-197.00000000000273,-171.99999999999437,307.00000000000216,287.9999999999994,124.99999999999733,-52.000000000007596,-114.99999999999844,,67.99999999999073
2015.08.10,-124.99999999999733,-221.00000000000452,-185.99999999999727,270.00000000001023,236.99999999999832,51.99999999999649,-43.00000000001525,-113.00000000000753,,-129.00000000001683
2015.08.10,-58.99999999999794,-109.00000000000354,-131.99999999999878,277.000000000001,303.0000000000088,82.99999999999974,-55.000000000005045,-103.00000000000864,,204.99999999999562
2015.08.10,-14.000000000002899,31.000000000003247,-130.99999999999224,293.99999999999693,408.00000000000836,179.99999999999127,-112.000000000001,-160.00000000000458,,495.9999999999991
2015.08.10,-4.000000000004,45.000000000006146,-116.00000000000499,338.0000000000081,422.00000000001125,212.99999999999653,-124.00000000001299,-178.99999999999582,,595.0000000000042
2015.08.10,21.999999999999797,148.00000000001478,-107.99999999999699,503.0000000000001,494.00000000001666,393.9999999999944,-177.00000000000495,-181.00000000000892,,1095.0000000000148
2015.08.10,231.99999999999886,133.00000000000534,207.00000000000162,537.0000000000061,443.0000000000156,464.9999999999932,160.00000000000458,-113.00000000000753,,2064.0000000000173
2015.08.10,254.99999999999412,131.00000000001444,266.0000000000107,576.9999999999982,414.00000000000324,486.999999999993,194.99999999998963,-121.99999999999989,,2203.000000000003
2015.08.10,288.9999999999948,-154.99999999999403,100.99999999999554,487.000000000009,123.00000000000644,330.9999999999924,402.9999999999978,-268.0000000000016,,1311.0000000000002
2015.08.10,258.9999999999981,-147.99999999999258,11.00000000000545,444.0000000000026,139.00000000000023,282.99999999999994,498.9999999999828,-324.9999999999975,,1161.999999999999
2015.08.10,261.99999999999557,-170.99999999998784,-9.999999999998899,481.00000000000875,25.00000000000835,298.9999999999937,502.9999999999868,-439.0000000000116,,949.9999999999948
2015.08.10,409.99999999999926,-304.9999999999997,72.0000000000054,480.000000000004,137.00000000000932,383.99999999999545,709.9999999999884,-500.9999999999959,,1387.0000000000061
2015.08.10,473.99999999999665,-305.9999999999841,73.99999999999629,499.00000000000944,194.0000000000053,367.99999999999056,990.9999999999864,-600.0000000000006,,1694.0
2015.08.10,602.999999999998,-358.9999999999982,-109.99999999998789,454.9999999999983,-21.999999999988695,286.99999999999284,1188.9999999999957,-809.9999999999997,,1233.0000000000105
2015.08.10,541.0000000000026,-472.9999999999901,-190.00000000000128,442.0000000000073,-285.99999999998624,234.99999999999633,1255.9999999999905,-829.9999999999974,,695.0000000000217
2015.08.10,436.9999999999985,-631.9999999999882,-224.000000000002,362.99999999999955,-413.99999999998107,153.99999999999858,1210.9999999999843,-827.0,,68.00000000000978
2015.08.10,370.9999999999991,-648.0000000000041,-275.000000000003,362.99999999999955,-634.0000000000013,157.99999999999147,1177.9999999999902,-764.0000000000091,,-251.00000000003706
2015.08.10,326.0000000000041,-631.0000000000038,-317.9999999999961,346.00000000000364,-698.999999999983,112.000000000001,1117.9999999999968,-740.9999999999917,,-486.99999999996885
2015.08.10,265.0000000000041,-898.9999999999832,-384.00000000000654,368.0000000000092,-882.9999999999893,83.9999999999952,1071.999999999984,-747.9999999999931,,-1124.9999999999795
2015.08.10,46.00000000000159,-1211.999999999991,-724.9999999999978,358.0000000000041,-1100.9999999999964,-100.00000000000009,1168.9999999999977,-829.9999999999974,,-2394.999999999979
2015.08.10,4.000000000004,-1119.9999999999877,-787.9999999999887,301.00000000000193,-1034.0000000000016,-107.00000000000153,1062.9999999999918,-811.9999999999905,,-2492.999999999972
2015.08.10,58.000000000002494,-1117.9999999999968,-716.9999999999899,338.99999999999864,-1022.9999999999961,-104.99999999999955,1156.999999999986,-811.0000000000061,,-2220.000000000002
2015.08.10,104.00000000000409,-1153.9999999999884,-617.9999999999852,410.0000000000108,-1257.9999999999814,-91.00000000000774,1251.9999999999864,-797.0000000000033,,-2151.9999999999645
2015.08.10,124.00000000000189,-1200.0000000000011,-575.9999999999987,441.0000000000025,-1190.0000000000023,-31.000000000003247,1258.0000000000036,-811.9999999999905,,-1985.9999999999882
2015.08.10,175.99999999999838,-1190.0000000000023,-584.0000000000067,439.9999999999977,-1173.9999999999861,-53.00000000000304,1363.9999999999875,-817.000000000001,,-1838.000000000016
2015.08.10,166.99999999999494,-1088.9999999999845,-567.0000000000064,405.00000000000114,-1175.9999999999993,-30.000000000007798,1315.9999999999839,-815.0000000000101,,-1789.0000000000282
2015.08.10,173.00000000000094,-1062.9999999999918,-580.999999999987,401.00000000001046,-1168.9999999999977,-56.0000000000005,1309.0000000000045,-814.0000000000036,,-1799.999999999965
2015.08.10,151.9999999999966,-1065.999999999989,-578.9999999999961,427.0000000000067,-1183.0000000000007,-84.0000000000063,1297.999999999999,-812.999999999997,,-1847.999999999987
2015.08.11,139.00000000000023,-1088.0,-592.9999999999991,371.0000000000093,-1177.9999999999902,-34.000000000000696,1232.9999999999952,-808.0000000000088,,-1957.9999999999945
2015.08.11,192.00000000000327,-1053.9999999999993,-560.9999999999893,421.99999999999704,-1141.9999999999986,-26.000000000003798,1315.9999999999839,-801.9999999999916,,-1654.9999999999986
2015.08.11,185.99999999999727,-1045.9999999999914,-573.0000000000013,404.0000000000106,-1103.9999999999939,-2.000000000002,1285.0000000000027,-795.9999999999967,,-1645.999999999975
2015.08.11,187.9999999999993,-1036.999999999999,-560.9999999999893,388.00000000000523,-1085.999999999987,-33.000000000005244,1269.9999999999934,-795.9999999999967,,-1666.9999999999795
2015.08.11,192.99999999999872,-1051.9999999999864,-580.999999999987,389.00000000001,-1116.9999999999902,-40.00000000000669,1285.9999999999873,-809.9999999999997,,-1731.9999999999736
2015.08.11,173.00000000000094,-1068.0000000000023,-601.9999999999915,373.00000000000466,-1112.9999999999861,-33.000000000005244,1288.0000000000002,-805.9999999999956,,-1787.9999999999754
2015.08.11,126.99999999999933,-1079.999999999992,-604.0000000000045,448.0000000000075,-1158.9999999999989,-70.0000000000034,1251.9999999999864,-809.9999999999997,,-1896.000000000005
2015.08.11,59.99999999999339,-1173.0000000000018,-696.999999999992,438.0000000000024,-1217.9999999999857,-192.99999999999872,1228.9999999999911,-798.0000000000098,,-2352.000000000001
2015.08.11,68.99999999999685,-1140.999999999992,-682.0000000000048,454.9999999999983,-1131.9999999999998,-153.99999999999858,1193.9999999999839,-773.0000000000015,,-2164.000000000018
2015.08.11,153.99999999999858,-1022.9999999999961,-489.99999999999045,572.0000000000027,-930.999999999993,195.00000000000074,1231.9999999999886,-744.9999999999957,,-1035.9999999999845
2015.08.11,278.9999999999959,-951.9999999999973,-269.9999999999925,542.0000000000016,-493.99999999999443,447.99999999999284,1286.9999999999936,-712.0000000000015,,127.9999999999983
2015.08.11,276.9999999999939,-858.9999999999875,-182.99999999999983,523.0000000000103,-469.99999999999267,459.99999999999375,1201.999999999992,-565.9999999999999,,384.00000000001023
2015.08.11,221.99999999999997,-851.0000000000017,-231.99999999998778,475.9999999999991,-436.9999999999985,600.999999999996,1149.0,-537.0000000000097,,390.9999999999974
