date,USDCHF,GBPUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.07.24,106.99999999999044,187.99999999998818,-170.00000000000347,66.00000000001049,-85.99999999999719,-272.99999999999613,26.999999999999247,195.00000000000074,-24.00000000000091,392.9999999999989,65.00000000000395,12.000000000000455,-262.00000000000665,-102.00000000000209,100.99999999999909,-64.99999999999773,-170.99999999999227,134.99999999999625,263.00000000001324,,399.0000000000046
2017.07.24,131.99999999999878,181.9999999999933,-149.9999999999835,104.99999999999955,-143.9999999999997,-204.9999999999983,42.0000000000087,238.0000000000049,72.00000000000273,371.00000000001023,153.00000000000313,16.000000000019554,-243.00000000001543,-28.000000000005798,77.99999999998875,54.99999999999261,-84.00000000000318,160.00000000000458,253.00000000001432,,1003.0000000000351
2017.07.24,97.9999999999981,211.99999999998997,-137.9999999999937,97.00000000000264,-107.99999999999699,-189.99999999999773,39.00000000000014,233.00000000000543,110.99999999999,385.99999999999744,104.99999999999955,-25.999999999982037,-236.00000000001398,-41.000000000002146,61.99999999999761,25.99999999999625,-121.99999999999989,123.00000000000644,300.00000000001137,,931.0000000000085
2017.07.24,81.9999999999932,248.99999999998812,-112.99999999998533,143.9999999999997,-146.99999999999713,-215.99999999999397,35.00000000000725,248.00000000000378,85.00000000000796,405.0000000000109,158.0000000000137,-10.99999999999568,-246.00000000001288,-3.0000000000196536,90.99999999999397,49.99999999999716,-134.00000000000034,126.99999999999933,297.0000000000139,,1101.000000000024
2017.07.24,97.9999999999981,232.99999999999432,-112.000000000001,102.00000000000209,-93.99999999999409,-234.99999999999943,54.00000000000959,212.00000000000108,73.99999999998386,401.00000000000693,60.99999999999994,63.0000000000166,-213.00000000001873,-97.00000000001374,120.99999999999511,-27.000000000001023,-206.00000000000307,48.000000000003595,322.00000000000006,,804.9999999999801
2017.07.24,108.99999999999244,259.9999999999936,-73.99999999999629,128.00000000000588,-30.999999999992145,-230.00000000000398,70.0000000000034,252.0000000000078,87.99999999999386,384.00000000000654,130.0000000000079,-34.99999999999659,-192.99999999999872,-14.000000000002899,35.99999999998715,15.000000000000568,-200.9999999999934,-41.000000000002146,415.0000000000098,,1068.0000000000227
2017.07.24,120.99999999999334,268.0000000000016,-62.99999999999084,124.00000000000189,10.000000000010001,-170.99999999999227,97.00000000000264,282.0000000000045,206.99999999999363,373.00000000000114,100.99999999999554,-103.999999999985,-164.00000000000858,0.0,-48.00000000000182,105.99999999999454,-212.99999999999386,-81.9999999999932,504.0000000000156,,1348.0000000000487
2017.07.24,114.99999999999844,269.9999999999925,-44.99999999998394,126.0000000000039,-25.999999999992696,-197.9999999999933,119.00000000000244,287.9999999999994,247.99999999999045,323.99999999999096,97.9999999999981,-137.00000000000045,-148.99999999999915,-15.00000000000945,-63.00000000000239,125.99999999999056,-217.9999999999893,-98.99999999999353,504.0000000000156,,1268.0000000000182
2017.07.24,122.99999999999534,98.99999999998244,-103.99999999999298,135.00000000000733,-45.99999999999049,-170.99999999999227,84.0000000000063,287.0000000000039,174.0000000000066,200.00000000000017,286.00000000000847,-93.99999999999409,-97.00000000001374,158.99999999999804,-88.00000000000807,186.9999999999976,-143.00000000000068,-100.99999999999554,529.0000000000017,,1419.00000000002
2017.07.24,106.99999999999044,25.999999999992696,-103.99999999999298,126.0000000000039,-12.999999999996348,-218.00000000000352,70.99999999999883,270.99999999999903,16.999999999995907,39.999999999995595,307.00000000001285,6.000000000000227,-8.000000000008,200.00000000000017,-49.000000000006594,173.00000000000182,-179.9999999999926,-109.99999999999899,519.0000000000028,,1180.9999999999955
2017.07.24,91.99999999999208,13.999999999980695,-42.999999999993044,217.0000000000005,-105.99999999999498,-376.99999999999534,121.00000000000443,414.00000000000324,-173.00000000000182,28.000000000005798,565.0000000000155,169.00000000001114,105.99999999998388,469.99999999999267,-83.00000000001262,221.9999999999942,-265.00000000000057,-46.00000000000159,571.0000000000103,,1895.9999999999945
2017.07.24,134.0000000000008,109.99999999998789,-52.99999999999194,419.00000000000273,-62.99999999999084,-539.999999999992,135.00000000000733,587.9999999999997,-237.99999999999955,32.999999999994145,751.9999999999972,438.0000000000166,200.99999999998454,893.9999999999948,121.99999999999989,212.99999999999386,-357.9999999999899,-80.99999999999774,795.0000000000124,,3501.00000000003
2017.07.24,76.99999999999375,180.0000000000024,-85.99999999998609,396.00000000000745,-85.99999999999719,-424.99999999999716,89.00000000000574,514.9999999999987,-114.00000000000432,175.99999999999838,744.9999999999957,426.00000000001614,129.99999999998568,805.9999999999956,91.99999999999875,231.99999999999932,-322.00000000000273,-85.99999999999719,780.000000000003,,3525.0000000000155
2017.07.24,80.99999999999774,160.99999999998892,-43.999999999999595,467.0000000000063,-118.99999999999133,-435.99999999999284,81.00000000000884,564.000000000009,-105.00000000001819,151.9999999999966,758.9999999999985,412.00000000000614,112.000000000001,914.9999999999991,70.99999999999795,275.99999999999625,-289.99999999999204,-58.99999999999794,794.0000000000058,,3792.000000000021
2017.07.24,12.999999999996348,395.99999999999636,-15.999999999993797,514.0000000000033,-152.99999999999204,-468.0000000000035,63.00000000000195,558.000000000003,-46.999999999997044,435.9999999999919,558.9999999999984,508.0000000000098,134.99999999999625,942.9999999999827,141.9999999999959,225.9999999999991,-343.9999999999941,1.0000000000065512,795.0000000000124,,4261.000000000014
2017.07.24,-16.0000000000049,489.99999999999045,-48.000000000003595,463.0000000000023,-110.99999999999443,-487.99999999999955,-9.999999999998899,469.0000000000083,-12.000000000000455,578.9999999999961,482.00000000000466,510.0000000000193,42.999999999993044,787.9999999999887,238.9999999999901,204.9999999999983,-362.99999999999955,-7.9999999999968985,777.0000000000055,,3988.999999999998
2017.07.24,-20.0000000000089,424.00000000000216,-193.99999999998306,365.99999999999966,-93.99999999999409,-415.9999999999968,-88.99999999999464,397.99999999999835,-15.999999999991132,543.0000000000045,370.00000000000364,490.0000000000091,-140.0000000000068,641.999999999987,221.9999999999942,102.99999999999443,-347.999999999999,16.0000000000049,687.9999999999998,,2945.0000000000236
2017.07.24,25.999999999992696,421.99999999998903,-52.99999999999194,387.000000000004,-113.99999999999189,-466.99999999999875,24.000000000001798,436.00000000000307,-15.00000000001478,480.99999999999807,417.0000000000007,540.0000000000205,68.99999999998573,715.9999999999833,201.99999999999818,132.99999999999557,-325.00000000000284,2.000000000002,676.0000000000099,,3556.9999999999845
2017.07.24,115.99999999999389,441.99999999998687,-85.00000000000173,399.0000000000049,-82.99999999999974,-466.99999999999875,74.00000000000739,509.00000000000387,19.000000000005457,503.000000000009,392.9999999999989,492.999999999995,48.99999999998794,724.9999999999978,161.99999999999193,173.00000000000182,-325.00000000000284,12.000000000000899,743.0000000000048,,3851.9999999999873
2017.07.24,105.99999999999498,429.99999999999704,-7.0000000000014495,375.0000000000031,-90.99999999999665,-435.0000000000023,135.00000000000733,495.000000000001,82.99999999999841,443.99999999999994,331.999999999999,471.00000000000364,217.0000000000005,735.9999999999811,109.99999999999943,197.00000000000273,-290.9999999999968,-31.000000000003247,696.0000000000077,,3971.9999999999955
2017.07.24,61.999999999995396,410.99999999998363,12.999999999996348,333.0000000000055,-82.99999999999974,-388.00000000000523,154.0000000000097,472.00000000000574,67.00000000000728,263.99999999999756,302.0000000000023,414.0000000000157,236.99999999999832,699.9999999999895,16.999999999995907,197.00000000000273,-266.9999999999959,-103.99999999999298,687.0000000000153,,3488.000000000027
2017.07.24,36.999999999998145,398.9999999999938,123.00000000000644,389.000000000006,-123.99999999999079,-323.99999999999807,148.99999999999915,443.0000000000045,86.99999999998909,208.00000000000819,405.0000000000109,393.0000000000007,270.99999999999903,669.9999999999928,16.999999999995907,200.00000000000284,-271.99999999999136,-136.99999999999824,697.9999999999986,,3632.0000000000277
2017.07.24,53.999999999998494,359.99999999998255,184.00000000000637,418.0000000000073,-132.99999999999423,-320.99999999999795,192.99999999999872,487.99999999999955,37.00000000000614,116.00000000000499,529.0000000000017,385.0000000000193,337.99999999999386,735.9999999999811,-128.0000000000001,245.9999999999951,-235.99999999999,-124.00000000000189,693.0000000000102,,3835.000000000021
2017.07.24,108.99999999999244,329.99999999998585,136.00000000000279,377.0000000000051,-132.99999999999423,-286.00000000000136,204.99999999999963,492.999999999999,186.9999999999834,106.00000000000608,477.0000000000163,350.9999999999991,468.00000000000176,853.9999999999992,-156.0000000000059,307.9999999999927,-162.9999999999967,-117.99999999999588,649.999999999995,,4194.9999999999845
2017.07.24,118.99999999999133,326.9999999999884,224.000000000002,388.0000000000106,-131.99999999999878,-343.9999999999941,253.0000000000032,514.9999999999987,127.9999999999859,-53.999999999998494,441.0000000000025,433.9999999999975,581.9999999999936,887.9999999999999,-211.00000000001273,268.99999999999125,-185.00000000000227,-268.0000000000016,646.0000000000132,,4019.9999999999704
2017.07.24,61.999999999995396,350.9999999999902,205.00000000001074,249.00000000001032,-83.9999999999952,-304.9999999999926,257.0000000000072,360.0000000000048,164.99999999999204,-18.999999999991246,-69.9999999999923,186.00000000000705,531.9999999999991,548.9999999999995,-263.00000000000523,271.99999999999136,-170.0000000000017,-246.00000000000176,597.0000000000031,,2628.000000000031
2017.07.24,67.9999999999903,386.9999999999818,120.00000000000898,176.0000000000095,-32.999999999994145,-126.99999999999534,182.00000000000438,301.0000000000068,360.99999999999,234.00000000000088,11.00000000000545,189.99999999999773,412.9999999999967,446.9999999999974,-268.0000000000007,162.9999999999967,-173.00000000000182,-232.99999999999432,524.9999999999977,,2743.9999999999986
2017.07.24,57.99999999999139,282.9999999999888,79.00000000000685,147.00000000000824,-27.999999999994696,-103.9999999999992,147.00000000000824,256.0000000000007,340.0000000000034,161.99999999999548,45.000000000006146,183.9999999999975,387.99999999998835,392.9999999999989,-202.0000000000124,164.00000000000148,-155.00000000000114,-200.00000000000017,490.999999999997,,2447.999999999985
2017.07.24,64.99999999999284,264.9999999999819,113.00000000000753,102.00000000000209,8.000000000008,1.9999999999953388,161.00000000000003,251.00000000000122,473.99999999998954,117.99999999999588,-79.99999999999119,80.0000000000125,411.99999999999017,423.99999999997993,-332.00000000000784,209.99999999999375,-123.99999999999523,-242.99999999999324,476.0000000000098,,2381.9999999999727
2017.07.24,122.99999999999534,346.9999999999862,113.00000000000753,115.00000000000954,1.0000000000065512,-12.000000000000455,221.00000000000452,265.0000000000041,524.0000000000009,184.00000000000637,-86.99999999999264,138.00000000000523,485.99999999998647,401.99999999999125,-298.0000000000018,221.00000000000364,-87.0000000000033,-212.99999999999653,466.9999999999952,,2910.000000000008
2017.07.24,112.99999999999643,323.99999999999096,109.00000000000354,63.00000000000195,35.00000000000725,-25.99999999999625,204.99999999999963,225.00000000000853,572.0000000000027,208.00000000000819,-197.00000000000273,115.0000000000091,468.00000000000176,342.9999999999822,-291.000000000011,161.99999999999193,-120.99999999999511,-263.0000000000021,465.0000000000043,,2509.0000000000014
2017.07.24,123.99999999999079,368.9999999999971,143.00000000000423,74.00000000000739,33.000000000005244,-7.000000000005002,237.00000000000944,248.99999999999923,580.9999999999889,181.9999999999933,-156.00000000000057,144.00000000000546,509.99999999998823,369.99999999998147,-304.00000000000205,191.99999999999307,-101.99999999998965,-285.00000000000193,469.0000000000083,,2822.9999999999727
2017.07.24,107.99999999999699,432.9999999999945,199.00000000001583,130.0000000000079,8.000000000008,-40.99999999999682,245.0000000000063,253.99999999999866,545.9999999999923,197.00000000000273,-132.99999999998312,149.0000000000009,535.9999999999809,374.999999999992,-318.00000000001205,189.99999999999773,-112.99999999999955,-292.00000000000335,497.0000000000141,,2970.0000000000136
2017.07.24,109.99999999999899,444.9999999999843,199.00000000001583,143.00000000000423,-10.999999999994348,-61.99999999999761,256.0000000000007,279.00000000000705,555.9999999999832,124.99999999999733,-89.99999999999008,175.00000000001137,532.9999999999835,394.9999999999898,-323.0000000000075,189.99999999999773,-128.0000000000001,-286.99999999999284,507.000000000013,,3012.0000000000055
2017.07.24,112.99999999999643,465.99999999998863,276.00000000000955,170.00000000000347,-28.999999999990145,-69.99999999999318,299.00000000000483,300.0000000000003,537.0000000000061,130.0000000000079,-52.99999999999194,168.00000000000637,584.9999999999911,417.99999999998505,-300.00000000001137,207.9999999999984,-92.99999999998931,-270.99999999999903,490.999999999997,,3345.0000000000205
2017.07.24,124.99999999999733,441.0000000000025,295.0000000000008,203.00000000000873,-32.999999999994145,-100.99999999999909,324.00000000000205,341.0000000000024,502.9999999999859,106.99999999999044,18.0000000000069,187.00000000001182,588.9999999999951,457.9999999999807,-301.00000000000193,227.99999999999443,-95.99999999998943,-270.0000000000036,511.000000000017,,3529.0000000000073
2017.07.24,149.99999999999457,370.999999999988,219.99999999999798,185.00000000000182,-31.999999999998696,-117.999999999995,294.00000000000534,339.0000000000004,437.9999999999882,82.00000000000429,60.99999999999994,191.0000000000025,536.9999999999875,455.99999999998977,-284.000000000006,212.0000000000033,-88.99999999999864,-246.99999999999721,483.0000000000112,,3248.99999999998
2017.07.24,145.9999999999906,385.99999999999744,185.99999999999727,175.00000000000293,-41.9999999999976,-105.00000000000398,261.0000000000001,321.0000000000046,442.99999999998363,133.99999999998968,38.0000000000047,215.0000000000034,479.99999999999153,437.99999999998283,-237.99999999999955,198.99999999999807,-78.99999999999352,-200.99999999999562,451.0000000000014,,3207.9999999999577
2017.07.25,-23.00000000000635,400.00000000000034,206.00000000001728,170.00000000000347,-52.99999999999194,-460.9999999999985,138.00000000000477,282.99999999999994,431.99999999998795,174.99999999999181,39.999999999995595,177.00000000002092,504.9999999999999,440.9999999999803,-237.99999999999955,180.99999999999739,-63.00000000000239,-205.99999999999508,409.99999999999926,,2514.0000000000055
2017.07.25,134.99999999999625,350.9999999999902,167.00000000000603,159.00000000000912,-51.99999999999649,-153.99999999999636,243.99999999999977,309.0000000000037,471.00000000000364,131.99999999999878,60.99999999999994,155.00000000000114,491.99999999998136,431.99999999998795,-282.0000000000107,212.99999999999386,-54.99999999999261,-209.9999999999991,422.9999999999956,,2990.999999999972
2017.07.25,209.9999999999991,341.99999999999784,199.00000000001583,134.0000000000008,-21.999999999999797,-185.00000000000227,304.9999999999997,358.0000000000028,471.00000000000364,107.99999999999699,36.0000000000138,157.0000000000107,568.9999999999973,431.99999999998795,-283.00000000000125,212.99999999999386,-49.99999999999716,-193.99999999999417,426.9999999999996,,3227.0000000000255
2017.07.25,240.99999999999122,339.0000000000004,195.9999999999962,139.00000000000023,-45.99999999999049,-155.00000000000114,347.0000000000084,372.0000000000057,483.0000000000041,99.99999999998899,43.999999999999595,157.0000000000107,573.9999999999857,434.000000000001,-292.0000000000016,237.99999999999955,-55.999999999997385,-200.99999999999562,421.0000000000047,,3335.0000000000095
2017.07.25,231.99999999999886,340.9999999999913,185.99999999999727,136.00000000000279,-87.99999999999919,-153.99999999999636,342.000000000009,372.0000000000057,496.9999999999857,102.00000000000209,33.00000000001635,98.00000000001319,536.9999999999875,410.99999999998363,-332.00000000000784,251.99999999999534,7.000000000005002,-165.9999999999995,374.0000000000077,,3179.999999999998
2017.07.25,250.9999999999901,360.9999999999891,216.00000000001617,138.00000000000477,-75.9999999999983,-123.00000000000466,369.0000000000082,382.00000000000455,556.999999999988,100.99999999999554,36.999999999998145,87.99999999999386,568.9999999999973,436.9999999999985,-358.0000000000041,283.00000000000125,48.00000000000182,-164.99999999999292,399.00000000001603,,3514.0000000000036
2017.07.25,262.999999999991,278.00000000000045,170.00000000000347,127.00000000001043,-73.99999999999629,-114.00000000000432,370.9999999999991,387.99999999999943,562.9999999999882,60.99999999999994,60.99999999999994,70.99999999999795,586.999999999982,461.0000000000003,-409.000000000006,284.9999999999966,55.00000000000682,-195.9999999999962,399.00000000001603,,3346.999999999988
2017.07.25,261.0000000000001,271.99999999998334,148.00000000001478,64.0000000000085,-46.999999999997044,-78.99999999999352,329.00000000000153,307.0000000000017,543.9999999999827,73.99999999999629,-76.99999999999375,0.0,475.99999999998755,270.99999999999903,-379.0000000000049,233.0000000000041,37.00000000000614,-182.99999999999983,346.0000000000019,,2596.999999999999
2017.07.25,256.99999999999613,279.99999999999136,180.0000000000024,59.000000000009045,-52.99999999999194,-87.0000000000033,360.0000000000048,309.0000000000037,534.9999999999966,43.999999999999595,-85.00000000000173,19.000000000005457,536.9999999999875,284.9999999999797,-398.00000000001035,221.9999999999942,10.000000000005116,-241.00000000000233,358.9999999999982,,2591.9999999999636
2017.07.25,250.9999999999901,310.9999999999946,217.0000000000005,33.000000000005244,-12.999999999996348,-103.9999999999992,376.00000000000966,272.00000000000557,543.0000000000064,51.000000000001044,-177.99999999998929,51.00000000001614,562.9999999999802,192.99999999999872,-380.00000000000966,135.99999999999568,-125.99999999999056,-348.00000000000387,373.00000000000114,,2221.000000000016
2017.07.25,193.99999999999417,336.9999999999873,185.99999999999727,-36.999999999998145,56.0000000000005,-203.99999999999352,352.00000000000784,226.99999999999943,400.99999999998204,49.00000000001015,-309.0000000000037,60.000000000002274,473.99999999999665,78.99999999998464,-348.0000000000132,87.0000000000033,-320.99999999999795,-559.9999999999939,408.00000000000836,,1130.9999999999734
2017.07.25,144.99999999999514,374.999999999992,253.00000000001432,132.0000000000099,-67.9999999999903,-197.9999999999933,321.0000000000046,311.00000000000574,382.000000000005,22.999999999995246,-38.99999999998904,110.00000000001364,441.99999999998687,238.99999999998923,-278.0000000000058,128.99999999999068,-197.9999999999933,-348.00000000000387,500.9999999999959,,2234.0000000000227
2017.07.25,171.99999999999437,378.999999999996,261.0000000000001,210.00000000001017,-11.999999999989797,-186.9999999999976,326.9999999999995,381.0000000000091,383.99999999998613,52.000000000007596,111.00000000001664,125.0,437.99999999998283,364.9999999999931,-258.0000000000098,198.99999999999807,-149.0000000000009,-302.9999999999977,547.0000000000086,,3042.0000000000064
2017.07.25,178.00000000000037,409.99999999999926,316.0000000000052,194.0000000000053,-6.999999999990347,-188.0000000000024,367.0000000000062,368.00000000000165,418.9999999999827,22.999999999995246,60.99999999999994,106.99999999999932,506.9999999999908,339.99999999998477,-298.0000000000018,194.99999999999318,-153.99999999999636,-336.00000000000296,541.9999999999981,,3043.999999999968
2017.07.25,143.9999999999997,420.9999999999825,339.0000000000004,269.00000000000813,-120.99999999999334,-243.99999999999977,355.0000000000053,431.0000000000036,317.99999999998363,-1.0000000000065512,214.00000000000307,75.00000000001705,449.9999999999948,436.9999999999985,-299.0000000000066,274.9999999999915,-125.99999999999056,-315.9999999999941,530.0000000000082,,3151.000000000006
2017.07.25,121.99999999999989,390.9999999999858,320.00000000000915,310.0000000000103,-102.99999999999754,-245.00000000000455,334.00000000000097,455.0000000000054,312.9999999999882,28.999999999990145,278.00000000000045,82.99999999999841,426.9999999999996,446.9999999999974,-248.00000000000466,265.00000000000057,-104.99999999998977,-212.99999999999653,590.0000000000016,,3449.9999999999945
2017.07.25,157.99999999999147,390.9999999999858,312.00000000000114,282.99999999999994,-87.99999999999919,-230.00000000000398,362.00000000000676,459.0000000000094,318.9999999999884,8.000000000008,289.0000000000059,116.00000000001387,424.99999999998647,461.99999999998465,-259.00000000000034,271.0000000000008,-101.99999999998965,-212.99999999999653,533.0000000000057,,3495.999999999998
2017.07.25,146.99999999999713,385.99999999999744,320.00000000000915,265.99999999999955,-115.99999999999389,-236.0000000000042,376.00000000000966,438.00000000000506,354.99999999998977,-15.999999999993797,184.00000000000637,85.00000000000796,472.9999999999901,417.99999999998505,-330.0000000000125,265.99999999999113,-61.99999999999761,-243.99999999999977,497.99999999999847,,3207.999999999985
2017.07.25,90.99999999999665,471.9999999999835,341.99999999999784,295.0000000000008,-186.99999999999272,-304.9999999999926,335.0000000000075,418.0000000000073,252.9999999999859,2.999999999997449,198.00000000000927,97.00000000000841,439.99999999999596,425.99999999999307,-288.0000000000109,177.99999999999727,-168.99999999999693,-227.99999999999488,500.00000000001154,,2871.0000000000045
2017.07.25,73.99999999999629,429.99999999999704,304.9999999999997,318.00000000000716,-126.99999999999933,-308.9999999999975,314.99999999999864,408.00000000000836,199.99999999998863,11.00000000000545,234.00000000000088,165.00000000002046,386.9999999999818,394.9999999999898,-198.0000000000075,167.0000000000016,-182.99999999999272,-215.99999999999397,555.0000000000166,,2931.000000000022
2017.07.25,136.99999999999824,330.9999999999924,123.00000000000644,284.0000000000065,-111.99999999998988,-328.9999999999935,270.0000000000036,458.00000000000284,229.99999999998977,38.0000000000047,295.0000000000008,204.00000000000773,307.99999999999716,485.99999999998647,-187.00000000001182,218.9999999999941,-183.9999999999975,-214.00000000000307,595.9999999999966,,2952.999999999992
2017.07.25,200.00000000000017,291.9999999999812,70.0000000000145,230.000000000008,-23.999999999990695,-251.00000000000477,267.00000000000614,453.99999999999886,335.9999999999843,178.99999999999582,245.0000000000063,-25.000000000005684,286.99999999999284,439.99999999999596,-288.0000000000109,289.0000000000015,-155.00000000000114,-195.9999999999962,631.0000000000038,,2980.99999999998
2017.07.25,143.9999999999997,329.00000000000153,131.99999999999878,219.00000000000253,-32.999999999994145,-76.99999999999818,253.99999999999866,413.0000000000078,558.9999999999975,146.00000000000168,100.99999999999554,-205.99999999998886,161.99999999999548,295.99999999998516,-351.0000000000133,391.9999999999959,-6.999999999990791,-200.00000000000017,580.0000000000027,,2852.9999999999977
2017.07.25,235.99999999999176,351.99999999999676,117.00000000001154,194.0000000000053,-17.999999999995797,-103.9999999999992,311.00000000000574,429.0000000000016,579.9999999999841,164.00000000000858,83.9999999999952,-147.99999999999613,293.99999999999426,339.0000000000004,-353.00000000000864,355.000000000004,-46.999999999997044,-237.99999999999378,588.0000000000107,,3135.000000000019
2017.07.25,242.99999999999324,407.99999999998613,113.00000000000753,162.0000000000066,7.0000000000014495,-115.99999999999966,329.00000000000153,430.00000000000813,663.9999999999873,251.00000000000122,-53.999999999998494,-194.99999999999318,270.99999999999903,307.99999999999716,-389.00000000001,349.00000000000375,-27.999999999991587,-261.99999999999557,551.0000000000126,,3042.0000000000173
2017.07.25,225.99999999999287,204.99999999998852,100.0000000000112,163.00000000000205,27.00000000001035,-48.00000000000182,292.00000000000335,421.0000000000047,682.9999999999927,49.99999999999449,-36.999999999998145,-320.99999999999795,253.99999999999866,296.9999999999917,-431.0000000000116,418.99999999999693,-12.000000000000455,-248.99999999999923,614.0000000000034,,2652.9999999999814
2017.07.25,242.99999999999324,232.99999999999432,131.00000000001444,162.0000000000066,28.000000000005798,33.00000000000125,304.00000000000426,390.0000000000015,687.9999999999882,62.99999999999084,120.00000000000898,-322.9999999999791,275.9999999999874,256.99999999999613,-458.0000000000126,456.00000000000307,49.99999999999716,-280.00000000000244,614.0000000000034,,2987.0000000000027
2017.07.25,278.00000000000045,261.9999999999845,112.000000000001,184.00000000000637,-11.999999999989797,-52.99999999999727,345.0000000000064,470.00000000000375,724.9999999999943,120.99999999999334,107.99999999999699,-240.99999999998545,307.99999999999716,354.9999999999942,-429.00000000000205,457.9999999999984,55.00000000000682,-220.99999999999343,588.9999999999951,,3414.00000000001
2017.07.25,261.99999999999557,408.9999999999927,138.0000000000159,282.0000000000045,-0.999999999995449,-34.99999999999659,329.00000000000153,509.00000000000387,829.9999999999841,252.99999999999213,136.00000000000279,-368.9999999999998,262.999999999991,450.9999999999792,-487.99999999999955,549.9999999999972,40.99999999999682,-270.0000000000036,683.0000000000114,,3972.999999999974
2017.07.25,267.99999999999045,529.0000000000017,199.00000000001583,302.0000000000023,0.0,9.000000000000341,404.99999999999983,570.0000000000039,1030.0000000000011,306.9999999999906,2.999999999997449,-513.0000000000052,309.99999999998806,471.9999999999835,-608.0000000000041,617.999999999995,67.99999999999784,-317.9999999999961,757.0000000000076,,4407.99999999997
2017.07.25,81.9999999999932,778.9999999999964,299.00000000000483,443.99999999999994,-165.9999999999995,123.00000000000466,348.9999999999993,597.9999999999985,1299.999999999983,479.99999999999153,65.00000000000395,-716.9999999999845,73.99999999999629,409.99999999999926,-618.0000000000092,763.9999999999958,145.00000000001023,-304.9999999999997,812.999999999997,,4918.99999999998
