date,GBPUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURCAD,EURAUD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2017.01.23,-996.9999999999812,775.0000000000057,52.000000000007596,-522.9999999999957,-224.000000000002,-209.9999999999991,-144.99999999999514,-295.0000000000008,-1336.0000000000039,8.000000000008,-644.0000000000001,426.00000000000193,251.99999999999667,-333.9999999999899,,-3194.9999999999477
2017.01.23,-908.999999999982,734.0000000000089,-17.000000000000348,-441.99999999999795,-241.00000000000233,-211.00000000000563,-182.00000000000438,-261.0000000000001,-1314.9999999999995,31.000000000003247,-700.999999999996,501.99999999999534,224.000000000002,-302.9999999999866,,-3090.9999999999654
2017.01.23,-773.9999999999858,662.0000000000061,-30.999999999992145,-343.9999999999999,-241.99999999998667,-212.00000000000108,-136.99999999999824,-243.00000000000432,-1312.9999999999864,6.000000000017103,-699.9999999999895,496.9999999999999,212.99999999999653,-261.9999999999845,,-2879.9999999999086
2017.01.23,-813.9999999999814,621.0000000000093,-18.999999999991246,-333.9999999999899,-204.00000000000418,-233.00000000000543,-114.99999999999844,-258.9999999999981,-1275.0000000000039,-56.99999999999594,-617.0000000000009,391.9999999999959,202.9999999999976,-217.99999999998488,,-2928.999999999952
2017.01.23,-861.0000000000007,590.0000000000034,-22.999999999995246,-318.99999999999153,-157.99999999999147,-221.99999999999997,-182.00000000000438,-240.00000000000688,-1411.9999999999911,-100.99999999999554,-584.0000000000067,384.00000000000034,148.0000000000037,-168.99999999999693,,-3148.999999999973
2017.01.23,-911.9999999999795,688.0000000000024,-19.999999999997797,-312.9999999999966,-102.99999999998644,-172.00000000000549,-234.00000000000088,-136.99999999999824,-1461.0000000000011,-79.99999999999119,-655.9999999999899,486.99999999999477,68.99999999999685,-180.99999999998673,,-3024.99999999994
2017.01.23,-972.9999999999794,765.0000000000006,0.0,-314.99999999999864,-85.99999999998609,-124.99999999999733,-295.99999999999625,-113.00000000000753,-1515.999999999984,-7.999999999985796,-761.999999999996,492.00000000000443,121.99999999999989,-212.99999999999653,,-3027.9999999999227
2017.01.23,-926.999999999989,531.0000000000059,-10.999999999994348,-263.99999999999756,-68.99999999998573,-87.00000000000374,-234.99999999999633,-70.0000000000034,-1465.0000000000052,39.00000000001125,-636.9999999999986,328.00000000000296,109.99999999999899,-119.00000000000244,,-2875.999999999957
2017.01.23,-813.9999999999814,570.999999999998,50.0000000000056,-303.9999999999932,-79.99999999999119,-153.00000000000313,-156.00000000000057,-158.0000000000026,-1241.9999999999875,-97.9999999999981,-473.99999999999665,310.99999999999284,131.00000000000333,-102.99999999998644,,-2518.999999999942
2017.01.23,-815.9999999999945,632.000000000005,94.00000000000519,-380.999999999998,-75.00000000000284,-162.0000000000066,-94.00000000000519,-201.00000000000674,-992.9999999999994,-92.00000000000318,-377.9999999999894,293.99999999999693,197.99999999999818,-97.9999999999981,,-2071.999999999999
2017.01.23,-844.9999999999847,731.0000000000088,162.0000000000066,-428.9999999999905,-160.99999999998892,-130.0000000000079,-70.99999999999883,-292.9999999999988,-1041.9999999999873,-39.999999999995595,-404.9999999999887,316.0000000000025,273.000000000001,-139.9999999999846,,-2073.9999999999072
2017.01.23,-888.9999999999842,665.9999999999968,121.99999999999989,-500.00000000000045,-178.99999999999582,-172.00000000000549,44.99999999999504,-424.00000000000216,-1034.999999999986,-28.999999999990145,-241.99999999998667,319.0000000000026,400.00000000000034,-198.99999999999363,,-2116.9999999999495
2017.01.23,-894.9999999999792,881.0000000000002,196.00000000000728,-540.9999999999915,-170.99999999998784,-94.00000000000519,58.99999999999794,-423.0000000000067,-1041.000000000003,157.00000000000713,-229.99999999999687,387.00000000000045,605.9999999999955,-241.99999999998667,,-1350.9999999999484
2017.01.23,-903.9999999999937,457.00000000000784,70.0000000000034,-501.99999999999136,-177.99999999998929,-101.00000000000664,58.000000000002494,-404.99999999999983,-1113.9999999999927,101.00000000001774,-242.99999999999324,239.99999999999488,551.0000000000015,-235.99999999999176,,-2205.999999999931
2017.01.23,-917.9999999999966,240.0000000000091,93.00000000000975,-471.99999999999466,-181.9999999999933,-80.99999999999774,66.99999999999484,-436.9999999999985,-1248.999999999989,170.00000000000347,-208.99999999999253,51.9999999999925,609.9999999999994,-197.00000000000273,,-2512.999999999956
2017.01.23,-1044.9999999999848,564.9999999999977,249.00000000001032,-600.999999999996,-201.99999999999108,-67.00000000000594,92.00000000000318,-478.0000000000006,-1065.0000000000048,251.00000000000122,-215.99999999999397,94.99999999999886,719.000000000003,-245.0000000000063,,-1947.9999999999688
2017.01.23,-1231.9999999999886,953.000000000003,259.0000000000092,-671.9999999999948,-187.00000000000384,-24.999999999997247,26.000000000003798,-501.000000000007,-1368.999999999998,313.00000000000773,-319.999999999987,381.0000000000002,748.0000000000042,-348.9999999999993,,-1974.999999999948
2017.01.23,-1221.9999999999898,1084.0000000000032,88.00000000001029,-632.9999999999947,-170.99999999998784,-85.00000000000173,-60.00000000000449,-448.9999999999994,-1532.9999999999843,141.99999999999767,-408.9999999999927,617.999999999995,583.0000000000002,-363.9999999999866,,-2410.999999999935
2017.01.23,-1211.999999999991,1198.9999999999982,60.00000000000449,-620.9999999999937,-156.00000000000057,-126.99999999999933,-136.00000000000279,-441.99999999999795,-1679.9999999999927,85.00000000000173,-551.9999999999969,706.9999999999936,555.0000000000055,-485.0000000000021,,-2804.9999999999736
2017.01.23,-1154.999999999995,1243.9999999999998,19.00000000000235,-598.999999999994,-146.99999999998602,-117.00000000000044,-114.99999999999844,-462.0000000000068,-1665.9999999999898,102.00000000000209,-544.9999999999955,873.9999999999952,553.0000000000035,-537.9999999999941,,-2551.999999999957
2017.01.23,-1070.9999999999998,1161.0000000000014,-17.999999999995797,-557.9999999999918,-140.99999999999113,-270.0000000000036,-107.99999999999699,-475.99999999999864,-1726.9999999999895,-225.99999999999287,-506.0000000000064,822.0000000000027,456.9999999999963,-539.999999999985,,-3200.999999999951
2017.01.23,-1204.9999999999893,1162.0000000000061,68.00000000000139,-547.999999999993,-153.9999999999875,-297.00000000000284,-92.99999999999864,-465.0000000000043,-1739.999999999986,-232.99999999999432,-507.9999999999973,771.0000000000008,365.0000000000042,-499.000000000005,,-3375.9999999999454
2017.01.23,-1200.9999999999854,1082.9999999999984,39.00000000000014,-527.9999999999951,-160.00000000000458,-275.99999999999847,-134.99999999999625,-413.0000000000078,-1812.999999999998,-194.99999999998963,-581.9999999999936,745.9999999999951,368.9999999999971,-506.9999999999908,,-3572.9999999999695
2017.01.23,-1239.9999999999966,1192.0000000000073,43.999999999999595,-572.9999999999902,-164.99999999999292,-257.0000000000072,-121.00000000000443,-418.0000000000073,-1750.9999999999914,-160.99999999998892,-577.9999999999897,774.9999999999915,402.00000000000233,-506.0000000000064,,-3356.9999999999745
2017.01.23,-1306.9999999999916,1287.9999999999968,110.00000000001009,-627.9999999999952,-158.99999999999804,-291.0000000000079,-102.99999999999754,-431.0000000000036,-1700.999999999997,-214.00000000000307,-519.9999999999872,727.9999999999944,375.9999999999986,-475.0000000000032,,-3326.9999999999845
2017.01.23,-1361.9999999999966,1283.0000000000014,193.00000000000983,-620.9999999999937,-157.99999999999147,-284.0000000000065,-72.0000000000054,-429.0000000000016,-1671.0000000000002,-198.99999999999363,-465.99999999998863,706.9999999999936,378.00000000000057,-421.0000000000047,,-3121.9999999999773
2017.01.23,-1362.999999999981,1165.9999999999968,177.00000000000495,-628.9999999999907,-160.99999999998892,-260.00000000000466,-60.00000000000449,-428.00000000000614,-1675.9999999999886,-151.9999999999966,-429.99999999999704,628.0000000000001,395.0000000000009,-434.000000000001,,-3226.9999999999563
2017.01.23,-1341.9999999999986,1168.0000000000064,201.00000000000674,-639.9999999999961,-160.99999999998892,-246.99999999999721,-50.0000000000056,-441.99999999999795,-1639.999999999997,-136.99999999998712,-407.99999999998613,628.9999999999907,443.0000000000045,-435.9999999999919,,-3061.999999999938
2017.01.23,-1655.999999999991,1269.0000000000055,230.000000000008,-779.9999999999918,-175.99999999999838,-322.00000000000006,-126.0000000000039,-490.999999999997,-1849.9999999999961,-276.9999999999939,-468.9999999999861,659.9999999999966,377.0000000000051,-493.99999999999443,,-4104.999999999937
2017.01.24,-1726.9999999999895,1557.0000000000023,256.0000000000007,-976.9999999999945,-168.99999999999693,-297.9999999999983,-309.99999999999915,-639.0000000000007,-2695.9999999999873,-251.99999999998556,-1200.0000000000011,716.9999999999987,351.0000000000013,-729.9999999999862,,-6116.999999999936
2017.01.24,-1631.999999999989,1546.999999999997,351.0000000000013,-1045.9999999999914,-170.00000000000347,-280.9999999999979,-51.000000000001044,-705.0000000000001,-1604.0000000000055,-231.99999999998778,-361.9999999999957,730.000000000004,573.0000000000013,-724.9999999999978,,-3606.999999999966
2017.01.24,-1677.9999999999795,1638.999999999996,389.000000000006,-984.9999999999915,-168.99999999999693,-263.99999999999756,-16.0000000000049,-624.9999999999977,-1604.0000000000055,-161.99999999999548,-363.9999999999866,712.0000000000033,551.0000000000015,-614.0000000000034,,-3189.9999999999527
2017.01.24,-1613.999999999982,1503.0,275.000000000003,-861.9999999999961,-173.99999999998528,-289.0000000000059,-56.0000000000005,-519.9999999999983,-1648.9999999999893,-208.99999999999253,-442.9999999999934,753.0000000000001,407.99999999999727,-514.9999999999987,,-3391.9999999999422
2017.01.24,-1503.9999999999943,1382.9999999999955,245.0000000000063,-761.0000000000006,-173.99999999998528,-292.9999999999988,-58.000000000002494,-492.999999999999,-1702.999999999988,-197.00000000000273,-466.9999999999952,734.9999999999994,436.00000000000307,-513.9999999999923,,-3364.999999999954
2017.01.24,-1570.999999999989,1384.0000000000005,258.0000000000027,-832.9999999999949,-165.9999999999995,-324.00000000000205,-50.0000000000056,-556.0000000000009,-1743.0000000000057,-282.9999999999888,-428.9999999999905,716.9999999999987,441.99999999999795,-591.9999999999925,,-3745.99999999997
2017.01.24,-1564.999999999994,1183.9999999999975,220.00000000000907,-817.9999999999965,-161.99999999999548,-351.0000000000013,-58.000000000002494,-540.0000000000072,-1790.0000000000027,-336.00000000000296,-436.9999999999985,504.99999999999545,395.99999999999636,-573.9999999999857,,-4325.999999999988
2017.01.24,-1507.9999999999982,1185.0000000000023,292.00000000000335,-819.9999999999985,-160.99999999998892,-351.0000000000013,24.000000000001798,-553.0000000000035,-1607.9999999999873,-331.999999999999,-286.99999999999284,515.9999999999911,377.0000000000051,-439.99999999999596,,-3665.9999999999627
2017.01.24,-1712.9999999999868,1335.9999999999986,399.0000000000049,-998.9999999999943,-149.9999999999835,-353.0000000000033,83.9999999999952,-687.0000000000043,-1517.999999999997,-339.99999999998477,-157.99999999999147,465.0000000000034,463.9999999999977,-500.9999999999959,,-3670.999999999942
2017.01.24,-1714.9999999999998,1421.0000000000064,406.00000000000637,-940.9999999999918,-129.99999999998568,-334.00000000000097,48.99999999999905,-602.0000000000025,-1560.000000000006,-344.99999999999534,-202.9999999999976,506.9999999999908,522.0000000000002,-506.9999999999908,,-3431.9999999999673
2017.01.24,-1616.9999999999795,1454.9999999999982,401.00000000000693,-920.9999999999941,-124.99999999999733,-330.0000000000081,15.999999999993797,-595.0000000000011,-1549.9999999999848,-346.0000000000019,-249.99999999999466,612.9999999999995,524.0000000000023,-539.999999999985,,-3264.999999999946
2017.01.24,-1617.9999999999861,1591.9999999999986,265.0000000000041,-920.9999999999941,-151.9999999999966,-321.0000000000046,-100.99999999999554,-574.0000000000078,-1746.9999999999875,-308.9999999999815,-492.0000000000035,731.9999999999993,461.0000000000003,-641.0000000000027,,-3825.999999999957
2017.01.24,-1545.9999999999807,1362.9999999999995,228.00000000000597,-823.9999999999914,-131.99999999999878,-345.0000000000064,-107.99999999999699,-521.0000000000048,-1810.9999999999848,-354.9999999999942,-500.9999999999959,736.9999999999948,383.99999999999545,-632.9999999999947,,-4063.9999999999527
2017.01.24,-1386.9999999999827,1263.999999999996,169.00000000000804,-768.9999999999975,-129.99999999998568,-331.999999999999,-126.0000000000039,-502.00000000000244,-1722.9999999999857,-339.0000000000004,-530.0000000000082,703.000000000003,375.9999999999986,-601.9999999999915,,-3927.999999999952
2017.01.24,-1383.9999999999852,1334.0000000000032,188.00000000001037,-788.9999999999952,-113.99999999999189,-307.99999999999716,-141.99999999999767,-494.00000000000557,-1719.0000000000039,-310.9999999999946,-536.0000000000032,736.0000000000042,383.0,-601.9999999999915,,-3757.9999999999472
2017.01.24,-1403.999999999983,1289.0000000000014,143.00000000000423,-768.9999999999975,-106.99999999999044,-287.0000000000039,-160.00000000000458,-460.00000000000483,-1761.9999999999968,-283.99999999999534,-563.9999999999867,736.9999999999948,375.9999999999986,-581.9999999999936,,-3833.9999999999577
2017.01.24,-1403.999999999983,1257.9999999999955,135.00000000000733,-731.9999999999993,-110.99999999999443,-292.9999999999988,-165.9999999999995,-479.0000000000072,-1770.9999999999893,-280.9999999999979,-583.0000000000002,739.0000000000043,373.00000000000114,-611.9999999999903,,-3926.9999999999523
2017.01.24,-1262.9999999999918,1094.9999999999989,87.00000000000374,-713.9999999999924,-154.99999999999403,-373.00000000000114,-148.99999999999915,-472.00000000000574,-1665.9999999999898,-381.99999999999346,-574.9999999999922,677.9999999999973,309.0000000000037,-590.0000000000016,,-4169.999999999958
2017.01.24,-1166.0000000000005,1102.0000000000039,100.00000000000009,-639.0000000000007,-166.99999999998383,-391.000000000008,-124.00000000000189,-480.0000000000027,-1601.9999999999923,-394.9999999999898,-544.9999999999955,689.9999999999977,282.0000000000045,-526.0000000000042,,-3860.9999999999727
2017.01.24,-1089.999999999991,881.0000000000002,19.00000000000235,-644.9999999999956,-210.99999999998343,-340.00000000000693,-167.00000000000603,-439.0000000000005,-1588.999999999996,-332.9999999999833,-628.9999999999907,611.9999999999948,285.9999999999974,-536.0000000000032,,-4180.999999999962
2017.01.24,-1135.9999999999814,935.0000000000023,35.00000000000725,-673.9999999999968,-190.99999999998562,-268.0000000000016,-168.99999999999693,-465.9999999999998,-1658.0000000000039,-133.99999999998968,-661.0000000000005,584.9999999999937,390.0000000000015,-611.000000000006,,-4022.9999999999573
2017.01.24,-1271.9999999999843,939.0000000000072,26.000000000003798,-717.9999999999964,-201.99999999999108,-253.0000000000032,-177.00000000000495,-536.0000000000032,-1773.9999999999868,-110.99999999999443,-723.0000000000069,575.0000000000028,500.00000000000045,-648.9999999999885,,-4374.999999999946
2017.01.24,-1432.9999999999955,971.0000000000036,65.99999999999939,-725.9999999999933,-241.99999999998667,-285.9999999999974,-114.99999999999844,-563.0000000000024,-2038.999999999991,-133.99999999998968,-585.9999999999976,599.9999999999943,529.9999999999972,-658.0000000000031,,-4614.99999999996
2017.01.24,-1613.999999999982,914.0000000000015,69.00000000000794,-718.9999999999918,-248.99999999998812,-287.9999999999994,-75.9999999999983,-607.0000000000019,-2292.9999999999895,-158.99999999999804,-565.9999999999999,578.9999999999935,548.9999999999995,-658.0000000000031,,-5117.99999999995
2017.01.24,-1330.9999999999934,954.9999999999983,77.00000000000485,-732.9999999999948,-187.99999999998818,-278.00000000000045,-102.00000000000209,-614.9999999999989,-1861.0000000000016,-175.99999999999838,-544.9999999999955,599.9999999999943,573.9999999999967,-706.999999999991,,-4329.99999999997
2017.01.24,-1155.9999999999793,849.0000000000038,28.000000000005798,-712.9999999999969,-300.99999999999574,-291.0000000000079,-53.999999999998494,-648.9999999999995,-1627.999999999985,-70.99999999999883,-526.9999999999886,540.9999999999968,580.9999999999982,-690.9999999999972,,-4081.9999999999422
2017.01.24,-871.9999999999839,855.000000000004,1.0000000000065512,-698.9999999999941,-297.9999999999983,-274.00000000000756,-31.000000000003247,-663.999999999998,-1424.9999999999875,-7.0000000000014495,-547.999999999993,584.9999999999937,536.9999999999986,-672.0000000000059,,-3511.99999999997
2017.01.24,-844.0000000000003,841.0000000000082,35.00000000000725,-825.9999999999934,-258.0000000000027,-201.00000000000674,-41.9999999999976,-721.000000000005,-1198.9999999999945,72.0000000000054,-533.99999999999,533.0000000000013,697.9999999999986,-709.9999999999884,,-3155.9999999999573
2017.01.24,-841.9999999999872,936.000000000007,159.00000000000912,-823.9999999999914,-253.99999999999866,-163.00000000000205,-6.0000000000060005,-709.9999999999995,-1044.0000000000005,160.00000000000458,-465.0000000000043,501.99999999999534,866.9999999999956,-719.9999999999873,,-2403.9999999999654
2017.01.24,-769.9999999999818,905.0000000000011,136.00000000000279,-771.9999999999949,-255.99999999998957,-152.00000000000767,-24.999999999997247,-651.0000000000016,-1001.9999999999918,173.00000000000094,-496.99999999999187,477.00000000000387,809.9999999999997,-689.0000000000063,,-2312.999999999955
2017.01.24,-827.0,862.000000000009,156.00000000000057,-790.9999999999973,-245.99999999999068,-207.00000000000162,-55.000000000005045,-629.9999999999973,-1055.9999999999902,42.0000000000087,-537.9999999999941,450.00000000000284,717.000000000001,-692.0000000000038,,-2814.999999999958
2017.01.24,-1025.9999999999936,987.9999999999995,196.00000000000728,-891.9999999999928,-309.0000000000037,-287.9999999999994,-21.00000000000435,-750.0000000000063,-1122.0000000000007,-49.99999999999449,-493.99999999999443,475.9999999999991,768.000000000002,-733.0000000000059,,-3256.9999999999877
2017.01.24,-1010.9999999999841,993.0000000000092,213.00000000000762,-922.999999999996,-331.999999999999,-602.0000000000025,61.999999999995396,-807.0000000000022,-1110.9999999999952,-561.9999999999958,-432.9999999999945,480.99999999999454,470.00000000000375,-756.9999999999854,,-4318.999999999944
2017.01.24,-1172.9999999999795,1006.0000000000002,231.0000000000034,-1053.9999999999993,-353.99999999998766,-877.0000000000056,93.99999999999409,-912.0000000000017,-1141.9999999999986,-1055.9999999999902,-414.9999999999876,399.9999999999915,280.00000000000244,-775.9999999999989,,-5747.999999999956
2017.01.24,-1255.9999999999905,944.0000000000026,363.0000000000022,-1167.9999999999914,-363.0000000000022,-868.9999999999975,165.9999999999995,-985.999999999998,-984.9999999999915,-1059.9999999999943,-280.9999999999979,256.9999999999908,295.99999999999625,-845.9999999999912,,-5787.999999999964
2017.01.24,-1486.9999999999939,956.0000000000031,315.0000000000097,-1099.9999999999898,-361.9999999999957,-844.0000000000003,117.00000000000044,-985.999999999998,-1530.9999999999934,-1041.000000000003,-306.9999999999906,262.00000000000045,324.00000000000205,-865.999999999989,,-6549.999999999938
2017.01.24,-1498.9999999999836,932.0000000000022,264.0000000000087,-1083.0000000000007,-339.99999999998477,-882.000000000005,90.99999999999665,-933.000000000006,-1571.9999999999957,-1117.9999999999968,-395.99999999999636,319.9999999999932,265.99999999999955,-882.9999999999893,,-6832.999999999958
2017.01.24,-1627.999999999985,685.0000000000023,228.00000000000597,-1038.99999999999,-360.9999999999891,-939.0000000000009,97.00000000000264,-933.000000000006,-1821.000000000006,-1186.9999999999825,-390.0000000000015,134.00000000000034,224.9999999999974,-862.9999999999916,,-7791.9999999999445
2017.01.24,-1704.9999999999789,658.0000000000013,298.0000000000094,-1109.9999999999998,-339.0000000000004,-1140.0000000000077,148.0000000000037,-968.9999999999976,-1784.999999999992,-1573.0000000000023,-278.00000000000045,84.00000000000318,9.00000000000345,-876.9999999999944,,-8578.99999999995
2017.01.24,-1646.9999999999984,686.000000000007,345.0000000000064,-1078.9999999999966,-339.99999999998477,-1088.0,139.00000000000023,-918.0000000000077,-1680.999999999999,-1461.9999999999854,-290.9999999999968,97.99999999999898,-4.000000000004,-807.0000000000022,,-8048.999999999961
2017.01.24,-1564.999999999994,600.0000000000085,289.0000000000059,-1035.9999999999925,-312.00000000000114,-1019.9999999999986,131.99999999999878,-909.9999999999997,-1695.9999999999864,-1410.9999999999845,-292.00000000000335,94.99999999999886,100.00000000000009,-818.9999999999919,,-7844.99999999994
2017.01.24,-1497.9999999999993,516.0000000000053,298.0000000000094,-1003.9999999999937,-288.99999999998374,-1114.0000000000039,182.99999999999983,-929.000000000002,-1590.9999999999868,-1587.9999999999893,-167.9999999999904,4.9999999999954525,12.000000000000899,-812.999999999997,,-7979.9999999999345
2017.01.24,-1429.999999999998,427.0000000000067,202.0000000000022,-925.9999999999935,-290.9999999999968,-1050.0000000000066,185.99999999999727,-901.0000000000074,-1627.0000000000007,-1465.9999999999895,-164.99999999999292,40.99999999999682,31.999999999998696,-761.999999999996,,-7729.999999999981
2017.01.24,-1366.999999999985,451.0000000000076,216.0000000000051,-916.99999999999,-283.99999999999534,-1096.0000000000082,185.99999999999727,-946.9999999999978,-1651.9999999999868,-1570.999999999989,-144.99999999999514,9.999999999990905,56.99999999999594,-768.9999999999975,,-7827.999999999947
2017.01.24,-1322.9999999999852,421.99999999999704,236.00000000000287,-914.9999999999991,-275.9999999999874,-1090.9999999999975,234.99999999999633,-946.9999999999978,-1513.9999999999932,-1573.0000000000023,-59.99999999999339,-1.9999999999953388,50.0000000000056,-760.9999999999894,,-7518.999999999938
2017.01.24,-1361.9999999999966,463.0000000000081,259.0000000000092,-883.0000000000005,-280.9999999999979,-1001.0000000000074,234.99999999999633,-873.0000000000016,-1490.999999999998,-1402.9999999999986,-63.99999999999739,7.999999999995566,60.00000000000449,-680.9999999999983,,-7013.999999999983
2017.01.24,-1455.9999999999907,513.0000000000052,265.99999999999955,-866.9999999999956,-286.99999999999284,-968.0000000000022,205.99999999999508,-863.9999999999981,-1665.0000000000055,-1315.9999999999839,-110.99999999999443,22.999999999996135,72.0000000000054,-666.9999999999953,,-7120.999999999957
2017.01.24,-1500.9999999999968,493.9999999999998,269.00000000000813,-881.9999999999939,-285.99999999998624,-985.999999999998,202.9999999999976,-863.0000000000026,-1727.9999999999961,-1368.999999999998,-102.00000000000209,19.99999999999602,31.999999999998696,-695.0000000000011,,-7393.999999999974
2017.01.25,-1506.9999999999916,465.0000000000034,228.00000000000597,-885.999999999998,-303.9999999999932,-1012.0000000000018,-146.99999999999713,-902.0000000000028,-1753.0000000000045,-1427.0000000000005,-100.99999999999554,21.000000000000796,-16.0000000000049,-757.999999999992,,-8098.999999999971
2017.01.25,-1555.9999999999795,432.00000000000216,242.00000000000887,-951.9999999999973,-306.9999999999906,-1017.0000000000013,170.99999999999892,-965.0000000000048,-1761.9999999999968,-1418.9999999999925,-119.99999999998678,-43.99999999999693,58.99999999999794,-770.9999999999884,,-8008.999999999926
