date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,CADJPY,AUDNZD,empty,sum
2018.11.05,112.99999999998533,76.99999999999375,-112.99999999998533,-190.99999999998562,-21.999999999999797,-151.00000000000114,-90.99999999999665,-10.999999999994348,-131.00000000000333,-250.00000000000577,126.0000000000039,-347.0000000000084,-300.00000000001137,235.00000000000742,-112.00000000000898,-163.9999999999864,,-1331.9999999999968
2018.11.05,53.999999999998494,99.99999999998899,-131.99999999999878,-203.99999999998198,-29.999999999996696,-182.99999999999983,-17.999999999984695,-76.99999999999375,-116.00000000000499,-231.99999999999886,136.00000000000279,-293.99999999999426,-299.0000000000066,232.00000000000998,-69.00000000000261,-156.00000000000057,,-1287.9999999999632
2018.11.05,58.99999999998684,-19.999999999997797,-87.99999999999919,-217.99999999998488,7.0000000000014495,-235.00000000000742,-127.99999999999478,-75.00000000000284,-146.00000000000168,-311.00000000000574,36.0000000000027,-270.99999999999903,-193.00000000001205,127.00000000001043,-21.000000000000796,-219.99999999999798,,-1697.0000000000025
2018.11.05,92.99999999998754,154.99999999999403,-51.99999999998539,-238.99999999998923,19.999999999997797,-258.9999999999981,-27.999999999983594,-60.99999999999994,-233.00000000000543,-361.0000000000002,95.00000000000064,-612.9999999999969,-129.99999999999545,117.00000000001154,-13.00000000000523,-217.0000000000005,,-1725.9999999999682
2018.11.05,122.99999999998423,121.99999999999989,-89.00000000000574,-218.99999999999142,68.00000000000139,-262.00000000000665,-35.999999999991594,-19.00000000000235,-258.0000000000027,-387.000000000004,150.00000000000568,-632.9999999999947,-158.00000000001546,158.0000000000137,-11.00000000000989,-156.00000000000057,,-1607.00000000002
2018.11.05,187.99999999998818,177.99999999998929,-1.0000000000065512,-228.99999999999034,52.000000000007596,-251.00000000000122,-68.99999999998573,19.999999999997797,-243.00000000000432,-395.99999999999636,135.00000000000733,-692.0000000000038,-88.99999999999864,97.00000000001374,-30.000000000001137,-209.9999999999991,,-1539.9999999999834
2018.11.05,192.99999999999872,167.9999999999904,36.999999999998145,-200.00000000000017,57.00000000000705,-318.00000000000716,-131.99999999999878,29.000000000001247,-296.0000000000074,-487.99999999999955,94.00000000000519,-817.000000000001,-103.00000000000864,36.999999999998145,-90.00000000000341,-275.9999999999874,,-2105.0000000000146
2018.11.05,208.99999999999253,82.00000000000429,-21.00000000000435,-157.99999999999147,51.000000000001044,-304.00000000000426,-213.99999999998087,68.00000000000139,-287.9999999999994,-465.9999999999998,78.00000000000028,-441.0000000000025,-164.99999999999204,68.00000000000139,-106.00000000000875,-269.9999999999925,,-1876.9999999999752
2018.11.05,170.99999999998784,-46.999999999997044,-4.999999999988347,-181.9999999999933,35.00000000000725,-258.0000000000027,-272.99999999998994,43.00000000000415,-216.0000000000051,-402.00000000000233,-10.999999999994348,-293.99999999999426,-88.99999999999864,68.00000000000139,-61.00000000000705,-254.999999999983,,-1775.9999999999554
2018.11.05,187.99999999998818,-39.00000000001125,4.000000000004,-165.9999999999995,4.000000000004,-270.0000000000036,-298.9999999999826,58.99999999999794,-252.0000000000078,-451.9999999999969,-41.000000000002146,-283.99999999999534,-98.99999999998954,-29.999999999996696,-70.00000000000739,-296.9999999999917,,-2043.99999999999
2018.11.05,283.99999999999534,69.00000000000794,110.99999999999443,-214.99999999998744,-7.0000000000014495,-268.0000000000016,-407.99999999998613,112.000000000001,-321.0000000000046,-518.0000000000074,-30.999999999992145,-306.9999999999906,-24.00000000000091,-59.99999999999339,-90.00000000000341,-282.9999999999888,,-1955.9999999999593
2018.11.05,323.99999999999096,157.99999999999147,120.99999999999334,-129.00000000000134,-21.999999999999797,-218.00000000000708,-276.9999999999939,184.00000000000637,-260.00000000000466,-455.0000000000054,16.0000000000049,-527.0000000000108,10.99999999999568,-153.00000000000313,-115.0000000000091,-271.99999999998334,,-1614.000000000036
2018.11.05,329.00000000000153,314.99999999999864,114.99999999999844,-153.9999999999875,-46.00000000000159,-217.0000000000005,-147.99999999999258,189.00000000000583,-272.00000000000557,-468.9999999999972,102.99999999999754,-699.0000000000052,-40.99999999999682,-271.99999999998334,-155.00000000000114,-275.9999999999874,,-1697.9999999999568
2018.11.05,296.9999999999917,248.99999999998812,99.00000000000463,-127.99999999999478,-10.999999999994348,-248.00000000000378,-148.99999999999915,151.9999999999966,-294.00000000000534,-483.0000000000001,80.99999999999774,-568.9999999999973,-25.000000000005684,-241.00000000000233,-174.0000000000066,-279.99999999999136,,-1724.000000000022
2018.11.05,248.00000000000378,75.00000000000284,59.99999999999339,-113.99999999999189,7.0000000000014495,-303.0000000000088,-282.9999999999888,148.0000000000037,-287.0000000000039,-482.00000000000466,-0.999999999995449,-397.0000000000029,-28.999999999996362,-238.0000000000049,-215.0000000000034,-282.9999999999888,,-2093.999999999985
2018.11.05,156.00000000000057,14.999999999987246,-46.999999999997044,39.00000000001125,78.00000000000028,-309.0000000000037,-227.99999999998377,168.00000000000148,-270.0000000000036,-458.9999999999983,23.00000000000635,-365.99999999999966,-78.00000000000296,-190.00000000000128,-180.00000000000682,-273.9999999999965,,-1921.9999999999864
2018.11.05,136.99999999998712,-90.99999999999665,-143.99999999998857,87.99999999999919,124.00000000000189,-360.0000000000048,-274.9999999999808,172.00000000000549,-307.0000000000017,-473.99999999999665,55.000000000005045,-422.9999999999956,-181.0000000000116,-137.9999999999937,-224.00000000000375,-255.99999999998957,,-2296.9999999999645
2018.11.05,97.9999999999981,-124.00000000001299,-202.9999999999976,51.000000000001044,131.00000000000333,-380.999999999998,-302.9999999999866,117.00000000000044,-307.99999999999716,-504.9999999999999,65.99999999999939,-351.0000000000124,-201.99999999999818,-55.99999999998939,-200.00000000000284,-283.99999999999534,,-2453.999999999988
2018.11.05,173.00000000000094,-80.00000000001339,-190.99999999998562,-9.999999999998899,151.00000000000114,-423.0000000000067,-305.9999999999841,163.99999999999747,-370.9999999999991,-556.9999999999964,100.00000000000009,-590.0000000000016,-246.00000000000932,45.000000000006146,-168.00000000000637,-291.9999999999812,,-2600.999999999977
2018.11.05,197.00000000000273,-119.00000000000244,-200.00000000000017,-109.99999999998789,99.00000000000463,-361.0000000000002,-389.99999999997925,82.99999999999974,-341.0000000000024,-529.9999999999972,70.99999999999883,-409.99999999999926,-281.0000000000059,107.99999999999699,-161.00000000000136,-278.9999999999848,,-2623.9999999999586
