date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,CADJPY,AUDNZD,empty,sum
2018.11.05,-5.999999999994898,236.99999999999832,-29.999999999996696,-122.99999999998423,-9.999999999998899,-99.00000000000463,240.00000000001796,-102.99999999999754,36.0000000000027,-107.00000000000153,173.00000000000094,-276.9999999999939,-112.99999999999955,170.00000000000347,-14.000000000010004,-127.99999999999478,,-153.99999999995333
2018.11.05,7.0000000000014495,148.99999999999915,-51.000000000001044,-115.99999999998278,1.0000000000065512,-82.99999999999974,160.00000000000458,-80.99999999999774,7.0000000000014495,-79.00000000000685,151.00000000000114,-140.99999999999113,-138.00000000000523,212.00000000001216,-39.00000000000148,-68.00000000000139,,-108.99999999996092
2018.11.05,-9.000000000014552,136.00000000000279,-123.99999999999079,-82.99999999998863,107.00000000000153,-170.99999999999892,159.00000000002024,-66.99999999999484,-85.00000000000173,-170.00000000000347,202.9999999999976,-388.0000000000106,-116.00000000001387,252.0000000000078,4.9999999999954525,-47.99999999998139,,-398.9999999999734
2018.11.05,-18.0000000000069,173.00000000000094,-119.00000000000244,-118.99999999998023,75.9999999999983,-153.00000000000313,211.00000000000563,-95.00000000000064,-48.000000000003595,-146.99999999999713,223.00000000000654,-360.0000000000048,-127.00000000000955,283.99999999999534,19.99999999999602,-68.00000000000139,,-267.00000000000705
2018.11.05,60.99999999999994,251.00000000000122,-96.99999999999153,-134.99999999999625,70.99999999999883,-219.99999999999798,179.00000000001802,-42.999999999993044,-97.9999999999981,-267.00000000000614,261.0000000000001,-449.0000000000105,-171.99999999999704,277.00000000001614,-20.000000000010232,-181.9999999999933,,-582.9999999999599
2018.11.05,55.99999999998939,218.00000000000708,-97.9999999999981,-126.99999999998823,90.0000000000012,-214.99999999999852,157.00000000000713,-42.999999999993044,-114.00000000000298,-255.00000000000523,236.99999999999832,-449.9999999999948,-187.00000000001182,269.00000000000813,-34.000000000006025,-141.99999999999767,,-637.9999999999852
2018.11.05,92.99999999998754,275.9999999999874,-45.99999999999049,-142.99999999998204,13.00000000000745,-87.99999999999919,165.00000000001512,-20.999999999993246,-63.99999999999739,-155.00000000000514,238.0000000000049,-333.0000000000055,-104.99999999998977,217.0000000000005,-9.000000000000341,-56.99999999999594,,-18.999999999956152
2018.11.05,112.99999999998533,293.99999999999426,-34.000000000000696,-178.99999999999582,-3.999999999992898,-70.99999999999883,160.00000000000458,-27.999999999994696,-60.99999999999994,-150.00000000000568,239.0000000000003,-320.00000000000915,-33.999999999991815,239.99999999999577,51.9999999999925,-53.999999999998494,,162.9999999999847
2018.11.05,129.99999999998568,333.9999999999899,-31.999999999987594,-121.99999999999989,6.0000000000060005,-40.00000000000669,177.00000000000495,19.00000000000235,-85.00000000000173,-129.9999999999968,265.0000000000041,-401.99999999999125,-109.00000000000887,175.00000000001404,-38.000000000010914,13.000000000018552,,161.0000000000218
2018.11.05,161.99999999999548,361.9999999999957,15.00000000000945,-169.99999999998127,-61.999999999995396,-9.999999999998899,163.00000000000205,14.000000000002899,-40.00000000000669,-121.00000000000443,248.99999999999923,-268.0000000000016,-43.00000000000637,167.00000000000603,3.9999999999906777,-42.999999999993044,,379.00000000001376
2018.11.05,163.9999999999864,333.0000000000055,-11.999999999989797,-194.99999999998963,-42.999999999993044,-13.00000000000745,134.00000000001188,1.0000000000065512,-60.00000000000449,-124.99999999999733,250.00000000000577,-279.00000000000705,-52.99999999999727,231.0000000000034,34.99999999999659,-18.999999999991246,,349.00000000003877
2018.11.05,190.99999999998562,388.9999999999949,24.000000000001798,-201.99999999999108,-47.9999999999925,-31.000000000003247,152.0000000000188,18.0000000000069,-73.00000000000084,-158.99999999999804,258.9999999999981,-337.99999999999386,-28.999999999996362,194.0000000000053,27.999999999991587,-56.99999999999594,,318.0000000000309
2018.11.05,180.0000000000024,356.00000000000074,-2.999999999997449,-190.00000000000128,-34.000000000000696,-80.00000000000229,131.00000000001444,18.0000000000069,-82.00000000000429,-202.0000000000022,256.0000000000007,-327.00000000001063,-37.00000000000614,211.00000000000563,33.999999999991815,-113.99999999999189,,117.00000000000584
2018.11.05,192.99999999999872,385.99999999999744,9.999999999998899,-184.99999999999073,-10.999999999994348,-77.00000000000485,146.00000000000168,26.999999999999247,-113.00000000000753,-207.00000000000162,269.00000000000813,-431.0000000000036,-90.00000000000341,192.99999999999872,-13.00000000000523,-73.99999999999629,,22.999999999995097
2018.11.05,143.99999999998857,322.00000000000006,-45.99999999999049,-194.99999999998963,17.000000000000348,-135.00000000000733,148.00000000001478,-15.999999999993797,-104.99999999999955,-231.99999999999886,267.00000000000614,-408.00000000000836,-204.00000000000773,275.000000000003,-41.00000000001103,-124.99999999999733,,-333.99999999999125
2018.11.05,157.99999999999147,333.9999999999899,-42.999999999993044,-188.9999999999947,-10.999999999994348,-78.00000000000028,138.0000000000159,1.0000000000065512,-85.99999999999719,-187.9999999999993,273.000000000001,-354.9999999999942,-169.00000000001114,263.00000000001324,-23.000000000010346,-76.99999999999375,,-51.99999999997027
2018.11.05,150.00000000000568,238.0000000000049,-80.99999999999774,-148.99999999999915,28.000000000005798,-130.0000000000079,55.000000000005045,17.000000000000348,-119.99999999999788,-234.00000000000088,235.00000000000742,-320.00000000000915,-294.00000000001114,266.999999999995,-106.00000000000875,-103.99999999999298,,-548.0000000000014
2018.11.05,167.9999999999904,187.99999999998818,-28.000000000005798,-190.99999999998562,-19.00000000000235,-91.00000000000774,-16.999999999978144,7.0000000000014495,-85.00000000000173,-202.9999999999976,162.0000000000066,-134.00000000001188,-219.99999999999886,246.99999999999721,-69.00000000000261,-109.99999999998789,,-394.9999999999964
2018.11.05,63.99999999999739,104.99999999999955,-75.00000000000284,-190.00000000000128,41.9999999999976,-173.00000000000094,31.000000000003247,-73.00000000000084,-70.0000000000034,-219.99999999999798,143.00000000000423,-167.00000000000603,-186.00000000000705,307.00000000001285,-10.000000000005116,-154.99999999999403,,-627.0000000000048
2018.11.05,150.99999999999002,156.00000000000057,36.0000000000138,-178.99999999999582,50.0000000000056,-200.00000000000017,-27.999999999983594,2.000000000002,-143.00000000000423,-304.9999999999997,95.00000000000064,-262.00000000000665,-9.000000000014552,147.00000000000824,13.999999999995794,-181.9999999999933,,-656.9999999999814
2018.11.05,137.9999999999937,225.99999999999287,-43.999999999999595,-165.9999999999995,131.99999999999878,-253.99999999999866,57.00000000001815,0.0,-217.0000000000005,-350.00000000000585,201.00000000000674,-564.9999999999933,-115.0000000000091,238.0000000000049,-4.0000000000048885,-147.99999999999258,,-870.9999999999889
2018.11.05,212.99999999999653,351.99999999999676,43.00000000001525,-203.99999999998198,80.00000000000229,-203.00000000000873,90.00000000001229,34.000000000000696,-219.00000000000253,-348.9999999999993,224.9999999999974,-609.9999999999994,-39.99999999999204,168.0000000000126,6.999999999990791,-144.99999999999514,,-557.9999999999545
2018.11.05,217.0000000000005,448.9999999999883,68.00000000000139,-178.99999999999582,58.99999999999794,-209.9999999999991,173.00000000000094,50.0000000000056,-201.00000000000674,-358.9999999999982,246.99999999999721,-682.0000000000048,-39.00000000001569,107.00000000001265,-28.000000000005798,-184.99999999999073,,-513.0000000000123
2018.11.05,234.00000000000088,177.99999999998929,42.0000000000087,-129.99999999998568,92.99999999999864,-275.99999999999847,-118.99999999998023,94.00000000000519,-248.99999999999923,-436.9999999999985,104.99999999999955,-400.00000000000034,-94.99999999999886,87.00000000001484,-79.00000000000773,-242.99999999999324,,-1194.9999999999452
2018.11.05,235.99999999999176,160.00000000000458,46.999999999997044,-143.99999999998857,58.000000000002494,-236.99999999999832,-133.99999999998968,85.00000000000173,-212.00000000000108,-397.99999999999835,87.99999999999919,-286.99999999999284,-48.00000000000182,97.9999999999981,-40.00000000000625,-227.99999999998377,,-955.9999999999658
2018.11.05,197.99999999998707,-15.999999999993797,22.0000000000109,-129.00000000000134,70.0000000000034,-257.0000000000072,-258.99999999998704,67.00000000000594,-199.00000000000472,-394.00000000000546,-7.0000000000014495,-82.00000000000429,-76.99999999999818,109.00000000000354,-51.00000000000193,-245.99999999999068,,-1250.9999999999854
2018.11.05,285.00000000000193,150.00000000000568,114.0000000000141,-149.9999999999835,58.99999999999794,-258.0000000000027,-208.99999999999253,121.99999999999989,-250.00000000000577,-451.9999999999969,30.000000000007798,-279.00000000000705,2.999999999985903,12.999999999996348,-55.00000000000682,-261.9999999999845,,-1138.99999999997
