names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
EURUSD,15,['CHFJPY'],80.0,0.5534105339105342,S
USDJPY,15,['EURNZD'],80.0,0.7909962259962255,S
USDCAD,50,"['USDJPY', 'EURUSD', 'NZDJPY']",80.0,0.7395243090243091,S
AUDUSD,10,"['AUDJPY', 'GBPAUD', 'EURJPY', 'USDCAD']",80.0,-1.0,B
NZDUSD,10,"['AUDUSD', 'GBPAUD', 'AUDJPY']",80.0,-1.0,B
EURCHF,15,"['EURAUD', 'AUDNZD']",100.0,0.9711111111111111,S
CHFJPY,10,['GBPUSD'],80.0,-0.39043650793650786,B
CADCHF,10,['EURNZD'],80.0,0.665325396825397,S
AUDCHF,20,['NZDCHF'],80.0,0.698677489177489,S
NZDCHF,50,"['AUDNZD', 'EURCAD', 'GBPCHF', 'USDCHF']",80.0,0.46716666666666673,S
GBPAUD,10,"['AUDJPY', 'GBPAUD', 'EURJPY', 'USDCAD']",80.0,1.0,S
EURCAD,15,['EURNZD'],80.0,-0.7783112998112999,B
EURNZD,20,"['CHFJPY', 'USDCHF', 'GBPUSD']",80.0,0.8833333333333334,S
CADJPY,30,"['AUDJPY', 'GBPAUD', 'NZDCAD', 'USDCAD', 'EURJPY']",80.0,-0.1305431790431791,B
NZDJPY,10,"['AUDUSD', 'GBPAUD', 'AUDJPY']",80.0,-1.0,B
AUDCAD,10,"['USDCHF', 'USDCAD', 'EURJPY']",80.0,0.33795238095238106,S
NZDCAD,10,['NZDUSD'],80.0,-0.6355476190476191,B
