date,USDCHF,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDNZD,empty,sum
2018.04.16,2.000000000002,1.0000000000065512,72.00000000000273,-1.999999999990898,-178.99999999999582,-68.00000000000139,-122.99999999999045,-31.999999999998696,24.999999999997247,-37.99999999998249,-100.99999999999554,-125.0,-4.000000000004,-131.99999999999878,28.000000000005798,,-675.9999999999436
2018.04.16,-75.9999999999983,8.000000000008,37.00000000000614,-22.999999999995246,-258.99999999998704,-143.00000000000423,-62.99999999998818,-9.999999999998899,48.99999999999905,11.00000000000545,-116.99999999998934,-61.00000000000705,-45.000000000006146,-129.00000000000134,36.999999999998145,,-783.999999999959
2018.04.16,-161.99999999999548,19.999999999997797,118.99999999999977,104.99999999999955,-381.99999999999346,-236.99999999999832,-152.9999999999916,138.00000000000477,94.00000000000519,-154.99999999999403,-1.999999999990898,-147.00000000001978,103.99999999999298,-187.00000000000384,154.99999999999403,,-689.9999999999934
2018.04.16,-200.00000000000017,-2.999999999997449,89.00000000001285,70.0000000000145,-473.99999999999665,-300.00000000001137,-71.99999999998852,229.00000000000142,90.0000000000012,-131.99999999999878,117.00000000001154,-118.99999999999977,68.00000000000139,-91.00000000001884,171.99999999999437,,-555.9999999999745
2018.04.16,-175.99999999999838,-29.999999999996696,56.000000000011596,92.00000000000318,-448.9999999999883,-285.00000000000193,-73.99999999999807,141.00000000000225,89.00000000000574,-197.00000000000273,-91.99999999998099,-105.00000000001819,119.99999999998678,-207.00000000000162,127.99999999999478,,-988.9999999999827
2018.04.16,-156.99999999999602,-78.99999999998464,70.00000000000739,92.00000000000318,-466.9999999999952,-270.00000000001467,-111.99999999999477,152.00000000000767,63.99999999999739,-255.99999999998957,-88.99999999998354,-128.00000000001432,132.99999999998312,-292.00000000000335,212.00000000001216,,-1126.999999999965
2018.04.16,-100.99999999999554,-105.99999999998388,-61.99999999999761,133.00000000000534,-413.99999999998107,-241.00000000000233,-39.00000000000148,102.99999999999754,77.00000000000485,-348.9999999999993,-133.99999999998968,-8.000000000009777,227.99999999998377,-280.0000000000136,163.00000000000205,,-1029.9999999999807
2018.04.16,-114.00000000000298,-237.99999999998266,22.00000000000557,83.9999999999952,-556.9999999999853,-289.0000000000059,-111.99999999999477,150.00000000000568,19.999999999997797,-444.9999999999843,-207.99999999998596,-147.00000000001978,207.99999999998596,-181.00000000000892,124.00000000001299,,-1682.9999999999675
2018.04.16,-89.00000000000574,-224.99999999998633,-31.999999999996476,65.00000000000395,-508.9999999999817,-266.0000000000107,-85.99999999999852,194.0000000000053,34.99999999999615,-404.9999999999887,-45.99999999999049,-94.99999999999886,204.99999999998852,-70.0000000000145,131.00000000001444,,-1192.9999999999636
2018.04.16,-105.99999999999498,-163.9999999999864,-71.99999999998852,153.00000000000313,-472.9999999999901,-253.99999999999866,-24.00000000000091,104.99999999999955,46.999999999997044,-448.000000000004,-210.99999999998343,-4.000000000019099,259.9999999999936,-243.00000000001543,131.00000000001444,,-1302.9999999999736
2018.04.16,-78.00000000000028,-226.99999999999943,-131.9999999999908,130.0000000000079,-495.000000000001,-246.00000000001288,6.000000000000227,119.00000000000244,29.000000000001247,-495.99999999998533,-201.99999999999108,40.99999999999682,273.9999999999965,-168.0000000000126,110.99999999999443,,-1333.999999999994
2018.04.16,-68.99999999999685,-237.99999999998266,-253.0000000000001,140.0000000000068,-491.99999999998136,-243.00000000001543,121.00000000000932,89.00000000000574,29.000000000001247,-523.9999999999911,-275.9999999999874,179.00000000000205,297.9999999999983,-62.000000000006494,2.0000000000131024,,-1298.9999999999247
2018.04.16,-68.00000000000139,-275.9999999999874,-230.99999999999454,153.00000000000313,-525.999999999982,-232.00000000000998,96.00000000000364,112.000000000001,-2.000000000002,-587.9999999999885,-269.9999999999925,161.00000000000136,295.99999999998516,-174.00000000000747,114.0000000000141,,-1434.9999999999575
2018.04.16,-75.00000000000284,-252.99999999999213,-201.99999999999818,150.00000000000568,-513.9999999999923,-229.99999999999687,74.00000000001228,114.99999999999844,4.999999999999449,-556.0000000000009,-244.9999999999841,137.9999999999768,278.9999999999848,-226.00000000001506,150.00000000000568,,-1389.999999999999
2018.04.16,-97.00000000000264,-214.99999999998744,-250.0,178.00000000001148,-512.0000000000014,-226.00000000001506,150.00000000000568,111.00000000000554,4.000000000004,-549.9999999999839,-244.9999999999841,232.99999999997567,275.9999999999874,-130.0000000000079,90.00000000001229,,-1182.9999999999802
2018.04.16,-150.00000000000568,-183.99999999998417,-201.99999999999818,192.00000000001438,-556.9999999999853,-256.00000000001177,164.00000000000148,141.99999999999767,-2.999999999997449,-530.9999999999926,-230.9999999999812,214.999999999975,240.9999999999801,-97.9999999999981,89.00000000000574,,-1168.9999999999802
2018.04.16,-146.00000000000168,-150.99999999999002,-262.999999999991,199.00000000001583,-522.0000000000002,-255.00000000000523,221.00000000000364,119.99999999999788,19.00000000000235,-497.99999999999847,-238.99999999998923,284.9999999999966,253.99999999999866,-135.00000000001845,83.00000000001084,,-1027.9999999999684
2018.04.16,-182.99999999999983,-89.99999999999008,-242.999999999995,229.00000000001253,-512.9999999999857,-285.00000000000193,243.0000000000092,118.00000000000699,44.99999999999504,-468.00000000000176,-231.99999999998778,281.99999999998226,274.9999999999808,-165.00000000001512,73.00000000001194,,-913.9999999999785
2018.04.16,-102.99999999999754,-302.0000000000023,-221.9999999999942,134.00000000001188,-601.9999999999915,-266.999999999995,125.0,126.0000000000039,-21.999999999999797,-597.9999999999874,-332.9999999999833,159.9999999999966,268.9999999999859,-188.00000000001037,113.00000000000753,,-1709.9999999999554
2018.04.16,-177.00000000000495,-31.000000000003247,-234.99999999999943,287.000000000015,-447.99999999998175,-253.00000000001432,227.00000000000387,-8.999999999992347,63.00000000000195,-473.99999999999665,-456.9999999999963,295.99999999999227,313.99999999999204,-334.00000000001205,31.000000000003247,,-1199.9999999999927
2018.04.16,-121.00000000000443,-93.99999999999409,-191.99999999999307,199.00000000001583,-428.9999999999905,-263.99999999999756,118.00000000000921,53.999999999998494,85.00000000000173,-427.99999999998397,-282.9999999999888,151.9999999999868,312.00000000000114,-299.00000000000483,80.99999999999774,,-1108.9999999999463
2018.04.16,80.99999999999774,-202.9999999999976,-242.999999999995,107.00000000001265,-245.99999999999068,-218.00000000000708,-66.99999999999307,-13.999999999991797,165.00000000000404,-436.9999999999985,-201.99999999999108,-10.000000000019327,465.99999999998863,-360.0000000000048,68.00000000000139,,-1112.9999999999848
2018.04.16,71.99999999999429,-343.99999999998875,-236.99999999999477,144.99999999999514,-394.9999999999898,-234.00000000000088,-61.99999999999761,-30.999999999992145,85.00000000000173,-665.9999999999889,-440.9999999999803,-26.00000000001046,515.9999999999832,-439.0000000000116,78.00000000000028,,-1978.9999999999807
2018.04.16,112.99999999999643,-330.9999999999924,-259.9999999999909,233.00000000001654,-323.99999999999096,-253.00000000001432,-86.99999999998909,-56.0000000000005,143.00000000000423,-775.9999999999989,-411.99999999999017,-74.00000000001228,716.9999999999899,-675.0000000000034,173.00000000000094,,-1868.9999999999752
2018.04.16,134.99999999999625,-434.9999999999854,-248.99999999999523,195.9999999999962,-390.9999999999858,-168.99999999999693,-120.99999999999511,-100.00000000000009,36.0000000000027,-853.9999999999992,-603.9999999999824,-19.000000000005457,595.9999999999966,-727.0000000000109,224.000000000002,,-2481.9999999999627
2018.04.16,143.00000000000423,-644.9999999999844,-250.0,133.00000000000534,-583.0000000000002,-212.00000000001216,-128.0000000000001,-73.00000000000084,-51.000000000001044,-1027.9999999999845,-794.9999999999901,-81.00000000001728,588.9999999999951,-808.0000000000088,273.0000000000121,,-3515.9999999999823
2018.04.16,144.99999999999514,-619.9999999999983,-194.99999999999318,52.000000000007596,-556.9999999999853,-175.99999999999838,-188.99999999999295,-58.99999999999794,-58.99999999999794,-882.9999999999893,-723.9999999999914,-112.99999999999955,445.99999999999085,-741.9999999999982,280.9999999999979,,-3392.9999999999513
2018.04.16,121.99999999999989,-600.9999999999849,-216.99999999999875,133.00000000000534,-566.9999999999842,-238.0000000000049,-140.00000000000057,-90.99999999999665,-21.999999999999797,-970.0000000000042,-819.9999999999985,-124.00000000002365,588.9999999999951,-974.0000000000082,327.99999999999494,,-3592.000000000009
