date,GBPUSD,AUDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURAUD,AUDNZD,empty,sum
2017.01.02,-27.999999999983594,-96.00000000000719,-249.99999999999466,-248.99999999999523,-58.99999999999794,-46.00000000000159,-26.999999999986812,0.0,-554.9999999999944,-194.99999999998963,,-1504.999999999951
2017.01.02,-68.99999999998573,-45.000000000006146,-300.00000000001137,-367.999999999995,-72.99999999998974,-53.00000000000304,-47.9999999999734,11.999999999989797,6.000000000017103,-100.99999999999554,,-1038.9999999999532
2017.01.02,104.99999999999955,-53.00000000000304,-143.00000000000423,-493.9999999999998,-49.99999999999449,-128.00000000000588,6.000000000000227,197.99999999998707,-203.99999999998198,-297.9999999999983,,-1061.000000000001
2017.01.02,97.00000000001374,-54.00000000000959,183.99999999998417,-314.9999999999977,-98.99999999999353,-129.00000000000134,120.00000000000455,190.00000000000128,137.00000000000932,-238.0000000000049,,-106.99999999999406
2017.01.02,110.00000000001009,-111.00000000000554,-53.999999999998494,-161.00000000000136,-98.99999999999353,-2.999999999997449,169.00000000001114,221.00000000000452,154.0000000000097,-226.99999999999943,,-0.9999999999603801
2017.01.02,128.000000000017,87.99999999999919,-83.00000000001084,-259.00000000000034,-162.99999999999093,-2.000000000002,155.00000000000114,244.9999999999841,151.00000000001222,-119.99999999998678,,140.00000000002277
2017.01.02,131.00000000001444,-35.00000000000725,86.99999999999264,-259.9999999999909,-79.99999999999119,-28.000000000005798,164.0000000000157,272.00000000000557,191.00000000000784,-143.00000000000423,,299.00000000003683
2017.01.02,165.9999999999995,-37.00000000000925,276.9999999999939,-296.99999999999704,-116.99999999998934,-92.00000000000318,220.00000000002728,278.00000000000045,118.00000000001809,-126.0000000000039,,390.0000000000365
2017.01.02,204.00000000000418,-40.00000000000669,251.00000000000122,-212.0000000000033,-150.99999999999002,21.00000000000435,219.0000000000225,68.00000000000139,109.00000000000354,-58.000000000002494,,411.0000000000347
2017.01.02,163.00000000000205,-44.0000000000107,675.9999999999877,-128.99999999999068,-118.99999999999133,53.00000000000304,296.0000000000207,102.99999999998644,96.00000000000719,-29.999999999996696,,1065.000000000018
2017.01.02,163.00000000000205,-44.0000000000107,204.00000000000418,-128.99999999999068,-95.99999999999609,51.000000000001044,269.00000000000546,78.00000000000028,126.0000000000039,-14.000000000002899,,608.0000000000166
2017.01.02,163.00000000000205,-36.0000000000027,236.99999999999832,-173.99999999999238,-112.99999999999643,-36.0000000000027,296.0000000000207,99.00000000000463,136.00000000000279,-49.99999999999449,,522.0000000000398
2017.01.02,130.0000000000079,-17.000000000000348,63.99999999999739,-212.0000000000033,-112.99999999999643,-11.00000000000545,248.00000000001887,53.999999999998494,133.00000000000534,-79.99999999999119,,196.00000000003132
2017.01.02,156.00000000000057,-28.000000000005798,48.99999999998794,-161.00000000000136,-150.99999999999002,14.000000000002899,265.0000000000148,55.000000000005045,196.0000000000184,-72.99999999998974,,322.00000000004263
2017.01.02,139.00000000000023,-67.00000000000594,-4.000000000004,-317.99999999999784,-207.99999999999707,0.999999999995449,269.00000000000546,70.99999999999883,116.00000000000499,-129.00000000000134,,-130.00000000000125
2017.01.02,131.00000000001444,-43.00000000000415,414.00000000000324,-247.99999999999045,-161.99999999999548,-2.000000000002,273.00000000002456,18.999999999991246,136.00000000000279,-25.999999999992696,,492.0000000000514
2017.01.02,130.0000000000079,-49.00000000001015,583.9999999999845,-250.0,-161.99999999999548,21.00000000000435,270.00000000001023,-29.999999999996696,150.00000000000568,-90.99999999999665,,573.0000000000136
2017.01.02,84.0000000000174,-34.000000000000696,605.9999999999955,-253.99999999999068,-158.99999999999804,-0.999999999995449,249.00000000002365,42.999999999993044,188.00000000001037,-97.9999999999981,,624.000000000057
2017.01.02,47.00000000001925,-5.000000000010552,415.99999999999415,-471.9999999999942,-164.99999999999292,-43.999999999999595,255.00000000002387,309.99999999998806,258.0000000000027,-333.9999999999899,,266.0000000000408
2017.01.02,116.00000000000499,-35.00000000000725,580.0000000000027,-593.0000000000035,-227.99999999999488,-48.000000000003595,427.0000000000209,436.9999999999985,345.0000000000175,-211.00000000000563,,790.0000000000298
2017.01.02,-102.00000000000209,146.99999999999713,463.9999999999977,-884.9999999999909,-201.99999999999108,-107.99999999999699,662.0000000000061,116.99999999998934,709.0000000000041,-241.00000000000233,,561.0000000000111
2017.01.02,-85.00000000000173,175.99999999999838,469.99999999999267,-778.9999999999964,-255.99999999998957,-80.99999999999774,637.0000000000005,-151.9999999999966,144.0000000000108,-278.00000000000045,,-203.9999999999801
2017.01.02,-56.99999999999594,213.99999999999199,763.0000000000026,-588.9999999999986,-298.9999999999937,107.00000000000153,694.0000000000168,-387.000000000004,-252.99999999999213,-305.9999999999841,,-112.99999999995552
2017.01.02,-121.99999999999989,281.99999999999335,732.9999999999836,-613.9999999999901,-287.9999999999994,65.00000000000395,735.0000000000136,-337.99999999999386,535.0000000000188,-313.99999999999204,,674.000000000038
2017.01.02,-336.9999999999873,294.9999999999897,607.0000000000019,-572.0000000000027,-305.99999999999517,-43.999999999999595,432.00000000001637,-764.0000000000091,547.0000000000086,-239.99999999999577,,-381.99999999997306
2017.01.02,-293.99999999999426,224.9999999999974,634.0000000000013,-479.99999999998977,-394.9999999999898,-31.999999999998696,457.00000000002206,-722.0000000000005,348.00000000001495,-222.99999999999542,,-481.9999999999327
2017.01.02,-400.9999999999847,261.99999999999557,583.0000000000002,-414.99999999999204,-378.999999999996,-58.99999999999794,269.00000000000546,-507.000000000013,377.0000000000051,-252.99999999999213,,-522.9999999999695
2017.01.02,-377.9999999999894,269.9999999999925,563.9999999999867,-471.00000000000364,-351.99999999999676,-41.000000000002146,318.00000000001205,-445.0000000000065,423.0000000000178,-266.999999999995,,-378.9999999999845
2017.01.02,-333.9999999999899,266.999999999995,632.9999999999947,-473.99999999998954,-374.999999999992,2.000000000002,417.0000000000016,-395.000000000012,313.00000000000773,-266.999999999995,,-212.99999999997743
2017.01.02,-361.9999999999957,236.99999999999832,638.9999999999895,-469.99999999999886,-419.9999999999982,19.999999999997797,438.0000000000166,-400.00000000000034,282.0000000000045,-243.99999999999977,,-279.99999999998613
2017.01.02,-414.9999999999876,221.99999999999997,604.0000000000045,-504.99999999999545,-464.9999999999932,14.000000000002899,301.00000000001614,-453.0000000000145,129.00000000000134,-265.99999999998846,,-833.9999999999543
2017.01.02,-428.9999999999905,278.9999999999959,619.9999999999983,-325.9999999999934,-474.9999999999921,17.999999999995797,254.0000000000191,-346.0000000000019,250.00000000001688,-348.9999999999993,,-503.9999999999512
2017.01.02,-452.99999999999227,265.99999999999955,639.9999999999961,-328.9999999999935,-567.9999999999907,9.999999999998899,240.0000000000091,-415.0000000000098,189.00000000001694,-543.0000000000045,,-962.9999999999701
2017.01.02,-485.99999999998647,165.9999999999995,570.9999999999882,-396.99999999999136,-656.9999999999965,-94.00000000000519,246.00000000000932,-689.0000000000063,143.00000000000423,-475.0000000000032,,-1671.9999999999875
2017.01.02,-465.99999999998863,215.99999999999397,531.9999999999991,-394.999999999996,-667.9999999999908,-31.000000000003247,246.00000000000932,-649.0000000000107,99.00000000000463,-553.0000000000035,,-1668.999999999986
2017.01.02,-414.9999999999876,202.9999999999976,634.0000000000013,-393.0000000000007,-684.9999999999911,12.999999999996348,344.0000000000225,-612.9999999999969,51.000000000001044,-531.9999999999991,,-1392.9999999999568
