date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,empty,sum
2015.08.17,184.00000000000637,-32.999999999994145,-275.000000000003,150.00000000000568,87.00000000001484,-51.99999999999649,-343.00000000000443,-125.00000000000844,-192.00000000000327,213.99999999999199,-121.00000000000443,-253.00000000001432,-228.99999999999034,-222.99999999999542,-230.0000000000182,-227.99999999998377,-343.00000000000443,236.99999999999832,-165.99999999999682,-221.99999999999997,,-2163.0
2015.08.17,209.9999999999991,-103.99999999999298,-323.99999999999096,146.0000000000008,189.00000000001694,-41.9999999999976,-283.000000000011,-90.0000000000012,-204.00000000000418,229.99999999999687,-95.00000000000064,-143.00000000000068,-246.99999999997502,-150.00000000000568,-284.9999999999966,-170.99999999998784,-390.0000000000015,253.99999999999866,-153.99999999999636,-233.00000000000543,,-1885.999999999955
2015.08.17,204.99999999999963,-103.99999999999298,-286.99999999999284,150.00000000000568,189.00000000001694,-37.99999999999359,-272.99999999998994,-82.99999999999974,-195.00000000000074,226.99999999999943,-87.00000000000374,-115.0000000000091,-217.0000000000005,-167.9999999999904,-251.00000000000477,-124.99999999999733,-357.00000000000733,255.00000000000523,-141.00000000000534,-250.00000000000577,,-1664.999999999967
2015.08.17,160.00000000000458,-60.99999999999994,-248.99999999998812,138.00000000000523,177.00000000000495,-36.999999999998145,-306.9999999999906,-65.99999999999939,-163.99999999999747,205.99999999999508,-82.99999999999974,-260.0000000000193,-370.999999999988,-301.0000000000179,-218.9999999999941,-98.99999999998244,-287.9999999999994,195.9999999999962,-129.99999999999545,-214.00000000000307,,-1971.9999999999673
2015.08.17,141.99999999999767,8.000000000008,-208.99999999999253,143.00000000000068,191.00000000000784,-48.99999999999905,-269.9999999999925,-33.000000000005244,-156.00000000000057,240.99999999999122,-73.00000000000084,-264.00000000001,-457.9999999999807,-248.00000000002598,-135.99999999999568,-12.999999999996348,-273.0000000000121,248.99999999998812,-156.99999999999648,-282.0000000000045,,-1647.0000000000186
2015.08.17,68.99999999999685,-1.0000000000065512,-211.99999999998997,152.00000000000102,163.00000000000205,-53.999999999998494,-438.00000000000506,-21.999999999999797,-157.00000000000713,261.99999999999557,-114.99999999999844,-637.0000000000005,-770.9999999999884,-574.9999999999922,-122.0000000000141,33.00000000001635,-236.99999999999832,258.99999999998704,-171.00000000000648,-270.0000000000036,,-2844.00000000001
2015.08.17,68.99999999999685,140.0000000000068,-190.00000000000128,179.00000000000205,190.00000000000128,-49.99999999999449,-441.0000000000025,-33.000000000005244,-145.00000000000622,265.99999999999955,-141.00000000000225,-667.0000000000016,-792.9999999999993,-625.0000000000089,-97.00000000000841,-5.999999999994898,-261.0000000000001,272.99999999998994,-176.00000000000193,-263.0000000000021,,-2771.0000000000327
2015.08.17,68.99999999999685,34.000000000000696,-517.9999999999962,179.00000000000205,200.00000000000017,-44.99999999999504,-716.0000000000056,-142.00000000000878,-253.0000000000032,278.00000000000045,-299.00000000000483,-611.0000000000184,-776.9999999999833,-661.0000000000227,-384.9999999999909,-279.99999999999136,-504.0000000000156,397.0000000000029,-192.99999999999784,-282.99999999999994,,-4510.000000000031
2015.08.17,178.99999999999582,-78.00000000000028,-483.99999999999557,273.00000000001035,434.000000000001,60.99999999999994,-512.0000000000014,-8.000000000008,-146.99999999999713,271.9999999999945,-256.0000000000007,-487.0000000000232,-774.9999999999702,-714.0000000000147,-314.9999999999977,-114.99999999999844,-408.00000000000836,581.9999999999936,-132.000000000005,-274.00000000000756,,-2904.000000000033
2015.08.17,60.00000000000449,-24.999999999986144,-431.99999999998795,211.00000000001273,365.99999999999966,48.000000000003595,-574.9999999999922,-31.999999999998696,-119.99999999999788,207.99999999999707,-255.00000000000523,-515.0000000000148,-815.9999999999723,-805.9999999999956,-292.0000000000016,-103.99999999999298,-263.00000000001324,449.9999999999948,-73.99999999999807,-241.00000000000233,,-3206.9999999999463
2015.08.17,-73.00000000000084,-143.00000000000423,-309.99999999998806,223.0000000000132,361.0000000000113,50.0000000000056,-83.9999999999952,142.99999999999312,34.000000000000696,142.99999999999312,-97.9999999999981,-294.00000000001114,-563.0000000000024,-544.0000000000111,-180.00000000000682,68.00000000000139,-85.00000000000173,249.99999999999466,-87.0000000000033,-243.00000000000432,,-1432.0000000000143
2015.08.17,-19.999999999997797,-136.99999999998712,-133.00000000000534,246.9999999999999,361.0000000000113,70.99999999999883,-89.00000000000574,146.00000000000168,51.99999999999649,200.00000000000017,-4.999999999999449,-415.9999999999968,-694.999999999979,-688.0000000000219,61.9999999999834,282.0000000000045,139.00000000000023,173.00000000000094,-64.00000000000716,-257.0000000000072,,-771.0000000000102
2015.08.17,67.00000000000594,-293.99999999999426,-212.99999999999653,292.0000000000016,413.00000000001893,90.0000000000012,-55.99999999998939,131.99999999999878,24.999999999997247,207.99999999999707,-24.999999999997247,-337.0000000000175,-593.9999999999834,-485.00000000002433,13.999999999981583,219.00000000001364,27.999999999983594,211.99999999998997,-90.99999999999397,-240.00000000000688,,-635.0000000000139
2015.08.17,34.000000000000696,-228.99999999999034,-228.99999999999034,289.0000000000015,379.0000000000182,70.0000000000034,-36.999999999998145,146.99999999999713,36.0000000000027,143.9999999999997,-33.000000000005244,-338.99999999999864,-622.9999999999958,-489.0000000000061,-6.000000000000227,160.00000000000458,-32.0000000000098,180.99999999998673,-100.99999999999909,-250.00000000000577,,-927.999999999985
2015.08.17,19.999999999997797,-313.99999999999204,-282.0000000000045,272.00000000000557,299.00000000000483,77.00000000000485,-4.000000000004,71.99999999999429,26.999999999999247,175.99999999999838,-14.000000000002899,-188.0000000000166,-445.99999999999085,-391.00000000003024,-54.000000000002046,113.00000000000753,4.999999999988347,292.00000000000335,-82.00000000000784,-202.9999999999976,,-625.0000000000443
2015.08.17,129.9999999999968,-280.9999999999979,-329.99999999998585,309.0000000000117,460.000000000016,139.00000000000023,-140.0000000000068,113.99999999999189,36.999999999998145,256.0000000000007,-41.9999999999976,-207.00000000002206,-614.9999999999877,-750.0000000000284,-104.00000000001342,136.00000000000279,-5.000000000010552,438.00000000000506,-27.000000000001023,-195.00000000000074,,-677.0000000000289
2015.08.17,111.00000000000554,-320.9999999999935,-265.99999999998846,295.0000000000017,480.00000000001376,178.00000000000037,-69.9999999999923,125.99999999999278,51.000000000001044,287.9999999999994,2.999999999997449,-186.00000000000705,-601.9999999999915,-580.0000000000249,-48.00000000000182,250.00000000001688,130.99999999999224,365.99999999999966,16.999999999995907,-219.99999999999798,,3.000000000019213
