date,USDCHF,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDNZD,empty,sum
2018.04.16,-46.999999999997044,-79.00000000000685,-101.0000000000133,-19.999999999997797,0.0,0.0,-75.00000000000284,-53.999999999998494,-75.9999999999983,-114.00000000000298,-56.99999999999594,-16.000000000016,-43.99999999998272,-70.0000000000145,-36.999999999998145,-38.0000000000047,,-828.0000000000297
2018.04.16,-53.999999999998494,-8.000000000008,-73.0000000000075,-24.000000000001798,115.99999999998278,46.999999999997044,19.99999999999602,-60.00000000000449,-80.99999999999774,-82.00000000000429,-16.000000000016,52.99999999999194,45.000000000015916,-58.000000000002494,57.00000000001815,-51.000000000001044,,-169.00000000003996
2018.04.16,46.00000000000159,-29.999999999996696,-154.00000000001057,-22.999999999995246,236.99999999999832,124.00000000001299,60.99999999999284,-143.9999999999997,-129.9999999999968,-109.99999999999899,-8.000000000008,-9.999999999998899,54.000000000002046,-45.000000000006146,89.00000000000574,-171.99999999999437,,-214.9999999999919
2018.04.16,134.0000000000008,-25.00000000000835,-118.99999999999977,59.000000000009045,343.99999999998875,212.99999999999653,66.99999999999307,-248.99999999999923,-187.9999999999993,-99.00000000000463,105.99999999998388,-161.00000000001114,106.00000000002296,49.99999999999449,87.00000000001484,-236.99999999999832,,87.99999999998371
2018.04.16,166.99999999999494,-8.000000000008,-132.000000000005,70.0000000000145,442.9999999999934,277.00000000001614,66.99999999999307,-238.0000000000049,-185.99999999999727,-97.9999999999981,131.99999999999878,-118.00000000001809,97.00000000000841,64.99999999998174,91.00000000001884,-222.99999999999542,,405.99999999999295
2018.04.16,148.0000000000037,22.999999999995246,-81.00000000000307,83.9999999999952,423.99999999997993,262.00000000000665,68.9999999999884,-158.99999999999804,-129.9999999999968,-95.00000000000064,197.00000000000273,60.99999999999994,76.99999999999818,112.99999999998533,165.00000000001512,-218.00000000000708,,939.9999999999648
2018.04.16,95.00000000000064,72.99999999998974,-70.00000000000739,60.99999999999994,396.9999999999807,225.00000000000853,34.99999999999659,-192.99999999999872,-115.99999999999389,-85.99999999999719,221.99999999998886,-9.999999999998899,-3.9999999999906777,107.99999999999699,206.00000000001728,-228.00000000000597,,714.9999999999866
2018.04.16,95.00000000000064,96.99999999999153,-53.00000000001148,70.0000000000145,405.9999999999952,238.0000000000049,40.99999999999682,-180.0000000000024,-141.00000000000225,-85.00000000000173,295.99999999998516,-16.000000000016,8.000000000009777,169.99999999998127,167.00000000000603,-209.00000000001472,,903.999999999937
2018.04.16,89.00000000000574,200.99999999998454,-26.00000000001046,52.000000000007596,485.99999999998647,258.0000000000027,37.9999999999967,-194.0000000000053,-190.00000000000128,-48.99999999999905,373.00000000000114,34.000000000000696,28.00000000002001,161.99999999999548,31.000000000003247,-139.00000000000023,,1153.9999999999877
2018.04.16,63.99999999999739,163.9999999999864,30.9999999999917,63.99999999999739,469.99999999999267,242.00000000000887,-9.000000000000341,-192.99999999999872,-166.99999999999494,-56.0000000000005,384.9999999999909,11.999999999989797,-38.99999999998727,198.99999999999363,69.00000000000794,-184.00000000000637,,1051.9999999999686
2018.04.16,75.9999999999983,123.99999999999079,40.99999999999682,127.99999999999478,440.9999999999803,231.0000000000034,-58.000000000006935,-121.99999999999989,-124.99999999999733,-58.99999999999794,397.99999999998727,176.99999999998272,-106.99999999999932,220.99999999998232,137.00000000000932,-131.00000000001444,,1371.99999999991
2018.04.16,53.999999999998494,202.9999999999976,131.9999999999908,117.00000000001154,470.9999999999992,235.00000000000742,-151.00000000001046,-155.00000000000514,-164.99999999999292,-43.00000000000415,463.9999999999977,101.99999999997988,-207.9999999999984,249.99999999999466,43.999999999999595,-140.0000000000068,,1209.999999999959
2018.04.16,58.99999999999794,224.99999999998633,215.99999999999397,130.0000000000079,475.99999999998755,226.99999999999943,-159.00000000000603,-121.99999999999989,-159.9999999999935,-34.99999999999615,509.99999999998823,194.99999999998963,-219.99999999999886,278.00000000000045,49.00000000001015,-141.00000000001333,,1527.9999999999538
2018.04.16,65.99999999999939,245.99999999999068,177.99999999999727,143.00000000000423,505.99999999998425,225.00000000000853,-103.9999999999992,-136.99999999999824,-119.00000000000244,-9.999999999998899,548.9999999999995,183.99999999998417,-169.9999999999875,275.9999999999874,129.00000000000134,-156.00000000000057,,1805.9999999999704
2018.04.16,75.00000000000284,200.99999999998454,197.9999999999933,144.0000000000108,478.999999999985,209.9999999999991,-160.0000000000108,-119.99999999999788,-127.99999999999478,-21.999999999999797,523.9999999999911,220.99999999998232,-243.99999999999977,258.99999999998704,97.00000000001374,-154.0000000000097,,1579.9999999999366
2018.04.16,85.00000000000173,183.99999999998417,198.99999999999807,177.00000000000495,487.99999999999955,205.00000000001074,-177.0000000000067,-141.99999999999767,-149.99999999999457,-9.00000000000345,529.0000000000017,209.9999999999991,-281.99999999998226,240.9999999999801,97.9999999999981,-112.000000000001,,1543.9999999999923
2018.04.16,134.99999999999625,141.99999999999767,198.99999999999807,175.00000000001404,502.9999999999868,246.00000000001288,-221.00000000000364,-150.00000000000568,-151.9999999999966,-24.999999999997247,475.0000000000032,192.99999999999872,-288.99999999998727,227.99999999998377,97.9999999999981,-117.99999999999588,,1439.0000000000032
2018.04.16,136.99999999999824,79.99999999999119,229.99999999998977,198.00000000000927,468.00000000000176,248.00000000000378,-279.0000000000106,-130.0000000000079,-148.99999999999915,-58.99999999999794,463.9999999999977,220.99999999998232,-350.9999999999991,245.99999999999068,119.00000000000244,-90.00000000001229,,1352.9999999999404
2018.04.16,95.99999999999609,89.99999999999008,179.9999999999926,131.99999999999878,505.99999999998425,255.00000000000523,-260.0000000000051,-187.9999999999993,-168.00000000000148,-46.00000000000159,427.99999999998397,161.99999999999548,-304.00000000000205,215.99999999999397,107.99999999999699,-134.00000000001188,,1072.999999999916
2018.04.16,100.99999999999554,-9.000000000014552,137.00000000000045,124.00000000001299,409.99999999999926,242.00000000000887,-240.0000000000091,-146.00000000000168,-139.99999999999568,-105.99999999999498,337.99999999999386,224.99999999998633,-304.9999999999784,205.99999999999508,139.00000000000023,-137.00000000000932,,838.9999999999889
2018.04.16,104.99999999999955,-9.000000000014552,162.9999999999967,156.00000000000057,409.99999999999926,211.00000000000563,-237.00000000000898,-78.00000000000028,-95.00000000000064,-104.00000000000409,383.0,234.00000000000088,-305.9999999999832,201.99999999999108,224.000000000002,-96.00000000000719,,1162.9999999999768
2018.04.16,-90.0000000000012,73.99999999999629,172.9999999999876,87.00000000001484,241.99999999998667,207.00000000000162,-147.00000000000557,-87.99999999999919,-112.000000000001,-173.9999999999964,337.99999999999386,129.00000000000134,-173.99999999997817,275.9999999999874,199.00000000001583,-89.00000000000574,,850.9999999999982
2018.04.16,-95.99999999999609,180.99999999998673,176.9999999999925,59.000000000009045,225.99999999999287,214.00000000000307,43.99999999999693,-57.00000000000705,-58.99999999999794,-195.00000000000074,392.9999999999989,139.00000000000023,1.0000000000047748,424.00000000000216,344.00000000001097,-120.00000000000898,,1674.9999999999873
2018.04.16,-121.99999999999989,299.99999999998914,224.99999999999432,134.99999999999625,314.99999999999864,229.99999999999687,54.99999999999261,20.999999999993246,-2.000000000002,-150.00000000000568,661.9999999999848,373.99999999998545,17.00000000002433,507.9999999999973,419.0000000000138,-188.9999999999947,,2797.999999999964
2018.04.16,-146.00000000000168,288.99999999998374,231.99999999999932,195.00000000001182,305.9999999999841,168.99999999999693,63.99999999999295,36.999999999998145,85.99999999999719,-156.99999999999602,723.9999999999914,360.9999999999891,8.000000000009777,593.9999999999834,649.0000000000107,-226.99999999999943,,3183.9999999999513
2018.04.16,-239.0000000000003,422.9999999999956,230.99999999999454,106.00000000000608,337.99999999999386,154.0000000000097,116.99999999999022,29.000000000001247,134.0000000000008,-68.99999999999685,825.9999999999934,584.9999999999911,16.000000000019554,573.9999999999857,713.0000000000081,-276.00000000000955,,3661.999999999983
2018.04.16,-165.9999999999995,597.9999999999874,191.99999999999307,52.000000000007596,518.9999999999806,155.00000000001623,100.99999999999909,56.0000000000005,165.9999999999995,46.999999999997044,882.9999999999893,722.0000000000005,37.00000000000614,445.99999999999085,741.9999999999982,-310.9999999999946,,4238.999999999972
2018.04.16,-158.0000000000026,593.9999999999834,180.99999999999739,11.00000000000545,541.9999999999981,168.99999999999693,120.99999999999511,52.99999999999194,158.0000000000026,17.000000000000348,861.999999999985,723.9999999999914,88.99999999999864,424.99999999998647,739.0000000000008,-343.00000000000443,,4183.999999999926
2018.04.16,-129.9999999999968,595.9999999999966,178.99999999998784,97.9999999999981,558.9999999999984,225.00000000000853,98.99999999998954,63.99999999999739,175.99999999999838,7.0000000000014495,940.9999999999918,803.9999999999825,92.00000000001296,537.9999999999941,889.0000000000065,-353.0000000000033,,4783.999999999963
2018.04.16,-163.99999999999747,671.9999999999837,114.99999999999488,70.99999999999883,620.9999999999827,260.0000000000158,125.99999999999056,80.00000000000229,168.00000000000148,29.999999999996696,1031.000000000004,934.9999999999969,162.00000000000614,604.9999999999889,895.0000000000014,-280.9999999999979,,5325.999999999969
2018.04.16,-163.99999999999747,602.999999999998,61.99999999999761,77.00000000001594,532.9999999999835,219.99999999999798,216.99999999999875,112.000000000001,179.00000000000693,0.999999999995449,880.9999999999984,945.9999999999802,219.0000000000225,458.9999999999872,903.0000000000093,-263.99999999999756,,4983.999999999997
2018.04.16,-229.00000000000142,618.9999999999918,75.9999999999934,-63.99999999999739,546.9999999999864,217.0000000000005,199.99999999998863,132.99999999999423,190.00000000000128,-34.99999999999615,869.999999999993,935.9999999999812,221.00000000000364,475.99999999998755,909.0000000000042,-263.00000000001324,,4802.999999999918
2018.04.16,-329.999999999997,705.9999999999844,113.99999999999011,-184.99999999999073,544.9999999999955,214.00000000000307,319.9999999999932,139.99999999999568,145.00000000000622,-26.000000000003798,849.9999999999952,969.999999999982,384.00000000001455,506.9999999999908,798.0000000000098,-171.00000000001003,,4980.999999999959
2018.04.16,-353.0000000000033,810.999999999984,167.99999999999216,-184.99999999999073,546.9999999999864,190.00000000000128,301.9999999999925,163.99999999999747,133.00000000000534,2.999999999997449,900.9999999999962,1007.9999999999867,317.0000000000073,498.9999999999828,711.0000000000172,-109.00000000000354,,5106.999999999949
2018.04.16,-382.00000000000455,770.9999999999884,180.99999999999739,-229.99999999999687,480.99999999999807,168.99999999999693,315.9999999999883,124.99999999999733,70.0000000000034,2.999999999997449,696.999999999992,820.9999999999828,280.00000000000114,352.9999999999811,528.0000000000174,-53.00000000001415,,4129.999999999925
2018.04.16,-317.0000000000006,739.9999999999851,152.9999999999916,-224.000000000002,501.9999999999802,165.00000000001512,205.99999999998886,60.99999999999994,-19.00000000000235,19.00000000000235,726.9999999999887,868.9999999999865,173.00000000000182,183.99999999998417,358.9999999999982,-41.000000000002146,,3556.999999999915
2018.04.16,-190.00000000000128,812.999999999997,159.9999999999966,-229.99999999999687,706.999999999991,190.00000000000128,187.99999999998818,44.99999999999504,-20.999999999993246,124.99999999999733,810.999999999984,1037.9999999999834,133.00000000000978,134.99999999999625,348.9999999999993,-52.000000000007596,,4200.999999999941
2018.04.16,-200.00000000000017,795.9999999999967,168.99999999999693,-163.9999999999864,696.999999999992,207.00000000000162,184.99999999998806,69.9999999999923,-29.999999999996696,117.99999999999588,811.9999999999905,1034.999999999986,165.00000000002046,258.99999999998704,357.00000000000733,-83.9999999999952,,4391.999999999976
2018.04.16,-243.99999999999977,892.0000000000039,171.99999999999704,-177.99999999998929,703.9999999999935,202.00000000001327,193.9999999999884,73.00000000000084,21.999999999999797,126.99999999999933,914.9999999999991,1024.999999999987,180.00000000000682,306.9999999999906,470.00000000001484,-96.00000000000719,,4764.999999999998
2018.04.16,-275.000000000003,846.9999999999977,238.9999999999901,-205.99999999999508,603.9999999999824,187.00000000000384,158.00000000000125,68.99999999999685,13.00000000000745,31.999999999998696,814.999999999988,876.9999999999944,130.00000000002387,299.99999999998914,443.0000000000156,-66.00000000001049,,4166.99999999998
2018.04.16,-263.99999999999756,845.9999999999912,279.9999999999869,-201.99999999999108,624.9999999999867,232.00000000000998,121.99999999999989,80.00000000000229,35.00000000000725,53.999999999998494,836.9999999999989,924.9999999999981,145.00000000001023,349.99999999998363,561.0000000000115,-90.00000000001229,,4535.9999999999845
2018.04.16,-204.00000000000418,820.9999999999828,291.9999999999874,-210.99999999998343,670.9999999999993,265.0000000000041,27.999999999991587,52.99999999999194,13.00000000000745,61.999999999995396,758.9999999999985,905.9999999999845,33.00000000001546,324.9999999999975,547.0000000000086,-73.99999999999629,,4285.99999999998
2018.04.16,-197.99999999999818,807.0000000000022,358.99999999999466,-268.0000000000016,674.9999999999811,268.0000000000016,7.999999999995566,29.999999999996696,14.000000000002899,58.000000000002494,739.0000000000008,889.9999999999908,35.00000000002501,280.9999999999979,543.0000000000045,-100.0000000000112,,4140.999999999985
2018.04.16,-195.9999999999962,861.999999999985,360.99999999999,-285.00000000000193,730.9999999999927,296.0000000000074,15.000000000000568,29.999999999996696,26.000000000003798,70.0000000000034,749.999999999984,932.9999999999839,63.0000000000166,282.9999999999888,573.0000000000013,-140.0000000000068,,4371.999999999949
2018.04.16,-190.00000000000128,890.9999999999974,320.99999999999795,-286.99999999999284,758.9999999999985,282.0000000000045,39.99999999999204,25.999999999992696,45.000000000006146,99.00000000000463,781.9999999999939,949.9999999999842,57.00000000001637,275.9999999999874,624.0000000000023,-156.00000000000057,,4518.999999999983
2018.04.16,-161.00000000000003,892.9999999999883,298.9999999999924,-244.9999999999841,793.9999999999836,297.0000000000139,36.99999999999193,3.999999999992898,48.99999999999905,119.00000000000244,834.9999999999858,979.9999999999809,91.00000000000819,278.9999999999848,658.0000000000031,-185.00000000001293,,4743.99999999993
2018.04.16,-190.99999999999673,957.9999999999922,306.99999999998795,-276.9999999999939,878.000000000001,314.00000000001427,46.999999999997044,5.999999999994898,53.00000000000304,148.0000000000037,902.9999999999872,1037.9999999999834,120.00000000000455,279.99999999999136,685.0000000000023,-191.00000000000784,,5077.9999999999645
2018.04.16,-202.9999999999976,983.9999999999849,324.99999999998863,-309.0000000000037,858.9999999999875,307.99999999999716,39.99999999999204,12.999999999996348,30.000000000007798,139.99999999999568,800.9999999999851,1001.9999999999918,111.00000000001842,232.99999999999432,565.9999999999999,-178.99999999999582,,4720.999999999943
2018.04.17,-202.0000000000022,967.9999999999911,324.99999999998863,-296.9999999999917,798.9999999999942,243.00000000001543,22.999999999996135,25.999999999992696,24.000000000001798,144.99999999999514,824.0000000000025,986.9999999999824,114.00000000000432,238.99999999998923,476.0000000000098,-92.00000000000318,,4601.999999999965
2018.04.17,-187.00000000000384,970.9999999999885,300.9999999999877,-304.9999999999997,828.9999999999909,304.9999999999997,59.99999999998806,15.999999999993797,13.00000000000745,141.00000000000225,839.9999999999964,981.999999999994,139.00000000001,244.9999999999841,547.0000000000086,-124.99999999999733,,4771.999999999952
2018.04.17,-200.00000000000017,978.9999999999966,316.99999999999307,-285.99999999998624,846.9999999999977,310.0000000000103,62.99999999998818,0.0,-2.000000000002,134.99999999999625,858.0000000000032,1000.9999999999852,144.00000000000546,272.99999999998994,529.0000000000017,-129.00000000000134,,4838.999999999978
2018.04.17,-195.00000000000074,997.0000000000034,317.99999999999784,-282.9999999999888,859.9999999999941,324.0000000000132,73.99999999999807,5.999999999994898,-14.999999999998348,139.99999999999568,880.9999999999984,1025.9999999999936,145.00000000001023,282.9999999999888,526.0000000000042,-97.9999999999981,,4989.000000000006
2018.04.17,-180.99999999999784,956.9999999999857,292.99999999999216,-266.999999999995,844.0000000000003,324.9999999999975,74.99999999998863,19.00000000000235,-21.999999999999797,129.9999999999968,861.999999999985,1040.999999999981,156.0000000000059,296.9999999999917,503.000000000009,-76.99999999999375,,4954.99999999995
2018.04.17,-209.9999999999991,1003.9999999999827,289.99999999999204,-279.99999999999136,853.9999999999992,322.00000000000006,31.999999999996476,34.99999999999615,-27.999999999994696,136.00000000000279,913.9999999999926,1115.9999999999836,91.00000000000819,316.99999999998954,487.99999999999955,-42.0000000000087,,5038.999999999949
2018.04.17,-217.0000000000005,1022.9999999999961,332.9999999999984,-322.00000000000006,846.9999999999977,317.9999999999961,-5.000000000009663,12.000000000000899,-14.999999999998348,134.99999999999625,875.999999999988,1073.9999999999973,52.99999999999727,279.99999999999136,539.0000000000006,-90.00000000001229,,4840.999999999939
2018.04.17,-209.00000000000364,1039.9999999999966,353.9999999999992,-347.9999999999928,903.9999999999937,348.00000000001495,-18.000000000000682,-7.0000000000014495,-78.99999999999574,148.99999999999915,886.9999999999934,1080.9999999999986,103.00000000000864,264.9999999999819,459.0000000000094,-62.000000000006494,,4866.999999999995
2018.04.17,-200.99999999999562,1052.9999999999927,384.00000000000034,-339.0000000000004,918.9999999999809,354.9999999999942,-91.00000000000819,-26.999999999999247,-58.99999999999794,151.9999999999966,875.999999999988,1076.9999999999945,40.000000000020464,268.9999999999859,476.0000000000098,-129.00000000000134,,4754.99999999996
2018.04.17,-180.0000000000024,1000.9999999999852,417.99999999999216,-343.00000000000443,900.9999999999962,348.00000000001495,-108.00000000000409,-56.0000000000005,-30.999999999992145,146.00000000000168,871.9999999999839,1014.9999999999882,-10.99999999999568,262.999999999991,611.000000000006,-207.00000000000162,,4638.999999999959
2018.04.17,-178.00000000000037,969.999999999982,360.99999999999,-266.999999999995,878.9999999999853,327.00000000001063,-77.00000000001239,51.99999999999649,1.0000000000065512,144.99999999999514,897.9999999999987,1234.9999999999861,-0.9999999999763531,291.9999999999812,624.0000000000023,-114.0000000000141,,5146.9999999999345
2018.04.17,-146.00000000000168,980.9999999999875,384.9999999999909,-235.99999999999176,919.9999999999875,371.99999999999454,-68.00000000001205,64.99999999999284,-9.999999999998899,144.99999999999514,939.9999999999853,1259.9999999999945,30.000000000001137,331.999999999999,609.0000000000151,-48.000000000003595,,5530.999999999935
2018.04.17,-151.00000000000114,990.000000000002,381.0000000000002,-234.00000000000088,931.9999999999995,378.999999999996,-66.0000000000025,87.99999999999919,35.00000000000725,141.00000000000225,977.99999999999,1312.9999999999864,46.999999999997044,358.9999999999982,711.0000000000172,-56.99999999999594,,5845.9999999999945
2018.04.17,-129.00000000000134,963.0000000000027,356.9999999999993,-210.99999999998343,929.9999999999864,388.9999999999949,-59.00000000001171,110.99999999999443,75.00000000000284,129.9999999999968,956.0000000000013,1388.999999999996,73.0000000000075,361.9999999999957,836.0000000000146,-93.99999999999409,,6078.000000000002
2018.04.17,-139.99999999999568,974.9999999999925,369.99999999999034,-214.00000000000307,939.9999999999853,412.9999999999967,-88.99999999999864,115.99999999999389,100.00000000000009,126.99999999999933,970.0000000000042,1403.999999999983,91.00000000000819,391.9999999999924,929.000000000002,-141.00000000001333,,6242.999999999937
2018.04.17,-136.99999999999824,1001.9999999999918,384.9999999999909,-204.99999999998852,959.9999999999831,414.00000000000324,-97.00000000000841,100.00000000000009,136.00000000000279,141.99999999999767,1008.9999999999932,1445.9999999999918,76.00000000002183,395.99999999999636,1038.0000000000057,-197.00000000000273,,6467.99999999998
2018.04.17,-127.99999999999478,1030.999999999982,385.9999999999957,-211.99999999998997,975.9999999999991,422.9999999999956,-117.00000000000443,97.00000000000264,153.00000000000313,144.99999999999514,1036.999999999999,1439.9999999999968,33.00000000001546,400.9999999999847,1084.0000000000182,-269.00000000000813,,6479.99999999999
2018.04.17,-156.00000000000057,1000.0000000000009,409.9999999999966,-207.00000000000162,914.9999999999991,415.0000000000098,-121.00000000000932,95.00000000000064,180.99999999999784,99.00000000000463,997.9999999999878,1352.999999999982,35.00000000002501,407.0000000000018,1114.000000000015,-293.0000000000099,,6244.999999999999
2018.04.17,-231.99999999999886,1009.9999999999998,425.9999999999877,-295.99999999998516,916.99999999999,399.00000000001603,-100.00000000000853,52.99999999999194,180.0000000000024,100.99999999999554,1002.9999999999983,1301.999999999981,38.000000000010914,413.99999999998107,1131.0000000000152,-326.0000000000041,,6019.999999999973
2018.04.17,-275.99999999999847,1173.9999999999861,484.99999999999943,-387.000000000004,967.9999999999911,412.00000000001234,-88.99999999999864,17.999999999995797,156.00000000000057,131.00000000000333,1035.9999999999925,1244.999999999985,75.00000000001705,434.9999999999854,1099.0000000000055,-358.00000000001387,,6123.99999999996
2018.04.17,-348.9999999999993,1237.9999999999836,484.99999999999943,-400.00000000000034,976.9999999999834,391.000000000008,-71.00000000001216,29.999999999996696,175.99999999999838,149.99999999999457,1065.999999999989,1278.0000000000014,91.00000000000819,397.99999999998727,1131.9999999999998,-388.9999999999949,,6202.999999999944
2018.04.17,-341.99999999999784,1275.0000000000039,441.99999999999307,-400.9999999999847,984.9999999999915,422.9999999999956,-67.00000000000728,-38.0000000000047,163.99999999999747,126.99999999999933,1113.9999999999927,1264.9999999999827,197.00000000000273,464.9999999999821,1225.0000000000093,-429.99999999999704,,6403.999999999958
2018.04.17,-195.9999999999962,1214.9999999999884,436.9999999999976,-324.9999999999975,1116.9999999999902,514.0000000000144,-196.00000000001216,-82.00000000000429,91.00000000000774,161.00000000000003,1105.0000000000005,1284.9999999999807,137.00000000000045,424.99999999998647,1164.0000000000095,-380.00000000000256,,6471.9999999999645
2018.04.17,-149.99999999999457,885.0000000000025,460.9999999999985,-292.00000000000335,953.9999999999882,539.0000000000006,-255.00000000000966,-92.99999999999864,55.000000000005045,36.0000000000027,783.0000000000003,937.9999999999944,9.000000000014552,367.99999999999056,1029.9999999999975,-347.0000000000084,,4920.999999999981
2018.04.17,-58.99999999999794,846.9999999999977,412.9999999999967,-302.9999999999866,956.0000000000013,507.000000000013,-282.0000000000107,-170.99999999999892,26.000000000003798,53.999999999998494,727.9999999999953,825.9999999999934,-48.99999999997817,274.9999999999808,963.0000000000027,-398.9999999999938,,4332.000000000017
2018.04.17,4.000000000004,744.9999999999957,381.9999999999908,-295.99999999998516,952.9999999999816,476.0000000000098,-321.00000000001216,-143.9999999999997,41.000000000002146,7.9999999999968985,652.9999999999925,879.9999999999919,-101.99999999997544,234.00000000000088,975.0000000000148,-388.9999999999949,,4099.000000000013
2018.04.17,43.00000000000415,679.9999999999917,381.0000000000002,-329.99999999998585,905.9999999999845,497.99999999999847,-320.0000000000074,-170.00000000000347,11.00000000000545,26.000000000003798,490.999999999997,729.9999999999862,-121.99999999998568,57.99999999998029,862.0000000000072,-388.0000000000106,,3355.9999999999663
2018.04.17,-4.000000000004,746.0000000000023,358.99999999999466,-366.999999999984,998.9999999999943,476.0000000000098,-305.0000000000068,-163.00000000000205,28.000000000005798,87.99999999999919,536.9999999999875,780.9999999999873,-96.99999999997999,14.999999999987246,895.0000000000014,-390.0000000000015,,3597.999999999991
2018.04.17,-14.000000000002899,895.9999999999857,352.99999999999443,-412.9999999999967,1067.99999999998,478.0000000000006,-204.00000000000773,-60.00000000000449,68.99999999999685,124.00000000000189,642.9999999999936,1152.9999999999818,-4.9999999999954525,69.9999999999923,988.0000000000111,-330.0000000000081,,4815.999999999923
2018.04.17,2.999999999997449,934.9999999999969,357.9999999999899,-448.000000000004,1084.9999999999804,492.0000000000035,-283.00000000000125,-104.00000000000409,26.999999999999247,144.99999999999514,661.9999999999848,1228.9999999999911,-44.999999999987494,-50.0000000000167,930.0000000000086,-310.9999999999946,,4624.999999999939
2018.04.17,97.00000000000264,807.0000000000022,312.9999999999882,-448.000000000004,1210.9999999999843,527.9999999999951,-384.00000000000034,-146.00000000000168,-39.999999999995595,193.99999999999417,479.99999999999153,1166.9999999999848,-145.99999999998658,-194.0000000000053,797.0000000000033,-317.0000000000117,,3918.999999999941
2018.04.17,160.00000000000458,715.9999999999833,283.9999999999918,-412.9999999999967,1210.9999999999843,544.9999999999955,-442.0000000000073,-162.0000000000066,-51.99999999999649,202.9999999999976,512.9999999999857,1156.999999999986,-167.99999999997794,-161.00000000001114,811.0000000000061,-356.00000000000074,,3845.999999999938
2018.04.17,231.0000000000034,773.9999999999858,300.9999999999877,-322.9999999999844,1306.9999999999916,578.0000000000118,-453.00000000000296,-170.00000000000347,-42.999999999993044,214.00000000000307,619.9999999999983,1190.9999999999866,-179.00000000000205,-116.00000000000499,862.0000000000072,-371.00000000001023,,4422.999999999974
2018.04.17,275.000000000003,670.9999999999993,314.9999999999977,-404.9999999999887,1246.9999999999982,584.0000000000067,-538.0000000000109,-269.00000000000813,-100.00000000000009,139.99999999999568,331.999999999999,963.999999999987,-209.99999999997954,-199.00000000001583,870.9999999999995,-398.00000000000944,,3279.9999999999736
2018.04.17,317.9999999999961,676.9999999999943,238.9999999999901,-529.999999999986,1295.0000000000018,670.000000000015,-626.0000000000048,-350.00000000000585,-156.00000000000057,156.99999999999602,333.9999999999899,944.9999999999958,-206.99999999999363,-375.0000000000142,773.0000000000015,-446.0000000000131,,2717.9999999999623
2018.04.17,395.99999999999636,673.9999999999968,247.99999999999045,-370.00000000000364,1401.999999999992,707.9999999999975,-650.0000000000057,-390.0000000000015,-234.00000000000088,192.99999999999872,490.999999999997,855.9999999999901,-256.0000000000002,-246.00000000001288,622.0000000000115,-371.99999999999454,,3071.9999999999504
2018.04.17,377.0000000000051,556.0000000000009,293.99999999999693,-429.99999999999704,1363.9999999999875,687.9999999999998,-658.0000000000013,-382.00000000000455,-207.99999999999707,146.00000000000168,141.99999999999767,763.9999999999869,-241.99999999999022,-360.0000000000048,706.0000000000066,-402.9999999999978,,2353.9999999999905
2018.04.17,439.0000000000005,557.9999999999918,302.99999999999727,-482.999999999989,1395.9999999999973,761.0000000000117,-785.0000000000108,-407.0000000000018,-261.99999999999557,146.99999999999713,109.00000000000354,774.9999999999924,-292.99999999997794,-509.00000000000387,651.0000000000016,-361.0000000000113,,2039.0000000000027
2018.04.17,509.00000000000387,468.00000000000176,325.9999999999934,-526.9999999999886,1432.9999999999955,825.0000000000091,-898.0000000000103,-448.9999999999994,-292.9999999999988,97.9999999999981,-75.00000000000284,749.999999999984,-341.99999999998454,-531.9999999999991,635.0000000000077,-317.9999999999961,,1610.0000000000139
