date,USDCHF,EURUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURNZD,NZDJPY,AUDCAD,empty,sum
2018.05.07,-52.99999999999194,0.0,-66.99999999999484,-17.999999999995797,-29.00000000001235,-19.000000000005457,-51.000000000001044,-26.999999999986812,-5.000000000010552,-8.999999999992347,-2.999999999997449,-36.000000000001364,-62.99999999999084,,-379.99999999998084
2018.05.07,-45.000000000006146,43.999999999999595,-102.00000000000209,-48.000000000003595,-21.00000000000435,-25.99999999999625,-4.000000000004,-20.999999999986585,3.999999999981796,58.000000000002494,168.99999999999693,-72.00000000000273,-70.99999999999883,,-135.00000000002373
2018.05.07,-51.000000000001044,66.99999999999484,-92.99999999998754,-17.000000000000348,31.000000000003247,-46.999999999997044,-40.00000000000669,-50.99999999998772,35.999999999991594,59.99999999999339,184.99999999999073,-60.000000000002274,-28.999999999990145,,-8.999999999999027
2018.05.07,-32.999999999994145,81.9999999999821,-95.00000000000064,-2.000000000002,73.99999999999629,-13.00000000000523,-21.00000000000435,-16.999999999995907,127.99999999999478,204.00000000000418,238.0000000000049,-54.99999999999261,-49.99999999999449,,439.9999999999929
2018.05.07,-32.999999999994145,82.99999999998863,-89.99999999999008,2.000000000002,78.00000000000028,30.000000000001137,-65.00000000000395,14.000000000010004,119.99999999998678,283.000000000011,144.99999999999514,-30.9999999999917,-85.99999999999719,,450.00000000001796
2018.05.07,-69.9999999999923,38.99999999998904,-122.99999999998423,-2.000000000002,75.99999999998718,27.000000000001023,-67.00000000000594,30.000000000001137,108.99999999998133,337.0000000000095,130.99999999999224,3.0000000000001137,-155.99999999998948,,333.99999999998766
2018.05.07,-73.99999999999629,27.999999999983594,-156.99999999998494,-11.00000000000545,31.000000000003247,-81.00000000000307,-49.00000000001015,-162.00000000000614,135.9999999999806,432.9999999999945,161.99999999999548,-99.00000000000375,-190.99999999999673,,-34.00000000004917
2018.05.07,4.000000000004,106.99999999999044,-144.99999999999514,-19.00000000000235,36.999999999998145,-82.99999999999841,-40.00000000000669,-156.0000000000059,207.99999999998596,451.0000000000014,191.99999999999218,-135.99999999999568,-161.00000000000003,,258.99999999996794
2018.05.07,31.999999999998696,157.99999999999147,-116.00000000000499,60.00000000000449,41.99999999998649,-179.00000000000205,-51.000000000001044,-301.9999999999925,268.9999999999859,448.000000000004,154.0000000000097,-200.00000000000284,-167.9999999999904,,146.99999999998687
2018.05.07,53.00000000000304,153.9999999999875,-136.00000000000279,49.99999999999449,38.0000000000047,-117.00000000000443,-68.00000000000139,-222.0000000000084,320.9999999999935,527.9999999999951,95.00000000000064,-167.99999999999216,-165.9999999999995,,361.9999999999704
2018.05.07,45.000000000006146,144.99999999999514,-131.99999999999878,97.00000000000264,90.99999999999665,-58.9999999999975,-129.00000000000134,-61.00000000000705,282.9999999999888,417.0000000000007,-66.99999999999484,-37.9999999999967,-84.99999999999064,,507.00000000000324
2018.05.07,85.00000000000173,194.99999999998963,-49.99999999999449,129.9999999999968,96.99999999999153,-16.000000000005343,-116.00000000000499,-15.999999999991132,289.9999999999903,385.99999999999744,-43.999999999999595,13.999999999995794,-71.99999999999429,,882.9999999999733
2018.05.07,94.00000000000519,217.0000000000005,-14.000000000002899,173.00000000000094,83.9999999999952,37.9999999999967,-125.00000000000844,50.99999999998772,269.9999999999925,363.0000000000022,-76.0000000000094,64.99999999999773,-51.99999999999649,,1087.9999999999616
2018.05.07,78.00000000000028,163.00000000000205,-44.99999999998394,112.99999999999643,103.99999999999298,33.00000000000125,-115.00000000000954,58.9999999999975,305.9999999999841,438.00000000000506,-56.000000000011596,6.000000000000227,-108.99999999999244,,974.9999999999823
2018.05.07,36.999999999998145,92.99999999998754,-96.99999999999153,56.0000000000005,110.99999999999443,39.00000000000148,-50.0000000000056,69.99999999999318,306.9999999999906,578.9999999999961,70.99999999999883,1.0000000000047748,-170.99999999999892,,1045.9999999999698
2018.05.07,31.999999999998696,87.99999999999919,-104.99999999999955,51.99999999999649,104.99999999999955,93.99999999999409,-36.0000000000027,131.00000000000023,310.9999999999946,635.9999999999922,103.99999999999298,25.000000000005684,-167.9999999999904,,1268.999999999981
2018.05.07,-68.00000000000139,-28.000000000005798,-180.0000000000024,-4.999999999999449,120.99999999999334,61.99999999999761,-56.0000000000005,145.99999999998658,288.99999999998374,662.000000000007,63.99999999999739,10.000000000005116,-198.99999999999363,,817.9999999999677
2018.05.07,-95.00000000000064,-90.00000000001229,-218.99999999999142,-58.99999999999794,156.00000000000057,51.00000000000193,-32.0000000000098,167.0000000000016,312.9999999999855,713.0000000000081,109.00000000000354,-24.00000000000091,-217.99999999999596,,771.9999999999923
2018.05.07,-109.00000000000354,-127.00000000001043,-245.99999999999068,-75.9999999999983,174.99999999999181,78.99999999999352,-18.0000000000069,205.0000000000125,299.99999999998914,731.9999999999993,80.99999999999774,-7.999999999995566,-227.99999999999488,,759.9999999999837
