date,USDCHF,EURUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURNZD,NZDJPY,AUDCAD,empty,sum
2018.05.07,4.999999999999449,89.99999999999008,-42.999999999993044,14.999999999998348,21.00000000000435,33.00000000000125,6.999999999990347,27.999999999991587,57.99999999998029,90.00000000001229,184.99999999999073,-1.0000000000047748,2.000000000002,,489.9999999999629
2018.05.07,-15.999999999993797,65.99999999998829,-55.99999999998939,-17.000000000000348,58.000000000002494,-7.000000000005002,24.999999999997247,14.999999999986358,99.99999999998899,161.00000000001114,269.9999999999925,-49.99999999999716,-26.999999999999247,,521.999999999982
2018.05.07,-28.000000000005798,115.99999999998278,-63.99999999999739,7.9999999999968985,110.99999999999443,-13.00000000000523,-19.00000000000235,-13.00000000000523,139.9999999999846,214.00000000000307,282.0000000000045,-51.00000000000193,-6.999999999990347,,675.9999999999579
2018.05.07,-19.999999999997797,93.99999999999409,-79.99999999999119,7.9999999999968985,87.99999999999919,28.999999999996362,-9.00000000000345,20.000000000010232,150.99999999999002,290.00000000001245,256.99999999999613,-33.999999999991815,-40.99999999999105,,753.0000000000201
2018.05.07,-31.000000000003247,89.99999999999008,-45.99999999999049,51.99999999999649,119.00000000000244,106.99999999999932,-65.00000000000395,161.00000000000136,123.99999999999079,343.00000000000443,147.99999999999258,82.99999999999841,-84.99999999999064,,999.9999999999875
2018.05.07,-69.9999999999923,38.99999999998904,-122.99999999998423,7.9999999999968985,96.99999999999153,31.00000000000591,-43.999999999999595,34.99999999999659,137.9999999999937,466.9999999999952,174.00000000000747,7.000000000005002,-140.99999999999113,,618.0000000000141
2018.05.07,31.000000000003247,136.99999999998712,-99.99999999998899,24.999999999997247,43.999999999999595,-18.000000000000682,9.999999999998899,-91.00000000000819,209.9999999999991,503.000000000009,273.9999999999965,-85.99999999999852,-124.99999999999733,,813.9999999999968
2018.05.07,50.0000000000056,190.00000000000128,-92.99999999998754,82.99999999999974,89.99999999999008,-64.99999999999773,-35.00000000000725,-108.00000000000409,293.99999999999426,473.0000000000123,209.9999999999991,-69.99999999999318,-60.99999999999994,,958.0000000000125
2018.05.07,100.00000000000009,231.99999999998778,-97.9999999999981,70.0000000000034,52.000000000007596,-117.00000000000443,12.999999999996348,-217.00000000001296,341.99999999999784,710.999999999995,296.0000000000074,-158.00000000000125,-165.9999999999995,,1059.999999999979
2018.05.07,65.99999999999939,167.9999999999904,-120.99999999999334,112.000000000001,93.99999999999409,-24.00000000000091,-48.000000000003595,-45.99999999999227,362.99999999998,591.0000000000082,121.99999999999989,-24.999999999991473,-82.99999999999974,,1168.9999999999916
2018.05.07,111.00000000000554,224.000000000002,-4.999999999988347,209.9999999999991,109.99999999998789,-7.000000000005002,-116.00000000000499,-4.9999999999954525,308.9999999999815,470.9999999999992,-42.0000000000087,61.00000000000705,-51.99999999999649,,1268.9999999999832
