date,EURUSD,NZDCAD,empty,sum
2017.12.18,-45.000000000006146,0.0,,-45.000000000006146
2017.12.18,-49.00000000001015,53.00000000000304,,3.9999999999928946
2017.12.18,-72.99999999998974,21.00000000000435,,-51.99999999998539
2017.12.18,-42.999999999993044,82.99999999999974,,40.0000000000067
2017.12.18,-35.999999999991594,72.0000000000054,,36.000000000013806
2017.12.18,-110.00000000001009,111.00000000000554,,0.9999999999954525
2017.12.18,-123.00000000000644,114.00000000000298,,-9.000000000003453
2017.12.18,-134.99999999999625,114.00000000000298,,-20.999999999993264
2017.12.18,-173.00000000000094,133.00000000000534,,-39.999999999995595
2017.12.18,-192.99999999999872,161.00000000000003,,-31.999999999998693
2017.12.18,-209.9999999999991,113.00000000000753,,-96.99999999999156
2017.12.18,-217.0000000000005,107.99999999999699,,-109.00000000000352
2017.12.18,-208.99999999999253,99.00000000000463,,-109.99999999998789
2017.12.18,-198.00000000000927,134.0000000000008,,-64.00000000000847
2017.12.18,-181.9999999999933,143.9999999999997,,-37.999999999993605
2017.12.18,-191.00000000000784,143.9999999999997,,-47.00000000000816
2017.12.18,-279.00000000000705,134.0000000000008,,-145.00000000000625
2017.12.18,-270.99999999999903,185.99999999999727,,-85.00000000000176
2017.12.18,-289.9999999999903,219.00000000000253,,-70.99999999998775
2017.12.18,-375.9999999999986,302.9999999999977,,-73.00000000000085
2017.12.18,-387.000000000004,280.00000000000244,,-107.00000000000153
2017.12.18,-476.0000000000098,297.00000000000284,,-179.00000000000693
2017.12.18,-503.000000000009,246.00000000000176,,-257.0000000000072
2017.12.18,-516.0000000000053,246.00000000000176,,-270.0000000000036
2017.12.18,-462.9999999999912,197.99999999999818,,-264.999999999993
2017.12.18,-520.0000000000093,196.00000000000728,,-324.00000000000205
2017.12.18,-547.999999999993,168.00000000000148,,-379.9999999999915
2017.12.18,-526.9999999999886,177.00000000000495,,-349.9999999999837
2017.12.18,-517.9999999999962,187.9999999999993,,-329.99999999999693
2017.12.18,-522.0000000000002,180.0000000000024,,-341.99999999999784
2017.12.18,-546.000000000002,175.00000000000293,,-370.9999999999991
2017.12.18,-557.0000000000075,219.99999999999798,,-337.00000000000955
2017.12.18,-625.0000000000089,184.00000000000637,,-441.0000000000025
2017.12.18,-662.9999999999914,92.99999999999864,,-569.9999999999927
2017.12.18,-804.0000000000047,70.99999999999883,,-733.0000000000058
2017.12.18,-909.0000000000042,82.99999999999974,,-826.0000000000044
2017.12.18,-729.0000000000018,63.00000000000195,,-665.9999999999999
2017.12.18,-626.9999999999998,89.00000000000574,,-537.9999999999941
2017.12.18,-614.0000000000034,104.00000000000409,,-509.9999999999993
2017.12.18,-615.00000000001,106.00000000000608,,-509.0000000000039
2017.12.18,-513.9999999999923,112.000000000001,,-401.99999999999125
2017.12.18,-509.00000000000387,74.00000000000739,,-434.9999999999965
2017.12.18,-541.9999999999981,1.0000000000065512,,-540.9999999999915
2017.12.18,-432.9999999999945,4.000000000004,,-428.9999999999905
2017.12.18,-418.9999999999916,9.999999999998899,,-408.99999999999267
2017.12.18,-411.0000000000058,-20.999999999993246,,-431.99999999999903
2017.12.18,-401.99999999999125,-31.000000000003247,,-432.9999999999945
2017.12.18,-400.00000000000034,-41.000000000002146,,-441.0000000000025
2017.12.19,-408.9999999999927,-65.99999999999939,,-474.9999999999921
2017.12.19,-421.0000000000047,-60.99999999999994,,-482.00000000000466
2017.12.19,-415.0000000000098,-58.99999999999794,,-474.00000000000773
2017.12.19,-408.00000000000836,-27.999999999994696,,-436.00000000000307
2017.12.19,-409.99999999999926,-115.99999999999389,,-525.9999999999932
2017.12.19,-405.9999999999952,-9.999999999998899,,-415.99999999999415
2017.12.19,-407.0000000000018,140.0000000000068,,-266.999999999995
2017.12.19,-391.000000000008,170.00000000000347,,-221.00000000000455
2017.12.19,-414.00000000000324,172.00000000000549,,-241.99999999999775
2017.12.19,-455.0000000000054,143.9999999999997,,-311.0000000000057
2017.12.19,-458.00000000000284,70.99999999999883,,-387.000000000004
2017.12.19,-465.0000000000043,19.00000000000235,,-446.000000000002
2017.12.19,-459.99999999999375,9.999999999998899,,-449.9999999999948
2017.12.19,-489.0000000000061,24.999999999997247,,-464.0000000000088
2017.12.19,-510.99999999999477,36.999999999998145,,-473.99999999999665
2017.12.19,-523.0000000000068,31.000000000003247,,-492.0000000000036
2017.12.19,-516.9999999999897,48.99999999999905,,-467.9999999999906
2017.12.19,-547.999999999993,87.00000000000374,,-460.9999999999892
2017.12.19,-564.9999999999933,100.00000000000009,,-464.9999999999932
2017.12.19,-629.9999999999973,114.00000000000298,,-515.9999999999943
2017.12.19,-696.999999999992,146.00000000000168,,-550.9999999999903
2017.12.19,-750.9999999999906,163.99999999999747,,-586.9999999999931
2017.12.19,-685.0000000000023,75.9999999999983,,-609.000000000004
2017.12.19,-634.0000000000013,65.99999999999939,,-568.0000000000018
2017.12.19,-631.0000000000038,131.00000000000333,,-500.00000000000045
2017.12.19,-693.9999999999947,150.00000000000568,,-543.999999999989
2017.12.19,-686.9999999999932,161.00000000000003,,-525.9999999999932
2017.12.19,-697.9999999999986,189.00000000000583,,-508.99999999999284
2017.12.19,-760.0000000000051,158.0000000000026,,-602.0000000000025
2017.12.19,-855.0000000000058,151.00000000000114,,-704.0000000000047
2017.12.19,-863.9999999999981,96.00000000000719,,-767.9999999999909
2017.12.19,-885.0000000000025,102.00000000000209,,-783.0000000000005
2017.12.19,-868.000000000002,72.0000000000054,,-795.9999999999966
2017.12.19,-773.0000000000015,31.000000000003247,,-741.9999999999982
2017.12.19,-787.9999999999887,11.00000000000545,,-776.9999999999833
2017.12.19,-852.9999999999926,-14.000000000002899,,-866.9999999999955
2017.12.19,-733.0000000000059,52.000000000007596,,-680.9999999999983
2017.12.19,-791.9999999999927,92.99999999999864,,-698.9999999999941
2017.12.19,-844.0000000000003,90.0000000000012,,-753.9999999999991
2017.12.19,-859.9999999999941,21.999999999999797,,-837.9999999999943
2017.12.19,-1051.0000000000018,39.00000000000014,,-1012.0000000000017
2017.12.19,-1034.0000000000016,52.000000000007596,,-981.999999999994
2017.12.19,-1031.9999999999884,31.999999999998696,,-999.9999999999897
2017.12.19,-1041.000000000003,11.00000000000545,,-1029.9999999999975
2017.12.19,-1027.0000000000002,19.00000000000235,,-1007.9999999999978
2017.12.19,-1012.9999999999973,-105.99999999999498,,-1118.9999999999923
2017.12.19,-991.9999999999928,-139.00000000000023,,-1130.9999999999932
2017.12.19,-985.999999999998,-290.00000000000136,,-1275.9999999999993
2017.12.20,-1001.9999999999918,-241.00000000000233,,-1242.999999999994
2017.12.20,-987.9999999999889,-193.99999999999417,,-1181.999999999983
2017.12.20,-985.999999999998,-225.99999999999287,,-1211.999999999991
2017.12.20,-985.999999999998,-263.99999999999756,,-1249.9999999999955
2017.12.20,-967.9999999999911,-230.99999999999233,,-1198.9999999999834
2017.12.20,-1005.9999999999958,-219.00000000000253,,-1224.9999999999984
2017.12.20,-1025.9999999999936,-208.99999999999253,,-1234.9999999999861
2017.12.20,-1012.9999999999973,-215.99999999999397,,-1228.9999999999914
2017.12.20,-1011.9999999999907,-200.99999999999562,,-1212.9999999999864
2017.12.20,-1015.0000000000103,-264.999999999993,,-1280.0000000000034
2017.12.20,-1028.9999999999911,-351.0000000000013,,-1379.9999999999925
2017.12.20,-1035.0000000000082,-451.0000000000014,,-1486.0000000000095
2017.12.20,-1032.999999999995,-461.0000000000003,,-1493.9999999999952
2017.12.20,-1008.0000000000089,-430.9999999999925,,-1439.0000000000014
2017.12.20,-1008.0000000000089,-427.99999999999505,,-1436.0000000000039
2017.12.20,-1025.9999999999936,-470.9999999999992,,-1496.9999999999927
2017.12.20,-1052.9999999999927,-427.99999999999505,,-1480.9999999999877
2017.12.20,-960.0000000000053,-407.99999999999727,,-1368.0000000000027
2017.12.20,-954.9999999999948,-369.99999999999255,,-1324.9999999999873
2017.12.20,-988.9999999999955,-341.0000000000024,,-1329.9999999999977
2017.12.20,-1065.999999999989,-353.0000000000033,,-1418.9999999999923
2017.12.20,-1106.9999999999914,-346.0000000000019,,-1452.9999999999932
2017.12.20,-1092.9999999999884,-300.99999999999574,,-1393.999999999984
2017.12.20,-1001.0000000000074,-297.9999999999983,,-1299.0000000000057
2017.12.20,-1089.0000000000066,-293.99999999999426,,-1383.000000000001
2017.12.20,-1144.999999999996,-310.9999999999946,,-1455.9999999999905
2017.12.20,-1048.9999999999889,-312.00000000000114,,-1360.99999999999
2017.12.20,-1045.000000000007,-256.99999999999613,,-1302.0000000000032
2017.12.20,-1001.0000000000074,-273.9999999999965,,-1275.0000000000039
2017.12.20,-1045.9999999999914,-322.9999999999955,,-1368.9999999999868
2017.12.20,-1048.0000000000045,-441.0000000000025,,-1489.000000000007
2017.12.20,-1055.9999999999902,-541.0000000000026,,-1596.9999999999927
2017.12.20,-1126.999999999989,-544.0,,-1670.999999999989
2017.12.20,-1200.0000000000011,-512.9999999999968,,-1712.999999999998
2017.12.20,-1391.9999999999932,-370.9999999999991,,-1762.9999999999923
2017.12.20,-1581.9999999999945,-417.0000000000007,,-1998.9999999999952
2017.12.20,-1411.9999999999911,-409.99999999999926,,-1821.9999999999905
