date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURAUD,EURNZD,empty,sum
2016.08.29,-60.99999999999994,-68.00000000000139,-148.9999999999867,-26.999999999999247,-37.99999999999359,-29.999999999996696,-58.000000000002494,-60.99999999999994,-79.99999999999119,-29.00000000001235,-73.99999999999629,,-674.9999999999799
2016.08.29,-75.00000000000284,-78.00000000000028,-180.99999999999739,5.999999999994898,-17.999999999995797,-4.999999999999449,-56.0000000000005,-109.99999999999899,19.00000000001345,71.99999999998319,86.0000000000083,,-339.9999999999954
2016.08.29,-75.00000000000284,-168.99999999999693,-242.999999999995,-46.999999999997044,-92.99999999999864,-17.000000000000348,-86.99999999999264,-90.0000000000012,90.00000000001229,183.99999999998417,209.9999999999991,,-336.999999999989
2016.08.29,52.99999999999194,-146.99999999998602,-183.9999999999975,-14.000000000002899,-61.999999999995396,2.000000000002,-68.00000000000139,-58.99999999999794,215.00000000000963,222.99999999999542,231.0000000000034,,190.00000000002123
2016.08.29,102.99999999998644,-180.99999999998673,-179.9999999999926,2.000000000002,-97.9999999999981,13.00000000000745,-80.99999999999774,-46.999999999997044,294.0000000000165,271.99999999998334,232.00000000000998,,329.00000000003354
2016.08.29,38.0000000000047,-174.99999999999181,-159.9999999999966,54.999999999993946,-73.99999999999629,74.00000000000739,-71.99999999999429,-88.99999999999464,434.000000000001,401.99999999999125,280.0000000000136,,713.0000000000382
2016.08.29,-82.00000000000429,-171.99999999999437,-231.99999999999932,151.00000000000114,26.000000000003798,177.00000000000495,26.000000000003798,-126.99999999999933,538.0000000000163,576.9999999999831,460.000000000016,,1342.0000000000316
2016.08.29,-36.999999999998145,-149.9999999999835,-230.99999999999454,153.00000000000313,-36.999999999998145,195.00000000000074,-3.999999999992898,-137.9999999999937,432.0000000000102,515.9999999999832,330.0000000000081,,1029.0000000000446
2016.08.29,-60.99999999999994,-146.99999999998602,-162.9999999999967,143.00000000000423,-34.99999999999615,159.00000000000912,-27.999999999994696,-134.0000000000008,416.00000000001637,522.9999999999845,311.0000000000168,,984.0000000000568
2016.08.29,-58.000000000002494,-177.99999999998929,-133.99999999998613,114.00000000000298,-66.99999999999484,160.00000000000458,-46.00000000000159,-127.99999999999478,449.0000000000105,539.999999999985,290.00000000001245,,942.0000000000464
2016.08.29,-46.999999999997044,-170.00000000000347,-39.99999999999204,161.00000000000003,9.00000000000345,173.00000000000094,-7.0000000000014495,-126.0000000000039,525.0000000000199,597.9999999999874,374.0000000000077,,1450.0000000000216
2016.08.29,-22.0000000000109,-187.00000000000384,30.000000000001137,117.00000000000044,-5.999999999994898,163.00000000000205,19.999999999997797,-168.00000000000148,406.00000000001745,554.9999999999944,440.00000000001813,,1348.0000000000205
2016.08.29,-14.000000000002899,-218.99999999999142,19.000000000005457,76.99999999999375,-90.0000000000012,143.9999999999997,-41.9999999999976,-163.99999999999747,368.00000000001273,495.000000000001,280.0000000000136,,854.0000000000357
2016.08.29,42.999999999993044,-212.99999999999653,-14.999999999986358,68.00000000000139,-121.99999999999989,133.00000000000534,-59.99999999999339,-136.99999999999824,363.0000000000022,461.99999999998465,216.00000000001617,,738.0000000000284
2016.08.29,28.999999999990145,-238.99999999998923,78.00000000000296,48.000000000003595,-117.00000000000044,135.00000000000733,-44.99999999999504,-151.00000000000114,347.0000000000084,465.99999999998863,262.00000000000665,,813.0000000000218
2016.08.29,4.999999999988347,-232.99999999999432,146.0000000000008,51.000000000001044,-153.00000000000313,132.0000000000099,-85.99999999999719,-178.99999999999582,263.00000000001324,468.9999999999861,188.00000000001037,,603.0000000000193
2016.08.29,28.999999999990145,-248.00000000000378,134.00000000000034,48.000000000003595,-197.99999999999818,141.00000000000225,-119.00000000000244,-168.00000000000148,310.0000000000103,490.999999999997,114.99999999999844,,534.9999999999961
2016.08.29,63.99999999999739,-251.00000000000122,160.0000000000108,32.999999999994145,-205.99999999999508,140.0000000000068,-124.00000000000189,-161.00000000000003,304.9999999999997,454.9999999999832,92.00000000000318,,506.999999999997
2016.08.29,-160.00000000000458,-236.99999999999832,211.00000000001273,56.99999999999594,-187.00000000000384,133.00000000000534,-120.99999999999334,-254.99999999999412,121.00000000001555,429.99999999999704,72.0000000000054,,64.0000000000378
2016.08.29,-197.00000000000273,-165.9999999999995,257.000000000005,60.99999999999994,-114.00000000000298,114.00000000000298,-76.99999999999375,-253.0000000000032,81.00000000001995,398.9999999999938,175.00000000001404,,280.0000000000336
2016.08.29,-306.00000000000625,-164.99999999999292,226.0000000000133,61.999999999995396,-146.00000000000168,41.000000000002146,-182.99999999999983,-256.99999999999613,3.0000000000196536,200.99999999998454,-99.99999999998899,,-623.9999999999707
2016.08.29,-324.9999999999975,-34.99999999998504,170.0000000000017,122.99999999999534,-95.00000000000064,135.00000000000733,-88.99999999999464,-231.0000000000034,37.00000000002035,320.9999999999935,19.999999999997797,,31.000000000034802
2016.08.29,-296.0000000000074,-39.999999999995595,111.0000000000042,49.99999999999449,-151.9999999999966,104.99999999999955,-124.99999999999733,-215.99999999999397,-82.99999999998863,202.9999999999976,-92.99999999998754,,-535.9999999999711
2016.08.29,-278.00000000000045,-68.99999999998573,102.00000000000387,-9.999999999998899,-214.00000000000307,62.000000000006494,-171.99999999999437,-217.99999999999596,-124.99999999999733,136.99999999998712,-180.0000000000024,,-964.9999999999807
2016.08.29,-168.0000000000126,-92.99999999998754,101.0000000000133,-0.999999999995449,-197.00000000000273,65.00000000000395,-158.0000000000026,-183.99999999999528,-65.99999999998829,140.99999999999113,-170.99999999998784,,-730.9999999999638
2016.08.29,-197.00000000000273,-75.99999999998718,27.000000000001023,-36.0000000000027,-200.00000000000017,0.0,-174.99999999999181,-188.9999999999947,-211.99999999998997,32.999999999994145,-200.00000000000017,,-1224.9999999999745
2016.08.29,-290.00000000001245,-36.999999999998145,17.000000000010118,-33.000000000005244,-188.9999999999947,-14.999999999998348,-183.99999999999528,-227.99999999999488,-256.99999999999613,4.999999999988347,-207.00000000000162,,-1417.9999999999982
2016.08.29,-378.00000000001165,-38.0000000000047,33.00000000000125,-12.999999999996348,-170.99999999999892,-3.999999999992898,-170.99999999999892,-275.000000000003,-390.0000000000015,35.999999999991594,-170.00000000000347,,-1541.0000000000186
2016.08.29,-365.0000000000153,12.000000000012001,92.00000000001296,-14.999999999998348,-156.00000000000057,-4.999999999999449,-163.00000000000205,-219.99999999999798,-342.9999999999822,17.000000000000348,-159.99999999998238,,-1305.9999999999527
2016.08.29,-554.9999999999944,63.000000000013046,107.00000000001353,48.000000000003595,-107.00000000000153,-0.999999999995449,-163.00000000000205,-287.0000000000039,-411.99999999999017,60.99999999999994,-136.99999999998712,,-1382.9999999999445
2016.08.29,-560.0000000000049,73.99999999999629,105.00000000000398,2.000000000002,-122.99999999999534,-74.99999999999174,-229.00000000000142,-275.99999999999847,-501.9999999999802,-36.999999999998145,-222.99999999999542,,-1843.9999999999634
2016.08.29,-592.9999999999991,87.99999999999919,131.00000000000023,29.000000000001247,-100.99999999999554,-56.99999999999594,-214.99999999999852,-285.9999999999974,-453.99999999999886,-43.999999999999595,-249.99999999999466,,-1751.9999999999786
2016.08.29,-578.0000000000118,109.00000000000354,159.00000000000603,19.999999999997797,-76.99999999999375,-79.99999999999119,-181.9999999999933,-268.99999999999704,-500.9999999999959,-74.0000000000185,-147.99999999999258,,-1620.9999999999866
2016.08.29,-547.0000000000086,80.00000000001339,155.00000000000114,-122.99999999999534,-159.9999999999935,-208.99999999999253,-256.99999999999613,-244.99999999999523,-600.9999999999849,-268.0000000000016,-248.99999999998812,,-2423.999999999942
2016.08.29,-480.99999999999807,96.00000000000719,111.0000000000042,-102.99999999999754,-171.99999999999437,-247.99999999999267,-307.99999999999716,-214.00000000000307,-688.9999999999841,-326.0000000000041,-356.00000000000074,,-2689.999999999961
2016.08.29,-526.0000000000042,52.000000000007596,26.00000000001046,-143.00000000000423,-243.00000000000432,-225.99999999999287,-315.9999999999941,-224.9999999999974,-707.9999999999975,-314.00000000001427,-408.9999999999927,,-3031.999999999983
2016.08.29,-537.0000000000097,87.00000000001484,26.00000000001046,-158.99999999999804,-261.0000000000001,-239.0000000000003,-344.99999999999534,-239.99999999999577,-847.9999999999822,-408.00000000000836,-519.9999999999872,,-3443.9999999999513
