date,USDCHF,GBPUSD,EURUSD,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURAUD,EURNZD,empty,sum
2017.05.29,-62.99999999999084,0.0,0.0,-64.99999999999284,-195.9999999999962,-129.99999999999545,-62.000000000006494,-78.00000000000028,-106.99999999999044,-114.0000000000141,-48.99999999998794,-28.000000000005798,-131.99999999999878,,-1023.9999999999791
2017.05.29,-54.999999999993946,131.00000000001444,35.00000000000725,-41.9999999999976,-191.00000000000784,-171.00000000000648,-53.00000000000304,-51.99999999999649,-108.99999999999244,0.0,207.00000000000162,156.99999999998494,-15.00000000000945,,-157.99999999999903
2017.05.29,-36.999999999998145,151.00000000001222,89.99999999999008,-42.999999999993044,-208.00000000000819,-231.00000000000875,-56.0000000000005,-46.999999999997044,-126.99999999999933,197.99999999998707,337.0000000000095,241.99999999998667,214.99999999998744,,483.999999999968
2017.05.29,-25.999999999992696,171.99999999999437,119.00000000000244,-36.0000000000027,-208.00000000000819,-186.00000000000705,-57.00000000000705,-36.999999999998145,-100.99999999999554,218.99999999999142,376.00000000002075,299.99999999998914,259.9999999999936,,794.9999999999804
2017.05.29,-19.999999999997797,190.00000000000128,126.99999999998823,-81.9999999999932,-208.00000000000819,-234.00000000000887,-46.00000000000159,-79.00000000000685,-86.99999999999264,238.99999999998923,282.0000000000045,213.99999999998087,299.99999999998914,,595.9999999999442
2017.05.29,-56.0000000000005,171.99999999999437,63.99999999999739,-82.99999999999974,-201.99999999999108,-213.00000000000807,-57.00000000000705,-100.00000000000009,-67.9999999999903,249.99999999999466,266.0000000000107,129.99999999998568,313.99999999999204,,416.99999999997794
2017.05.29,-95.00000000000064,178.00000000001148,-2.0000000000131024,-46.00000000000159,-200.00000000000017,-183.9999999999975,-75.9999999999983,-77.00000000000485,-58.99999999999794,285.00000000000193,360.0000000000048,157.99999999999147,333.0000000000055,,575.0000000000011
2017.05.29,-146.00000000000168,202.9999999999976,-45.000000000006146,-61.999999999995396,-180.0000000000024,-269.00000000000546,-84.0000000000063,-123.00000000000644,-77.99999999998919,361.9999999999957,418.0000000000073,95.00000000000064,275.9999999999874,,366.9999999999756
2017.05.29,-71.99999999999429,243.00000000001543,0.0,-63.00000000000195,-143.00000000000423,-355.000000000004,-41.000000000002146,-67.00000000000594,10.000000000010001,439.99999999999596,477.0000000000163,158.99999999999804,429.99999999999704,,1018.0000000000202
2017.05.29,-93.99999999999409,232.99999999999432,-12.000000000012001,-98.99999999999353,-164.99999999999292,-322.00000000000273,-51.000000000001044,-148.99999999999915,-49.99999999999449,445.99999999999085,323.0000000000066,13.999999999980695,329.00000000000153,,402.99999999998397
2017.05.29,-102.99999999999754,222.00000000001108,-17.000000000000348,-124.00000000000189,-158.99999999999804,-239.00000000000432,-40.00000000000669,-161.00000000000003,-108.99999999999244,421.99999999998903,242.00000000000887,-39.00000000001125,161.99999999999548,,56.9999999999919
2017.05.29,-107.00000000000153,212.99999999999653,-29.00000000001235,-117.99999999999588,-156.00000000000057,-221.00000000000364,-50.0000000000056,-160.00000000000458,-176.99999999999383,412.9999999999967,263.00000000001324,-22.0000000000109,18.999999999991246,,-132.0000000000312
2017.05.29,-101.99999999999099,212.00000000001216,-31.000000000003247,-75.00000000000284,-144.99999999999514,-233.0000000000041,-43.999999999999595,-133.00000000000534,-219.99999999999798,432.9999999999945,337.0000000000095,12.999999999996348,-90.99999999999665,,-78.99999999998336
2017.05.29,-134.99999999999625,209.9999999999991,-36.999999999998145,-70.99999999999883,-168.99999999999693,-234.99999999999943,-45.000000000006146,-129.9999999999968,-238.99999999998923,449.9999999999948,345.0000000000175,25.999999999992696,-110.00000000001009,,-139.99999999998766
2017.05.29,-118.99999999999133,243.00000000001543,-22.0000000000109,-34.000000000000696,-165.9999999999995,-207.9999999999984,-48.000000000003595,-109.00000000000354,-266.999999999995,506.0000000000064,492.0000000000035,109.99999999998789,-165.9999999999995,,212.00000000001086
2017.05.29,-120.99999999999334,324.0000000000132,-39.00000000001125,-29.000000000001247,-161.99999999999548,-183.00000000000693,-41.000000000002146,-87.00000000000374,-286.99999999999284,607.0000000000019,633.0000000000168,125.99999999998168,-222.99999999999542,,518.0000000000111
2017.05.29,-117.00000000000044,309.0000000000037,-29.00000000001235,-2.000000000002,-158.99999999999804,-174.99999999999716,-36.0000000000027,-65.00000000000395,-274.9999999999919,604.0000000000045,672.0000000000059,180.99999999998673,-181.9999999999933,,725.999999999999
2017.05.29,-102.99999999999754,296.0000000000074,-11.00000000000545,12.000000000000899,-165.9999999999995,-195.99999999999795,-26.000000000003798,-21.00000000000435,-208.99999999999253,587.0000000000042,684.000000000018,272.99999999998994,-46.999999999997044,,1073.0000000000223
2017.05.29,-98.99999999999353,314.99999999999864,-11.00000000000545,2.000000000002,-161.00000000001114,-167.0000000000016,-31.999999999998696,-34.000000000000696,-226.99999999999943,577.0000000000052,718.0000000000186,227.99999999998377,-96.99999999999153,,1012.0000000000061
2017.05.29,-56.99999999999594,341.99999999999784,36.999999999998145,21.00000000000435,-178.00000000001148,-209.00000000000318,-18.0000000000069,9.00000000000345,-225.99999999999287,583.0000000000002,753.0000000000036,359.99999999998255,-73.00000000001194,,1343.9999999999677
2017.05.29,-83.9999999999952,277.00000000001614,-1.0000000000065512,29.999999999996696,-215.99999999999397,-248.99999999999523,-31.000000000003247,-7.9999999999968985,-219.99999999999798,517.9999999999962,694.0000000000168,365.99999999999966,-73.99999999999629,,1002.0000000000401
2017.05.29,-107.00000000000153,277.00000000001614,41.99999999998649,9.00000000000345,-239.99999999999577,-290.00000000000625,-69.00000000000794,-38.0000000000047,-220.99999999999343,476.9999999999941,676.0000000000099,329.99999999998585,45.99999999999049,,891.9999999999766
2017.05.29,-17.999999999995797,382.0000000000157,107.99999999999699,-10.999999999994348,-185.99999999999727,-387.00000000000045,-9.00000000000345,14.999999999998348,-166.99999999999494,588.9999999999951,757.0000000000076,385.99999999999744,95.00000000000064,,1554.0000000000257
2017.05.29,48.000000000003595,415.0000000000098,148.99999999999915,-31.999999999998696,-171.00000000001003,-503.0000000000001,43.999999999999595,48.99999999999905,-134.99999999999625,645.999999999991,765.0000000000157,425.99999999999307,123.00000000000644,,1824.0000000000123
2017.05.29,21.00000000000435,424.00000000000216,113.99999999999189,-29.000000000001247,-158.99999999999804,-397.99999999999613,22.999999999995246,10.999999999994348,-161.00000000000003,705.0000000000001,795.0000000000124,342.9999999999822,55.99999999998939,,1744.9999999999766
2017.05.29,-43.999999999999595,449.0000000000105,109.99999999998789,-66.99999999999484,-236.99999999999832,-393.0000000000007,-75.9999999999983,-48.99999999999905,-225.99999999999287,571.9999999999948,727.0000000000109,296.9999999999917,18.0000000000069,,1081.000000000019
2017.05.29,9.00000000000345,436.9999999999985,144.99999999999514,-47.9999999999925,-190.00000000000128,-394.00000000000546,-4.999999999999449,9.999999999998899,-191.99999999999218,571.9999999999948,702.0000000000026,354.9999999999942,11.00000000000545,,1412.0000000000023
2017.05.29,60.00000000000449,441.0000000000025,163.00000000000205,-34.000000000000696,-150.99999999999002,-417.0000000000016,39.999999999995595,39.999999999995595,-164.99999999999292,628.0000000000064,775.0000000000146,376.9999999999829,21.999999999988695,,1779.0000000000075
2017.05.29,87.00000000000374,456.9999999999963,173.99999999998528,-17.000000000000348,-131.99999999999878,-430.9999999999974,47.9999999999925,80.00000000000229,-281.99999999999335,652.9999999999925,846.0000000000134,441.99999999998687,-252.99999999999213,,1671.999999999991
2017.05.29,57.00000000000705,477.0000000000163,168.99999999999693,-17.000000000000348,-187.00000000000384,-423.0000000000018,32.999999999994145,51.000000000001044,-318.99999999999153,675.9999999999877,862.0000000000072,414.9999999999876,-320.9999999999935,,1473.0000000000068
2017.05.29,-17.000000000000348,495.000000000001,177.00000000000495,-0.999999999995449,-261.0000000000001,-358.0000000000041,-8.000000000008,19.00000000000235,-346.9999999999973,736.9999999999877,905.0000000000002,480.99999999999807,-226.99999999999943,,1594.9999999999895
2017.05.29,-18.999999999991246,493.0000000000101,182.99999999999983,-7.9999999999968985,-256.00000000001177,-331.00000000000307,-11.00000000000545,10.999999999994348,-343.9999999999999,724.9999999999978,883.0000000000116,475.99999999998755,-215.00000000000963,,1586.9999999999834
2017.05.29,-125.99999999999278,400.00000000000034,80.99999999999774,-4.999999999999449,-289.0000000000059,-298.0000000000018,-113.00000000000753,-80.99999999999774,-425.99999999999307,567.9999999999907,762.0000000000182,330.9999999999924,-341.99999999999784,,462.0000000000032
2017.05.29,-173.00000000000094,343.00000000000443,35.00000000000725,-14.000000000002899,-286.99999999999284,-168.99999999999693,-168.00000000000148,-128.00000000000588,-431.99999999999903,441.0000000000025,648.0000000000041,227.99999999998377,-385.00000000001313,,-61.0000000000112
2017.05.29,-159.9999999999935,375.0000000000142,49.99999999999449,-56.99999999999594,-304.9999999999997,-123.00000000000466,-173.00000000000094,-148.99999999999915,-418.9999999999916,462.9999999999912,646.0000000000132,213.99999999998087,-334.00000000001205,,27.999999999996362
2017.05.29,-227.99999999999488,371.00000000001023,11.00000000000545,-78.99999999999574,-368.9999999999971,-51.00000000000193,-257.0000000000072,-216.0000000000051,-448.9999999999994,377.0000000000051,581.0000000000093,78.00000000000028,-370.00000000000364,,-600.9999999999745
2017.05.29,-197.99999999999818,455.0000000000054,99.00000000000463,-100.00000000000009,-365.99999999999966,-146.0000000000008,-233.00000000000543,-174.00000000000747,-403.99999999999324,377.9999999999894,622.0000000000115,179.99999999998016,-181.00000000000892,,-68.00000000002285
2017.05.29,-115.99999999999389,453.0000000000145,99.99999999998899,-122.99999999999534,-302.0000000000023,-135.99999999999568,-207.00000000000162,-180.99999999999784,-295.99999999999625,400.00000000000034,553.0000000000035,115.99999999998278,-46.999999999997044,,214.00000000001017
2017.05.29,-120.99999999999334,509.00000000000387,110.99999999999443,-114.00000000000298,-333.0000000000055,-129.0000000000049,-218.00000000000708,-182.99999999999983,-232.99999999999432,483.99999999999557,683.0000000000114,145.99999999997948,110.99999999999443,,712.999999999971
2017.05.29,-179.99999999999127,412.9999999999967,73.99999999999629,-73.00000000000084,-344.99999999999534,-126.00000000000477,-195.00000000000074,-170.99999999999892,-191.99999999999218,480.99999999999807,680.0000000000139,208.99999999999253,238.99999999998923,,814.0000000000026
2017.05.29,-203.99999999999307,419.0000000000138,29.999999999996696,-63.00000000000195,-339.0000000000004,-45.000000000001705,-209.00000000000364,-190.00000000000128,-238.99999999998923,489.0000000000061,690.0000000000128,140.99999999999113,103.00000000000864,,583.000000000038
2017.05.29,-207.00000000000162,473.0000000000123,28.000000000005798,-73.99999999999629,-337.0000000000095,-61.99999999999761,-191.00000000000784,-197.00000000000273,-261.99999999999557,607.9999999999864,713.0000000000081,119.99999999998678,65.00000000000395,,676.9999999999922
2017.05.29,-212.99999999999653,462.0000000000068,18.999999999991246,-56.0000000000005,-333.0000000000055,-22.999999999996135,-194.0000000000053,-190.99999999999673,-237.99999999999378,583.0000000000002,733.0000000000059,125.99999999998168,103.99999999999298,,778.9999999999844
2017.05.29,-214.99999999999852,439.99999999999596,21.00000000000435,-43.999999999999595,-331.999999999999,-30.000000000001137,-208.00000000000819,-182.00000000000438,-293.99999999999426,560.0000000000049,717.000000000012,156.00000000000057,-8.000000000008,,581.0000000000048
2017.05.29,-204.99999999999963,436.9999999999985,32.999999999994145,-47.9999999999925,-327.99999999999494,-63.00000000000239,-181.00000000000892,-185.99999999999727,-276.9999999999939,587.9999999999885,718.0000000000186,151.9999999999966,14.999999999987246,,654.9999999999942
2017.05.29,-210.99999999999451,429.99999999999704,38.99999999998904,-39.00000000000014,-344.00000000001097,-61.00000000000705,-152.00000000000767,-180.99999999999784,-265.99999999999955,673.9999999999968,718.0000000000186,181.9999999999933,72.99999999998974,,861.9999999999669
2017.05.29,-212.00000000000108,426.9999999999996,39.999999999995595,-56.0000000000005,-339.0000000000004,-61.99999999999761,-167.00000000000603,-189.00000000000583,-287.9999999999994,624.0000000000023,681.0000000000205,144.99999999999514,21.999999999988695,,625.9999999999909
2017.05.29,-304.9999999999997,426.00000000001523,-42.0000000000087,-39.00000000000014,-360.0000000000048,-34.000000000006025,-218.00000000000708,-226.00000000000398,-278.9999999999959,611.9999999999903,659.0000000000095,69.9999999999923,25.00000000000835,,288.9999999999896
2017.05.30,-344.99999999999534,409.0000000000149,-55.000000000005045,-24.999999999997247,-400.00000000000034,144.99999999999602,-235.00000000000742,-263.99999999999756,-312.9999999999966,502.9999999999868,653.0000000000147,43.999999999999595,-38.0000000000047,,79.00000000000776
2017.05.30,-385.99999999999744,383.0,-153.00000000000313,-19.00000000000235,-367.99999999999056,103.9999999999992,-255.00000000000523,-273.9999999999965,-314.99999999999864,577.0000000000052,663.0000000000135,-35.00000000000725,-65.00000000000395,,-142.99999999998698
2017.05.30,-478.9999999999961,276.00000000000955,-313.00000000000773,-36.999999999998145,-326.0000000000041,174.99999999999716,-306.00000000000625,-353.99999999999875,-358.9999999999982,624.0000000000023,577.0000000000052,-260.0000000000158,-218.00000000000708,,-1000.0000000000181
2017.05.30,-463.9999999999977,245.0000000000063,-313.00000000000773,-43.999999999999595,-289.9999999999903,257.99999999999557,-262.00000000000665,-361.0000000000002,-337.99999999999386,602.999999999998,473.0000000000123,-261.0000000000001,-191.00000000000784,,-944.9999999999918
2017.05.30,-464.9999999999932,144.99999999999514,-353.0000000000033,-31.999999999998696,-251.00000000000122,268.0000000000007,-226.99999999999943,-326.9999999999995,-334.9999999999964,533.0000000000057,455.0000000000054,-236.00000000001398,-208.00000000000819,,-1033.0000000000068
2017.05.30,-491.99999999999244,192.99999999999872,-388.9999999999949,-26.999999999999247,-242.00000000000887,283.00000000000125,-261.0000000000001,-380.00000000000256,-366.9999999999951,574.9999999999922,418.0000000000073,-365.0000000000153,-322.00000000000006,,-1376.0000000000089
2017.05.30,-483.99999999999557,150.00000000000568,-383.0,-19.00000000000235,-248.00000000000378,326.9999999999982,-250.00000000000577,-358.0000000000028,-379.9999999999915,479.0000000000072,436.00000000001415,-330.0000000000081,-323.0000000000066,,-1382.9999999999911
2017.05.30,-426.9999999999996,69.00000000000794,-333.0000000000055,24.999999999997247,-224.000000000002,334.0000000000032,-221.99999999999997,-270.0000000000036,-343.9999999999999,404.9999999999887,483.0000000000112,-145.00000000001734,-242.99999999999324,,-892.000000000013
2017.05.30,-483.99999999999557,2.999999999997449,-425.0000000000087,92.99999999999864,-208.00000000000819,557.0000000000022,-251.00000000000122,-223.00000000000654,-246.99999999999721,341.99999999999784,590.0000000000016,-121.99999999999989,-130.0000000000079,,-505.0000000000277
2017.05.30,-464.9999999999932,83.00000000001084,-442.9999999999934,65.99999999999939,-164.00000000000858,629.0000000000049,-240.00000000000688,-236.99999999999832,-278.9999999999959,455.0000000000054,560.0000000000049,-193.00000000002092,-226.99999999999943,,-454.9999999999909
2017.05.30,-451.0000000000014,96.00000000000719,-439.99999999999596,48.99999999999905,-144.99999999999514,676.0000000000019,-231.99999999999886,-255.00000000000523,-300.99999999999574,452.99999999999227,568.000000000013,-241.00000000000233,-296.9999999999917,,-519.9999999999729
2017.05.30,-430.9999999999925,182.99999999999983,-405.0000000000109,65.00000000000395,-150.99999999999002,670.0000000000017,-208.00000000000819,-239.0000000000003,-316.99999999998954,587.0000000000042,645.0000000000067,-185.00000000001293,-300.99999999999574,,-86.99999999998377
2017.05.30,-432.9999999999945,199.00000000001583,-390.0000000000015,107.99999999999699,-157.99999999999147,638.9999999999958,-209.00000000000364,-197.00000000000273,-289.9999999999903,611.9999999999903,748.9999999999997,-92.00000000000318,-228.00000000000597,,310.0000000000054
2017.05.30,-459.99999999999375,185.00000000001293,-408.9999999999927,113.00000000000753,-191.00000000000784,581.0000000000031,-226.00000000000398,-214.00000000000307,-326.9999999999995,597.9999999999874,772.0000000000172,-76.0000000000094,-270.99999999999903,,75.00000000001887
2017.05.30,-453.99999999999886,205.00000000001074,-408.00000000000836,113.00000000000753,-171.99999999999437,618.9999999999998,-218.00000000000708,-204.00000000000418,-311.99999999999005,625.9999999999932,791.0000000000084,-86.0000000000083,-269.9999999999925,,230.0000000000158
2017.05.30,-456.00000000000085,148.99999999999915,-432.9999999999945,113.00000000000753,-154.0000000000097,673.9999999999924,-221.99999999999997,-190.00000000000128,-307.99999999999716,560.0000000000049,779.0000000000185,-76.0000000000094,-282.0000000000045,,154.00000000000523
2017.05.30,-449.9999999999948,124.99999999999733,-392.9999999999989,117.00000000000044,-201.00000000000674,584.0000000000032,-221.99999999999997,-204.99999999999963,-306.9999999999906,526.9999999999886,682.0000000000048,-66.00000000001049,-266.999999999995,,-76.00000000000185
2017.05.30,-523.9999999999911,178.99999999999582,-506.0000000000064,-10.999999999994348,-187.00000000000384,596.9999999999942,-262.00000000000665,-385.99999999999744,-406.9999999999907,608.9999999999928,443.99999999999994,-491.0000000000192,-523.0000000000068,,-1468.0000000000339
2017.05.30,-629.9999999999973,102.00000000000209,-568.000000000013,-64.99999999999284,-225.00000000000853,629.0000000000049,-361.0000000000002,-504.00000000000443,-555.9999999999899,513.9999999999923,251.00000000000122,-636.0000000000143,-771.9999999999949,,-2821.0000000000155
2017.05.30,-595.9999999999966,131.00000000001444,-551.9999999999969,-34.000000000000696,-262.999999999991,757.9999999999956,-331.0000000000035,-450.00000000000597,-509.9999999999993,458.9999999999872,335.00000000001864,-578.0000000000118,-693.0000000000102,,-2324.0
2017.05.30,-507.9999999999973,265.0000000000041,-392.9999999999989,-2.999999999997449,-289.0000000000059,641.9999999999959,-274.00000000000756,-341.0000000000024,-487.99999999999955,670.9999999999993,603.0000000000202,-312.00000000000114,-497.99999999999847,,-924.9999999999891
2017.05.30,-495.9999999999964,314.00000000001427,-327.00000000001063,-107.00000000000153,-327.99999999999494,412.9999999999967,-287.0000000000039,-416.00000000000523,-469.99999999999267,770.000000000004,735.000000000019,-353.0000000000033,-425.99999999999307,,-977.9999999999679
2017.05.30,-429.99999999999704,605.0000000000111,-275.000000000003,-112.99999999999643,-266.999999999995,167.0000000000016,-252.0000000000078,-404.99999999999983,-445.99999999999085,1097.999999999999,797.0000000000033,-369.0000000000193,-435.0000000000076,,-325.0000000000018
2017.05.30,-331.999999999999,553.0000000000035,-272.00000000000557,-176.99999999999383,-161.00000000001114,310.99999999999284,-173.00000000000094,-375.9999999999986,-377.9999999999894,984.9999999999915,609.0000000000151,-451.0000000000014,-425.99999999999307,,-287.99999999999005
2017.05.30,-357.99999999999164,496.00000000000756,-296.0000000000074,-142.99999999999312,-207.00000000000162,293.99999999999693,-175.00000000000293,-372.0000000000057,-376.99999999999403,943.000000000005,624.0000000000023,-459.0000000000094,-434.000000000001,,-463.99999999999517
2017.05.30,-285.9999999999974,594.0000000000057,-148.99999999999915,-98.99999999999353,-258.0000000000027,215.0000000000034,-121.00000000000443,-285.9999999999974,-342.9999999999933,1085.999999999987,805.0000000000113,-162.00000000001768,-232.00000000000998,,763.9999999999918
2017.05.30,-243.99999999999977,583.0000000000002,-75.00000000000284,-86.99999999999264,-276.9999999999939,183.9999999999975,-109.00000000000354,-243.00000000000432,-297.9999999999983,1092.000000000004,847.00000000002,-58.000000000002494,-137.00000000000932,,1178.0000000000146
