date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2016.05.30,16.0000000000049,10.000000000021103,14.999999999987246,-40.99999999999682,-17.000000000000348,23.00000000001745,48.00000000000182,-53.00000000000304,-46.999999999997044,-64.00000000002137,-55.99999999998939,44.99999999998394,-46.999999999997044,-84.99999999999375,-2.0000000000095497,25.00000000000835,31.999999999998696,,-197.99999999998485
2016.05.30,23.00000000000635,11.00000000000545,15.999999999993797,-13.999999999995794,-25.00000000000835,26.0000000000149,24.00000000000091,2.999999999997449,-48.000000000003595,-33.00000000001546,-1.999999999990898,57.00000000001815,-120.00000000000898,-9.000000000000341,30.000000000001137,-0.999999999995449,39.00000000000014,,-22.999999999980588
2016.05.30,51.000000000001044,28.000000000005798,-6.000000000017103,97.00000000000841,-50.0000000000056,26.999999999999247,-61.99999999999761,-114.99999999999844,-33.000000000005244,149.99999999997726,-360.9999999999891,133.99999999998968,-150.99999999999002,-71.99999999998852,137.99999999999102,229.00000000000142,227.99999999999488,,231.99999999997715
2016.05.30,50.0000000000056,93.00000000000975,-21.00000000000435,298.0000000000018,-53.00000000000304,22.0000000000109,-262.00000000000045,-107.99999999999699,9.00000000000345,512.9999999999768,-458.9999999999872,-1.0000000000065512,-209.9999999999991,88.00000000000807,277.9999999999916,225.00000000000853,244.99999999999523,,707.0000000000141
2016.05.30,65.00000000000395,135.00000000001845,-50.0000000000167,403.0000000000058,-53.999999999998494,1.0000000000065512,-361.0000000000042,-112.000000000001,51.000000000001044,713.9999999999986,-564.9999999999933,-52.99999999999194,-278.00000000000045,156.0000000000059,354.99999999998977,248.99999999999923,285.9999999999974,,942.0000000000206
2016.05.30,62.000000000006494,159.00000000002024,-46.0000000000127,350.9999999999991,-19.00000000000235,4.000000000004,-311.9999999999976,-80.99999999999774,59.99999999999339,677.9999999999973,-531.9999999999991,-206.00000000001728,-126.99999999998823,148.00000000001035,277.000000000001,169.00000000000804,176.99999999999383,,762.0000000000186
2016.05.30,72.0000000000054,51.000000000001044,-110.00000000001009,378.0000000000001,35.999999999991594,-45.99999999999049,-329.00000000000773,-170.00000000000347,48.000000000003595,595.9999999999752,-621.9999999999892,-194.99999999998963,39.999999999995595,65.00000000001194,236.99999999999477,212.00000000000108,148.99999999999915,,411.9999999999889
2016.05.30,65.99999999999939,28.000000000005798,-97.9999999999981,323.0000000000075,34.000000000000696,-47.99999999998139,-287.00000000000614,-229.00000000000142,26.000000000003798,492.999999999995,-723.0000000000069,-152.0000000000188,-4.000000000004,-37.9999999999967,203.99999999999352,284.0000000000065,239.99999999999577,,118.99999999999451
2016.05.30,87.00000000000374,-65.99999999998829,-119.00000000000244,448.0000000000075,251.99999999999667,-41.000000000002146,-387.00000000000045,-317.9999999999961,-6.0000000000060005,566.9999999999789,-870.9999999999995,-661.9999999999848,133.00000000000534,-53.999999999987836,45.000000000001705,114.99999999999844,264.999999999993,,-611.9999999999823
2016.05.30,21.999999999999797,9.000000000014552,-80.99999999999774,418.99999999999693,161.00000000000003,-80.99999999999774,-427.0000000000067,-305.99999999999517,5.999999999994898,606.9999999999993,-814.0000000000036,-499.9999999999893,18.999999999991246,-12.999999999991019,128.0000000000001,169.00000000000804,293.99999999999426,,-387.9999999999821
2016.05.30,73.00000000000084,51.000000000001044,-126.0000000000039,588.0000000000081,180.99999999999784,-66.99999999999484,-540.9999999999968,-270.0000000000036,59.99999999999339,897.9999999999961,-878.9999999999853,-619.9999999999761,-107.99999999999699,108.00000000000409,225.9999999999991,148.99999999999915,332.99999999999443,,56.00000000003632
2016.05.30,36.0000000000027,129.00000000000134,-72.0000000000054,543.9999999999969,65.99999999999939,-51.99999999998539,-536.0000000000014,-253.0000000000032,63.99999999999739,925.9999999999877,-879.9999999999919,-403.99999999998215,-76.99999999999375,123.00000000000466,322.00000000000273,248.00000000000378,307.99999999999716,,492.0000000000306
2016.05.30,48.000000000003595,115.00000000002063,-82.00000000000429,540.0000000000063,71.99999999999429,-49.99999999999449,-517.0000000000101,-231.99999999999886,61.999999999995396,902.9999999999916,-828.0000000000065,-407.0000000000018,-147.99999999999258,135.00000000000512,313.0000000000024,224.000000000002,326.9999999999995,,475.00000000001194
2016.05.30,65.00000000000395,187.00000000000384,-93.00000000000975,579.9999999999983,85.99999999999719,-41.000000000002146,-539.0000000000015,-244.99999999999523,107.00000000000153,1048.0000000000018,-985.999999999998,-546.9999999999864,-147.99999999999258,138.00000000000523,326.9999999999982,234.00000000000088,349.99999999999477,,523.0000000000201
2016.05.30,65.99999999999939,218.00000000000708,-59.000000000009045,710.000000000008,146.00000000000168,-4.999999999988347,-667.0000000000016,-287.9999999999994,100.99999999999554,1262.9999999999768,-1136.0000000000036,-749.999999999984,-45.000000000006146,187.00000000001182,353.9999999999992,212.00000000000108,371.99999999999454,,679.000000000003
