date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2016.05.30,-100.00000000000009,-34.000000000000696,-17.000000000000348,-108.99999999999466,-26.999999999999247,-63.99999999999739,-4.0000000000048885,-110.99999999999443,-62.000000000006494,-85.00000000000796,-134.99999999999625,-19.999999999997797,-75.00000000000284,-164.00000000000148,-61.00000000000705,-59.99999999999339,-48.99999999999905,,-1177.0000000000043
2016.05.30,14.999999999998348,-2.999999999997449,8.999999999992347,-57.00000000000216,-100.00000000000009,2.0000000000131024,15.000000000000568,-60.99999999999994,-50.0000000000056,-94.99999999999886,-141.99999999999767,-30.999999999981043,-124.99999999999733,-87.99999999999386,-24.00000000000091,-22.999999999995246,9.00000000000345,,-748.9999999999623
2016.05.30,24.999999999997247,10.000000000021103,-14.000000000002899,-24.00000000000091,-68.00000000000139,19.999999999997797,-94.99999999999886,-122.99999999999534,-53.999999999998494,-35.00000000002501,-425.99999999999307,44.99999999998394,-184.99999999999073,-90.99999999999397,28.999999999996362,-0.999999999995449,44.99999999999504,,-942.0000000000047
2016.05.30,43.999999999999595,26.0000000000149,-36.999999999998145,40.99999999999682,-97.9999999999981,15.00000000000945,-332.00000000000784,-114.99999999999844,-48.000000000003595,78.99999999997931,-476.9999999999941,-78.99999999998464,-320.00000000000915,-92.99999999998931,131.9999999999908,175.00000000000293,204.99999999999963,,-881.9999999999901
2016.05.30,40.00000000000669,87.99999999999919,-60.000000000015596,222.99999999999898,-106.00000000000608,-7.999999999985796,-376.0000000000048,-117.00000000000044,5.999999999994898,436.9999999999834,-567.9999999999907,-77.00000000001594,-364.9999999999931,41.00000000001103,242.999999999995,213.00000000000762,236.00000000000287,,-150.00000000001282
2016.05.30,41.9999999999976,124.00000000001299,-52.000000000007596,331.00000000000307,-60.99999999999994,-0.9999999999843467,-398.00000000001035,-131.99999999999878,46.00000000000159,661.0000000000014,-656.9999999999965,-280.0000000000136,-348.9999999999993,118.00000000000921,272.99999999999613,148.0000000000037,161.99999999999548,,-24.999999999989342
2016.05.30,56.0000000000005,22.0000000000109,-117.00000000001154,293.00000000000637,-55.000000000005045,-51.99999999998539,-365.0000000000091,-175.00000000000293,7.0000000000014495,487.99999999999955,-626.9999999999998,-234.99999999998522,-275.000000000003,56.000000000011596,232.99999999998988,164.00000000000858,137.9999999999937,,-443.9999999999795
2016.05.30,48.000000000003595,-19.999999999997797,-148.00000000001478,293.99999999999693,12.000000000000899,-82.99999999998863,-398.00000000001035,-231.99999999999886,24.000000000001798,462.99999999999386,-760.0000000000051,-437.99999999998283,-35.00000000000725,-52.99999999999727,167.0000000000016,119.00000000000244,98.99999999999353,,-941.0000000000083
2016.05.30,55.000000000005045,-66.99999999999484,-121.00000000001555,302.99999999999727,32.999999999994145,-51.000000000001044,-395.00000000001023,-322.00000000000006,-12.000000000000899,443.9999999999884,-895.0000000000014,-747.0000000000088,-34.000000000000696,-87.99999999999386,15.999999999991132,89.00000000000574,217.99999999999596,,-1574.0000000000496
2016.05.30,4.999999999999449,-65.99999999998829,-148.00000000001478,365.99999999999966,130.99999999999224,-97.9999999999981,-442.0000000000073,-319.99999999999807,-12.999999999996348,530.0000000000011,-883.9999999999959,-724.9999999999978,-4.000000000004,-70.99999999999795,6.999999999990791,84.0000000000063,186.99999999999272,,-1461.0000000000164
2016.05.30,21.00000000000435,-26.999999999999247,-137.00000000000932,400.99999999999625,131.99999999999878,-90.99999999999665,-551.0000000000019,-309.99999999999915,0.0,582.9999999999984,-878.9999999999853,-625.0000000000089,-144.99999999999514,-31.999999999996476,116.99999999999022,134.0000000000008,251.99999999999667,,-1157.000000000007
2016.05.30,34.000000000000696,39.00000000001125,-126.0000000000039,503.0000000000001,46.00000000000159,-72.99999999998974,-549.9999999999972,-270.99999999999903,36.999999999998145,808.9999999999975,-895.9999999999857,-622.9999999999958,-354.9999999999942,85.00000000000796,213.99999999999864,140.0000000000068,287.9999999999994,,-698.9999999999436
2016.05.30,34.000000000000696,93.00000000000975,-117.00000000001154,516.0000000000053,46.00000000000159,-75.99999999998718,-579.9999999999983,-254.99999999999412,54.999999999993946,852.9999999999802,-889.9999999999908,-456.00000000001194,-262.999999999991,108.00000000000409,292.99999999999216,218.00000000000708,302.0000000000023,,-118.99999999998761
2016.05.30,43.00000000000415,99.00000000000463,-95.00000000000064,504.0000000000049,21.999999999999797,-53.999999999998494,-543.9999999999969,-248.00000000000378,53.999999999998494,848.9999999999895,-987.9999999999889,-546.9999999999864,-245.99999999999068,91.00000000000819,286.9999999999919,209.00000000000364,317.9999999999961,,-245.99999999996425
2016.05.30,57.00000000000705,176.00000000002058,-111.00000000001664,534.000000000006,73.99999999999629,-52.99999999999194,-688.0000000000024,-297.00000000000284,87.99999999999919,994.9999999999761,-1160.9999999999898,-804.9999999999891,-197.00000000000273,77.00000000001239,257.99999999999557,192.00000000000327,347.9999999999928,,-512.9999999999861
2016.05.30,58.99999999999794,92.00000000000318,-93.00000000000975,668.9999999999969,129.9999999999968,-36.999999999998145,-695.0000000000074,-304.9999999999997,46.00000000000159,1103.999999999985,-1147.9999999999934,-830.0000000000196,-62.99999999999084,147.00000000000557,293.99999999999693,174.00000000000747,298.9999999999937,,-157.00000000003382
2016.05.30,73.00000000000084,39.00000000001125,-110.00000000001009,695.0000000000074,141.99999999999767,-20.999999999982144,-697.0000000000027,-327.99999999999494,31.000000000003247,1090.9999999999798,-1102.9999999999873,-690.9999999999972,-32.0000000000098,140.00000000000057,320.99999999999795,204.00000000000418,334.9999999999964,,89.00000000001515
