date,USDCHF,EURUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,CADCHF,GBPCAD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.03.27,59.000000000009045,118.00000000001809,-278.00000000000045,-0.999999999995449,-6.000000000017103,271.0000000000008,-69.9999999999923,113.00000000000753,393.0000000000007,-343.00000000000443,147.00000000000557,-375.0,159.00000000000603,-209.9999999999991,-151.9999999999966,,-174.9999999999577
2017.03.27,60.99999999999994,139.00000000000023,-273.9999999999965,19.00000000000235,-23.00000000001745,317.99999999999784,-69.9999999999923,189.00000000001694,424.0000000000066,-344.99999999999534,182.99999999999272,-390.99999999999113,153.0000000000058,-184.00000000000637,-174.99999999999181,,24.00000000003149
2017.03.27,71.00000000000995,177.00000000000495,-239.99999999999577,31.000000000003247,-48.000000000003595,421.99999999999704,-41.000000000002146,188.00000000001037,506.0000000000002,-368.9999999999971,292.0000000000016,-464.9999999999892,195.99999999999795,-143.00000000000423,-215.99999999999397,,361.0000000000392
2017.03.27,154.0000000000097,246.00000000001288,-272.99999999998994,-22.999999999995246,-26.999999999999247,424.0000000000066,2.000000000002,327.00000000001063,529.0000000000106,-557.0000000000075,340.999999999994,-594.9999999999989,258.0000000000098,-239.00000000001143,-296.0000000000074,,271.00000000004627
2017.03.27,367.0000000000062,314.00000000001427,-89.99999999999008,-92.00000000000318,135.9999999999806,147.99999999999613,263.99999999999756,578.9999999999961,421.0000000000065,-781.9999999999939,430.0000000000068,-646.9999999999914,310.0000000000023,-189.00000000001694,-289.0000000000059,,880.000000000005
2017.03.27,443.0000000000045,405.0000000000109,-218.99999999999142,-27.999999999994696,129.00000000000134,60.000000000002274,248.00000000000378,818.0000000000076,317.0000000000073,-773.0000000000015,346.9999999999942,-572.9999999999933,240.99999999999966,-205.00000000001074,-292.00000000000335,,918.0000000000368
2017.03.27,316.0000000000052,331.999999999999,-275.9999999999874,-14.999999999998348,25.999999999992696,231.00000000000875,121.00000000000443,602.999999999998,418.00000000000637,-655.9999999999899,328.00000000000296,-577.9999999999887,275.0000000000057,-233.00000000001654,-262.00000000000665,,630.0000000000355
2017.03.27,341.0000000000024,353.0000000000033,-224.000000000002,16.0000000000049,69.9999999999923,117.999999999995,170.99999999999892,712.0000000000015,317.0000000000073,-628.9999999999907,302.0000000000067,-484.99999999999943,221.00000000000364,-150.00000000000568,-202.00000000001327,,931.0000000000047
2017.03.27,296.0000000000074,276.00000000000955,-218.99999999999142,-5.999999999994898,96.99999999999153,114.99999999999488,136.99999999999824,762.0000000000182,338.99999999999864,-571.0000000000103,263.9999999999958,-465.999999999994,177.0000000000067,-177.00000000000495,-248.00000000000378,,776.0000000000217
2017.03.27,243.99999999999977,234.00000000000088,-201.99999999999108,-2.999999999997449,81.9999999999821,82.99999999999841,108.00000000000809,666.000000000011,293.00000000000637,-506.0000000000064,210.99999999999852,-399.0000000000009,121.00000000000932,-160.00000000000458,-234.00000000000088,,538.0000000000134
2017.03.27,372.0000000000057,356.00000000000074,-310.9999999999946,31.000000000003247,100.99999999999554,46.00000000000648,146.00000000000168,895.0000000000014,273.00000000001035,-601.000000000007,221.9999999999942,-441.0000000000025,126.00000000000477,-196.0000000000184,-282.0000000000045,,736.999999999997
2017.03.27,357.00000000000733,341.00000000001353,-65.99999999998829,26.999999999999247,98.99999999998244,-22.999999999996135,268.0000000000016,1188.0000000000114,197.00000000000273,-590.0000000000016,308.9999999999975,-378.9999999999907,115.0000000000091,-14.000000000002899,-221.00000000000452,,1608.0000000000405
2017.03.27,309.0000000000037,334.00000000001205,-48.99999999998794,14.000000000002899,52.99999999999194,48.00000000000182,241.00000000000233,1185.0000000000139,222.0000000000084,-605.9999999999955,331.99999999999363,-405.9999999999917,112.00000000000898,-19.999999999997797,-252.0000000000078,,1517.0000000000591
2017.03.27,336.00000000000296,357.00000000000733,-134.99999999999625,58.99999999999794,57.99999999998029,109.99999999999943,213.00000000000762,1165.000000000016,295.0000000000017,-550.9999999999903,344.99999999999886,-424.99999999999716,136.0000000000099,-26.0000000000149,-246.99999999999721,,1690.000000000026
2017.03.27,365.99999999999966,448.000000000004,-136.00000000000279,83.9999999999952,2.999999999997449,167.0000000000016,236.99999999999832,1145.0000000000182,296.0000000000065,-625.0000000000089,415.9999999999968,-469.99999999999886,114.00000000000432,8.999999999992347,-334.00000000001205,,1719.999999999992
2017.03.27,565.9999999999999,622.0000000000115,-0.9999999999843467,11.00000000000545,51.99999999998539,-79.9999999999983,461.0000000000003,1557.0000000000084,84.00000000000318,-990.000000000002,486.99999999999477,-534.9999999999966,153.99999999999636,14.999999999987246,-361.9999999999957,,2041.0000000000152
2017.03.27,582.0000000000048,622.0000000000115,-14.999999999987246,-53.00000000000304,68.99999999998573,-72.00000000000273,465.9999999999998,1418.0000000000082,112.00000000000898,-1106.000000000007,495.00000000000455,-622.9999999999905,186.00000000000705,-83.00000000001084,-429.00000000001273,,1569.0000000000164
2017.03.27,636.0000000000032,641.0000000000027,140.0000000000068,-34.99999999999615,105.99999999998388,-149.0000000000009,589.0000000000061,1721.000000000017,70.00000000000739,-1099.9999999999898,578.000000000003,-589.9999999999892,158.00000000000125,58.000000000002494,-432.0000000000102,,2391.0000000000473
2017.03.27,506.0000000000064,475.0000000000032,361.9999999999957,-141.00000000000225,129.99999999998568,-174.99999999999716,617.0000000000009,1772.000000000018,69.00000000000261,-1082.9999999999895,587.9999999999939,-576.9999999999982,192.00000000000728,88.99999999998354,-368.00000000001273,,2455.9999999999973
2017.03.27,536.0000000000032,504.0000000000156,422.9999999999956,-200.00000000000017,133.99999999998968,-224.00000000000375,673.0000000000014,1650.0000000000182,21.000000000000796,-1231.9999999999886,614.0000000000043,-631.9999999999908,265.00000000000057,53.999999999998494,-334.9999999999964,,2251.000000000048
2017.03.27,507.0000000000019,531.0000000000148,283.000000000011,-183.99999999999528,75.99999999998718,-271.0000000000008,570.9999999999993,1391.0000000000089,-95.99999999998943,-1239.9999999999966,471.00000000000364,-558.9999999999975,189.99999999999773,-31.000000000003247,-340.00000000000693,,1299.000000000035
2017.03.27,504.9999999999999,510.00000000001046,156.00000000000057,-85.00000000000173,95.00000000000064,-364.9999999999949,501.000000000007,1330.0000000000089,-173.99999999999238,-1018.0000000000077,322.9999999999933,-375.99999999999056,28.000000000005798,4.999999999988347,-334.00000000001205,,1101.000000000016
2017.03.27,528.0000000000063,496.00000000000756,133.00000000000534,-92.99999999999864,132.99999999998312,-314.9999999999977,504.9999999999999,1355.0000000000173,-78.99999999999352,-1025.0000000000093,359.99999999999943,-439.9999999999977,43.99999999999693,-21.00000000000435,-395.000000000012,,1186.0000000000023
2017.03.27,445.0000000000065,426.00000000001523,202.9999999999976,-116.00000000000499,107.99999999999699,-227.99999999999443,483.0000000000001,1326.000000000005,-10.99999999999568,-967.9999999999911,399.0000000000009,-456.99999999999363,112.99999999999955,4.999999999988347,-320.9999999999935,,1407.0000000000373
2017.03.27,309.0000000000037,319.0000000000026,131.99999999999878,-75.00000000000284,68.99999999998573,-171.99999999999704,341.0000000000024,1112.0000000000018,5.000000000009663,-750.9999999999906,283.00000000000125,-339.9999999999892,48.00000000000182,0.0,-259.9999999999936,,1020.0000000000346
2017.03.27,374.0000000000077,394.00000000000546,151.9999999999966,-77.00000000000485,63.99999999999739,-209.00000000000318,400.00000000000034,1201.0000000000077,-40.99999999999682,-852.9999999999926,320.99999999999795,-366.9999999999902,48.00000000000182,14.000000000002899,-293.99999999999426,,1127.000000000036
2017.03.27,322.00000000000006,374.0000000000077,248.00000000000378,-116.00000000000499,27.999999999983594,-161.00000000000136,416.00000000000523,1341.9999999999986,-30.000000000001137,-899.0000000000053,373.9999999999952,-403.99999999999636,100.00000000000853,34.99999999998504,-272.00000000000557,,1356.9999999999732
2017.03.27,362.00000000000676,400.00000000000034,185.00000000001293,-126.99999999999933,45.99999999999049,-159.9999999999966,409.99999999999926,1286.0000000000093,-9.999999999990905,-954.0000000000103,365.99999999999966,-446.9999999999885,124.00000000000944,-29.00000000001235,-303.9999999999932,,1148.0000000000368
2017.03.27,322.00000000000006,352.000000000019,191.00000000000784,-83.9999999999952,48.99999999998794,-179.00000000000205,384.00000000000654,1231.0000000000043,-24.999999999991473,-811.0000000000061,323.99999999999807,-352.99999999999443,69.00000000000261,32.999999999994145,-256.00000000001177,,1247.000000000019
2017.03.27,287.0000000000039,319.0000000000026,218.00000000000708,-97.9999999999981,43.999999999999595,-177.99999999999727,373.00000000000114,1225.0000000000093,-28.999999999996362,-791.0000000000084,311.9999999999976,-339.9999999999892,58.000000000006935,34.000000000000696,-252.99999999999213,,1181.0000000000473
2017.03.27,279.00000000000705,330.0000000000081,219.99999999999798,-75.00000000000284,24.000000000001798,-179.9999999999926,367.0000000000062,1239.0000000000123,-54.000000000002046,-766.0,305.9999999999974,-307.00000000000216,8.000000000009777,69.9999999999923,-283.000000000011,,1178.0000000000223
2017.03.27,301.0000000000068,331.999999999999,270.00000000001467,-95.99999999999609,46.999999999997044,-228.9999999999992,412.00000000000125,1329.0000000000025,-76.99999999999818,-804.9999999999891,316.99999999999307,-311.9999999999976,7.000000000005002,75.99999999998718,-289.0000000000059,,1283.0000000000205
2017.03.27,291.0000000000079,322.00000000000006,216.00000000001617,-146.99999999999713,30.999999999981043,-204.9999999999983,367.0000000000062,1136.0000000000036,-94.99999999999886,-849.9999999999952,281.9999999999965,-359.99999999999943,18.000000000000682,-9.999999999998899,-339.0000000000004,,657.0000000000239
2017.03.28,282.0000000000045,321.0000000000157,239.99999999999577,-178.00000000000037,34.000000000000696,-120.99999999999511,387.99999999999943,1168.9999999999977,-12.999999999991019,-906.9999999999911,343.9999999999941,-442.99999999999784,75.00000000000284,-45.000000000006146,-375.9999999999986,,770.0000000000302
2017.03.28,262.00000000000665,315.0000000000208,275.000000000003,-175.00000000000293,4.999999999988347,-174.99999999999716,399.0000000000049,1233.0000000000175,-63.99999999999295,-926.0000000000045,337.0000000000033,-400.99999999999625,36.000000000001364,-26.0000000000149,-358.9999999999982,,736.0000000000387
2017.03.28,275.000000000003,325.0000000000197,317.0000000000117,-168.99999999999693,25.999999999992696,-206.99999999999363,422.00000000000017,1293.000000000011,-90.99999999999397,-922.0000000000006,341.99999999999875,-384.9999999999909,19.99999999999602,17.000000000000348,-364.00000000000875,,899.0000000000485
2017.03.28,291.0000000000079,328.00000000001717,273.0000000000121,-107.00000000000153,37.99999999998249,-189.99999999999773,406.00000000000637,1250.0000000000177,-57.00000000000216,-817.000000000001,337.0000000000033,-337.99999999999386,17.000000000010118,65.99999999998829,-303.0000000000088,,1194.0000000000402
2017.03.28,257.0000000000072,287.000000000015,249.00000000001032,-68.99999999999685,41.000000000002146,-265.00000000000057,367.0000000000062,1173.0000000000018,-137.99999999999102,-696.999999999992,239.99999999999488,-210.99999999999852,-48.00000000000182,97.9999999999981,-225.00000000000853,,1059.0000000000464
2017.03.28,252.0000000000078,290.00000000001245,324.0000000000132,-38.0000000000047,35.999999999991594,-304.9999999999926,408.00000000000836,1280.0000000000146,-171.99999999999704,-648.0000000000041,260.9999999999957,-153.99999999999636,-82.99999999999841,195.9999999999962,-205.99999999999508,,1441.0000000000516
2017.03.28,274.00000000000756,325.0000000000197,323.0000000000066,-29.000000000001247,24.999999999986144,-307.00000000000216,422.00000000000017,1314.9999999999995,-191.99999999999307,-672.0000000000059,274.0000000000009,-155.9999999999917,-36.99999999999193,209.9999999999991,-147.00000000000824,,1628.0000000000255
2017.03.28,210.00000000001017,245.0000000000063,286.00000000000847,12.000000000000899,31.999999999987594,-149.99999999999147,353.0000000000033,1285.0000000000027,-12.999999999991019,-489.0000000000061,310.0000000000023,-171.99999999999704,-4.9999999999954525,235.99999999999176,-120.00000000000898,,2020.0000000000236
2017.03.28,282.0000000000045,325.0000000000197,294.0000000000165,-26.999999999999247,32.999999999994145,-167.99999999999216,409.99999999999926,1368.999999999998,-34.99999999999659,-665.0000000000044,361.0000000000042,-262.00000000000045,75.00000000000284,188.9999999999947,-121.99999999999989,,2059.000000000041
2017.03.28,294.00000000000534,325.0000000000197,290.9999999999968,-39.999999999995595,42.999999999993044,-186.9999999999976,418.0000000000073,1346.0000000000027,-39.00000000000148,-689.0000000000063,356.9999999999993,-271.0000000000008,103.00000000000864,170.99999999998784,-100.99999999999554,,2021.0000000000236
2017.03.28,285.00000000000193,307.00000000001285,283.000000000011,-41.000000000002146,49.99999999999449,-233.0000000000041,406.00000000000637,1238.0000000000057,-81.99999999999363,-669.0000000000085,308.9999999999975,-231.99999999999932,48.00000000000182,160.99999999998892,-124.00000000001299,,1706.0
2017.03.28,260.00000000000466,277.00000000001614,256.00000000001177,-46.999999999997044,53.999999999998494,-183.9999999999975,374.0000000000077,1300.9999999999966,-21.000000000000796,-641.0000000000027,308.9999999999975,-254.99999999999545,58.000000000006935,132.99999999998312,-130.0000000000079,,1744.0000000000216
2017.03.28,299.00000000000483,331.0000000000146,239.00000000001143,-27.999999999994696,46.999999999997044,-152.00000000000102,395.0000000000009,1294.0000000000173,1.0000000000047748,-675.0000000000034,355.000000000004,-290.9999999999968,73.0000000000075,146.99999999998602,-158.99999999999804,,1876.0000000000548
2017.03.28,281.00000000000904,304.9999999999997,277.00000000001614,-129.9999999999968,52.99999999999194,-159.9999999999966,401.00000000000693,1341.0000000000143,-4.9999999999954525,-832.9999999999949,355.99999999999454,-382.99999999999557,108.00000000000409,36.999999999998145,-232.00000000000998,,1416.0000000000455
2017.03.28,320.00000000000915,348.9999999999993,265.0000000000041,-129.9999999999968,48.99999999998794,-138.00000000000523,424.00000000000216,1355.0000000000173,18.000000000000682,-893.0000000000105,399.0000000000009,-432.9999999999927,170.0000000000017,28.999999999990145,-205.00000000001074,,1578.9999999999973
2017.03.28,307.0000000000017,340.00000000000693,262.00000000000665,-168.99999999999693,47.99999999998139,-165.99999999999682,413.0000000000078,1349.0000000000002,-13.999999999995794,-954.9999999999948,365.99999999999966,-445.99999999999795,115.99999999999966,-23.00000000001745,-290.9999999999968,,1137.0000000000075
2017.03.28,331.0000000000035,382.0000000000157,278.00000000000045,-204.99999999999963,34.000000000000696,-198.99999999999807,439.0000000000005,1389.000000000018,-64.99999999999773,-1072.0000000000064,370.9999999999951,-479.99999999998977,150.00000000000568,-62.000000000006494,-297.9999999999983,,993.0000000000429
2017.03.28,287.0000000000039,319.0000000000026,290.9999999999968,-212.99999999999653,46.999999999997044,-209.99999999999375,414.9999999999987,1221.0000000000055,-62.99999999998818,-1009.9999999999998,334.99999999999375,-444.9999999999932,150.00000000000568,-63.99999999999739,-251.00000000000122,,809.0000000000342
2017.03.28,204.99999999999963,245.0000000000063,483.0000000000112,-358.9999999999982,27.999999999983594,-159.9999999999966,457.0000000000074,1317.999999999997,-28.999999999996362,-1184.0000000000073,420.0000000000017,-571.9999999999885,311.9999999999976,-112.000000000001,-194.0000000000053,,858.0000000000116
2017.03.28,177.00000000000495,217.0000000000005,527.0000000000108,-387.99999999999943,26.999999999999247,-176.9999999999925,458.9999999999983,1550.0000000000068,-51.00000000000193,-1200.0000000000011,409.000000000006,-564.9999999999977,302.99999999999727,-118.00000000001809,-198.00000000000927,,972.0000000000039
2017.03.28,239.0000000000003,274.00000000001864,463.0000000000134,-356.9999999999962,37.99999999998249,-135.99999999999568,472.00000000000574,1639.999999999997,8.000000000009777,-1224.000000000003,453.9999999999935,-618.9999999999998,341.0000000000082,-126.0000000000039,-215.99999999999397,,1251.0000000000364
2017.03.28,255.00000000000523,268.0000000000016,402.9999999999978,-295.99999999999625,57.99999999998029,-219.99999999999886,451.0000000000014,1721.000000000017,-57.999999999992724,-1099.0000000000055,368.9999999999998,-500.0,256.0000000000002,-87.99999999999919,-180.0000000000024,,1340.0000000000086
2017.03.28,221.99999999999997,171.00000000001003,409.99999999999926,-255.00000000000523,118.99999999998023,-152.00000000000102,428.00000000000614,1780.0000000000039,81.00000000000307,-893.9999999999948,393.0000000000007,-476.99999999998965,243.0000000000092,-29.999999999996696,-165.9999999999995,,1873.0000000000257
2017.03.28,256.0000000000007,270.00000000001467,463.9999999999977,-256.99999999999613,57.99999999998029,-224.99999999999432,483.0000000000001,1897.0000000000152,-64.99999999999773,-1029.9999999999975,400.99999999999625,-453.9999999999935,240.0000000000091,10.999999999983245,-140.0000000000068,,1909.000000000011
2017.03.28,296.0000000000074,272.00000000000557,435.0000000000076,-253.0000000000032,99.99999999998899,-228.9999999999992,499.000000000005,1781.0000000000105,-18.999999999991246,-1022.9999999999961,418.00000000000637,-480.99999999999454,287.00000000000614,-6.000000000017103,-110.00000000001009,,1967.0000000000264
2017.03.28,284.0000000000065,259.0000000000092,475.0000000000032,-260.00000000000466,98.99999999998244,-274.0000000000009,512.0000000000014,1564.0000000000098,-70.99999999999795,-1018.9999999999922,397.00000000000557,-444.9999999999932,278.99999999999636,14.000000000002899,-72.0000000000054,,1742.000000000023
2017.03.28,264.0000000000087,263.00000000001324,429.99999999999704,-236.99999999999832,74.99999999998064,-159.9999999999966,472.00000000000574,1479.0000000000082,21.000000000000796,-980.0000000000031,435.0000000000023,-485.99999999999,253.0000000000001,9.999999999998899,-161.00000000001114,,1678.0000000000164
2017.03.28,252.0000000000078,220.00000000002018,551.0000000000126,-277.000000000005,102.99999999998644,-108.00000000000409,529.0000000000017,1567.0000000000073,115.0000000000091,-1004.0000000000049,539.0000000000015,-566.0000000000025,329.9999999999983,43.999999999999595,-157.00000000000713,,2138.0000000000205
2017.03.28,241.00000000000233,198.00000000000927,522.0000000000002,-314.99999999999864,112.99999999998533,4.0000000000048885,508.00000000000847,1445.0000000000073,243.99999999999977,-1042.0000000000095,596.9999999999942,-679.000000000002,415.9999999999968,-24.000000000001798,-184.00000000000637,,2043.99999999999
2017.03.28,202.0000000000022,205.00000000001074,443.99999999999994,-321.0000000000046,66.99999999999484,70.00000000000739,434.000000000001,1358.0000000000148,260.0000000000051,-1062.0000000000073,563.0000000000024,-700.9999999999934,418.99999999999693,-90.99999999999665,-208.00000000000819,,1639.0000000000252
2017.03.28,445.0000000000065,331.0000000000146,382.0000000000157,-222.99999999999542,207.00000000000162,-27.999999999991587,582.0000000000048,1394.0000000000064,306.0000000000116,-1039.9999999999966,656.9999999999965,-725.9999999999991,433.00000000000693,-8.000000000008,-219.00000000001364,,2493.0000000000605
2017.03.28,395.0000000000009,272.00000000000557,280.9999999999979,-188.9999999999947,207.00000000000162,-12.000000000000455,490.00000000000153,1219.0000000000146,332.00000000000784,-902.0000000000028,566.0000000000025,-658.0000000000013,442.0000000000073,-38.0000000000047,-120.99999999999334,,2284.0000000000427
2017.03.28,453.0000000000034,336.00000000000296,154.0000000000097,-24.999999999997247,207.00000000000162,-27.999999999991587,463.0000000000023,956.0000000000013,314.9999999999977,-679.9999999999917,522.9999999999961,-515.9999999999911,376.0000000000048,85.00000000000173,-31.000000000003247,,2588.000000000047
2017.03.28,478.0000000000006,358.00000000001387,158.99999999999804,-34.99999999999615,207.00000000000162,-30.000000000001137,491.0000000000081,995.0000000000125,295.0000000000017,-706.0000000000066,537.0000000000061,-533.9999999999918,412.00000000000614,68.00000000000139,-31.000000000003247,,2664.000000000052
2017.03.28,432.0000000000102,336.00000000000296,306.00000000000625,-48.99999999999905,184.99999999999073,-25.99999999999625,530.0000000000082,876.0000000000101,290.00000000000625,-723.9999999999914,599.9999999999943,-524.0000000000009,418.00000000000637,166.99999999998383,22.999999999995246,,2840.0000000000273
2017.03.28,480.0000000000027,363.0000000000022,289.0000000000059,36.0000000000027,210.99999999998343,-37.9999999999967,556.0000000000009,936.0000000000035,306.0000000000116,-602.999999999998,620.0000000000045,-462.99999999999386,390.00000000000057,266.999999999995,58.99999999998684,,3409.0000000000114
2017.03.28,408.00000000000836,279.00000000000705,66.99999999999484,182.00000000000438,215.99999999999397,-87.99999999999386,379.0000000000071,400.00000000000034,257.000000000005,-218.00000000000708,385.0000000000051,-202.99999999998875,262.00000000000045,292.9999999999877,219.99999999999798,,2839.000000000023
2017.03.28,320.00000000000915,190.00000000000128,97.00000000001374,173.9999999999964,207.99999999998596,-179.00000000000205,330.0000000000081,256.00000000001177,150.00000000000568,-117.99999999999588,263.9999999999958,-67.99999999999784,186.00000000000705,305.9999999999841,282.0000000000045,,2398.000000000028
2017.03.28,234.00000000000088,120.00000000000898,49.99999999999449,136.00000000000279,183.99999999998417,-134.00000000000034,239.0000000000003,73.00000000001194,175.00000000001137,-99.99999999998899,195.99999999999795,-70.99999999999795,203.00000000000296,217.0000000000005,302.9999999999866,,1825.0000000000157
2017.03.28,68.00000000000139,14.000000000002899,123.00000000000644,73.00000000000084,108.99999999998133,22.00000000000557,157.00000000000713,4.000000000004,256.0000000000002,-72.99999999998974,218.9999999999941,-113.99999999999011,252.00000000000955,192.99999999999872,313.99999999999204,,1617.0000000000243
2017.03.28,-50.99999999998994,-9.999999999998899,73.99999999999629,109.00000000000354,1.999999999990898,78.00000000000296,41.000000000002146,-136.00000000000279,195.99999999999795,24.000000000001798,126.99999999999534,-13.999999999995794,179.00000000000205,200.99999999998454,344.99999999999534,,1164.9999999999854
2017.03.28,-239.0000000000003,-81.9999999999821,51.000000000001044,105.99999999999498,-128.000000000017,31.999999999996476,-112.000000000001,-265.99999999998846,0.0,112.000000000001,-76.99999999999818,177.0000000000067,58.9999999999975,180.0000000000024,414.9999999999876,,228.00000000000068
2017.03.28,-478.0000000000006,-320.9999999999935,302.0000000000023,7.0000000000014495,-151.00000000001222,102.00000000000387,-152.99999999999204,-253.99999999999866,52.00000000000671,242.00000000000887,-69.00000000000261,218.00000000000352,28.000000000005798,237.99999999998266,421.99999999998903,,185.00000000000466
2017.03.28,-379.9999999999915,-237.99999999998266,241.00000000000233,46.999999999997044,-130.0000000000079,91.00000000000819,-113.99999999999189,-252.99999999999213,64.99999999999773,208.99999999999253,-33.00000000000125,189.00000000000716,46.00000000000648,246.99999999999721,409.99999999999926,,397.0000000000407
2017.03.28,-378.999999999996,-226.99999999999943,266.0000000000107,17.000000000000348,-138.0000000000159,9.000000000000341,-98.99999999999353,-229.99999999999687,-34.99999999999659,139.00000000000023,-78.00000000000296,218.00000000000352,40.00000000000625,224.000000000002,436.9999999999985,,164.00000000002052
2017.03.28,-371.99999999999454,-187.99999999998818,282.0000000000045,26.000000000003798,-167.00000000000603,64.99999999999773,-85.99999999999719,-104.99999999999955,-12.000000000000455,100.0000000000112,-22.999999999996135,178.00000000001148,82.00000000000784,248.99999999998812,448.9999999999883,,478.0000000000309
2017.03.28,-349.99999999999477,-170.99999999998784,280.0000000000136,36.0000000000027,-158.99999999999804,49.99999999999716,-69.9999999999923,-66.99999999999484,-16.999999999995907,103.99999999999298,-15.000000000000568,182.00000000000216,40.00000000000625,262.999999999991,394.00000000000546,,500.00000000004707
2017.03.28,-402.9999999999978,-192.99999999999872,275.000000000003,26.000000000003798,-202.00000000001327,91.99999999999875,-107.99999999999699,-182.99999999999983,-36.99999999999193,106.99999999999044,-42.00000000000159,203.00000000000296,22.00000000000557,246.99999999999721,404.0000000000044,,208.00000000000614
