date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,EURCHF,CHFJPY,EURGBP,GBPCAD,GBPAUD,EURJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2019.09.30,-113.00000000000753,-184.99999999999073,-40.00000000000625,-8.999999999992347,-17.000000000000348,0.0,-48.00000000000182,-2.000000000002,-24.000000000001798,0.0,-39.00000000000148,-109.99999999999943,0.0,-8.999999999992347,,-595.9999999999961
2019.09.30,-68.99999999999685,-146.99999999998602,12.999999999991019,8.999999999992347,16.0000000000049,21.00000000000435,-3.0000000000001137,41.9999999999976,65.00000000000395,-8.000000000008,33.00000000000125,-128.99999999999068,65.00000000000395,53.00000000001415,,-38.999999999968146
2019.09.30,-90.0000000000012,-165.9999999999995,-39.00000000000148,8.000000000008,18.0000000000069,24.000000000001798,9.000000000000341,44.99999999999504,39.00000000001125,11.00000000000545,4.0000000000048885,-147.99999999999613,99.00000000000463,45.000000000006146,,-140.99999999995387
2019.09.30,-50.0000000000056,-177.99999999998929,-103.9999999999992,29.999999999996696,-34.000000000000696,22.0000000000109,9.000000000000341,88.99999999999464,124.99999999999733,143.00000000000423,-49.99999999999716,-114.99999999999488,124.00000000000189,-9.999999999998899,,1.000000000020357
2019.09.30,-56.0000000000005,-134.99999999999625,-82.00000000000784,28.999999999990145,-12.000000000000899,31.000000000003247,6.000000000000227,117.99999999999588,107.00000000001265,79.00000000000685,-39.99999999999204,-90.99999999999397,117.99999999999588,26.999999999999247,,99.0000000000126
2019.09.30,-77.00000000000485,-156.00000000000057,-54.000000000002046,26.999999999999247,-5.999999999994898,36.0000000000138,24.999999999991473,92.99999999999864,113.00000000000753,87.99999999999919,-22.999999999996135,-82.99999999999841,34.000000000000696,104.99999999999955,,122.00000000001327
2019.09.30,-84.0000000000063,-158.99999999999804,-42.00000000000159,25.999999999992696,-8.999999999992347,24.000000000001798,24.999999999991473,58.99999999999794,107.99999999999699,96.99999999999153,-30.000000000001137,-39.99999999999204,-58.000000000002494,139.00000000000023,,55.99999999997874
2019.09.30,-94.00000000000519,-157.99999999999147,-82.00000000000784,36.999999999998145,-53.999999999998494,2.999999999997449,-26.00000000001046,56.99999999999594,130.0000000000079,134.99999999999625,-121.99999999999989,10.000000000005116,-61.999999999995396,225.00000000000853,,-0.9999999999994316
2019.09.30,-112.000000000001,-141.99999999999767,-67.99999999999784,60.99999999999994,-66.99999999999484,-21.999999999988695,-11.00000000000989,36.0000000000027,134.00000000001188,197.00000000000273,-118.99999999999977,73.0000000000075,-180.0000000000024,243.00000000001543,,23.000000000048118
2019.09.30,-96.00000000000719,-156.00000000000057,-46.999999999997044,43.999999999999595,-46.999999999997044,-25.999999999992696,0.0,30.999999999992145,119.00000000000244,-41.000000000002146,-126.00000000000477,65.00000000001194,-190.00000000000128,406.00000000001745,,-63.99999999997914
