date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,NZDCAD,empty,sum
2021.01.04,-83.9999999999952,93.99999999999409,-23.00000000001745,106.00000000000875,-125.99999999998168,-9.00000000000345,245.99999999999068,100.0000000000112,-56.0000000000005,-7.0000000000014495,314.9999999999977,-252.99999999999213,336.9999999999873,228.9999999999992,144.0000000000108,158.0000000000137,-36.999999999998145,,1134.0000000000234
2021.01.04,-136.99999999999824,144.0000000000108,-53.999999999998494,78.00000000000296,-122.99999999998423,-3.999999999992898,336.9999999999873,110.00000000001009,-79.00000000000685,-59.99999999999339,283.9999999999918,-286.99999999999284,374.999999999992,144.99999999999602,85.00000000000173,131.00000000001444,-21.999999999999797,,923.0000000000404
2021.01.04,-139.00000000000023,231.0000000000034,3.999999999981796,171.00000000000648,-59.99999999999339,-53.999999999998494,409.99999999999926,140.0000000000068,-148.0000000000037,-47.9999999999925,527.9999999999916,-373.99999999998545,300.99999999999574,322.9999999999933,117.99999999999588,-1.999999999990898,-70.0000000000034,,1331.0000000000061
2021.01.04,-95.99999999999609,348.9999999999993,105.99999999998388,125.0,-39.999999999995595,-82.99999999999974,458.00000000000284,170.00000000000347,-123.00000000000644,-46.00000000000159,588.9999999999986,-509.99999999998823,365.99999999999966,369.99999999999034,234.00000000000088,51.000000000001044,-94.00000000000519,,1825.9999999999873
2021.01.04,-151.00000000000114,209.9999999999991,59.99999999999339,-10.99999999999568,-115.99999999998278,-9.999999999998899,407.99999999998613,201.00000000000674,-126.0000000000039,18.0000000000069,252.9999999999859,-434.9999999999854,558.9999999999984,158.99999999999181,273.9999999999965,334.9999999999964,-58.99999999999794,,1568.9999999999952
2021.01.04,-151.9999999999966,275.000000000003,11.999999999989797,-58.9999999999975,-127.99999999999478,56.0000000000005,468.9999999999861,158.0000000000137,-121.99999999999989,-63.99999999999739,254.99999999999545,-530.9999999999926,836.9999999999989,49.99999999999716,221.00000000000452,439.99999999999596,17.999999999995797,,1735.0000000000023
2021.01.04,-190.00000000000128,374.0000000000077,49.99999999999449,-3.0000000000001137,29.00000000001235,-7.0000000000014495,604.9999999999889,236.00000000001398,-234.00000000000088,-100.00000000000009,432.9999999999927,-447.99999999998175,563.0000000000024,158.00000000000125,83.00000000001084,134.00000000001188,51.000000000001044,,1734.000000000052
2021.01.04,-139.99999999999568,371.00000000001023,130.99999999999224,-64.99999999999773,124.00000000001299,-139.00000000000023,537.9999999999941,248.00000000000378,-251.00000000000122,-37.99999999999359,344.99999999999886,-312.00000000000114,266.999999999995,164.00000000000148,68.00000000000139,-24.000000000001798,-52.000000000007596,,1235.0000000000111
2021.01.04,-129.9999999999968,425.0000000000087,152.99999999998093,-103.9999999999992,159.00000000002024,-154.99999999999403,571.9999999999948,259.0000000000092,-258.0000000000027,-56.0000000000005,347.99999999998477,-329.99999999998585,380.00000000000256,140.00000000000057,53.999999999998494,43.00000000001525,-47.00000000000814,,1453.0000000000277
2021.01.04,-130.99999999999224,469.0000000000083,142.99999999998204,-137.99999999999102,188.00000000001037,-146.00000000000168,612.9999999999969,253.99999999999866,-277.000000000005,-93.99999999999409,345.9999999999752,-346.0000000000019,446.9999999999974,86.99999999998909,8.000000000008,39.999999999995595,-13.00000000000745,,1449.9999999999684
2021.01.04,-136.99999999999824,490.0000000000126,177.99999999998929,-137.99999999999102,230.00000000001907,-164.99999999999292,644.0000000000001,287.9999999999994,-306.00000000000625,-82.99999999999974,371.9999999999857,-315.99999999998295,408.00000000000836,122.99999999999045,-4.000000000004,21.00000000000435,-3.0000000000085514,,1602.0000000000252
2021.01.04,-149.99999999999457,504.0000000000156,154.99999999999403,-173.99999999999238,213.00000000001873,-176.99999999999383,668.9999999999862,284.00000000001756,-304.9999999999997,-105.99999999999498,331.99999999999363,-356.9999999999851,435.9999999999919,55.999999999997385,-9.999999999998899,5.000000000010552,-31.999999999998696,,1343.000000000067
2021.01.04,-198.99999999999363,395.99999999999636,92.99999999998754,-122.99999999999045,192.00000000001438,-139.99999999999568,638.9999999999895,291.00000000001904,-335.0000000000075,-81.9999999999932,287.9999999999825,-243.99999999999977,462.9999999999912,54.99999999999261,-63.99999999999739,75.00000000000284,0.999999999995449,,1305.9999999999936
2021.01.04,-191.99999999999218,357.00000000000733,93.99999999999409,-123.99999999999523,157.00000000000713,-56.99999999999594,588.9999999999951,279.00000000000705,-307.99999999999716,-56.0000000000005,246.99999999998568,-241.00000000000233,573.0000000000013,54.000000000002046,-19.999999999997797,217.0000000000005,82.99999999999974,,1652.0000000000186
2021.01.04,-215.99999999999397,268.0000000000016,51.000000000001044,-80.99999999998886,88.0000000000214,4.000000000004,549.9999999999839,273.0000000000121,-290.9999999999968,-27.999999999994696,215.99999999997976,-226.99999999999943,658.0000000000031,63.99999999999295,5.000000000010552,338.0000000000161,107.99999999999699,,1780.0000000000498
2021.01.04,-144.99999999999514,384.00000000000654,154.99999999999403,-115.99999999999966,127.00000000001043,-112.000000000001,553.9999999999878,274.00000000001864,-255.00000000000523,-27.999999999994696,286.00000000000136,-322.00000000000006,506.0000000000064,128.0000000000001,96.00000000000719,211.00000000000563,-7.0000000000014495,,1736.0000000000412
2021.01.04,-195.9999999999962,296.0000000000074,59.99999999999339,-91.99999999999875,110.00000000001009,-80.00000000000229,548.9999999999995,256.00000000001177,-285.9999999999974,-41.000000000002146,232.99999999997567,-232.99999999999432,377.9999999999894,58.9999999999975,-4.000000000004,72.0000000000054,19.999999999997797,,1100.999999999993
2021.01.04,-90.99999999999665,400.00000000000034,165.9999999999995,-131.00000000000023,197.00000000000273,-166.99999999999494,493.99999999999443,221.00000000000452,-250.00000000000577,-34.000000000000696,284.9999999999966,-251.00000000000122,353.0000000000033,119.99999999999034,29.00000000001235,69.00000000000794,-36.0000000000027,,1374.0000000000098
