date,USDCAD,AUDUSD,NZDUSD,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURNZD,CADJPY,NZDCAD,AUDNZD,empty,sum
2020.04.13,58.000000000002494,17.000000000000348,14.999999999998348,-19.999999999997797,-34.000000000000696,-27.999999999994696,-100.99999999999554,265.0000000000041,149.99999999999147,-107.99999999999699,15.000000000000568,-178.99999999999582,-83.9999999999952,,-33.99999999997942
2020.04.13,79.00000000000685,-48.000000000003595,-58.000000000002494,48.000000000003595,98.99999999999353,-5.999999999994898,-113.99999999999189,-146.00000000000168,52.99999999999727,-526.9999999999886,18.000000000000682,-231.0000000000034,-11.00000000000545,,-843.9999999999901
2020.04.13,673.0000000000125,173.9999999999964,134.0000000000008,63.000000000013046,259.9999999999936,56.0000000000005,-70.99999999999883,731.9999999999993,191.0000000000025,415.0000000000098,415.00000000000625,-412.00000000000125,41.99999999998649,,2672.0000000000214
2020.04.13,554.9999999999944,170.99999999999892,82.99999999999974,29.00000000001235,192.99999999999872,50.0000000000056,-117.99999999999588,821.9999999999894,183.9999999999975,314.99999999999864,353.00000000000864,-395.99999999999636,-9.999999999998899,,2231.000000000013
2020.04.13,415.99999999999415,114.99999999999844,39.999999999995595,26.0000000000149,112.99999999999643,-9.999999999998899,-165.9999999999995,705.0000000000001,254.99999999999545,182.99999999999983,316.0000000000025,-368.00000000000165,4.999999999988347,,1629.999999999986
2020.04.13,441.0000000000025,127.99999999999478,36.999999999998145,25.00000000000835,97.9999999999981,-16.0000000000049,-191.99999999999218,617.0000000000009,215.99999999999397,123.99999999999079,280.00000000000114,-402.9999999999978,-19.00000000001345,,1335.9999999999804
2020.04.13,361.9999999999957,89.99999999999008,-6.0000000000060005,17.000000000000348,66.99999999999484,-51.99999999999649,-227.99999999999488,529.0000000000017,231.99999999999932,39.999999999995595,259.00000000000034,-409.0000000000038,-28.000000000005798,,872.9999999999708
2020.04.13,310.0000000000103,118.99999999999133,31.999999999998696,24.000000000001798,17.000000000000348,-44.99999999999504,-208.99999999999253,590.999999999986,372.99999999999045,95.00000000000064,296.99999999999704,-317.9999999999961,-8.000000000008,,1277.999999999985
2020.04.13,249.00000000001032,140.99999999999113,68.00000000000139,35.00000000000725,2.999999999997449,-9.999999999998899,-159.9999999999935,733.9999999999902,560.0000000000023,228.00000000000597,394.999999999996,-236.00000000000287,24.999999999986144,,2031.9999999999927
2020.04.13,256.99999999999613,71.99999999999429,54.999999999993946,24.000000000001798,2.000000000002,-87.99999999999919,-180.99999999999784,594.0000000000057,465.999999999994,201.99999999999108,340.0000000000034,-261.0000000000001,104.99999999999955,,1586.999999999985
2020.04.13,275.000000000003,123.99999999999079,75.9999999999983,2.999999999997449,-34.000000000000696,-68.99999999999685,-192.99999999999872,739.0000000000008,478.9999999999992,188.00000000001037,320.0000000000074,-234.00000000000088,60.99999999999994,,1735.00000000001
2020.04.13,258.0000000000027,140.99999999999113,124.99999999999733,-4.999999999988347,-31.999999999998696,-39.999999999995595,-141.99999999999767,682.0000000000048,515.9999999999911,373.00000000000114,352.00000000000387,-167.00000000000603,113.99999999999189,,2174.9999999999977
2020.04.13,272.00000000000557,121.99999999999989,129.9999999999968,4.000000000004,-9.999999999998899,-51.99999999999649,-123.99999999999079,695.0000000000011,468.9999999999941,395.99999999999636,341.99999999999875,-163.99999999999747,156.00000000000057,,2236.0000000000136
2020.04.13,276.9999999999939,111.99999999998988,114.00000000000298,52.000000000007596,47.9999999999925,-16.0000000000049,-93.99999999999409,716.0000000000056,510.9999999999957,404.0000000000044,390.00000000000057,-187.00000000000384,147.99999999999258,,2474.999999999983
2020.04.13,273.9999999999965,101.99999999999099,110.99999999999443,32.0000000000098,49.99999999999449,-21.999999999999797,-96.99999999999153,737.9999999999942,527.9999999999916,439.99999999999596,424.99999999999716,-202.0000000000022,148.99999999999915,,2527.999999999971
2020.04.13,217.0000000000005,90.99999999999665,90.99999999999665,43.999999999999595,27.999999999994696,-27.999999999994696,-106.99999999999044,733.0000000000059,655.0000000000011,391.9999999999924,478.00000000000864,-189.00000000000583,140.0000000000068,,2545.000000000012
2020.04.13,276.00000000000955,79.99999999999119,97.9999999999981,52.000000000007596,68.00000000000139,-26.999999999999247,-88.99999999999464,699.0000000000052,632.9999999999956,424.00000000000216,495.00000000000455,-212.99999999999653,167.00000000000603,,2663.000000000031
2020.04.13,310.9999999999946,122.99999999999534,125.99999999999278,42.0000000000087,61.999999999995396,-9.999999999998899,-78.99999999999574,805.9999999999956,631.9999999999908,449.9999999999948,490.99999999999966,-185.99999999999727,150.00000000000568,,2917.999999999982
2020.04.13,160.00000000000458,3.999999999992898,7.9999999999968985,26.999999999999247,65.99999999999939,-58.99999999999794,-136.99999999999824,1019.9999999999986,578.9999999999935,351.99999999999676,478.00000000000864,-282.99999999999994,147.99999999999258,,2362.9999999999873
2020.04.13,120.00000000000898,-67.00000000000594,-70.99999999999883,32.999999999994145,129.00000000000134,-48.99999999999905,-135.99999999999167,1017.0000000000013,438.0000000000024,341.99999999999784,459.0000000000032,-355.0000000000053,136.00000000000279,,1996.0000000000111
2020.04.13,150.00000000000568,-50.0000000000056,-79.00000000000685,-4.000000000004,118.99999999999133,-56.0000000000005,-161.99999999999548,1174.9999999999927,483.99999999999466,303.0000000000088,504.0000000000049,-382.00000000000455,85.99999999998609,,2087.999999999967
2020.04.13,256.99999999999613,12.999999999996348,4.999999999999449,35.00000000000725,109.99999999999899,-46.00000000000159,-133.99999999998968,1001.9999999999918,551.9999999999925,276.00000000000955,502.00000000000955,-336.9999999999984,124.99999999999733,,2360.000000000009
2020.04.13,422.9999999999956,22.999999999995246,24.000000000001798,19.00000000001345,83.9999999999952,-138.00000000000477,-210.99999999999451,980.9999999999875,593.9999999999941,103.99999999999298,521.0000000000008,-412.00000000000125,133.99999999998968,,2145.9999999999654
2020.04.13,405.0000000000109,30.999999999992145,53.00000000000304,-1.0000000000065512,56.0000000000005,-146.99999999999713,-204.99999999999963,1183.0000000000007,641.9999999999959,178.99999999999582,537.0000000000061,-365.99999999999966,167.00000000000603,,2534.000000000008
2020.04.13,368.9999999999971,9.999999999998899,29.000000000001247,-38.99999999998904,44.99999999999504,-163.00000000000205,-217.99999999999596,978.9999999999966,554.9999999999926,208.99999999999253,495.00000000000455,-368.9999999999971,177.99999999998929,,2079.999999999984
2020.04.13,330.0000000000081,-9.00000000000345,37.99999999999359,-49.99999999999449,31.999999999998696,-175.99999999999838,-205.99999999999508,953.9999999999882,572.0000000000027,269.00000000000813,496.9999999999999,-334.00000000000097,214.00000000000307,,2131.00000000001
2020.04.13,568.000000000013,123.99999999999079,148.99999999999915,31.000000000003247,25.999999999992696,-153.00000000000313,-200.99999999999562,1029.9999999999975,772.9999999999961,141.99999999999767,564.0000000000072,-324.00000000000205,188.9999999999947,,2917.999999999991
2020.04.13,408.00000000000836,113.99999999999189,164.99999999999292,62.000000000006494,-8.000000000008,-124.99999999999733,-144.99999999999514,916.0000000000057,759.0000000000003,225.00000000000853,489.0000000000043,-202.0000000000022,224.000000000002,,2882.0000000000177
2020.04.13,469.0000000000083,-36.0000000000027,69.9999999999923,32.999999999994145,31.999999999998696,-261.0000000000001,-228.99999999999034,490.999999999997,754.9999999999955,46.999999999997044,558.0000000000069,-370.00000000000364,309.99999999998806,,1868.9999999999814
2020.04.13,317.9999999999961,-152.00000000000767,12.999999999996348,21.00000000000435,26.999999999999247,-319.0000000000026,-233.99999999998977,317.9999999999961,756.0000000000002,38.0000000000047,558.0000000000069,-350.00000000000585,401.99999999999125,,1395.999999999989
2020.04.13,432.9999999999945,-189.00000000000583,12.999999999996348,28.000000000005798,34.99999999999615,-390.0000000000015,-270.99999999999903,137.9999999999937,793.9999999999969,-78.00000000000028,591.0000000000082,-434.000000000001,459.99999999999375,,1129.9999999999777
2020.04.13,493.0000000000101,-195.00000000000074,5.999999999994898,52.000000000007596,76.99999999999375,-370.00000000000364,-253.99999999999866,79.99999999999119,802.9999999999973,-109.00000000000354,615.9999999999997,-461.99999999999574,455.99999999998977,,1192.999999999982
2020.04.13,558.9999999999984,-138.00000000000477,24.999999999997247,58.000000000002494,8.999999999992347,-419.00000000000273,-329.999999999997,241.99999999998667,941.0000000000025,-309.0000000000037,634.0000000000003,-489.0000000000061,407.99999999998613,,1190.9999999999518
2020.04.13,530.9999999999926,-174.00000000000747,-7.9999999999968985,49.00000000001015,21.999999999999797,-429.99999999999704,-345.99999999999073,343.00000000000443,995.9999999999951,-316.0000000000052,686.000000000007,-516.0000000000053,408.9999999999927,,1245.999999999999
2020.04.13,502.00000000000244,-174.00000000000747,2.000000000002,76.99999999999375,54.999999999993946,-387.99999999999943,-291.99999999999227,441.0000000000025,1091.9999999999986,-222.99999999999542,766.9999999999959,-487.99999999999955,428.9999999999905,,1799.9999999999854
2020.04.13,468.00000000000176,-250.00000000000577,3.999999999992898,93.00000000000975,-48.99999999999905,-536.0000000000032,-361.9999999999957,151.9999999999966,1213.9999999999986,-468.00000000000176,722.0000000000084,-465.0000000000043,553.0000000000035,,1076.0000000000018
2020.04.13,368.00000000001273,-299.00000000000483,-36.0000000000027,93.99999999999409,-67.00000000000594,-558.000000000003,-375.9999999999986,289.9999999999903,1253.0,-503.000000000009,728.0000000000086,-463.0000000000023,564.9999999999933,,995.9999999999727
2020.04.13,303.9999999999932,-317.0000000000006,-40.00000000000669,103.99999999999298,-87.99999999999919,-565.0000000000044,-369.99999999999255,144.99999999999514,1316.9999999999932,-503.000000000009,737.000000000009,-424.9999999999976,590.999999999986,,889.9999999999594
2020.04.13,59.000000000009045,-382.00000000000455,-128.00000000000588,93.99999999999409,-180.99999999999784,-595.9999999999966,-422.9999999999956,-36.0000000000138,1240.9999999999995,-645.0000000000067,593.0000000000035,-395.0000000000009,550.9999999999903,,-248.00000000002558
2020.04.13,68.00000000000139,-360.0000000000048,-133.00000000000534,93.00000000000975,-143.00000000000423,-548.0000000000041,-403.99999999999324,56.99999999999594,1212.9999999999939,-598.999999999994,626.0000000000048,-414.9999999999987,495.99999999998533,,-49.0000000000133
2020.04.13,-15.999999999993797,-368.00000000000165,-124.00000000000189,97.9999999999981,-243.00000000000432,-609.000000000004,-443.99999999999994,-52.000000000007596,1284.9999999999966,-726.0000000000044,551.0000000000019,-343.00000000000443,530.9999999999926,,-460.0000000000326
2020.04.13,-449.9999999999948,-550.000000000006,-268.99999999999704,66.99999999999484,-402.00000000000233,-724.0000000000024,-522.9999999999957,-402.9999999999978,1203.000000000003,-951.9999999999973,338.99999999999864,-270.0000000000036,581.9999999999936,,-2352.000000000007
2020.04.13,-475.0000000000032,-538.0000000000051,-250.00000000000577,93.99999999999409,-400.00000000000034,-712.9999999999969,-509.9999999999993,-375.9999999999986,1244.9999999999905,-916.0000000000057,350.9999999999991,-238.0000000000049,591.9999999999925,,-2134.0000000000437
2020.04.13,-517.9999999999962,-542.0000000000091,-277.000000000005,76.0000000000094,-409.99999999999926,-702.9999999999981,-522.0000000000002,-320.00000000000915,1229.9999999999898,-933.000000000006,338.0000000000081,-246.00000000000176,546.9999999999864,,-2280.000000000032
2020.04.13,-470.9999999999992,-446.00000000000193,-187.00000000000384,78.00000000000028,-436.9999999999985,-651.999999999997,-471.99999999999466,-219.99999999999798,1237.9999999999995,-812.999999999997,314.00000000000716,-150.00000000000568,540.0000000000072,,-1677.999999999981
2020.04.13,-634.9999999999856,-467.0000000000063,-207.00000000000162,46.999999999997044,-526.0000000000042,-678.0000000000008,-496.99999999999187,-295.0000000000008,1125.0,-811.0000000000061,171.00000000000648,-78.00000000000028,540.9999999999915,,-2310.0000000000027
2020.04.13,-242.99999999999324,-417.0000000000007,-146.99999999999713,59.99999999999339,-352.00000000000784,-646.0000000000022,-464.9999999999932,-310.0000000000103,1087.9999999999939,-757.999999999992,314.9999999999977,-229.99999999999687,570.9999999999882,,-1534.0000000000205
2020.04.13,-218.00000000000708,-326.0000000000041,-68.00000000000139,70.0000000000145,-265.99999999999955,-536.9999999999986,-383.99999999999545,-181.00000000000892,1096.999999999994,-648.9999999999885,334.0000000000032,-163.00000000000205,544.9999999999955,,-745.9999999999984
2020.04.14,-300.99999999999574,-335.0000000000075,-13.00000000000745,70.99999999999883,-306.00000000000625,-505.99999999999534,-293.99999999999426,-265.0000000000041,1146.000000000001,-1014.9999999999882,332.9999999999984,-21.00000000000435,438.00000000000506,,-1068.0
2020.04.14,-217.0000000000005,-335.0000000000075,-87.00000000000374,69.00000000000794,-312.00000000000114,-546.000000000002,-397.99999999999835,-156.00000000000057,1192.9999999999977,-879.0000000000075,381.0000000000002,-173.00000000000094,428.00000000000614,,-1032.0000000000102
2020.04.14,-329.99999999998585,-341.0000000000024,-113.00000000000753,60.99999999999994,-384.00000000000654,-568.0000000000018,-423.9999999999911,-43.999999999999595,1144.999999999996,-655.9999999999899,314.9999999999977,-134.99999999999625,495.99999999998533,,-978.0000000000019
2020.04.14,-448.000000000004,-447.0000000000085,-204.99999999999963,49.99999999999449,-436.00000000000307,-663.999999999998,-507.9999999999973,-304.9999999999997,1107.99999999999,-849.9999999999952,246.00000000000932,-195.9999999999962,509.99999999998823,,-2145.000000000019
2020.04.14,-489.0000000000061,-481.0000000000092,-235.00000000000742,51.000000000001044,-441.99999999999795,-682.0000000000048,-517.9999999999962,-289.0000000000059,1073.9999999999982,-887.9999999999999,222.0000000000084,-207.99999999999707,519.0000000000028,,-2366.0000000000146
2020.04.14,-504.9999999999999,-516.0000000000053,-212.00000000000108,43.999999999999595,-445.0000000000065,-700.0000000000006,-484.999999999991,-402.0000000000135,1128.0,-767.0000000000066,260.9999999999957,-177.00000000000495,614.9999999999877,,-2161.0000000000464
2020.04.14,-275.000000000003,-492.0000000000035,-173.00000000000094,112.000000000001,-277.000000000005,-639.9999999999961,-410.9999999999947,-485.0000000000021,1131.999999999991,-668.0000000000019,390.00000000000057,-255.00000000000523,651.9999999999859,,-1390.0000000000343
