date,USDCAD,AUDUSD,NZDUSD,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURNZD,CADJPY,NZDCAD,AUDNZD,empty,sum
2020.04.13,-15.999999999993797,-4.999999999999449,0.0,-42.999999999993044,-41.000000000002146,-88.99999999999464,-196.99999999999162,-212.99999999999653,0.0,-461.0000000000003,-1.9999999999953388,-178.99999999999582,-205.99999999999508,,-1451.9999999999577
2020.04.13,0.0,-48.000000000003595,-58.000000000002494,-42.999999999993044,-34.000000000000696,-90.0000000000012,-158.99999999999804,-165.9999999999995,-29.000000000010573,-526.9999999999886,-19.99999999999602,-263.0000000000021,-205.99999999999508,,-1642.9999999999907
2020.04.13,56.99999999999594,-101.00000000000664,-121.99999999999989,19.00000000001345,25.999999999992696,-195.00000000000074,-272.99999999998994,-178.99999999999582,-43.00000000000637,-424.00000000000216,13.00000000000523,-544.0,-97.00000000001374,,-1863.000000000008
2020.04.13,506.0000000000064,125.99999999999278,73.99999999999629,21.00000000000435,174.99999999999181,-0.999999999995449,-123.99999999999079,612.9999999999969,131.9999999999908,300.99999999999574,332.00000000000784,-424.00000000000216,-12.000000000012001,,1718.9999999999825
2020.04.13,390.0000000000015,35.999999999991594,-33.000000000005244,2.0000000000131024,97.9999999999981,-87.00000000000374,-233.99999999998977,486.999999999993,125.0,1.0000000000065512,225.00000000000853,-463.0000000000023,-15.999999999993797,,531.0000000000175
2020.04.13,387.000000000004,88.99999999999464,25.999999999992696,12.000000000012001,80.99999999999774,-34.000000000000696,-200.99999999999562,570.9999999999882,197.9999999999933,100.99999999999554,260.0000000000051,-402.9999999999978,-36.999999999998145,,1049.999999999991
2020.04.13,336.00000000000296,11.999999999989797,-69.00000000000794,-1.999999999990898,53.999999999998494,-117.99999999999588,-278.00000000000045,350.9999999999902,185.00000000000227,-103.00000000000864,234.00000000000887,-483.0000000000001,-66.00000000001049,,52.999999999978144
2020.04.13,261.0000000000001,42.999999999993044,-43.999999999999595,7.0000000000014495,0.999999999995449,-94.00000000000519,-262.999999999991,381.99999999999346,221.9999999999942,-55.99999999998939,216.00000000000819,-429.0000000000016,-52.000000000007596,,193.9999999999915
2020.04.13,163.00000000000205,75.9999999999983,17.000000000000348,-5.999999999994898,-36.0000000000027,-87.99999999999919,-223.99999999999088,470.9999999999992,351.99999999998965,69.00000000000794,243.99999999999977,-334.00000000000097,-15.999999999993797,,688.0000000000149
2020.04.13,205.00000000001074,51.99999999999649,34.99999999999615,19.00000000001345,-28.000000000005798,-105.99999999999498,-200.99999999999562,514.9999999999987,453.9999999999935,110.00000000001009,299.0000000000066,-277.000000000005,19.999999999997797,,1097.000000000022
2020.04.13,215.99999999999397,70.99999999999883,51.99999999999649,1.0000000000065512,-34.000000000000696,-94.00000000000519,-198.99999999999363,573.0000000000013,432.00000000000216,144.0000000000108,299.0000000000066,-273.9999999999965,51.99999999998539,,1239.000000000006
2020.04.13,225.00000000000853,74.99999999999174,68.00000000000139,-14.000000000002899,-46.00000000000159,-112.000000000001,-196.99999999999162,597.9999999999874,463.99999999999864,188.00000000001037,308.00000000000693,-256.0000000000007,58.99999999998684,,1359.9999999999943
2020.04.13,242.00000000000887,93.99999999999409,114.99999999999844,-28.999999999990145,-43.999999999999595,-80.99999999999774,-164.99999999999292,600.9999999999849,468.9999999999941,306.9999999999906,335.00000000000796,-192.99999999999872,72.0000000000054,,1723.0000000000055
2020.04.13,246.00000000001288,96.99999999999153,95.99999999999609,4.000000000004,-12.000000000000899,-63.99999999999739,-128.99999999999022,612.9999999999969,466.99999999999875,307.99999999999716,337.0000000000033,-209.00000000000364,119.00000000000244,,1873.0000000000111
2020.04.13,231.0000000000034,76.99999999999375,80.99999999999774,4.000000000004,24.000000000001798,-53.999999999998494,-125.99999999999278,651.0000000000016,483.99999999999466,337.99999999999386,385.9999999999957,-217.0000000000005,131.99999999999878,,2010.9999999999934
2020.04.13,211.00000000000563,72.99999999998974,69.9999999999923,32.0000000000098,19.999999999997797,-39.999999999995595,-121.99999999999989,668.0000000000019,524.9999999999915,347.9999999999928,423.0000000000018,-233.00000000000543,114.99999999999844,,2089.999999999981
2020.04.13,208.00000000000819,69.9999999999923,83.9999999999952,28.000000000005798,12.000000000000899,-46.00000000000159,-117.99999999999588,680.9999999999983,600.9999999999991,351.99999999999676,433.9999999999975,-214.00000000000307,126.99999999998823,,2218.9999999999814
2020.04.13,218.00000000000708,79.99999999999119,92.99999999999864,29.999999999996696,37.99999999999359,-26.999999999999247,-88.99999999999464,695.9999999999856,600.9999999999991,418.0000000000073,445.99999999999795,-221.00000000000452,123.99999999999079,,2406.99999999997
2020.04.13,107.99999999999699,-38.0000000000047,-19.999999999997797,17.000000000000348,10.999999999994348,-85.00000000000173,-158.99999999999804,690.9999999999972,564.9999999999977,300.99999999999574,439.00000000000716,-309.99999999999915,129.99999999998568,,1649.9999999999739
2020.04.13,-17.000000000000348,-148.0000000000037,-143.9999999999997,-11.999999999989797,41.000000000002146,-156.99999999999602,-223.99999999999088,588.9999999999951,405.9999999999917,36.999999999998145,406.0000000000059,-414.00000000000324,86.99999999999264,,450.00000000000193
