date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.11.09,-60.99999999999994,-14.999999999987246,0.0,-3.0000000000001137,0.0,0.0,-124.99999999999733,-209.9999999999991,-182.99999999999983,-80.99999999999774,-36.0000000000027,-3.999999999992898,-78.00000000000028,0.0,-122.99999999998423,-134.00000000001188,-109.99999999998789,-25.99999999999625,-9.000000000000341,-28.000000000005798,-50.0000000000056,0.0,-29.999999999996696,,-1305.9999999999663
2015.11.09,-140.0000000000068,25.00000000000835,2.999999999997449,-10.000000000005116,28.000000000005798,11.00000000000545,-219.00000000000253,52.000000000007596,-241.00000000000233,-160.00000000000458,67.00000000000594,51.000000000001044,-95.00000000000064,7.0000000000014495,-98.99999999998244,-138.0000000000159,-136.99999999998712,-51.9999999999925,0.999999999990564,-31.00000000000591,2.000000000002,-22.999999999995246,-90.00000000001229,,-1187.9999999999877
2015.11.09,-156.00000000000057,19.00000000001345,-92.00000000000318,13.00000000000523,73.99999999999629,21.999999999999797,-182.99999999999983,117.00000000001154,-212.99999999999653,-148.99999999999915,97.00000000000264,87.99999999999919,-62.000000000006494,2.9999999999752447,-53.999999999998494,-36.0000000000138,-58.99999999998684,-34.000000000006025,27.999999999991587,9.000000000000341,56.0000000000005,0.0,-72.0000000000054,,-584.0000000000205
2015.11.09,-136.00000000000279,62.000000000006494,-21.00000000000435,-63.00000000000239,32.999999999994145,52.000000000007596,-236.00000000000287,121.99999999999989,-215.99999999999397,-172.00000000000549,104.00000000000409,143.9999999999997,-68.00000000000139,62.000000000006494,-28.999999999990145,-21.00000000000435,150.00000000000568,-36.000000000001364,36.99999999999193,75.9999999999934,46.00000000000159,90.0000000000012,-121.99999999999989,,-141.99999999999687
2015.11.09,-131.00000000001444,86.99999999999264,-14.000000000002899,-84.99999999999375,19.999999999997797,100.00000000000009,-219.00000000000253,130.0000000000079,-265.0000000000041,-167.00000000000603,131.00000000000333,103.00000000000864,-95.00000000000064,93.99999999999409,-147.99999999999258,-69.00000000000794,-95.999999999985,-40.99999999999682,37.9999999999967,36.000000000001364,87.99999999999919,31.000000000003247,-26.0000000000149,,-498.00000000001654
2015.11.09,-153.00000000000313,126.0000000000039,9.999999999998899,-7.999999999995566,15.999999999993797,58.99999999999794,-200.00000000000017,195.00000000001182,-265.0000000000041,-160.00000000000458,122.99999999999534,90.0000000000012,-90.0000000000012,-44.99999999998394,-149.9999999999835,-63.000000000013046,-96.99999999999153,-81.99999999999363,75.9999999999934,37.9999999999967,95.00000000000064,21.999999999999797,31.000000000003247,,-431.99999999997783
2015.11.09,-164.00000000000858,107.99999999999699,9.000000000014552,40.00000000000625,60.99999999999994,58.99999999999794,-202.0000000000022,226.99999999999943,-303.9999999999932,-177.00000000000495,136.00000000000279,114.99999999999844,-86.0000000000083,-4.000000000026205,-167.9999999999904,-35.00000000000725,-9.999999999998899,-63.99999999999295,93.99999999999409,59.99999999998806,113.99999999999189,65.00000000000395,-6.000000000017103,,-132.0000000000558
2015.11.09,-140.0000000000068,139.00000000000023,83.9999999999952,66.0000000000025,-39.999999999995595,85.00000000000173,-319.0000000000026,238.0000000000049,-347.9999999999928,-185.00000000000182,143.00000000000423,174.00000000000747,-119.99999999999788,29.00000000001235,-224.000000000002,-107.00000000001265,45.000000000006146,-230.99999999999454,137.99999999999102,149.0000000000009,93.99999999999409,117.00000000000044,-58.000000000002494,,-270.99999999998795
2015.11.09,-96.00000000000719,205.00000000001074,171.99999999999437,135.00000000000512,-106.00000000000608,161.00000000000003,-383.99999999999545,165.9999999999995,-356.00000000000074,-184.00000000000637,139.00000000000023,231.99999999999886,-125.00000000000844,144.0000000000108,-187.99999999998818,-48.000000000003595,161.00000000001114,-266.00000000000534,268.0000000000007,323.99999999999807,115.99999999999389,190.00000000000128,-175.99999999999838,,484.0000000000049
2015.11.09,-29.00000000001235,263.00000000001324,195.00000000001182,88.99999999999864,-116.00000000000499,173.00000000000094,-485.0000000000021,155.00000000001623,-358.9999999999982,-163.00000000000205,155.00000000000514,282.99999999999994,-160.00000000000458,131.00000000001444,-255.99999999998957,-65.00000000000395,320.00000000000915,-272.00000000000557,237.99999999999955,378.0000000000001,109.99999999999899,256.99999999999613,-225.00000000000853,,617.0000000000324
2015.11.09,-12.000000000012001,275.000000000003,302.0000000000023,60.99999999999284,-139.00000000000023,265.99999999999955,-534.9999999999966,139.00000000000023,-424.00000000000216,-153.99999999999858,226.99999999999943,352.00000000000784,-197.00000000000273,390.9999999999858,-343.99999999998875,-52.000000000007596,300.00000000001137,-236.99999999999477,376.99999999999534,500.99999999999056,227.99999999999488,358.0000000000028,-226.00000000001506,,1456.9999999999673
2015.11.09,-1.0000000000065512,249.00000000001032,324.0000000000132,43.00000000000637,-112.000000000001,257.0000000000072,-487.99999999999955,124.00000000001299,-390.0000000000015,-141.00000000000225,214.00000000000307,316.0000000000052,-202.0000000000022,401.00000000000693,-342.9999999999822,-92.00000000000318,257.0000000000183,-203.00000000000296,341.99999999999875,430.9999999999974,218.99999999999142,322.00000000000006,-197.00000000000273,,1330.000000000067
2015.11.09,17.999999999984695,280.0000000000136,363.0000000000022,78.99999999999352,-106.00000000000608,219.99999999999798,-512.9999999999968,119.00000000000244,-398.9999999999938,-134.0000000000008,160.00000000000458,329.00000000000153,-209.9999999999991,254.999999999983,-380.00000000000256,-196.0000000000184,295.0000000000008,-201.99999999999818,298.0000000000018,484.99999999999943,179.99999999999127,377.0000000000051,-280.0000000000136,,1037.9999999999527
