names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,20,"['USDCHF', 'USDJPY', 'GBPAUD', 'EURUSD']",80.0,-0.3496666666666667,B
GBPUSD,10,"['USDCAD', 'AUDUSD']",80.0,-1.0,B
USDJPY,50,"['GBPUSD', 'NZDUSD', 'GBPAUD']",80.0,-0.19957142857142857,B
USDCAD,10,['GBPCAD'],100.0,1.0,S
AUDUSD,10,['GBPCAD'],100.0,-1.0,B
NZDUSD,20,"['AUDNZD', 'EURUSD']",80.0,0.996,S
GBPCHF,10,['CHFJPY'],80.0,1.0,S
CADCHF,10,"['USDCHF', 'NZDCHF']",100.0,0.98,S
AUDCHF,15,"['USDCHF', 'GBPAUD', 'AUDCHF', 'AUDNZD']",100.0,1.0,S
NZDCHF,30,"['USDJPY', 'AUDNZD', 'GBPAUD']",100.0,0.24582539682539684,S
GBPJPY,20,"['CHFJPY', 'AUDCAD', 'CADJPY']",100.0,-0.014666666666666672,B
GBPCAD,10,"['NZDUSD', 'GBPCHF', 'EURGBP', 'AUDNZD']",80.0,-0.18,B
EURCAD,10,"['USDCHF', 'NZDCHF']",100.0,-1.0,B
EURAUD,10,"['GBPCAD', 'EURNZD', 'NZDCHF']",100.0,0.56,S
EURNZD,10,['AUDCAD'],80.0,-0.3108333333333333,B
CADJPY,15,"['NZDCAD', 'GBPCAD', 'USDCHF', 'EURCHF', 'NZDCHF', 'AUDCAD']",100.0,0.76,S
AUDJPY,15,"['USDCHF', 'EURCHF', 'GBPAUD', 'AUDCAD']",100.0,1.0,S
NZDJPY,20,"['USDCHF', 'NZDUSD', 'EURCHF', 'USDJPY']",80.0,-0.18,B
NZDCAD,15,"['NZDUSD', 'EURGBP', 'USDJPY']",100.0,-0.72,B
AUDNZD,10,"['GBPCHF', 'GBPJPY']",100.0,0.9840000000000001,S
