date,USDCHF,EURUSD,EURJPY,EURCAD,empty,sum
2015.05.06,744.9999999999957,291.9999999999812,7.000000000005002,-933.9999999999905,,109.99999999999136
2015.05.06,790.0000000000018,360.9999999999891,78.00000000000296,-878.000000000001,,350.99999999999284
2015.05.06,790.9999999999973,377.9999999999894,13.00000000000523,-834.0000000000014,,347.9999999999907
2015.05.06,739.9999999999962,286.99999999999284,-50.00000000001137,-886.9999999999934,,89.99999999998431
2015.05.06,878.000000000001,484.9999999999799,94.99999999999886,-715.9999999999833,,741.9999999999965
2015.05.06,846.9999999999977,309.99999999998806,-210.00000000000796,-855.9999999999901,,90.99999999998784
2015.05.06,929.000000000002,448.9999999999883,15.00000000001478,-791.9999999999927,,601.0000000000125
2015.05.06,834.9999999999968,341.99999999999784,-63.99999999999295,-897.9999999999987,,215.00000000000284
2015.05.06,871.999999999995,339.99999999998477,-134.9999999999909,-1029.9999999999975,,46.99999999999136
2015.05.06,737.9999999999942,101.99999999997988,-313.99999999999295,-1320.9999999999943,,-795.0000000000132
2015.05.06,751.0000000000017,108.99999999998133,-281.0000000000059,-1320.9999999999943,,-742.0000000000172
2015.05.06,892.9999999999993,202.9999999999976,-204.99999999998408,-1085.0000000000027,,-193.99999999999
2015.05.06,940.9999999999918,348.9999999999993,-80.99999999998886,-977.99999999999,,231.00000000001228
2015.05.06,918.999999999992,310.9999999999946,-106.99999999999932,-1205.999999999996,,-83.00000000000864
2015.05.06,820.999999999994,229.99999999999687,-164.99999999999204,-1163.000000000003,,-277.0000000000041
2015.05.06,903.9999999999937,280.9999999999979,-118.99999999999977,-1293.9999999999952,,-228.0000000000034
2015.05.06,1119.9999999999989,637.9999999999831,115.0000000000091,-954.9999999999948,,917.9999999999961
2015.05.06,1117.9999999999968,769.9999999999818,294.00000000001114,-652.9999999999925,,1528.9999999999975
2015.05.06,1234.9999999999973,887.9999999999999,399.0000000000009,-672.9999999999902,,1849.000000000008
2015.05.06,1840.9999999999927,1366.0000000000005,716.0000000000082,-381.99999999999346,,3541.0000000000077
2015.05.06,1949.9999999999961,1578.999999999997,900.0000000000057,-384.9999999999909,,4044.000000000008
2015.05.06,1805.9999999999966,1403.999999999983,788.0000000000109,-285.99999999998624,,3712.000000000004
2015.05.06,1717.9999999999973,1361.9999999999966,753.0000000000143,-239.99999999999577,,3593.0000000000123
2015.05.06,1695.9999999999975,1335.9999999999816,766.9999999999959,148.00000000001478,,3946.99999999999
2015.05.06,1566.0000000000007,1264.9999999999827,829.0000000000077,189.00000000001694,,3849.000000000008
2015.05.06,1563.9999999999986,1291.999999999982,855.9999999999945,219.00000000001364,,3930.999999999989
2015.05.06,1642.9999999999945,1397.9999999999882,799.0000000000066,384.00000000000654,,4223.999999999995
2015.05.06,1717.9999999999973,1437.9999999999836,796.999999999997,446.9999999999974,,4399.999999999975
2015.05.06,1766.9999999999964,1566.0000000000007,854.9999999999898,672.0000000000059,,4859.999999999993
2015.05.06,1730.9999999999936,1513.9999999999932,823.0000000000075,602.999999999998,,4670.999999999993
2015.05.06,1712.999999999998,1518.9999999999816,901.0000000000105,537.0000000000097,,4670.0
2015.05.06,1718.9999999999927,1513.9999999999932,931.0000000000116,537.0000000000097,,4701.000000000007
2015.05.06,1711.9999999999914,1511.99999999998,917.0000000000016,453.0000000000145,,4593.999999999987
2015.05.07,1725.9999999999943,1510.9999999999957,914.999999999992,500.00000000001154,,4651.999999999994
2015.05.07,1734.9999999999977,1493.9999999999952,908.9999999999918,493.0000000000101,,4630.9999999999945
2015.05.07,1711.9999999999914,1467.9999999999804,899.0000000000009,487.0000000000152,,4565.999999999988
2015.05.07,1714.9999999999998,1474.9999999999818,893.0000000000007,467.0000000000174,,4550.0
2015.05.07,1706.9999999999918,1493.9999999999952,818.9999999999884,480.00000000001376,,4499.999999999989
2015.05.07,1676.9999999999952,1467.9999999999804,826.9999999999982,465.0000000000043,,4436.999999999978
2015.05.07,1673.0000000000023,1440.9999999999811,789.999999999992,463.9999999999977,,4367.999999999973
2015.05.07,1675.9999999999998,1351.9999999999977,620.0000000000045,431.0000000000036,,4079.0000000000055
2015.05.07,1644.000000000001,1327.999999999996,663.0000000000109,436.00000000001415,,4071.000000000022
2015.05.07,1644.000000000001,1343.9999999999895,765.9999999999911,434.000000000001,,4187.999999999983
2015.05.07,1606.9999999999918,1352.999999999982,860.0000000000136,500.00000000001154,,4319.999999999999
2015.05.07,1641.999999999999,1407.999999999987,931.0000000000116,499.000000000005,,4480.000000000004
2015.05.07,1680.999999999999,1449.9999999999957,987.9999999999995,513.0000000000078,,4632.000000000003
2015.05.07,1663.9999999999989,1488.0000000000005,899.0000000000009,553.0000000000035,,4604.000000000004
2015.05.07,1657.9999999999927,1473.9999999999975,908.0000000000155,529.0000000000017,,4569.000000000007
2015.05.07,1664.9999999999943,1477.9999999999793,954.0000000000077,541.0000000000136,,4637.999999999995
2015.05.07,1644.000000000001,1474.9999999999818,907.0000000000107,534.0000000000123,,4560.0000000000055
2015.05.07,1828.9999999999918,1629.9999999999982,1088.9999999999986,707.0000000000132,,5255.000000000002
2015.05.07,1768.9999999999984,1573.9999999999866,1019.0000000000055,696.0000000000077,,5057.999999999998
2015.05.07,1775.9999999999998,1425.9999999999939,894.0000000000055,612.9999999999969,,4708.999999999996
2015.05.07,1862.9999999999925,1447.9999999999827,909.9999999999966,648.0000000000041,,4868.999999999976
2015.05.07,1928.9999999999918,1617.9999999999861,1009.9999999999909,946.0000000000024,,5502.999999999972
2015.05.07,1976.0,1466.9999999999961,751.0000000000048,849.0000000000109,,5043.000000000012
2015.05.07,2041.9999999999993,1525.999999999983,784.9999999999966,1012.0000000000128,,5364.999999999992
2015.05.07,2101.9999999999927,1580.999999999988,873.9999999999952,995.0000000000125,,5551.999999999989
2015.05.07,2328.9999999999923,1709.9999999999893,923.0000000000018,1235.0000000000084,,6196.999999999992
2015.05.07,2437.0000000000005,1462.999999999992,549.0000000000066,819.9999999999985,,5268.999999999997
2015.05.07,2312.999999999998,1379.9999999999814,430.0000000000068,780.000000000003,,4902.999999999989
2015.05.07,2263.9999999999995,1301.999999999981,341.0000000000082,670.000000000015,,4577.000000000004
2015.05.07,1918.999999999993,1025.9999999999936,104.00000000001342,452.00000000000796,,3501.000000000008
2015.05.07,1729.9999999999982,912.999999999986,-72.00000000000273,209.9999999999991,,2780.9999999999804
2015.05.07,1632.0000000000002,693.9999999999947,-181.99999999998795,82.00000000000429,,2226.0000000000114
2015.05.07,1571.0000000000002,777.9999999999898,-87.99999999999386,300.00000000001137,,2561.0000000000077
2015.05.07,1550.9999999999914,749.999999999984,-103.00000000000864,363.0000000000022,,2560.999999999969
2015.05.07,1456.9999999999973,448.9999999999883,-373.9999999999952,494.00000000001666,,2026.0000000000068
2015.05.07,1328.9999999999914,600.9999999999849,-144.00000000000546,675.0000000000034,,2460.9999999999745
2015.05.07,1239.0000000000011,630.9999999999816,-62.00000000001182,741.9999999999982,,2549.999999999969
2015.05.07,1286.9999999999936,766.0,295.99999999999227,824.0000000000025,,3172.999999999988
2015.05.07,1200.0000000000011,761.999999999996,403.99999999999636,838.0000000000055,,3203.999999999999
2015.05.07,1141.9999999999986,742.9999999999826,405.00000000000114,812.0000000000127,,3101.9999999999955
2015.05.07,1090.9999999999975,662.9999999999914,304.00000000000205,712.0000000000015,,2769.9999999999923
2015.05.07,1076.9999999999945,615.9999999999943,242.999999999995,710.0000000000106,,2645.9999999999945
2015.05.07,1084.9999999999916,652.9999999999925,341.0000000000082,748.9999999999997,,2827.999999999992
2015.05.07,1110.9999999999952,725.9999999999823,354.0000000000134,646.9999999999976,,2837.9999999999886
2015.05.07,1152.999999999993,693.9999999999947,352.00000000000387,589.0000000000173,,2788.000000000009
2015.05.07,1161.9999999999964,719.9999999999873,360.99999999999,531.0000000000148,,2773.999999999988
2015.05.07,1183.9999999999961,737.9999999999942,368.9999999999998,480.00000000001376,,2771.0000000000036
2015.05.07,1161.000000000001,706.999999999991,301.9999999999925,480.99999999999807,,2650.9999999999827
2015.05.08,1139.0000000000011,636.9999999999986,170.00000000001592,225.00000000000853,,2171.000000000024
2015.05.08,1078.9999999999966,494.9999999999788,-72.00000000000273,53.00000000001415,,1554.9999999999868
2015.05.08,1108.9999999999934,517.9999999999962,87.99999999999386,85.00000000000173,,1799.9999999999852
2015.05.08,1059.9999999999943,351.99999999999676,-109.00000000000887,-92.00000000000318,,1210.999999999979
2015.05.08,1105.0000000000005,441.99999999998687,-50.99999999998772,-34.000000000000696,,1461.9999999999989
2015.05.08,1120.9999999999943,478.999999999985,8.000000000009777,29.00000000001235,,1637.0000000000014
2015.05.08,1086.9999999999936,512.9999999999857,44.00000000001114,80.00000000001339,,1724.0000000000039
2015.05.08,1100.9999999999964,534.9999999999966,170.00000000001592,102.00000000000209,,1908.000000000011
2015.05.08,1078.9999999999966,488.9999999999839,126.00000000000477,51.000000000001044,,1744.9999999999864
2015.05.08,1074.9999999999927,423.99999999997993,185.00000000000227,-19.999999999997797,,1663.9999999999773
2015.05.08,1046.999999999998,253.99999999999866,-98.99999999998954,-290.9999999999968,,911.0000000000102
2015.05.08,988.9999999999955,175.99999999999838,-110.99999999999,-332.9999999999833,,721.0000000000206
2015.05.08,940.9999999999918,119.99999999998678,-194.99999999999318,-373.00000000000114,,492.9999999999843
2015.05.08,897.9999999999987,51.99999999998539,-270.9999999999866,-377.9999999999894,,301.0000000000081
2015.05.08,929.000000000002,102.99999999998644,-254.99999999999545,-333.9999999999899,,443.00000000000307
2015.05.08,1007.9999999999978,210.99999999998343,-174.0000000000066,-323.99999999999096,,720.9999999999839
2015.05.08,1081.999999999994,211.99999999998997,-159.9999999999966,-323.99999999999096,,809.9999999999966
2015.05.08,1044.0000000000005,80.99999999999774,-258.0000000000098,-325.99999999998187,,541.0000000000066
2015.05.08,840.9999999999917,-106.00000000000608,-457.9999999999984,-601.9999999999915,,-325.0000000000042
2015.05.08,918.999999999992,-70.0000000000145,-362.99999999999955,-575.9999999999987,,-90.0000000000208
2015.05.08,902.9999999999983,-58.000000000002494,-336.9999999999891,-605.9999999999955,,-97.99999999998875
2015.05.08,840.9999999999917,125.99999999998168,-70.99999999999795,-390.9999999999858,,504.99999999998965
2015.05.08,1029.000000000002,242.99999999999324,18.000000000000682,-304.9999999999997,,984.9999999999961
2015.05.08,1100.000000000001,342.9999999999822,227.00000000000387,-220.99999999998232,,1449.0000000000048
2015.05.08,1068.9999999999977,300.99999999999574,164.99999999999204,-212.99999999999653,,1321.9999999999889
2015.05.08,1105.0000000000005,413.99999999998107,227.00000000000387,-207.99999999998596,,1537.9999999999995
2015.05.08,1022.0000000000007,326.9999999999884,140.99999999999113,-314.99999999999864,,1174.9999999999816
2015.05.08,887.9999999999999,201.99999999999108,68.00000000001205,-374.999999999992,,783.0000000000109
2015.05.08,851.0000000000017,185.99999999999727,75.9999999999934,-339.99999999998477,,773.0000000000077
2015.05.08,817.000000000001,173.99999999998528,152.9999999999916,-282.9999999999888,,860.9999999999891
2015.05.08,747.9999999999931,173.99999999998528,152.00000000001523,-325.99999999998187,,748.0000000000118
2015.05.08,551.9999999999969,-133.00000000000534,-209.00000000000318,-444.9999999999843,,-234.9999999999959
2015.05.08,881.9999999999939,509.99999999998823,30.000000000001137,-148.99999999999915,,1272.999999999984
2015.05.08,761.999999999996,281.99999999998226,-162.00000000000614,-177.99999999998929,,703.9999999999827
2015.05.08,646.0000000000022,70.99999999999883,-352.00000000000387,-217.99999999998488,,147.00000000001228
2015.05.08,556.9999999999964,-89.00000000000574,-485.99999999999,-237.99999999998266,,-255.99999999998204
2015.05.08,374.999999999992,205.99999999999508,-264.00000000001,-299.99999999998914,,16.999999999987892
2015.05.08,541.9999999999981,370.999999999988,0.0,-258.99999999998704,,653.9999999999991
2015.05.08,397.99999999999835,239.99999999999577,-230.99999999999454,-444.9999999999843,,-37.999999999984766
2015.05.08,329.00000000000153,184.99999999999073,-359.00000000000887,-522.0000000000002,,-367.0000000000168
2015.05.08,292.9999999999988,227.99999999998377,-282.0000000000107,-481.99999999998244,,-243.00000000001052
2015.05.08,322.00000000000006,331.999999999999,-192.99999999998363,-559.9999999999827,,-98.99999999996726
2015.05.08,179.99999999999127,66.99999999999484,-427.99999999999727,-682.9999999999892,,-864.0000000000003
2015.05.08,190.00000000000128,39.999999999995595,-402.9999999999916,-624.9999999999867,,-797.9999999999814
2015.05.08,205.99999999999508,118.99999999998023,-356.9999999999993,-601.9999999999915,,-634.0000000000155
2015.05.08,178.99999999999582,106.99999999999044,-412.00000000000614,-592.9999999999991,,-719.000000000019
2015.05.08,214.99999999999852,106.99999999999044,-431.99999999998795,-604.9999999999889,,-714.9999999999878
2015.05.08,102.00000000000209,75.99999999998718,-456.99999999999363,-645.999999999991,,-924.9999999999955
