date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,CHFJPY,EURGBP,GBPAUD,EURJPY,EURCAD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.07.20,83.9999999999952,-167.9999999999904,-390.00000000000057,32.999999999994145,26.000000000003798,-542.9999999999922,-402.9999999999978,-41.000000000002146,-602.0000000000039,-435.9999999999919,-189.00000000000716,-150.99999999999625,-40.99999999999105,-12.000000000000899,,-2832.999999999981
2020.07.20,88.99999999999464,-182.99999999999983,-393.99999999999125,39.999999999995595,9.00000000000345,-539.999999999992,-431.99999999999903,-26.999999999999247,-620.9999999999951,-451.99999999998573,-183.00000000000693,-176.00000000000193,-34.000000000000696,-26.999999999999247,,-2930.9999999999773
2020.07.20,93.99999999999409,-147.00000000000824,-371.9999999999999,41.9999999999976,-4.000000000004,-519.999999999996,-412.9999999999967,-35.999999999991594,-573.9999999999981,-406.9999999999796,-162.00000000000614,-170.99999999999227,-0.999999999995449,-17.999999999995797,,-2688.999999999972
2020.07.20,51.000000000001044,-208.99999999999253,-351.99999999998965,-9.00000000000345,-48.000000000003595,-548.0000000000018,-422.9999999999956,-139.9999999999846,-611.9999999999948,-396.9999999999807,-213.00000000000807,-219.99999999999886,-50.99999999998994,-63.99999999999739,,-3234.99999999994
2020.07.20,-2.000000000002,-266.0000000000107,-367.999999999995,-12.000000000000899,-36.999999999998145,-584.0000000000032,-451.9999999999969,-139.9999999999846,-641.0000000000053,-462.9999999999912,-204.9999999999983,-197.9999999999933,-47.9999999999925,-40.99999999999105,,-3456.9999999999627
2020.07.20,-51.000000000001044,-380.00000000000256,-320.99999999999795,-28.000000000005798,-51.99999999999649,-594.9999999999989,-534.0000000000011,-133.99999999998968,-685.9999999999928,-592.9999999999991,-174.99999999999716,-185.00000000000227,-58.99999999999794,-48.99999999999905,,-3841.999999999982
2020.07.20,-67.00000000000594,-419.9999999999982,-271.0000000000008,-46.999999999997044,-101.00000000000664,-590.999999999994,-548.9999999999995,-127.99999999999478,-748.0000000000047,-642.9999999999936,-194.00000000000261,-217.9999999999893,-88.99999999999464,-117.99999999999588,,-4183.999999999977
2020.07.20,-69.00000000000794,-520.0000000000093,-283.9999999999918,-80.00000000000229,-121.99999999999989,-590.0000000000034,-542.9999999999935,-60.99999999999994,-843.0000000000035,-731.9999999999993,-225.00000000000853,-241.99999999999022,-97.9999999999981,-114.99999999999844,,-4524.000000000006
2020.07.20,-23.00000000000635,-626.9999999999998,-278.99999999999636,-60.99999999999994,-112.99999999999643,-548.9999999999924,-598.999999999994,-14.000000000002899,-930.9999999999974,-941.9999999999984,-186.9999999999976,-219.99999999999886,-97.9999999999981,-129.9999999999968,,-4772.9999999999745
2020.07.20,-14.000000000002899,-621.0000000000049,-239.99999999999488,-82.00000000000429,-133.00000000000534,-509.9999999999909,-593.9999999999945,26.999999999999247,-920.9999999999923,-905.9999999999845,-210.00000000000796,-231.99999999999932,-119.99999999999788,-147.99999999999258,,-4703.999999999974
2020.07.20,9.999999999998899,-534.9999999999966,-268.99999999999125,-48.99999999999905,-112.000000000001,-481.9999999999993,-504.9999999999999,139.00000000000023,-841.9999999999987,-812.999999999997,-180.99999999999739,-209.00000000000318,-117.00000000000044,-173.9999999999964,,-4138.999999999981
2020.07.20,-12.000000000000899,-523.9999999999911,-237.99999999999955,-63.00000000000195,-119.00000000000244,-414.99999999999204,-363.0000000000022,370.00000000000364,-740.9999999999997,-804.9999999999891,-171.99999999999704,-203.00000000000296,-126.99999999999933,-167.9999999999904,,-3579.9999999999654
2020.07.20,-9.999999999998899,-533.0000000000057,-188.99999999999295,-84.0000000000063,-145.00000000000622,-412.9999999999967,-324.00000000000205,339.0000000000004,-733.9999999999947,-786.9999999999822,-177.99999999999727,-191.99999999999307,-126.99999999999933,-156.00000000000057,,-3532.999999999976
2020.07.20,14.999999999998348,-634.0000000000013,-188.99999999999295,-134.99999999999625,-194.0000000000053,-415.9999999999968,-357.99999999999164,367.0000000000062,-840.0000000000034,-832.9999999999949,-221.00000000000364,-263.9999999999958,-131.99999999999878,-178.99999999999582,,-4012.9999999999723
2020.07.20,8.999999999992347,-558.9999999999984,-185.99999999999284,-151.00000000000114,-212.99999999999653,-414.99999999999204,-246.00000000000176,436.9999999999985,-789.999999999992,-688.9999999999841,-250.0,-287.9999999999967,-109.99999999999899,-163.99999999999747,,-3614.999999999961
2020.07.20,13.999999999991797,-539.0000000000006,-225.9999999999991,-126.0000000000039,-192.99999999999872,-463.99999999999864,-224.000000000002,503.000000000009,-804.9999999999926,-678.9999999999852,-234.99999999999943,-277.9999999999916,-100.99999999999554,-156.99999999999602,,-3509.9999999999623
2020.07.20,-23.00000000000635,-527.9999999999951,-251.99999999999534,-112.99999999999643,-168.99999999999693,-515.9999999999911,-214.99999999999852,547.0000000000086,-819.9999999999932,-670.9999999999993,-233.0000000000041,-265.00000000000057,-69.9999999999923,-120.99999999999334,,-3448.9999999999536
2020.07.20,-76.0000000000094,-567.0000000000064,-220.99999999998943,-141.99999999999767,-194.0000000000053,-512.0000000000005,-171.99999999999437,646.9999999999976,-805.9999999999974,-652.9999999999925,-234.00000000000887,-262.00000000000045,-96.99999999999153,-120.99999999999334,,-3409.9999999999895
2020.07.20,-153.00000000000313,-598.999999999994,-131.9999999999908,-187.9999999999993,-224.9999999999974,-519.999999999996,-103.99999999999298,650.0000000000173,-730.9999999999945,-620.9999999999827,-231.00000000000875,-243.99999999999977,-117.00000000000044,-135.99999999999167,,-3350.999999999934
2020.07.20,-152.00000000000767,-591.0000000000082,-113.99999999999011,-207.00000000000162,-236.00000000000287,-530.0000000000011,36.0000000000027,901.0000000000184,-721.9999999999942,-653.999999999999,-236.0000000000042,-253.99999999999068,-159.9999999999935,-173.9999999999964,,-3092.999999999969
2020.07.20,-173.00000000000094,-456.00000000001194,-138.9999999999958,-161.00000000000003,-204.99999999999963,-534.9999999999966,158.99999999999804,1049.0000000000111,-605.9999999999945,-532.9999999999835,-198.0000000000075,-226.99999999998965,-130.99999999999224,-156.99999999999602,,-2312.999999999959
2020.07.20,-178.00000000000037,-451.0000000000014,-162.9999999999967,-168.99999999999693,-211.00000000000563,-539.0000000000015,173.00000000000094,997.0000000000034,-563.999999999993,-468.9999999999861,-186.9999999999976,-209.99999999999375,-104.99999999999955,-134.0000000000008,,-2209.999999999969
2020.07.20,-76.0000000000094,-246.99999999999721,-153.99999999999636,-170.99999999999892,-167.00000000000603,-453.00000000000296,294.00000000000534,1075.0000000000036,-400.99999999999625,-273.9999999999965,-206.00000000000307,-185.00000000000227,-106.99999999999044,-96.99999999999153,,-1168.999999999982
2020.07.20,-18.0000000000069,-241.00000000000233,-219.99999999999886,-207.99999999999707,-195.00000000000074,-390.00000000000057,343.9999999999999,1008.0000000000089,-414.0000000000015,-111.99999999997878,-274.0000000000009,-233.99999999999466,-98.99999999999353,-52.99999999999194,,-1105.999999999959
2020.07.20,-8.000000000008,-255.00000000000523,-167.0000000000016,-256.99999999999613,-231.0000000000034,-393.99999999999125,339.0000000000004,825.0000000000091,-370.9999999999951,-75.99999999998718,-298.0000000000018,-251.99999999999534,-139.00000000000023,-66.99999999999484,,-1350.9999999999704
2020.07.20,-35.00000000000725,-401.00000000000693,-194.99999999999318,-307.99999999999716,-273.000000000001,-409.9999999999966,286.00000000000847,771.0000000000106,-597.999999999999,-137.9999999999937,-375.0,-307.9999999999927,-124.99999999999733,-48.99999999999905,,-2157.999999999965
2020.07.20,-53.999999999998494,-441.0000000000025,-231.99999999999932,-268.0000000000016,-243.99999999999977,-528.9999999999964,230.000000000008,947.000000000009,-713.9999999999986,-202.9999999999976,-374.00000000000944,-335.9999999999985,-106.99999999999044,-59.99999999999339,,-2384.9999999999695
2020.07.20,-26.000000000003798,-397.0000000000029,-240.99999999999966,-231.0000000000034,-229.99999999999687,-486.99999999999477,289.0000000000059,1012.0000000000128,-659.9999999999966,-120.99999999999334,-365.99999999999966,-322.00000000000273,-29.999999999996696,4.000000000004,,-1805.9999999999675
2020.07.20,-34.000000000000696,-407.0000000000018,-250.99999999999056,-248.00000000000378,-241.99999999999778,-495.9999999999951,343.9999999999999,1079.0000000000077,-658.9999999999918,-64.99999999998174,-373.00000000000466,-335.9999999999985,-8.999999999992347,19.00000000000235,,-1677.9999999999486
2020.07.20,32.999999999994145,-364.9999999999931,-268.0000000000007,-231.0000000000034,-224.9999999999974,-474.9999999999943,330.0000000000081,1076.0000000000102,-664.999999999992,-38.99999999998904,-368.0000000000092,-346.9999999999942,4.999999999999449,39.00000000000014,,-1499.9999999999611
2020.07.20,32.999999999994145,-405.9999999999952,-292.99999999999216,-248.00000000000378,-240.00000000000688,-496.9999999999999,317.0000000000006,1036.999999999999,-742.999999999995,-24.999999999986144,-417.0000000000016,-376.99999999999534,11.00000000000545,42.0000000000087,,-1805.9999999999677
2020.07.20,52.99999999999194,-360.0000000000048,-310.99999999999284,-253.0000000000032,-246.00000000000176,-483.0000000000041,355.0000000000053,1062.0000000000073,-692.9999999999978,57.00000000001815,-448.99999999999807,-402.9999999999916,-2.999999999997449,18.0000000000069,,-1655.9999999999623
2020.07.20,57.99999999999139,-346.0000000000019,-319.9999999999932,-256.0000000000007,-256.0000000000007,-496.9999999999999,409.99999999999926,1119.0000000000034,-707.9999999999984,30.0000000000189,-444.0000000000026,-423.0000000000018,-8.999999999992347,-6.999999999990347,,-1648.999999999969
2020.07.20,12.000000000000899,-387.000000000004,-313.99999999999295,-270.99999999999903,-279.00000000000705,-536.0000000000014,394.00000000000546,1145.0000000000182,-727.9999999999944,-71.99999999998319,-454.00000000000773,-423.9999999999924,-57.99999999999139,-37.99999999999359,,-2009.9999999999427
2020.07.20,-2.000000000002,-401.99999999999125,-318.9999999999884,-297.00000000000284,-287.0000000000039,-570.999999999998,385.000000000002,1073.0000000000127,-783.0000000000013,-113.99999999999189,-493.9999999999998,-448.99999999999807,-102.99999999999754,-70.99999999999883,,-2433.9999999999586
2020.07.20,-35.00000000000725,-439.99999999999596,-319.9999999999932,-309.99999999999915,-302.0000000000023,-593.9999999999941,331.0000000000035,982.0000000000161,-810.9999999999928,-188.9999999999947,-517.0000000000101,-469.99999999999886,-129.9999999999968,-93.99999999999409,,-2898.99999999996
2020.07.20,-36.0000000000027,-439.99999999999596,-304.9999999999926,-307.99999999999716,-302.0000000000023,-609.9999999999994,330.0000000000081,978.0000000000122,-802.9999999999973,-174.99999999999181,-496.9999999999999,-454.9999999999983,-126.99999999999933,-100.99999999999554,,-2850.999999999952
2020.07.20,-42.0000000000087,-445.99999999999085,-284.9999999999966,-324.00000000000205,-312.00000000000114,-587.9999999999939,330.0000000000081,960.0000000000053,-792.0000000000016,-183.99999999998417,-502.00000000000955,-447.9999999999933,-139.00000000000023,-85.99999999999719,,-2857.9999999999654
2020.07.21,-58.000000000002494,-431.0000000000036,-265.00000000000057,-311.00000000000574,-302.9999999999977,-554.000000000002,358.9999999999982,886.000000000009,-760.9999999999957,-132.99999999998312,-478.00000000000864,-444.0000000000026,-131.99999999999878,-85.99999999999719,,-2710.999999999991
2020.07.21,-24.000000000001798,-418.9999999999916,-250.99999999999056,-333.0000000000055,-323.0000000000066,-487.99999999999955,370.9999999999991,856.0000000000123,-731.9999999999993,-105.99999999998388,-484.00000000000887,-421.99999999999704,-134.0000000000008,-100.99999999999554,,-2589.99999999997
2020.07.21,-43.00000000000415,-432.0000000000102,-260.9999999999957,-338.00000000000495,-312.00000000000114,-551.0000000000019,352.00000000000784,899.0000000000053,-760.9999999999957,-132.99999999998312,-502.00000000000955,-438.99999999999295,-148.99999999999915,-84.99999999999064,,-2754.999999999976
2020.07.21,-20.0000000000089,-428.9999999999905,-242.999999999995,-334.00000000000097,-309.0000000000037,-534.9999999999966,348.00000000000387,911.0000000000174,-740.9999999999997,-118.99999999998023,-489.0000000000043,-438.0000000000024,-127.99999999999478,-88.99999999999464,,-2614.9999999999504
2020.07.21,-36.0000000000027,-500.00000000001154,-242.999999999995,-350.00000000000585,-317.9999999999961,-548.0000000000018,312.00000000000114,922.0000000000006,-804.9999999999926,-158.99999999999804,-502.00000000000955,-432.9999999999927,-119.99999999999788,-57.99999999999139,,-2837.999999999993
2020.07.21,-59.000000000009045,-544.0000000000111,-237.99999999999955,-404.0000000000044,-362.00000000000676,-551.9999999999925,290.00000000000136,795.9999999999967,-837.9999999999939,-167.9999999999904,-542.0000000000016,-463.99999999999864,-172.99999999998983,-90.0000000000012,,-3348.000000000001
2020.07.21,-65.00000000000395,-561.0000000000115,-176.9999999999925,-446.9999999999974,-429.99999999999704,-500.0,289.0000000000059,839.0000000000119,-789.0000000000015,-170.99999999998784,-549.0000000000066,-491.9999999999902,-182.99999999999983,-144.99999999999514,,-3380.999999999966
2020.07.21,-76.0000000000094,-598.0000000000097,-225.9999999999991,-495.000000000001,-429.0000000000016,-527.9999999999916,365.0000000000042,868.000000000002,-826.9999999999982,-130.99999999999224,-600.9999999999991,-509.00000000000034,-222.99999999999542,-124.99999999999733,,-3534.9999999999886
2020.07.21,-69.00000000000794,-553.0000000000035,-211.9999999999891,-451.0000000000014,-370.00000000000364,-534.9999999999966,375.0000000000031,895.0000000000014,-826.9999999999982,-87.99999999999919,-582.9999999999984,-471.9999999999942,-172.99999999998983,-51.99999999999649,,-3114.999999999974
2020.07.21,-87.99999999999919,-577.0000000000052,-206.99999999999363,-495.9999999999964,-375.9999999999986,-573.9999999999981,357.00000000000733,861.0000000000007,-856.9999999999993,-93.99999999999409,-631.0000000000002,-470.9999999999894,-189.99999999999017,-14.999999999998348,,-3357.999999999955
2020.07.21,-111.00000000000554,-581.9999999999936,-187.99999999998818,-458.00000000000284,-326.9999999999995,-582.9999999999984,358.0000000000028,922.0000000000006,-834.0000000000032,-94.99999999997843,-573.0000000000075,-411.00000000000136,-145.9999999999906,31.999999999998696,,-2995.9999999999673
2020.07.21,-102.00000000000209,-581.0000000000093,-191.99999999999307,-455.0000000000054,-312.9999999999966,-587.9999999999939,369.0000000000082,913.0000000000083,-846.9999999999942,-125.99999999998168,-584.0000000000032,-403.99999999999636,-171.99999999999437,29.000000000001247,,-3052.9999999999523
2020.07.21,-143.00000000000423,-653.999999999999,-192.99999999999784,-480.0000000000027,-350.00000000000585,-591.9999999999987,361.0000000000002,913.0000000000083,-879.0000000000049,-171.99999999999437,-588.0000000000081,-417.99999999999216,-176.99999999999383,-1.999999999990898,,-3373.9999999999845
2020.07.21,-146.00000000000168,-645.0000000000067,-225.9999999999991,-480.0000000000027,-345.0000000000064,-582.9999999999984,362.00000000000676,909.0000000000042,-852.9999999999944,-155.99999999997837,-575.0000000000028,-408.9999999999918,-178.99999999999582,9.00000000000345,,-3316.9999999999636
2020.07.21,-45.000000000006146,-422.9999999999956,-274.9999999999915,-385.99999999999744,-260.00000000000466,-536.0000000000014,404.99999999999983,873.0000000000126,-701.9999999999982,147.00000000000824,-523.0000000000103,-356.9999999999993,-47.9999999999925,131.00000000000333,,-1998.9999999999739
2020.07.21,-4.999999999999449,-307.99999999999716,-331.99999999999363,-353.99999999999875,-200.00000000000017,-582.9999999999984,419.9999999999982,856.9999999999967,-667.0000000000016,266.0000000000107,-555.0000000000068,-334.99999999999375,-24.999999999997247,201.00000000000674,,-1619.9999999999745
2020.07.21,-9.999999999998899,-303.9999999999932,-320.99999999999795,-390.99999999999693,-173.00000000000094,-590.999999999994,461.0000000000003,792.0000000000149,-667.9999999999922,313.00000000000773,-588.9999999999986,-331.00000000000307,-44.99999999999504,240.00000000000688,,-1616.9999999999409
2020.07.21,-16.0000000000049,-392.9999999999989,-338.99999999999864,-553.999999999999,-273.000000000001,-632.9999999999956,479.0000000000072,645.0000000000067,-810.0000000000023,270.00000000001467,-778.9999999999964,-441.99999999999307,-224.9999999999974,163.00000000000205,,-2906.9999999999563
2020.07.21,-124.00000000000189,-459.99999999999375,-332.9999999999984,-590.999999999997,-316.0000000000052,-739.9999999999949,512.0000000000014,633.0000000000168,-879.0000000000049,151.00000000001222,-820.0000000000074,-495.9999999999951,-270.99999999999903,97.00000000000264,,-3636.9999999999645
2020.07.21,-98.0000000000092,-439.99999999999596,-351.99999999998965,-575.0000000000033,-307.0000000000017,-719.9999999999989,574.0000000000078,790.0000000000018,-816.0000000000025,210.0000000000213,-773.0000000000103,-456.00000000000307,-253.99999999999866,120.00000000000898,,-3096.9999999999736
2020.07.21,-196.00000000000728,-624.0000000000023,-316.99999999999307,-680.0000000000028,-363.99999999999767,-790.9999999999968,545.0000000000066,726.0000000000044,-980.000000000004,80.00000000001339,-889.00000000001,-513.9999999999958,-325.99999999999295,103.00000000000864,,-4226.999999999971
2020.07.21,-148.99999999999915,-522.0000000000002,-343.9999999999941,-658.0000000000031,-375.0000000000031,-763.9999999999958,492.999999999999,402.0000000000135,-920.0000000000017,141.00000000001333,-887.0000000000005,-551.9999999999925,-384.9999999999909,33.000000000005244,,-4486.99999999995
2020.07.21,-117.00000000000044,-412.9999999999967,-310.99999999999284,-714.999999999999,-394.00000000000546,-719.9999999999989,484.00000000000665,297.0000000000139,-781.9999999999965,239.00000000001143,-921.999999999997,-549.9999999999972,-425.99999999999307,9.00000000000345,,-4320.999999999942
2020.07.21,-98.0000000000092,-456.00000000001194,-289.0000000000015,-743.0000000000048,-402.9999999999978,-643.0000000000007,536.9999999999986,287.9999999999994,-780.9999999999917,307.00000000001285,-936.9999999999976,-543.9999999999969,-417.0000000000007,13.00000000000745,,-4165.9999999999945
2020.07.21,-77.00000000000485,-405.9999999999952,-296.99999999999704,-728.0000000000064,-404.0000000000044,-653.9999999999964,560.0000000000049,351.0000000000124,-759.0000000000003,372.00000000001677,-936.000000000007,-548.0000000000018,-387.99999999999943,42.0000000000087,,-3871.99999999997
2020.07.21,-141.00000000000225,-428.9999999999905,-271.0000000000008,-860.0000000000052,-538.0000000000051,-670.0000000000017,565.0000000000044,-4.999999999988347,-724.9999999999943,432.0000000000102,-1052.9999999999973,-667.0000000000016,-513.9999999999923,-73.00000000000084,,-4948.999999999966
2020.07.21,-247.00000000000833,-561.0000000000115,-230.99999999999454,-866.9999999999956,-541.9999999999981,-801.0000000000019,501.000000000007,28.000000000005798,-841.9999999999987,280.0000000000136,-1039.0000000000014,-658.0000000000013,-505.99999999999534,-69.9999999999923,,-5554.999999999973
2020.07.21,-231.99999999999886,-517.0000000000119,-266.9999999999959,-1024.0000000000027,-665.0000000000044,-801.0000000000019,533.0000000000057,-79.99999999999119,-832.9999999999984,319.0000000000026,-1216.0000000000082,-798.9999999999924,-636.9999999999986,-149.99999999999457,,-6368.999999999991
2020.07.21,-182.00000000000438,-364.00000000000875,-284.9999999999966,-963.9999999999982,-636.0000000000032,-759.0000000000003,635.0000000000077,-127.99999999999478,-701.9999999999982,665.0000000000044,-1191.0000000000025,-805.9999999999974,-544.9999999999955,-106.99999999999044,,-5368.999999999977
2020.07.21,-102.00000000000209,-405.0000000000109,-301.9999999999925,-990.9999999999974,-663.999999999998,-682.0000000000022,641.9999999999982,-165.9999999999995,-716.9999999999987,747.0000000000088,-1182.0000000000023,-814.9999999999977,-491.99999999999244,-92.99999999999864,,-5221.999999999985
2020.07.21,-126.0000000000039,-455.0000000000054,-234.99999999999943,-1046.0000000000025,-714.0000000000035,-578.9999999999935,657.0000000000076,-170.99999999998784,-685.9999999999928,792.0000000000149,-1183.0000000000068,-801.0000000000019,-517.9999999999962,-80.99999999999774,,-5145.99999999997
2020.07.21,-165.9999999999995,-478.0000000000006,-179.9999999999926,-1168.0000000000023,-817.000000000001,-620.0000000000045,665.9999999999999,-463.9999999999977,-662.9999999999967,726.0000000000044,-1310.0000000000023,-908.9999999999918,-628.9999999999907,-206.99999999999054,,-6218.999999999966
2020.07.21,-118.00000000000699,-425.99999999999307,-182.99999999999272,-1099.0000000000055,-770.9999999999994,-578.000000000003,548.0000000000041,-662.9999999999914,-646.9999999999914,818.0000000000076,-1258.0000000000098,-878.9999999999907,-617.9999999999964,-188.9999999999947,,-6062.999999999964
2020.07.21,-118.00000000000699,-567.9999999999907,-94.99999999999886,-1236.9999999999993,-846.0000000000023,-420.0000000000017,587.9999999999997,-590.999999999986,-588.9999999999986,677.0000000000165,-1276.0000000000105,-828.000000000003,-718.9999999999918,-218.99999999999142,,-6240.999999999965
2020.07.21,-257.0000000000072,-757.0000000000076,-24.999999999991473,-1246.0000000000027,-867.0000000000067,-423.0000000000018,561.0000000000003,-368.9999999999971,-656.9999999999965,303.0000000000088,-1197.0000000000027,-822.0000000000027,-807.9999999999976,-329.999999999997,,-6894.000000000003
2020.07.21,-324.00000000000205,-846.9999999999977,88.99999999999864,-1229.0000000000023,-833.0000000000059,-539.0000000000015,585.9999999999976,-279.99999999999136,-789.0000000000015,282.0000000000045,-1198.0000000000075,-763.9999999999958,-778.0000000000009,-262.999999999991,,-6886.999999999996
2020.07.21,-417.0000000000007,-906.0000000000068,58.000000000006935,-1331.9999999999998,-873.0000000000016,-611.0000000000042,567.0000000000064,-394.9999999999898,-852.9999999999944,278.00000000000045,-1269.0000000000055,-814.9999999999977,-836.9999999999989,-267.99999999999045,,-7672.999999999976
2020.07.21,-521.0000000000048,-910.9999999999951,147.00000000000557,-1314.000000000004,-867.0000000000067,-697.0000000000027,509.00000000000387,-400.00000000000034,-760.0000000000051,232.00000000000998,-1234.9999999999995,-743.9999999999998,-794.9999999999901,-230.99999999999233,,-7586.999999999983
2020.07.21,-587.0000000000042,-1097.999999999999,174.0000000000066,-1346.9999999999982,-904.0000000000048,-728.9999999999992,451.0000000000014,-398.9999999999938,-900.9999999999962,85.00000000000173,-1236.000000000004,-762.0000000000005,-823.9999999999914,-256.99999999999613,,-8333.999999999976
2020.07.21,-648.0000000000041,-1133.0000000000061,201.99999999999818,-1353.000000000004,-885.0000000000025,-759.9999999999909,409.99999999999926,-431.99999999998795,-923.0000000000018,2.0000000000131024,-1233.000000000004,-732.9999999999899,-850.9999999999907,-236.99999999999832,,-8573.99999999997
2020.07.21,-653.0000000000035,-1143.0000000000052,254.0000000000049,-1380.0000000000034,-897.0000000000033,-748.9999999999952,363.0000000000022,-536.9999999999875,-920.9999999999923,-18.999999999991246,-1247.0,-721.9999999999942,-888.9999999999953,-258.9999999999981,,-8798.999999999962
2020.07.21,-694.0000000000057,-1353.000000000004,271.0000000000008,-1517.999999999997,-985.0000000000025,-774.9999999999915,322.00000000000006,-637.9999999999831,-1091.9999999999986,-118.99999999998023,-1355.000000000004,-792.0000000000016,-967.9999999999911,-300.99999999999574,,-9996.999999999955
2020.07.21,-705.0000000000001,-1354.0000000000107,248.00000000000466,-1561.0000000000014,-1017.0000000000013,-814.9999999999977,350.00000000000585,-690.9999999999972,-1117.0000000000045,-179.99999999998016,-1415.0000000000064,-825.9999999999934,-1070.9999999999998,-357.99999999999164,,-10511.999999999973
2020.07.21,-679.0000000000074,-1309.0000000000045,234.00000000000887,-1619.0000000000039,-1004.0000000000049,-795.0000000000017,374.0000000000077,-922.999999999985,-1096.999999999994,-180.99999999998673,-1523.0000000000105,-854.9999999999898,-1177.9999999999902,-373.99999999999653,,-10928.999999999958
2020.07.21,-651.0000000000016,-1303.0000000000098,215.0000000000034,-1619.0000000000039,-1039.0000000000011,-792.9999999999922,316.0000000000052,-882.9999999999893,-1129.9999999999955,-250.99999999997902,-1527.000000000001,-897.9999999999961,-1184.9999999999916,-426.9999999999996,,-11174.99999999995
2020.07.21,-647.0000000000086,-1258.0000000000036,204.9999999999983,-1494.0000000000064,-965.0000000000048,-780.9999999999917,267.00000000000614,-736.0000000000033,-1076.9999999999982,-306.9999999999906,-1373.0000000000045,-813.0000000000024,-1086.9999999999936,-424.9999999999976,,-10491.000000000002
2020.07.21,-621.0000000000049,-1219.9999999999989,196.00000000001216,-1395.0000000000018,-934.0000000000015,-792.0000000000016,267.00000000000614,-689.9999999999907,-1060.0000000000023,-300.99999999999574,-1307.0000000000023,-807.9999999999927,-1017.9999999999967,-406.9999999999907,,-10089.999999999962
2020.07.21,-622.0000000000003,-1248.0000000000045,204.9999999999983,-1441.9999999999989,-958.9999999999987,-774.9999999999915,204.00000000000418,-852.9999999999926,-1088.9999999999986,-372.9999999999789,-1350.999999999999,-835.9999999999985,-1110.9999999999952,-461.0000000000003,,-10710.999999999953
2020.07.22,-636.9999999999986,-1282.0000000000055,148.00000000001035,-1522.9999999999966,-994.000000000006,-832.9999999999984,134.0000000000008,-1332.999999999984,-1114.999999999995,-360.9999999999891,-1439.0000000000073,-870.9999999999951,-1189.9999999999911,-479.99999999999153,,-11775.999999999945
