date,USDCAD,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2016.02.15,-104.99999999999955,-46.999999999997044,-4.0000000000048885,-21.00000000000435,-174.00000000000747,-118.99999999999977,-353.99999999996544,-15.000000000000568,0.0,-37.9999999999967,-13.999999999995794,,-890.9999999999716
2016.02.15,-119.00000000000244,80.99999999999774,140.00000000000057,157.99999999999147,-126.99999999999933,64.99999999999773,-327.9999999999728,31.00000000000591,33.00000000000125,-15.000000000000568,59.00000000001171,,-21.999999999968736
2016.02.15,-105.99999999998388,79.99999999999119,225.9999999999991,263.99999999999756,-73.00000000000084,373.9999999999952,-293.99999999997203,133.00000000000978,170.99999999999227,144.00000000000546,240.99999999999966,,1160.0000000000337
2016.02.15,0.0,83.9999999999952,272.99999999999613,351.99999999999676,65.99999999999939,570.999999999998,-383.99999999998437,62.00000000001182,265.99999999999113,228.9999999999992,340.0000000000034,,1859.0000000000066
2016.02.15,63.000000000013046,28.999999999990145,126.99999999999534,337.99999999999386,-21.999999999999797,183.9999999999975,-236.99999999999832,-51.00000000000193,167.0000000000016,97.00000000000841,202.0000000000124,,897.0000000000123
2016.02.15,83.00000000001084,58.99999999998684,63.00000000000239,249.99999999999466,-1.0000000000065512,122.0000000000141,-159.99999999998238,-126.99999999999534,144.99999999999602,100.00000000000853,85.00000000000796,,619.0000000000371
2016.02.15,124.99999999999733,85.00000000000173,87.99999999999386,322.00000000000006,-30.000000000007798,134.00000000001455,-131.99999999997658,-117.999999999995,140.99999999999113,100.00000000000853,153.0000000000058,,868.0000000000335
2016.02.15,195.00000000001182,97.9999999999981,197.00000000000273,400.00000000000034,-3.0000000000085514,324.0000000000123,-4.999999999988347,54.000000000002046,281.9999999999965,264.00000000001,336.00000000001273,,2142.0000000000496
2016.02.15,118.00000000001809,86.99999999999264,179.00000000000205,318.99999999999153,21.999999999999797,412.00000000000614,-272.9999999999677,50.00000000001137,301.9999999999925,192.99999999999784,207.00000000000784,,1616.0000000000518
2016.02.15,153.00000000000313,148.99999999999915,248.99999999999523,456.9999999999963,69.9999999999923,614.0000000000043,180.00000000002458,121.99999999999989,402.000000000001,442.99999999999784,408.00000000000125,,3247.000000000015
2016.02.15,312.00000000000114,139.9999999999846,352.99999999999443,573.9999999999967,124.99999999999733,900.0000000000057,602.0000000000358,252.00000000000955,626.9999999999953,761.0000000000099,642.0000000000101,,5288.000000000041
2016.02.15,368.9999999999971,131.99999999999878,370.00000000000455,659.999999999994,144.99999999999514,926.9999999999925,634.0000000000234,263.00000000000523,625.9999999999906,780.0000000000011,719.9999999999989,,5626.000000000002
2016.02.15,375.0000000000142,141.99999999999767,445.99999999999795,644.0000000000001,173.9999999999964,1126.0000000000048,741.0000000000139,359.99999999999943,717.9999999999893,919.0000000000111,754.0000000000049,,6399.000000000029
2016.02.15,351.0000000000124,166.99999999998383,346.9999999999942,703.9999999999935,144.99999999999514,1070.999999999998,682.0000000000271,362.000000000009,689.9999999999977,874.0000000000094,755.0000000000097,,6148.00000000003
2016.02.15,348.00000000001495,242.99999999999324,402.000000000001,719.9999999999984,145.9999999999906,1159.9999999999966,779.0000000000408,431.0000000000116,717.9999999999893,957.9999999999984,803.0000000000115,,6708.000000000046
