date,USDCAD,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2016.02.15,-90.99999999999665,154.99999999999403,159.9999999999966,208.99999999999253,-91.00000000000774,90.00000000000341,-151.99999999997436,91.99999999999875,39.00000000000148,11.00000000000989,63.00000000000239,,485.0000000000203
2016.02.15,-81.9999999999821,136.00000000000279,301.00000000000193,265.99999999999955,-55.000000000005045,373.9999999999952,-180.99999999998673,219.99999999999886,173.00000000000182,165.00000000000625,250.0,,1567.0000000000327
2016.02.15,2.999999999997449,90.99999999999665,343.0000000000035,356.00000000000074,82.99999999999974,627.0000000000095,-241.99999999998667,149.0000000000009,299.99999999999716,270.00000000001023,341.0000000000082,,2321.0000000000373
2016.02.15,99.00000000000463,89.99999999999008,396.0000000000008,441.99999999999795,129.9999999999968,800.0000000000114,-231.99999999996555,212.0000000000033,409.9999999999966,356.9999999999993,477.00000000000387,,3181.000000000038
2016.02.15,137.00000000000932,124.99999999999733,188.99999999999295,383.0,4.999999999999449,304.00000000000205,33.000000000038554,26.00000000001046,253.99999999999068,218.00000000000352,280.00000000000114,,1954.0000000000452
2016.02.15,148.00000000001478,86.99999999999264,87.0000000000033,356.00000000000074,12.999999999996348,134.00000000001455,-70.99999999997664,-125.0,146.0000000000008,100.99999999999909,178.00000000001148,,1054.000000000057
2016.02.15,218.00000000000708,134.99999999999625,224.99999999999432,440.9999999999914,12.999999999996348,391.9999999999959,100.0000000000334,85.00000000000796,305.9999999999974,294.00000000001114,365.0000000000091,,2574.00000000004
2016.02.15,243.00000000001543,110.99999999999443,292.99999999999216,429.99999999999704,98.99999999999353,645.0000000000102,362.00000000001785,128.0000000000001,444.9999999999932,515.0000000000006,426.00000000000193,,3697.0000000000164
2016.02.15,174.00000000000747,150.99999999999002,283.9999999999918,485.0000000000021,109.99999999999899,693.9999999999884,273.0000000000121,154.00000000001057,457.9999999999984,508.0000000000098,454.00000000000773,,3745.0000000000177
2016.02.15,329.00000000000153,150.99999999999002,393.0000000000007,595.0000000000011,134.99999999999625,907.0000000000107,651.0000000000016,281.0000000000059,640.0000000000006,765.0000000000006,650.0000000000057,,5497.000000000015
2016.02.15,375.9999999999986,149.9999999999835,402.000000000001,668.0000000000019,158.99999999999804,973.9999999999895,652.0000000000082,288.0000000000109,643.0000000000007,801.0000000000019,739.0000000000043,,5851.999999999999
2016.02.15,440.00000000001813,147.99999999999258,513.9999999999958,707.000000000002,193.99999999999417,1206.9999999999936,983.0000000000006,407.0000000000107,798.0000000000018,1044.0000000000111,856.9999999999993,,7299.00000000002
2016.02.15,419.0000000000138,197.00000000000273,478.9999999999992,768.000000000002,221.99999999999997,1298.0000000000018,992.0000000000151,440.00000000001194,819.0000000000026,1094.0000000000082,909.000000000006,,7637.000000000064
2016.02.15,358.00000000001387,275.9999999999874,402.000000000001,718.9999999999918,156.99999999999602,1157.999999999987,821.000000000005,432.00000000000216,718.9999999999941,957.0000000000078,802.0000000000067,,6800.999999999993
2016.02.15,419.0000000000138,246.99999999999721,474.00000000000375,795.9999999999967,201.99999999999108,1317.0000000000073,1019.0000000000143,477.00000000000387,804.9999999999926,1114.0000000000043,933.0000000000069,,7803.000000000032
2016.02.15,466.00000000001086,286.99999999999284,436.9999999999976,790.0000000000018,180.99999999999784,1276.0000000000105,1116.0000000000282,483.0000000000041,798.0000000000018,1129.000000000005,900.0000000000057,,7863.000000000056
2016.02.15,391.000000000008,246.99999999999721,454.9999999999983,853.9999999999992,167.9999999999904,1223.9999999999895,884.0000000000181,462.0000000000033,732.9999999999899,1014.00000000001,989.0000000000043,,7421.000000000009
2016.02.15,358.9999999999982,229.99999999999687,447.00000000000273,808.9999999999931,180.99999999999784,1204.0000000000077,737.0000000000321,437.0000000000118,704.9999999999983,945.0000000000074,934.0000000000117,,6988.000000000057
2016.02.15,397.0000000000029,190.00000000000128,352.99999999999443,915.9999999999945,191.99999999999218,1028.9999999999964,981.0000000000318,275.0000000000057,746.9999999999999,962.0000000000033,998.0000000000047,,7040.000000000027
2016.02.15,351.0000000000124,289.9999999999903,132.99999999999557,975.9999999999991,190.99999999999673,873.9999999999952,1007.0000000000246,160.0000000000108,625.0,894.0000000000055,924.0000000000066,,6425.000000000036
2016.02.15,157.00000000000713,302.9999999999866,9.000000000000341,944.9999999999958,212.99999999999653,746.0000000000093,688.0000000000219,28.000000000005798,521.9999999999914,703.000000000003,804.000000000002,,5118.00000000002
2016.02.15,158.99999999999804,385.99999999999744,-85.99999999999852,1051.0000000000018,191.99999999999218,691.0000000000025,1002.9999999999983,10.000000000005116,537.9999999999967,798.0000000000018,862.9999999999995,,5604.9999999999945
2016.02.15,138.0000000000159,392.9999999999989,33.00000000000125,1069.9999999999932,181.9999999999933,853.0000000000086,891.0000000000196,155.00000000000114,610.99999999999,835.000000000008,961.0000000000127,,6122.000000000043
2016.02.15,209.9999999999991,356.9999999999851,194.99999999999318,995.0000000000015,-4.000000000004,640.0000000000148,1311.0000000000177,297.00000000001125,656.9999999999965,899.0000000000009,987.000000000009,,6544.0000000000255
