date,USDCHF,USDJPY,GBPCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2016.12.05,-70.99999999999883,-335.9999999999985,-463.9999999999977,-527.000000000001,-180.0000000000024,-119.99999999999788,-138.00000000000477,-723.0000000000132,-697.9999999999933,-316.0000000000052,-241.99999999999022,-115.99999999999966,-266.00000000000534,-158.99999999999804,,-4356.0000000000055
2016.12.05,217.0000000000005,-330.99999999998886,107.99999999999699,-715.0000000000034,56.0000000000005,55.000000000005045,143.00000000000423,-781.0000000000059,-1299.9999999999973,-15.999999999993797,-412.9999999999967,-394.999999999996,-507.000000000005,-121.99999999999989,,-4000.9999999999795
2016.12.05,289.9999999999903,-229.99999999998977,-2.999999999997449,-841.9999999999987,-28.000000000005798,-61.999999999995396,-95.99999999999609,-542.0000000000016,-1530.0000000000011,-452.99999999999227,-444.9999999999932,-400.0000000000057,-477.00000000000387,-120.99999999999334,,-4938.999999999984
2016.12.05,249.99999999999466,-189.99999999999773,103.00000000000864,-581.9999999999936,85.99999999999719,-165.9999999999995,87.00000000000374,-395.00000000001023,-1112.9999999999995,-547.999999999993,-368.9999999999998,-236.99999999999477,-344.99999999999886,101.00000000000664,,-3317.999999999976
2016.12.05,165.9999999999995,250.0,212.00000000001216,-28.000000000005798,10.999999999994348,-179.99999999999127,78.00000000000028,324.0000000000123,-385.9999999999957,-763.0000000000026,58.000000000006935,117.00000000000443,-279.0000000000106,-1.999999999990898,,-421.99999999996703
2016.12.05,363.9999999999866,348.0000000000132,470.00000000001484,43.00000000000637,73.00000000000084,-112.000000000001,221.00000000000452,599.9999999999943,-280.9999999999917,-600.0000000000006,70.99999999999795,147.00000000000557,-189.99999999999773,26.999999999999247,,1181.000000000033
2016.12.05,391.9999999999924,508.0000000000098,608.0000000000085,123.99999999999523,148.99999999999915,-124.99999999999733,329.999999999997,943.000000000012,-191.99999999999307,-666.9999999999953,165.00000000000625,277.9999999999916,-108.00000000000409,126.99999999999933,,2532.000000000022
2016.12.05,343.99999999998875,503.0000000000001,567.0000000000064,185.99999999999284,102.99999999999754,-213.99999999999199,272.00000000000557,983.0000000000041,-84.00000000000318,-869.0000000000086,207.9999999999984,274.0000000000009,-153.0000000000058,39.00000000000014,,2158.999999999985
2016.12.05,459.99999999999375,436.00000000000705,529.0000000000017,37.00000000000614,137.9999999999937,-186.99999999999272,290.00000000000136,633.0000000000098,-265.00000000000057,-737.0000000000099,106.99999999999932,230.00000000000398,-273.00000000001035,91.00000000000774,,1489.000000000011
2016.12.05,472.9999999999901,323.0000000000075,485.0000000000021,-102.00000000000387,170.99999999999892,-169.99999999999238,265.0000000000041,483.0000000000041,-420.99999999999227,-696.0000000000077,35.0000000000108,150.99999999999625,-287.00000000000614,130.0000000000079,,840.0000000000193
2016.12.05,541.9999999999981,300.00000000001137,604.0000000000045,-204.9999999999983,214.00000000000307,3.0000000000085514,326.0000000000041,659.9999999999966,-563.999999999993,-356.00000000000074,12.000000000000455,227.99999999999443,-145.00000000001023,157.00000000000713,,1776.0000000000264
2016.12.05,591.9999999999925,131.00000000000023,807.0000000000022,-355.99999999999454,370.9999999999991,150.00000000000568,483.99999999999557,502.00000000000955,-716.9999999999987,-11.00000000000545,-54.99999999999261,209.00000000000318,-146.0000000000008,242.00000000000887,,2203.0000000000246
2016.12.05,587.9999999999885,259.00000000000034,812.0000000000127,-219.99999999999886,415.99999999999415,190.00000000000128,504.00000000000443,686.000000000007,-555.9999999999974,102.99999999998644,51.00000000000193,304.9999999999926,-27.000000000001023,267.00000000000614,,3377.999999999999
2016.12.05,527.9999999999951,311.00000000000705,731.000000000015,-141.9999999999959,446.9999999999974,204.00000000000418,441.0000000000025,680.0000000000068,-501.99999999999534,117.99999999999588,108.00000000000409,390.00000000000057,15.999999999991132,326.0000000000041,,3656.0000000000323
