date,EURCHF,CADJPY,empty,sum
2018.06.18,-38.99999999998904,-33.00000000000125,,-71.9999999999903
2018.06.18,36.0000000000138,-12.000000000000455,,24.000000000013344
2018.06.18,42.0000000000087,24.00000000000091,,66.0000000000096
2018.06.18,156.00000000000057,60.000000000002274,,216.00000000000284
2018.06.18,147.00000000000824,79.9999999999983,,227.00000000000654
2018.06.18,110.00000000001009,49.000000000006594,,159.00000000001668
2018.06.18,50.0000000000167,64.00000000000716,,114.00000000002386
2018.06.18,-1.999999999990898,147.00000000000557,,145.00000000001467
2018.06.18,-7.0000000000014495,149.0000000000009,,141.99999999999946
2018.06.18,-39.999999999995595,168.00000000000637,,128.00000000001077
2018.06.18,-45.99999999999049,168.00000000000637,,122.00000000001587
2018.06.18,2.999999999997449,142.00000000001012,,145.00000000000756
2018.06.18,-17.000000000000348,118.99999999999977,,101.99999999999943
2018.06.18,-35.999999999991594,130.00000000000966,,94.00000000001808
2018.06.18,-29.999999999996696,58.000000000006935,,28.00000000001024
2018.06.18,-17.999999999984695,22.00000000000557,,4.000000000020876
2018.06.18,-5.999999999994898,41.00000000001103,,35.00000000001613
2018.06.18,19.00000000001345,32.00000000001069,,51.00000000002414
2018.06.18,11.00000000000545,19.000000000005457,,30.000000000010907
2018.06.18,-34.99999999998504,-3.9999999999906777,,-38.99999999997572
2018.06.18,-53.999999999998494,-28.999999999996362,,-82.99999999999486
2018.06.18,-121.99999999999989,16.000000000005343,,-105.99999999999454
2018.06.18,-123.99999999999079,69.00000000000261,,-54.99999999998818
2018.06.18,-153.9999999999875,-70.99999999999795,,-224.99999999998545
2018.06.18,-58.000000000002494,-111.99999999999477,,-169.99999999999727
2018.06.18,17.000000000000348,-113.99999999999011,,-96.99999999998977
2018.06.18,16.000000000016,-114.99999999999488,,-98.99999999997888
2018.06.18,43.999999999999595,-96.9999999999942,,-52.99999999999461
2018.06.18,21.00000000000435,-28.999999999996362,,-7.9999999999920135
2018.06.18,4.000000000004,56.000000000011596,,60.000000000015596
2018.06.18,-28.999999999990145,78.00000000000296,,49.00000000001281
2018.06.18,-85.99999999998609,78.00000000000296,,-7.999999999983132
2018.06.18,-153.9999999999875,84.00000000000318,,-69.99999999998431
2018.06.18,-153.9999999999875,84.00000000000318,,-69.99999999998431
2018.06.18,-178.99999999999582,167.0000000000016,,-11.99999999999423
2018.06.18,-207.00000000000162,184.0000000000117,,-22.99999999998991
2018.06.18,-87.99999999999919,186.00000000000705,,98.00000000000786
2018.06.18,-96.99999999999153,287.00000000000614,,190.0000000000146
2018.06.18,-68.99999999998573,362.99999999999955,,294.0000000000138
2018.06.18,-90.99999999999665,359.00000000000887,,268.0000000000122
2018.06.18,-76.99999999999375,313.0000000000024,,236.00000000000864
2018.06.18,-49.99999999999449,264.00000000001,,214.00000000001552
2018.06.18,-27.999999999983594,246.9999999999999,,219.00000000001629
2018.06.18,-5.999999999994898,234.99999999999943,,229.00000000000455
2018.06.18,8.000000000008,176.00000000000193,,184.00000000000995
2018.06.18,4.000000000004,81.00000000000307,,85.00000000000708
2018.06.18,22.999999999995246,87.0000000000033,,109.99999999999855
2018.06.18,73.00000000001194,94.0000000000083,,167.00000000002024
2018.06.19,7.0000000000014495,139.00000000001,,146.00000000001145
2018.06.19,86.0000000000083,131.00000000000023,,217.00000000000853
2018.06.19,104.99999999999955,132.000000000005,,237.00000000000455
2018.06.19,127.99999999999478,133.00000000000978,,261.00000000000455
2018.06.19,140.0000000000068,152.00000000000102,,292.00000000000784
2018.06.19,77.00000000001594,151.00000000001046,,228.0000000000264
2018.06.19,-7.999999999985796,469.99999999999886,,462.0000000000131
2018.06.19,-7.999999999985796,447.00000000000273,,439.00000000001694
2018.06.19,-19.999999999997797,489.0000000000043,,469.00000000000654
2018.06.19,-63.99999999999739,469.99999999999886,,406.0000000000015
2018.06.19,-75.00000000000284,672.0000000000113,,597.0000000000084
2018.06.19,-87.99999999999919,668.0000000000064,,580.0000000000072
2018.06.19,-85.99999999998609,707.0000000000078,,621.0000000000217
2018.06.19,-76.99999999999375,725.0000000000085,,648.0000000000148
2018.06.19,-143.00000000000423,804.000000000002,,660.9999999999978
2018.06.19,-136.00000000000279,871.0000000000093,,735.0000000000066
2018.06.19,-156.99999999998494,906.0000000000059,,749.0000000000209
2018.06.19,-278.9999999999848,932.0000000000022,,653.0000000000173
2018.06.19,-390.9999999999858,1038.000000000011,,647.0000000000251
2018.06.19,-415.99999999999415,996.9999999999999,,581.0000000000057
2018.06.19,-495.99999999998533,912.0000000000061,,416.0000000000208
2018.06.19,-465.0000000000043,838.0000000000081,,373.00000000000375
2018.06.19,-621.0000000000049,883.0000000000098,,262.0000000000049
2018.06.19,-619.9999999999983,901.0000000000105,,281.00000000001216
2018.06.19,-566.9999999999842,806.0000000000116,,239.0000000000274
2018.06.19,-612.9999999999969,841.0000000000082,,228.00000000001125
2018.06.19,-604.9999999999889,921.0000000000065,,316.0000000000176
2018.06.19,-597.0000000000031,1052.0000000000068,,455.00000000000375
2018.06.19,-575.9999999999987,1054.000000000002,,478.0000000000033
2018.06.19,-557.9999999999918,1093.0000000000036,,535.0000000000118
2018.06.19,-659.999999999994,1068.000000000012,,408.0000000000181
2018.06.19,-668.0000000000019,953.000000000003,,285.000000000001
2018.06.19,-621.0000000000049,1021.0000000000008,,399.9999999999959
2018.06.19,-624.9999999999867,1007.000000000005,,382.0000000000183
2018.06.19,-626.9999999999998,1139.00000000001,,512.0000000000102
2018.06.19,-587.0000000000042,1109.0000000000089,,522.0000000000047
2018.06.19,-480.99999999999807,949.0000000000123,,468.0000000000142
2018.06.19,-383.99999999998437,892.0000000000101,,508.00000000002575
2018.06.19,-366.999999999984,945.0000000000074,,578.0000000000234
2018.06.19,-349.99999999998363,1031.000000000006,,681.0000000000223
2018.06.19,-370.00000000000364,1115.9999999999995,,745.9999999999959
2018.06.19,-374.999999999992,1051.0000000000018,,676.0000000000098
2018.06.19,-387.99999999998835,996.0000000000093,,608.0000000000209
2018.06.19,-384.9999999999909,984.9999999999994,,600.0000000000085
2018.06.19,-405.9999999999952,1006.0000000000002,,600.000000000005
2018.06.19,-422.9999999999956,1028.000000000006,,605.0000000000102
2018.06.19,-354.9999999999942,981.9999999999993,,627.0000000000051
2018.06.19,-452.99999999999227,960.000000000008,,507.0000000000157
2018.06.20,-581.9999999999936,1008.0000000000098,,426.00000000001614
2018.06.20,-444.9999999999843,1031.000000000006,,586.0000000000216
2018.06.20,-412.9999999999967,1055.0000000000068,,642.0000000000101
2018.06.20,-390.0000000000015,1057.0000000000023,,667.0000000000008
2018.06.20,-336.9999999999873,927.0000000000067,,590.0000000000193
2018.06.20,-337.99999999999386,948.0000000000075,,610.0000000000136
2018.06.20,-337.99999999999386,969.0000000000083,,631.0000000000144
2018.06.20,-351.99999999999676,1033.0000000000014,,681.0000000000045
2018.06.20,-414.9999999999876,1096.0000000000036,,681.000000000016
2018.06.20,-383.99999999998437,925.0000000000114,,541.0000000000271
2018.06.20,-349.99999999998363,855.000000000004,,505.00000000002035
2018.06.20,-305.9999999999841,874.0000000000094,,568.0000000000254
2018.06.20,-329.00000000000153,942.0000000000073,,613.0000000000057
2018.06.20,-356.9999999999851,953.000000000003,,596.0000000000178
2018.06.20,-366.999999999984,963.9999999999986,,597.0000000000146
2018.06.20,-361.9999999999957,968.0000000000035,,606.0000000000078
2018.06.20,-336.9999999999873,865.0000000000091,,528.0000000000218
2018.06.20,-249.99999999999466,865.0000000000091,,615.0000000000144
2018.06.20,-292.9999999999877,909.000000000006,,616.0000000000183
2018.06.20,-360.0000000000048,924.0000000000066,,564.0000000000018
2018.06.20,-356.9999999999851,912.0000000000061,,555.000000000021
2018.06.20,-302.9999999999866,954.0000000000077,,651.0000000000211
2018.06.20,-466.9999999999952,1022.0000000000056,,555.0000000000103
2018.06.20,-332.9999999999833,1011.0000000000099,,678.0000000000266
2018.06.20,-337.99999999999386,1009.0000000000003,,671.0000000000065
2018.06.20,-255.99999999998957,1028.000000000006,,772.0000000000164
2018.06.20,-249.99999999999466,1043.0000000000064,,793.0000000000117
2018.06.20,-227.99999999998377,1048.0000000000018,,820.0000000000181
2018.06.20,-241.99999999998667,1082.9999999999984,,841.0000000000117
2018.06.20,-289.9999999999903,1076.0000000000077,,786.0000000000175
2018.06.20,-280.9999999999979,1109.9999999999995,,829.0000000000016
2018.06.20,-231.99999999998778,1053.0000000000114,,821.0000000000236
2018.06.20,-269.9999999999925,963.9999999999986,,694.0000000000061
2018.06.20,-422.9999999999956,934.0000000000117,,511.0000000000161
2018.06.20,-438.9999999999894,942.0000000000073,,503.00000000001785
2018.06.20,-415.99999999999415,987.9999999999995,,572.0000000000055
2018.06.20,-398.9999999999938,1057.0000000000023,,658.0000000000084
2018.06.20,-239.99999999999577,1018.0000000000007,,778.0000000000049
2018.06.20,-143.99999999998857,975.0000000000085,,831.00000000002
2018.06.20,-124.99999999999733,1017.0000000000101,,892.0000000000127
2018.06.20,-188.9999999999947,1046.0000000000064,,857.0000000000116
2018.06.20,-243.99999999999977,1001.0000000000048,,757.000000000005
2018.06.20,-192.99999999999872,951.0000000000076,,758.0000000000089
2018.06.20,-201.99999999999108,954.9999999999983,,753.0000000000073
2018.06.20,-191.99999999999218,951.0000000000076,,759.0000000000155
2018.06.20,-188.9999999999947,966.0000000000082,,777.0000000000134
2018.06.20,-217.99999999998488,951.0000000000076,,733.0000000000227
2018.06.20,-275.000000000003,954.0000000000077,,679.0000000000048
2018.06.21,-282.0000000000045,952.0000000000124,,670.000000000008
2018.06.21,-295.0000000000008,969.9999999999989,,674.9999999999981
2018.06.21,-290.9999999999968,957.9999999999984,,667.0000000000016
2018.06.21,-265.0000000000041,917.0000000000016,,651.9999999999975
2018.06.21,-238.0000000000049,929.000000000002,,690.9999999999972
2018.06.21,-243.99999999999977,945.0000000000074,,701.0000000000076
2018.06.21,-226.99999999999943,879.0000000000049,,652.0000000000055
2018.06.21,-231.99999999998778,884.0000000000003,,652.0000000000125
2018.06.21,-239.99999999999577,903.0000000000058,,663.00000000001
2018.06.21,-238.99999999998923,692.0000000000073,,453.0000000000181
2018.06.21,-181.9999999999933,696.0000000000122,,514.0000000000189
