,name,direction
0,GBPUSD,B
1,USDJPY,B
2,USDCAD,S
3,NZDUSD,B
4,GBPCHF,B
5,EURCHF,B
6,CADCHF,B
7,AUDCHF,B
8,NZDCHF,B
9,EURGBP,S
10,GBPJPY,B
11,GBPCAD,B
12,GBPAUD,B
13,EURJPY,B
14,EURCAD,S
15,CADJPY,B
16,AUDJPY,B
