date,GBPUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,CADJPY,AUDJPY,empty,sum
2019.03.18,-45.000000000006146,0.0,-56.99999999999594,-5.999999999994898,-31.000000000003247,-2.999999999997449,-31.000000000003247,-9.999999999998899,0.0,-41.000000000002146,-18.999999999977035,-4.999999999988347,-38.0000000000047,0.0,-90.99999999999665,-19.99999999999602,0.0,,-396.9999999999647
2019.03.18,-46.0000000000127,9.999999999990905,-76.99999999999375,-22.999999999995246,-62.99999999999084,0.0,-48.99999999999905,-45.99999999999049,-31.000000000003247,-64.99999999999284,-32.99999999998704,19.00000000001345,-19.999999999997797,21.99999999999136,-127.99999999999478,-25.99999999999625,-27.999999999991587,,-583.9999999999499
2019.03.18,-66.00000000001049,-2.0000000000095497,-76.99999999999375,-58.000000000002494,-58.99999999998684,-4.000000000004,-46.999999999997044,-45.99999999999049,-31.000000000003247,-63.00000000000195,-50.99999999998772,7.0000000000014495,43.999999999999595,-27.000000000001023,-114.99999999999844,-36.99999999999193,-48.00000000000182,,-679.9999999999798
2019.03.18,-6.000000000017103,30.000000000001137,-75.99999999998718,-36.0000000000027,56.99999999999594,0.9999999999843467,-9.00000000000345,4.999999999999449,-2.000000000002,4.999999999999449,52.00000000002092,82.00000000000429,55.000000000005045,-5.000000000009663,-43.00000000001525,-12.999999999991019,0.0,,96.9999999999822
2019.03.18,-67.00000000001705,60.000000000002274,-68.99999999998573,-26.999999999999247,-7.999999999985796,-1.0000000000065512,-9.999999999998899,20.0000000000089,7.9999999999968985,-34.000000000000696,17.00000000002433,-12.999999999996348,-123.00000000000644,24.999999999991473,-45.000000000006146,10.000000000005116,30.000000000001137,,-226.99999999997277
2019.03.18,-68.00000000000139,27.999999999991587,-70.99999999999883,-14.000000000002899,-18.999999999991246,1.999999999990898,-15.999999999993797,39.00000000000014,10.999999999994348,-42.999999999993044,9.000000000014552,-14.999999999987246,-201.99999999999108,28.999999999996362,-58.000000000002494,3.0000000000001137,70.00000000000739,,-314.99999999996663
2019.03.18,-96.00000000000719,45.99999999999227,-105.99999999998388,-53.999999999998494,-39.999999999995595,0.9999999999843467,-31.999999999998696,9.00000000000345,-24.999999999997247,-64.99999999999284,-25.999999999982037,-73.99999999999629,-136.99999999998712,31.999999999996476,-92.00000000000318,-14.999999999986358,33.00000000000125,,-640.9999999999512
2019.03.18,-104.99999999999955,60.99999999999284,-24.000000000001798,-54.999999999993946,-51.000000000001044,21.00000000000435,12.000000000000899,24.000000000001798,-34.000000000000696,-90.99999999999665,-15.999999999991132,-165.9999999999995,-173.99999999998528,75.9999999999934,-36.999999999998145,54.000000000002046,51.00000000000193,,-453.99999999997056
2019.03.18,-112.000000000001,67.99999999999784,2.999999999997449,-39.00000000000014,-66.99999999999484,35.999999999991594,24.999999999997247,42.0000000000087,-21.00000000000435,-102.00000000000209,15.00000000001478,-168.99999999999693,-289.9999999999903,106.99999999999932,-26.999999999999247,72.00000000000273,78.00000000000296,,-380.99999999997624
2019.03.18,-76.0000000000094,108.99999999999466,26.999999999999247,-19.00000000000235,-39.999999999995595,48.99999999998794,39.00000000000014,87.00000000000374,0.0,-114.99999999999844,79.00000000000773,-224.99999999998633,-635.9999999999922,167.99999999999216,-16.000000000016,118.00000000000921,162.9999999999967,,-288.00000000000875
2019.03.18,-43.00000000001525,84.00000000000318,97.00000000001374,70.0000000000034,-79.99999999999119,53.999999999998494,48.99999999999905,202.0000000000022,68.99999999999685,-142.99999999999312,74.00000000001228,-261.9999999999845,-798.9999999999942,212.99999999999386,-14.000000000002899,149.0000000000009,317.0000000000073,,37.00000000005008
2019.03.18,-33.00000000001635,61.99999999999761,158.0000000000137,156.00000000000057,-86.99999999999264,65.00000000000395,60.00000000000449,259.0000000000092,127.99999999999478,-146.00000000000168,73.0000000000075,-292.9999999999877,-811.9999999999905,209.99999999999375,-5.000000000010552,162.00000000000614,367.999999999995,,325.0000000000274
2019.03.18,-99.00000000000463,63.99999999999295,167.00000000000603,151.9999999999966,-123.99999999999079,70.99999999999883,73.00000000000084,243.00000000000432,132.99999999999423,-163.00000000000205,9.000000000014552,-350.9999999999902,-800.0000000000007,200.00000000000284,17.999999999984695,168.00000000000637,356.00000000000875,,117.00000000002257
2019.03.18,-86.0000000000083,39.99999999999204,158.99999999999804,168.99999999999693,-126.0000000000039,69.9999999999923,70.99999999999883,251.00000000000122,153.00000000000313,-176.99999999999383,-25.999999999982037,-348.9999999999993,-875.999999999988,200.00000000000284,0.9999999999843467,151.00000000001046,358.0000000000041,,-16.99999999999102
2019.03.18,-100.0000000000112,54.000000000002046,165.9999999999995,173.9999999999964,-124.99999999999733,70.99999999999883,68.00000000000139,254.00000000000978,163.99999999999747,-166.99999999999494,-18.999999999977035,-383.99999999998437,-887.9999999999999,185.00000000000227,14.000000000002899,156.0000000000059,341.99999999999875,,-34.99999999994964
2019.03.18,-248.00000000000378,61.99999999999761,158.0000000000137,167.00000000000603,-238.99999999998923,75.00000000000284,78.00000000000028,269.00000000000813,168.00000000000148,-236.99999999999832,-155.00000000000114,-547.999999999993,-1031.000000000004,194.99999999999318,26.999999999999247,154.00000000001057,362.99999999999955,,-741.9999999999568
2019.03.18,-217.0000000000005,70.99999999999795,175.99999999999838,189.00000000000583,-211.99999999998997,85.00000000000173,99.00000000000463,285.00000000000193,185.99999999999727,-253.0000000000032,-129.99999999999545,-535.9999999999809,-1058.9999999999877,212.99999999999386,24.000000000001798,182.00000000000216,379.99999999999545,,-516.9999999999567
2019.03.18,-207.00000000000162,60.000000000002274,197.00000000000273,207.99999999999707,-272.00000000000557,107.99999999999699,102.99999999999754,285.00000000000193,200.00000000000017,-290.9999999999968,-116.99999999999022,-622.9999999999958,-1134.999999999997,260.9999999999957,22.999999999995246,201.00000000000762,405.00000000000114,,-593.9999999999885
2019.03.18,-238.0000000000049,51.00000000000193,248.00000000000378,231.0000000000034,-292.9999999999877,82.99999999998863,109.99999999999899,281.00000000000904,198.99999999999363,-305.99999999999517,-163.99999999998727,-732.9999999999836,-1205.999999999996,250.99999999999056,46.999999999997044,216.00000000000819,405.00000000000114,,-817.9999999999582
2019.03.18,-196.0000000000184,12.000000000000455,251.00000000000122,219.99999999999798,-312.00000000000114,78.99999999998464,56.99999999999594,263.0000000000021,161.99999999999548,-305.99999999999517,-129.99999999999545,-632.9999999999947,-1146.0000000000025,253.99999999999068,-58.000000000002494,178.00000000001148,403.0000000000058,,-902.0000000000242
2019.03.18,-404.0000000000044,6.000000000000227,184.00000000000637,224.000000000002,-486.999999999993,104.99999999999955,48.99999999999905,260.00000000000466,165.9999999999995,-446.00000000000193,-389.99999999998636,-796.999999999981,-1415.999999999995,259.00000000000034,-102.00000000000209,154.00000000001057,375.0,,-2259.999999999942
2019.03.18,-378.00000000001165,24.00000000000091,148.99999999999915,192.00000000000327,-470.9999999999992,80.99999999999774,19.999999999997797,169.00000000000804,131.99999999999878,-417.0000000000007,-358.99999999998045,-752.9999999999815,-1344.9999999999961,260.9999999999957,-114.99999999999844,134.00000000000034,298.0000000000018,,-2377.9999999999645
2019.03.18,-597.0000000000031,9.000000000000341,128.000000000017,180.99999999999784,-703.9999999999935,80.99999999999774,11.00000000000545,162.0000000000066,134.99999999999625,-575.9999999999987,-627.9999999999859,-997.9999999999878,-1471.0,220.99999999998943,-158.99999999999804,110.00000000001364,274.0000000000009,,-3820.999999999941
2019.03.18,-583.0000000000002,0.999999999990564,89.00000000000574,168.00000000000148,-680.9999999999983,89.00000000000574,-24.999999999997247,119.00000000000244,103.99999999999298,-564.9999999999933,-622.9999999999905,-974.9999999999925,-1448.0000000000048,260.9999999999957,-243.99999999999977,85.00000000000796,239.99999999999488,,-3987.9999999999786
2019.03.18,-583.0000000000002,-29.000000000010573,41.000000000002146,182.99999999999983,-777.9999999999898,79.99999999999119,-83.9999999999952,38.0000000000047,76.99999999999375,-597.9999999999985,-661.0000000000014,-862.9999999999916,-1174.9999999999927,243.99999999999977,-316.0000000000052,19.000000000005457,156.0000000000059,,-4248.999999999982
2019.03.18,-680.0000000000139,-37.00000000000614,51.000000000001044,178.00000000000037,-870.9999999999995,68.99999999998573,-85.00000000000173,38.0000000000047,75.00000000000284,-649.999999999995,-799.999999999983,-993.9999999999837,-1312.000000000002,247.99999999999045,-310.0000000000103,20.000000000010232,140.00000000000057,,-4919.999999999999
