date,EURCHF,AUDNZD,empty,sum
2018.03.19,-38.0000000000047,-16.000000000016,,-54.0000000000207
2018.03.19,-32.0000000000098,-97.00000000001374,,-129.00000000002353
2018.03.19,-17.000000000000348,-92.00000000000318,,-109.00000000000352
2018.03.19,7.0000000000014495,-112.000000000001,,-104.99999999999955
2018.03.19,-15.00000000000945,-121.99999999999989,,-137.00000000000932
2018.03.19,19.999999999997797,-39.00000000001125,,-19.00000000001345
2018.03.19,45.99999999999049,-158.99999999999804,,-113.00000000000755
2018.03.19,39.999999999995595,-175.00000000001404,,-135.00000000001845
2018.03.19,25.999999999992696,-170.00000000000347,,-144.00000000001077
2018.03.19,18.999999999991246,-188.00000000001037,,-169.00000000001913
2018.03.19,8.999999999992347,-141.00000000001333,,-132.00000000002098
2018.03.19,-1.0000000000065512,-135.00000000001845,,-136.000000000025
2018.03.19,7.0000000000014495,-100.0000000000112,,-93.00000000000975
2018.03.19,21.999999999988695,-96.00000000000719,,-74.0000000000185
2018.03.19,55.99999999998939,-96.00000000000719,,-40.0000000000178
2018.03.19,55.99999999998939,-107.00000000001265,,-51.000000000023256
2018.03.19,41.000000000002146,-69.00000000000794,,-28.000000000005798
2018.03.19,55.000000000005045,-97.00000000001374,,-42.0000000000087
2018.03.19,11.00000000000545,-100.0000000000112,,-89.00000000000574
2018.03.19,-109.00000000000354,-34.000000000000696,,-143.00000000000423
2018.03.19,-141.00000000001333,-75.00000000000284,,-216.00000000001617
2018.03.19,-116.00000000000499,-107.00000000001265,,-223.00000000001762
2018.03.19,-120.00000000000898,-59.000000000009045,,-179.00000000001802
2018.03.19,-117.00000000001154,-134.00000000001188,,-251.00000000002342
2018.03.19,-133.00000000000534,-124.99999999999733,,-258.0000000000027
2018.03.19,-134.99999999999625,-148.00000000001478,,-283.000000000011
2018.03.19,-120.00000000000898,-163.00000000000205,,-283.000000000011
2018.03.19,-131.99999999999878,-135.00000000001845,,-267.0000000000172
2018.03.19,-314.99999999999864,-121.00000000001555,,-436.0000000000142
2018.03.19,-243.99999999999977,-143.00000000000423,,-387.000000000004
2018.03.19,-190.00000000000128,-241.00000000000233,,-431.00000000000364
2018.03.19,-188.00000000001037,-319.0000000000026,,-507.00000000001296
2018.03.19,-127.00000000001043,-273.0000000000121,,-400.0000000000225
2018.03.19,-100.99999999999554,-354.0000000000099,,-455.00000000000546
2018.03.19,-204.00000000000418,-304.9999999999997,,-509.00000000000387
2018.03.19,-235.00000000000742,-379.0000000000182,,-614.0000000000256
2018.03.19,-287.9999999999994,-361.0000000000113,,-649.0000000000107
2018.03.19,-260.0000000000158,-364.00000000000875,,-624.0000000000246
2018.03.19,-312.00000000000114,-414.00000000000324,,-726.0000000000043
2018.03.19,-361.0000000000113,-472.00000000000574,,-833.000000000017
2018.03.19,-416.00000000001637,-419.0000000000138,,-835.0000000000302
2018.03.19,-364.00000000000875,-514.0000000000144,,-878.0000000000232
2018.03.19,-330.0000000000081,-513.0000000000078,,-843.0000000000159
2018.03.19,-310.9999999999946,-469.0000000000083,,-780.000000000003
2018.03.19,-286.00000000000847,-419.0000000000138,,-705.0000000000223
2018.03.19,-290.9999999999968,-368.00000000001273,,-659.0000000000095
2018.03.19,-313.00000000000773,-399.00000000001603,,-712.0000000000238
2018.03.19,-339.0000000000004,-392.9999999999989,,-731.9999999999993
2018.03.20,-351.0000000000124,-429.99999999999704,,-781.0000000000094
2018.03.20,-353.0000000000033,-399.00000000001603,,-752.0000000000193
2018.03.20,-365.99999999999966,-436.9999999999985,,-802.9999999999982
2018.03.20,-351.99999999999676,-451.0000000000014,,-802.9999999999982
2018.03.20,-340.00000000000693,-479.0000000000072,,-819.0000000000141
2018.03.20,-354.0000000000099,-436.9999999999985,,-791.0000000000084
2018.03.20,-344.99999999999534,-453.0000000000145,,-798.0000000000098
2018.03.20,-436.00000000001415,-446.0000000000131,,-882.0000000000273
2018.03.20,-414.00000000000324,-456.00000000001194,,-870.0000000000152
2018.03.20,-411.0000000000058,-451.0000000000014,,-862.0000000000073
2018.03.20,-428.00000000000614,-392.9999999999989,,-821.000000000005
2018.03.20,-456.9999999999963,-246.00000000001288,,-703.0000000000092
2018.03.20,-456.00000000001194,-196.0000000000184,,-652.0000000000304
2018.03.20,-446.0000000000131,-222.00000000001108,,-668.0000000000241
2018.03.20,-452.00000000000796,-188.00000000001037,,-640.0000000000183
2018.03.20,-448.000000000004,-226.00000000001506,,-674.0000000000191
2018.03.20,-438.00000000000506,-205.00000000001074,,-643.0000000000158
2018.03.20,-459.0000000000094,-209.9999999999991,,-669.0000000000084
2018.03.20,-456.00000000001194,-225.00000000000853,,-681.0000000000205
2018.03.20,-466.00000000001086,-269.00000000000813,,-735.000000000019
2018.03.20,-415.0000000000098,-270.99999999999903,,-686.0000000000089
2018.03.20,-397.0000000000029,-218.00000000000708,,-615.00000000001
2018.03.20,-354.0000000000099,-212.00000000001216,,-566.000000000022
2018.03.20,-286.00000000000847,-229.00000000001253,,-515.000000000021
2018.03.20,-251.00000000000122,-160.00000000000458,,-411.0000000000058
2018.03.20,-327.00000000001063,-121.99999999999989,,-449.0000000000105
2018.03.20,-304.00000000001535,-31.000000000003247,,-335.0000000000186
2018.03.20,-326.0000000000041,-24.000000000001798,,-350.0000000000059
2018.03.20,-316.0000000000052,-36.0000000000138,,-352.000000000019
2018.03.20,-283.000000000011,14.999999999987246,,-268.00000000002376
2018.03.20,-232.00000000000998,21.999999999988695,,-210.0000000000213
2018.03.20,-198.00000000000927,21.999999999988695,,-176.00000000002058
2018.03.20,-180.0000000000024,-33.00000000001635,,-213.00000000001873
2018.03.20,-151.9999999999966,24.999999999986144,,-127.00000000001044
2018.03.20,-195.00000000001182,-8.000000000008,,-203.00000000001984
2018.03.20,-201.00000000000674,-78.00000000000028,,-279.00000000000705
2018.03.20,-161.00000000001114,3.999999999981796,,-157.00000000002933
2018.03.20,-80.99999999999774,-29.999999999996696,,-110.99999999999443
2018.03.20,-60.99999999999994,-26.999999999999247,,-87.99999999999919
2018.03.20,-49.00000000001015,21.999999999988695,,-27.00000000002145
2018.03.20,-62.000000000006494,29.999999999996696,,-32.0000000000098
2018.03.20,-56.000000000011596,26.999999999999247,,-29.00000000001235
2018.03.20,-51.000000000001044,31.999999999987594,,-19.00000000001345
2018.03.20,-25.00000000000835,63.99999999999739,,38.99999999998904
2018.03.20,-104.00000000001519,86.99999999999264,,-17.000000000022553
2018.03.20,-63.99999999999739,62.99999999999084,,-1.0000000000065512
2018.03.20,-80.99999999999774,2.999999999997449,,-78.00000000000028
2018.03.20,-68.00000000000139,45.99999999999049,,-22.0000000000109
2018.03.21,-70.99999999999883,140.99999999999113,,69.9999999999923
2018.03.21,-56.99999999999594,159.99999999998238,,102.99999999998644
2018.03.21,-76.0000000000094,195.9999999999962,,119.9999999999868
2018.03.21,-66.99999999999484,219.99999999999798,,153.00000000000313
2018.03.21,-92.00000000000318,208.99999999999253,,116.99999999998934
2018.03.21,-83.00000000001084,186.99999999998164,,103.9999999999708
2018.03.21,-86.0000000000083,238.99999999998923,,152.99999999998093
2018.03.21,-82.00000000000429,273.9999999999965,,191.99999999999218
2018.03.21,-104.00000000001519,343.99999999998875,,239.99999999997357
2018.03.21,-107.00000000001265,330.9999999999924,,223.99999999997974
2018.03.21,-112.000000000001,253.99999999999866,,141.99999999999767
2018.03.21,-112.000000000001,249.99999999999466,,137.99999999999366
2018.03.21,-95.00000000000064,232.99999999999432,,137.9999999999937
2018.03.21,-90.00000000001229,343.99999999998875,,253.99999999997647
2018.03.21,-83.00000000001084,327.99999999999494,,244.99999999998408
2018.03.21,-80.00000000001339,316.99999999998954,,236.99999999997615
2018.03.21,-90.00000000001229,308.9999999999815,,218.99999999996925
2018.03.21,-136.00000000000279,307.99999999999716,,171.99999999999437
2018.03.21,-170.00000000000347,290.9999999999968,,120.99999999999335
2018.03.21,-246.00000000001288,351.99999999999676,,105.99999999998388
2018.03.21,-263.00000000001324,368.9999999999971,,105.99999999998386
2018.03.21,-31.000000000003247,292.00000000000335,,261.0000000000001
2018.03.21,-133.00000000000534,319.999999999987,,186.99999999998164
2018.03.21,-167.00000000000603,302.9999999999866,,135.99999999998056
2018.03.21,-129.00000000000134,302.0000000000023,,173.00000000000094
2018.03.21,-110.99999999999443,332.9999999999833,,221.99999999998886
2018.03.21,-104.00000000001519,351.99999999999676,,247.99999999998158
2018.03.21,-87.99999999999919,319.999999999987,,231.99999999998778
2018.03.21,-66.00000000001049,358.9999999999982,,292.9999999999877
2018.03.21,-87.99999999999919,432.9999999999945,,344.9999999999953
2018.03.21,-59.000000000009045,384.9999999999909,,325.99999999998187
2018.03.21,-143.00000000000423,360.9999999999891,,217.99999999998485
2018.03.21,-117.99999999999588,405.9999999999952,,287.9999999999993
2018.03.21,-19.999999999997797,448.9999999999883,,428.9999999999905
2018.03.21,-83.00000000001084,437.99999999998283,,354.999999999972
2018.03.21,-73.99999999999629,397.99999999998727,,323.99999999999096
2018.03.21,-45.000000000006146,418.9999999999916,,373.99999999998545
2018.03.21,5.999999999994898,421.99999999998903,,427.9999999999839
2018.03.21,42.999999999993044,449.9999999999948,,492.9999999999879
2018.03.21,11.00000000000545,386.9999999999818,,397.99999999998727
2018.03.21,-151.9999999999966,392.9999999999989,,241.00000000000233
2018.03.21,-170.00000000000347,496.99999999999187,,326.9999999999884
2018.03.21,-197.00000000000273,502.9999999999868,,305.9999999999841
2018.03.21,-161.99999999999548,374.999999999992,,212.9999999999965
2018.03.21,-144.99999999999514,386.9999999999818,,241.99999999998667
2018.03.21,-148.99999999999915,462.9999999999912,,313.99999999999204
2018.03.21,-140.0000000000068,514.9999999999987,,374.9999999999919
2018.03.21,-110.00000000001009,524.9999999999977,,414.9999999999876
2018.03.22,-95.00000000000064,512.0000000000014,,417.00000000000074
2018.03.22,-90.00000000001229,542.9999999999824,,452.9999999999701
2018.03.22,-121.00000000001555,584.9999999999911,,463.99999999997556
2018.03.22,-120.00000000000898,590.999999999986,,470.99999999997704
2018.03.22,-139.00000000000023,644.0000000000001,,504.9999999999999
2018.03.22,-113.00000000000753,339.0000000000004,,225.99999999999287
2018.03.22,-129.00000000000134,264.9999999999819,,135.9999999999806
2018.03.22,-130.0000000000079,154.99999999999403,,24.99999999998613
2018.03.22,-117.00000000001154,79.99999999999119,,-37.00000000002035
2018.03.22,-131.99999999999878,76.99999999999375,,-55.00000000000503
2018.03.22,-136.00000000000279,25.999999999992696,,-110.00000000001009
2018.03.22,-127.00000000001043,146.00000000000168,,18.999999999991246
2018.03.22,-138.0000000000159,119.00000000000244,,-19.000000000013443
2018.03.22,-139.00000000000023,95.00000000000064,,-43.99999999999959
2018.03.22,-139.00000000000023,146.00000000000168,,7.0000000000014495
2018.03.22,-136.00000000000279,251.00000000000122,,114.99999999999844
2018.03.22,-131.00000000001444,221.99999999998886,,90.99999999997442
2018.03.22,-192.00000000001438,222.99999999999542,,30.999999999981043
2018.03.22,-218.00000000000708,190.00000000000128,,-28.000000000005798
2018.03.22,-217.0000000000005,32.999999999994145,,-184.00000000000637
2018.03.22,-110.99999999999443,31.000000000003247,,-79.99999999999119
2018.03.22,-85.00000000000173,-29.00000000001235,,-114.00000000001408
2018.03.22,2.999999999997449,-113.00000000000753,,-110.00000000001009
2018.03.22,58.000000000002494,-182.0000000000155,,-124.00000000001299
2018.03.22,31.000000000003247,-198.00000000000927,,-167.00000000000603
2018.03.22,204.99999999998852,-218.00000000000708,,-13.00000000001856
2018.03.22,305.9999999999841,-201.00000000000674,,104.99999999997735
2018.03.22,215.99999999999397,-216.00000000001617,,-2.219735506514553e-11
2018.03.22,234.99999999998522,-235.00000000000742,,-2.219735506514553e-11
2018.03.22,153.00000000000313,-240.00000000001796,,-87.00000000001484
2018.03.22,255.99999999998957,-278.00000000000045,,-22.000000000010886
2018.03.22,258.0000000000027,-296.0000000000074,,-38.00000000000472
2018.03.22,82.00000000000429,-273.0000000000121,,-191.00000000000782
2018.03.22,170.00000000000347,-214.00000000000307,,-43.9999999999996
2018.03.22,198.99999999999363,-185.00000000001293,,13.999999999980702
2018.03.22,154.99999999999403,-299.00000000000483,,-144.0000000000108
2018.03.22,102.00000000000209,-319.0000000000026,,-217.0000000000005
2018.03.22,48.99999999998794,-209.9999999999991,,-161.00000000001114
2018.03.22,83.9999999999952,-177.00000000000495,,-93.00000000000975
2018.03.22,0.0,-76.0000000000094,,-76.0000000000094
2018.03.22,-56.000000000011596,-121.00000000001555,,-177.00000000002714
2018.03.22,-36.0000000000138,-160.00000000000458,,-196.00000000001836
2018.03.22,8.999999999992347,-209.00000000001472,,-200.00000000002237
2018.03.22,17.999999999984695,-224.000000000002,,-206.00000000001728
2018.03.22,83.9999999999952,-158.99999999999804,,-75.00000000000284
2018.03.22,104.99999999999955,-202.00000000001327,,-97.00000000001373
2018.03.22,190.00000000000128,-197.00000000000273,,-7.0000000000014495
2018.03.22,217.99999999998488,-212.00000000001216,,5.999999999972715
2018.03.23,201.99999999999108,-257.0000000000183,,-55.00000000002723
2018.03.23,235.99999999999176,-290.00000000001245,,-54.00000000002069
2018.03.23,272.99999999998994,-363.0000000000022,,-90.00000000001228
2018.03.23,360.9999999999891,-331.999999999999,,28.99999999999011
2018.03.23,349.99999999998363,-284.00000000001756,,65.99999999996606
2018.03.23,313.99999999999204,-243.00000000001543,,70.99999999997661
2018.03.23,322.9999999999844,-268.0000000000016,,54.99999999998283
2018.03.23,327.99999999999494,-188.00000000001037,,139.99999999998457
2018.03.23,341.99999999999784,-87.99999999999919,,253.99999999999864
2018.03.23,343.99999999998875,-120.00000000000898,,223.99999999997976
2018.03.23,404.9999999999887,-96.00000000000719,,308.99999999998147
2018.03.23,410.99999999998363,-188.00000000001037,,222.99999999997326
2018.03.23,395.99999999999636,-170.00000000000347,,225.9999999999929
2018.03.23,395.99999999999636,-160.00000000000458,,235.9999999999918
2018.03.23,395.99999999999636,-118.00000000001809,,277.9999999999783
2018.03.23,387.99999999998835,-153.00000000000313,,234.99999999998522
2018.03.23,400.00000000000034,-219.00000000001364,,180.9999999999867
2018.03.23,383.0,-201.00000000000674,,181.99999999999326
2018.03.23,331.999999999999,-168.0000000000126,,163.9999999999864
2018.03.23,275.000000000003,-184.00000000000637,,90.99999999999665
2018.03.23,261.9999999999845,-263.00000000001324,,-1.0000000000287628
2018.03.23,211.99999999998997,-236.00000000001398,,-24.000000000024016
2018.03.23,208.99999999999253,-300.00000000001137,,-91.00000000001884
2018.03.23,211.00000000000563,-304.00000000001535,,-93.00000000000972
2018.03.23,163.00000000000205,-375.0000000000142,,-212.00000000001216
2018.03.23,164.99999999999292,-374.0000000000077,,-209.00000000001475
2018.03.23,72.99999999998974,-331.0000000000146,,-258.0000000000249
2018.03.23,76.99999999999375,-378.00000000001165,,-301.0000000000179
2018.03.23,-36.999999999998145,-497.99999999999847,,-534.9999999999966
2018.03.23,-4.000000000004,-556.0000000000009,,-560.0000000000049
2018.03.23,-35.00000000000725,-377.0000000000051,,-412.0000000000124
2018.03.23,-19.00000000001345,-354.0000000000099,,-373.00000000002336
2018.03.23,11.999999999989797,-327.00000000001063,,-315.0000000000208
2018.03.23,0.0,-353.0000000000033,,-353.0000000000033
2018.03.23,-2.999999999997449,-362.00000000001785,,-365.0000000000153
2018.03.23,11.00000000000545,-436.00000000001415,,-425.0000000000087
2018.03.23,-32.0000000000098,-487.0000000000152,,-519.000000000025
2018.03.23,-92.00000000000318,-548.9999999999995,,-641.0000000000027
2018.03.23,-130.0000000000079,-551.0000000000126,,-681.0000000000205
2018.03.23,-116.00000000000499,-543.0000000000045,,-659.0000000000095
2018.03.23,-107.00000000001265,-531.0000000000148,,-638.0000000000274
2018.03.23,-65.00000000000395,-575.0000000000144,,-640.0000000000184
2018.03.23,-62.000000000006494,-585.9999999999976,,-648.0000000000041
