date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.08.14,-88.0000000000214,0.0,-46.0000000000127,-6.0000000000060005,-41.9999999999976,0.0,-73.99999999999629,-36.99999999999193,-94.00000000000519,-75.9999999999983,-90.0000000000012,-40.99999999999105,-69.9999999999923,-262.00000000000665,-20.999999999986585,-75.99999999998718,-95.999999999985,-96.00000000000719,-7.000000000005002,-37.9999999999967,-60.000000000002274,-17.000000000000348,-45.99999999999049,,-1382.9999999999814
2017.08.14,47.99999999998139,13.999999999995794,-62.000000000006494,-2.999999999997449,-9.999999999998899,43.00000000001525,-58.000000000002494,-63.00000000000239,-81.00000000000884,-78.99999999999574,-158.0000000000026,-59.99999999999339,89.00000000000574,-354.9999999999942,-14.999999999986358,-60.99999999999994,-65.99999999998829,-354.0000000000099,-17.000000000010118,-18.000000000000682,-27.000000000001023,68.00000000000139,-188.9999999999947,,-1413.9999999999943
2017.08.14,156.99999999998494,-70.00000000000739,-171.00000000001003,-4.000000000004,73.00000000000084,202.9999999999976,-24.000000000001798,-197.9999999999933,-74.00000000000739,-63.99999999999739,-136.99999999999824,-32.999999999994145,249.00000000001032,-371.99999999999454,-109.99999999998522,-184.99999999999073,-65.99999999998829,-163.00000000000205,-55.00000000000682,-14.000000000010004,81.00000000000307,189.00000000000583,-98.99999999998244,,-886.9999999999714
2017.08.14,148.99999999999915,-70.00000000000739,-154.0000000000097,-21.00000000000435,-12.000000000000899,219.99999999999798,-25.999999999992696,-176.9999999999925,-62.000000000006494,-69.9999999999923,-248.99999999999923,-19.999999999997797,336.00000000000296,-401.99999999999125,-106.99999999999932,-165.9999999999995,-95.999999999985,-487.99999999999955,-25.000000000005684,21.000000000000796,22.999999999996135,119.00000000000244,-251.00000000000122,,-1527.9999999999852
2017.08.14,90.99999999999665,-67.00000000000728,-128.000000000017,-33.000000000005244,61.999999999995396,252.0000000000078,-70.99999999999883,-135.99999999999568,-21.999999999999797,-139.00000000000023,-190.99999999999673,-69.9999999999923,261.0000000000001,-428.00000000000614,-80.99999999998886,-117.99999999999588,-137.9999999999937,-263.99999999999756,-48.00000000000182,1.9999999999953388,112.99999999999955,189.00000000000583,-181.9999999999933,,-1145.9999999999898
2017.08.14,99.99999999998899,-114.00000000000432,-112.000000000001,46.999999999997044,60.99999999999994,246.99999999999721,-132.99999999998312,-152.00000000000102,3.999999999992898,-204.99999999999963,-190.99999999999673,-90.0000000000012,235.99999999999176,-221.00000000000452,-195.99999999999795,-129.00000000000134,-21.999999999988695,-198.00000000000927,-127.00000000000955,61.99999999999761,88.99999999999864,146.00000000000168,-41.000000000002146,,-939.0000000000346
2017.08.14,130.99999999999224,-198.0000000000075,-119.00000000000244,117.99999999999588,56.99999999999594,272.00000000000557,-150.99999999999002,-242.999999999995,5.999999999994898,-332.99999999999443,-221.00000000000452,-74.99999999999174,248.00000000000378,-127.99999999999478,-294.9999999999875,-122.99999999998423,89.00000000000574,-202.9999999999976,-177.0000000000067,218.00000000000352,140.00000000000057,146.00000000000168,91.00000000001884,,-749.9999999999379
2017.08.14,85.99999999998609,-260.0000000000051,-126.0000000000039,171.99999999999437,63.99999999999739,263.00000000001324,-160.99999999998892,-268.0000000000007,4.999999999999449,-361.9999999999957,-253.99999999999866,-70.99999999999883,252.0000000000078,72.99999999998974,-307.9999999999927,-136.00000000000279,265.0000000000041,-238.0000000000049,-200.00000000000284,362.99999999999955,207.9999999999984,168.00000000000148,147.00000000000824,,-317.99999999999505
2017.08.14,93.99999999999409,-299.0000000000066,-130.0000000000079,187.9999999999993,71.99999999999429,351.0000000000124,-209.9999999999991,-286.00000000000136,68.99999999999685,-371.99999999999454,-265.99999999999955,-51.99999999999649,255.00000000000523,19.999999999997797,-412.9999999999825,-127.99999999999478,261.0000000000001,-249.00000000001032,-257.000000000005,442.99999999999784,281.9999999999965,179.00000000000693,152.0000000000188,,-295.9999999999782
2017.08.14,161.99999999999548,-305.9999999999974,-127.00000000001043,170.00000000000347,51.99999999999649,373.00000000000114,-210.99999999998343,-289.99999999999204,32.999999999994145,-343.9999999999999,-214.00000000000307,-80.99999999999774,341.99999999999784,-18.999999999991246,-435.0000000000023,-231.0000000000034,195.9999999999962,-51.000000000001044,-250.0,420.0000000000017,257.99999999999557,180.0000000000024,194.0000000000053,,-178.99999999999233
2017.08.14,187.99999999998818,-246.9999999999999,-145.00000000001734,102.00000000000209,21.999999999999797,395.000000000012,-241.99999999998667,-262.999999999991,28.999999999990145,-309.99999999999915,-190.99999999999673,-68.00000000000139,387.000000000004,-249.99999999999466,-406.99999999998226,-244.9999999999841,-11.00000000000545,-43.00000000001525,-197.00000000000273,331.99999999999363,206.00000000000307,142.00000000000878,126.0000000000039,,-689.9999999999711
2017.08.14,243.99999999999977,-243.99999999999977,-137.00000000000932,110.99999999999443,51.000000000001044,496.00000000000756,-268.0000000000016,-225.9999999999991,57.99999999999139,-302.0000000000023,-219.99999999999798,-32.999999999994145,465.99999999998863,-256.99999999999613,-401.9999999999868,-238.99999999998923,34.000000000000696,5.999999999994898,-192.00000000000728,325.9999999999934,230.00000000000398,178.00000000000037,127.00000000001043,,-192.99999999999707
2017.08.14,230.9999999999812,-261.0000000000099,-127.00000000001043,126.99999999999933,49.99999999999449,500.00000000001154,-254.999999999983,-228.9999999999992,81.9999999999932,-302.0000000000023,-234.99999999999633,-31.999999999998696,378.999999999996,-219.99999999999798,-395.9999999999866,-200.00000000000017,68.00000000000139,-66.99999999999484,-242.00000000000443,352.99999999999443,240.99999999999966,164.00000000000858,139.00000000000023,,-232.00000000000392
2017.08.14,233.99999999997868,-393.0000000000007,-77.00000000001594,161.00000000000003,83.9999999999952,523.0000000000068,-273.9999999999965,-307.00000000000216,110.99999999999443,-363.99999999999767,-260.00000000000466,-13.999999999991797,384.00000000000654,-170.00000000000347,-539.999999999992,-133.99999999998968,158.0000000000137,-109.00000000000354,-327.0000000000124,414.99999999999204,305.0000000000068,175.00000000000293,124.99999999999733,,-294.0000000000161
2017.08.14,213.99999999998087,-490.99999999999966,-121.99999999999989,63.99999999999739,53.999999999998494,548.0000000000151,-407.0000000000018,-313.99999999999295,135.99999999999167,-368.00000000000165,-341.0000000000024,-22.999999999995246,385.99999999999744,-310.9999999999946,-641.9999999999959,-150.99999999999002,19.999999999997797,-83.00000000001084,-397.00000000000557,457.9999999999984,385.9999999999957,176.0000000000095,67.00000000001705,,-1140.9999999999907
2017.08.14,158.99999999999804,-460.9999999999985,-125.00000000001954,-2.999999999997449,-2.999999999997449,641.0000000000027,-383.99999999998437,-242.999999999995,200.00000000000017,-336.00000000000296,-312.00000000000114,-8.999999999992347,354.0000000000099,-371.00000000001023,-579.9999999999841,-136.00000000000279,-43.999999999999595,-56.000000000011596,-358.0000000000041,334.0000000000032,287.9999999999967,118.00000000000699,34.000000000000696,,-1292.9999999999823
2017.08.14,139.00000000000023,-430.0000000000068,-158.0000000000137,-33.000000000005244,-29.000000000001247,585.0000000000133,-336.9999999999873,-221.9999999999942,170.99999999999892,-278.9999999999959,-275.000000000003,-2.999999999997449,343.00000000000443,-426.9999999999996,-479.99999999998977,-98.99999999998244,-85.00000000000173,-41.000000000002146,-321.00000000001216,301.9999999999925,277.000000000001,89.00000000000574,12.000000000012001,,-1300.9999999999645
2017.08.14,116.99999999998934,-451.0000000000076,-206.00000000001728,-41.000000000002146,-21.999999999999797,588.0000000000107,-329.00000000000153,-213.99999999999864,159.9999999999935,-280.9999999999979,-285.00000000000193,-3.999999999992898,348.9999999999993,-398.00000000000944,-500.99999999997635,-161.99999999999548,-70.99999999999883,-63.000000000013046,-307.00000000000216,317.99999999999784,280.00000000000114,113.00000000000753,16.000000000016,,-1394.0
2017.08.14,131.99999999999878,-481.9999999999993,-226.00000000001506,-78.00000000000028,-16.0000000000049,609.0000000000151,-401.99999999999125,-224.00000000000375,147.99999999999258,-300.99999999999574,-326.0000000000041,-12.000000000000899,385.99999999999744,-520.0000000000093,-542.0000000000016,-211.99999999998997,-167.9999999999904,-116.00000000000499,-319.0000000000026,286.9999999999919,308.9999999999975,167.00000000000603,-29.999999999996696,,-1936.0000000000116
