date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,NZDCHF,EURGBP,EURCAD,AUDNZD,empty,sum
2018.11.26,-34.000000000000696,-96.99999999999153,32.0000000000098,87.00000000001484,-43.00000000001525,-403.0000000000089,-141.99999999999767,19.999999999997797,-209.00000000001472,,-789.0000000000064
2018.11.26,-24.000000000001798,-75.99999999998718,42.0000000000087,138.0000000000159,-40.0000000000178,-422.00000000000017,-141.99999999999767,56.000000000011596,-247.00000000001944,,-714.9999999999878
2018.11.26,-7.0000000000014495,-70.99999999999883,80.00000000001339,180.0000000000024,-63.99999999999739,-440.00000000000705,-189.99999999999017,63.99999999999739,-246.00000000001288,,-693.9999999999947
2018.11.26,-29.000000000001247,-58.000000000002494,110.99999999999443,171.00000000001003,-50.0000000000167,-475.99999999999864,-225.99999999999287,-96.00000000000719,-240.00000000001796,,-893.0000000000326
2018.11.26,-31.000000000003247,-129.99999999998568,160.00000000000458,187.00000000000384,-102.00000000000209,-487.99999999999955,-300.99999999999574,-116.99999999998934,-207.00000000000162,,-1028.9999999999688
2018.11.26,-29.000000000001247,-81.9999999999821,178.00000000001148,209.9999999999991,-32.0000000000098,-492.999999999999,-242.99999999999324,-123.99999999999079,-121.00000000001555,,-735.9999999999811
2018.11.26,44.99999999999504,79.00000000000685,276.9999999999939,295.0000000000008,-4.000000000004,-438.00000000000506,-230.99999999999233,-119.99999999998678,-116.00000000000499,,-212.99999999999653
2018.11.26,65.00000000000395,48.000000000003595,275.000000000003,280.0000000000136,-82.00000000000429,-497.99999999999847,-276.9999999999939,-164.99999999999292,-172.0000000000166,,-525.9999999999822
2018.11.26,46.999999999997044,112.000000000001,344.99999999999534,265.0000000000041,-26.0000000000149,-548.9999999999995,-267.99999999999045,-191.00000000000784,-168.0000000000126,,-433.00000000002785
2018.11.26,-19.00000000000235,110.00000000001009,222.99999999999542,209.9999999999991,73.99999999999629,-542.0000000000091,-227.99999999999488,-163.9999999999864,-176.00000000002058,,-512.0000000000124
2018.11.26,-9.999999999998899,177.00000000000495,205.99999999999508,209.9999999999991,191.99999999999218,-516.0000000000053,-107.99999999999699,-103.99999999999298,-177.00000000000495,,-130.00000000000787
2018.11.26,26.000000000003798,278.00000000000045,265.0000000000041,116.00000000000499,243.99999999999977,-497.99999999999847,-78.00000000000028,-238.99999999998923,-186.0000000000195,,-71.99999999999429
2018.11.26,9.00000000000345,232.00000000000998,232.99999999999432,123.00000000000644,211.99999999998997,-470.9999999999992,-83.9999999999952,-221.00000000000452,-198.00000000000927,,-165.00000000000398
2018.11.26,-22.999999999995246,213.00000000001873,202.00000000001327,146.00000000000168,226.99999999999943,-507.0000000000019,-85.99999999999719,-170.99999999998784,-185.00000000001293,,-183.99999999996197
2018.11.26,-97.9999999999981,211.00000000000563,151.00000000001222,72.0000000000054,256.99999999999613,-499.000000000005,-89.99999999999008,-194.0000000000053,-221.00000000000452,,-410.9999999999835
2018.11.26,-75.9999999999983,178.00000000001148,151.00000000001222,22.0000000000109,244.9999999999841,-480.99999999999807,-82.99999999999974,-243.99999999999977,-294.0000000000165,,-581.9999999999936
2018.11.26,-75.9999999999983,250.00000000001688,225.00000000000853,49.00000000001015,259.9999999999936,-522.0000000000002,-95.99999999999609,-353.99999999998766,-365.0000000000153,,-628.9999999999684
2018.11.26,-134.0000000000008,123.00000000000644,110.00000000001009,-15.999999999993797,302.0000000000023,-536.9999999999986,-74.99999999999174,-302.0000000000023,-384.00000000000654,,-912.999999999975
2018.11.26,-178.00000000000037,108.00000000001918,99.00000000000463,79.00000000000685,296.9999999999917,-543.0000000000045,-83.9999999999952,-133.99999999998968,-354.0000000000099,,-709.9999999999773
2018.11.26,-222.99999999999542,86.0000000000083,19.999999999997797,70.99999999999883,381.99999999999346,-539.0000000000006,-39.999999999995595,-59.99999999999339,-306.00000000000625,,-608.9999999999928
2018.11.26,-226.99999999999943,22.0000000000109,-15.999999999993797,-170.00000000000347,272.99999999998994,-530.0000000000082,-56.0000000000005,-225.99999999999287,-337.0000000000095,,-1267.0000000000068
2018.11.26,-185.00000000000182,-92.99999999998754,-14.999999999987246,-156.00000000000057,98.99999999998244,-425.0000000000087,-125.99999999999278,-177.00000000000495,-299.00000000000483,,-1377.000000000006
2018.11.26,-148.0000000000037,-156.99999999998494,-45.000000000006146,-214.00000000000307,51.99999999998539,-404.99999999999983,-123.99999999999079,-241.00000000000233,-350.00000000000585,,-1632.0000000000114
2018.11.26,-155.00000000000514,-181.9999999999933,-52.000000000007596,-188.9999999999947,34.99999999998504,-418.0000000000073,-132.99999999999423,-239.99999999999577,-353.0000000000033,,-1687.0000000000164
2018.11.26,-136.00000000000279,-112.000000000001,-31.999999999987594,-217.99999999998488,56.99999999999594,-414.9999999999987,-107.99999999999699,-263.99999999999756,-392.00000000001455,,-1619.999999999988
2018.11.26,-209.00000000000364,-149.9999999999835,-139.00000000000023,-254.999999999983,95.00000000000064,-426.00000000000415,-94.99999999998954,-214.00000000000307,-388.0000000000106,,-1780.9999999999768
2018.11.26,-197.00000000000273,-80.99999999999774,-119.00000000000244,-232.99999999999432,129.99999999998568,-418.0000000000073,-39.00000000000014,-134.99999999999625,-409.0000000000149,,-1501.00000000003
2018.11.26,-187.00000000000384,-80.99999999999774,-103.99999999999298,-248.99999999998812,114.99999999999844,-416.00000000000523,-37.99999999999359,-163.9999999999864,-403.00000000002,,-1526.9999999999895
2018.11.26,-214.99999999999852,-143.99999999998857,-113.00000000000753,-190.00000000000128,140.99999999999113,-450.00000000000597,-66.99999999999484,-104.99999999999955,-396.00000000001853,,-1539.0000000000236
2018.11.26,-204.00000000000418,-174.99999999999181,-109.99999999998789,-246.99999999999721,95.00000000000064,-438.00000000000506,-93.99999999999409,-163.9999999999864,-381.0000000000091,,-1717.999999999975
2018.11.26,-182.99999999999983,-112.99999999998533,-73.99999999999629,-339.0000000000004,119.99999999998678,-436.00000000000307,-72.99999999998974,-299.99999999998914,-365.99999999999966,,-1763.9999999999768
2018.11.26,-182.99999999999983,-185.99999999999727,-144.99999999999514,-353.99999999998766,64.99999999998174,-407.0000000000018,-84.99999999999064,-293.99999999999426,-404.0000000000044,,-1992.9999999999893
2018.11.26,-200.00000000000017,-173.99999999998528,-143.99999999998857,-384.9999999999909,52.99999999999194,-341.0000000000024,-63.99999999999739,-276.9999999999939,-430.00000000001927,,-1961.9999999999861
2018.11.27,-161.00000000000003,-205.99999999999508,-139.00000000000023,-323.99999999999096,-69.00000000000794,-264.0000000000087,-48.99999999999905,-229.99999999999687,-391.000000000008,,-1833.0000000000068
2018.11.27,-173.9999999999964,-153.9999999999875,-112.000000000001,-305.9999999999841,-6.000000000017103,-287.9999999999994,-64.99999999999284,-217.0000000000005,-361.0000000000113,,-1682.99999999999
2018.11.27,-155.00000000000514,-148.99999999999915,-99.99999999998899,-315.99999999998295,15.999999999993797,-309.0000000000037,-66.99999999999484,-229.99999999999687,-332.00000000002115,,-1641.9999999999989
2018.11.27,-143.9999999999997,-131.99999999999878,-89.99999999999008,-347.9999999999928,15.999999999993797,-304.00000000000426,-68.99999999999685,-276.9999999999939,-328.00000000001717,,-1675.9999999999995
2018.11.27,-136.99999999999824,-156.99999999998494,-89.00000000000574,-340.9999999999913,30.999999999981043,-290.00000000000136,-101.99999999999099,-283.99999999999534,-306.00000000000625,,-1674.9999999999932
2018.11.27,-134.99999999999625,-166.99999999998383,-82.00000000000429,-314.99999999999864,24.999999999986144,-253.0000000000032,-100.99999999999554,-258.99999999998704,-243.99999999999977,,-1530.9999999999825
2018.11.27,-153.00000000000313,-184.99999999999073,-110.99999999999443,-431.99999999998795,31.999999999987594,-213.00000000000762,-88.99999999999464,-347.9999999999928,-223.00000000001762,,-1722.0000000000014
2018.11.27,-151.9999999999966,-180.99999999998673,-110.99999999999443,-422.9999999999956,22.999999999995246,-147.00000000000824,-89.99999999999008,-347.9999999999928,-151.00000000001222,,-1579.9999999999814
2018.11.27,-153.99999999999858,-163.00000000000205,-113.00000000000753,-404.0000000000044,41.000000000002146,-185.00000000000182,-94.99999999998954,-374.0000000000077,-173.00000000000094,,-1620.0000000000105
2018.11.27,-150.00000000000568,-134.99999999999625,-75.99999999998718,-419.9999999999982,34.000000000000696,-186.00000000000838,-96.99999999999153,-387.000000000004,-165.00000000001512,,-1582.0000000000055
2018.11.27,-153.00000000000313,-125.99999999998168,-75.00000000000284,-408.9999999999927,79.99999999999119,-220.00000000000907,-95.99999999999609,-384.00000000000654,-164.00000000000858,,-1547.0000000000098
2018.11.27,-165.9999999999995,-122.99999999998423,-62.000000000006494,-370.00000000000364,95.999999999985,-231.0000000000034,-91.99999999999208,-378.999999999996,-136.00000000000279,,-1463.0000000000032
2018.11.27,-161.99999999999548,-129.00000000000134,-62.000000000006494,-347.9999999999928,99.99999999998899,-243.00000000000432,-86.99999999999264,-330.0000000000081,-144.0000000000108,,-1405.0000000000232
2018.11.27,-156.00000000000057,-116.99999999998934,-53.999999999998494,-346.0000000000019,26.999999999999247,-231.99999999999886,-101.99999999999099,-343.00000000000443,-141.00000000001333,,-1463.9999999999989
2018.11.27,-99.00000000000463,-100.99999999999554,-34.000000000000696,-330.9999999999924,36.999999999998145,-279.00000000000705,-94.99999999998954,-363.9999999999866,-156.00000000000057,,-1421.9999999999786
2018.11.27,-70.99999999999883,-104.99999999999955,-12.999999999996348,-310.9999999999946,-1.0000000000065512,-287.9999999999994,-120.99999999999334,-358.9999999999982,-167.00000000000603,,-1435.9999999999927
2018.11.27,-85.99999999999719,-180.99999999998673,-19.999999999997797,-295.99999999998516,-56.000000000011596,-304.00000000000426,-156.99999999999602,-340.9999999999913,-180.0000000000024,,-1620.9999999999723
2018.11.27,-190.00000000000128,-530.9999999999926,-165.9999999999995,-346.0000000000019,-286.00000000000847,-365.99999999999966,-300.0000000000003,-307.99999999999716,-211.00000000000563,,-2704.0000000000064
2018.11.27,-236.99999999999832,-629.9999999999973,-245.99999999999068,-375.9999999999986,-381.0000000000091,-419.9999999999982,-387.99999999999943,-302.9999999999866,-231.0000000000034,,-3211.999999999982
2018.11.27,-295.0000000000008,-682.9999999999892,-299.00000000000483,-419.9999999999982,-346.0000000000019,-548.0000000000041,-373.99999999999653,-208.99999999999253,-241.00000000000233,,-3414.9999999999905
2018.11.27,-325.99999999999295,-892.9999999999883,-343.00000000000443,-519.9999999999872,-495.000000000001,-483.0000000000001,-410.9999999999947,-163.9999999999864,-294.0000000000165,,-3928.9999999999714
2018.11.27,-268.0000000000016,-845.9999999999912,-313.99999999999204,-503.99999999999335,-500.00000000001154,-465.9999999999998,-387.99999999999943,-198.99999999999363,-310.0000000000103,,-3794.9999999999927
2018.11.27,-288.9999999999948,-801.9999999999916,-287.9999999999994,-441.0000000000025,-440.00000000001813,-514.9999999999987,-400.00000000000034,-231.99999999998778,-341.00000000001353,,-3748.000000000007
2018.11.27,-304.00000000000426,-731.9999999999993,-302.0000000000023,-437.99999999998283,-340.00000000000693,-518.0000000000074,-368.9999999999971,-234.00000000000088,-332.00000000002115,,-3569.000000000022
2018.11.27,-295.0000000000008,-730.9999999999927,-302.9999999999866,-418.9999999999916,-371.00000000001023,-552.0000000000081,-367.99999999999056,-258.99999999998704,-403.00000000002,,-3700.9999999999873
2018.11.27,-288.9999999999948,-723.9999999999914,-297.9999999999983,-404.0000000000044,-372.00000000001677,-583.0000000000002,-340.9999999999913,-110.99999999999443,-423.0000000000178,,-3545.000000000009
2018.11.27,-272.00000000000557,-743.9999999999891,-241.00000000000233,-405.9999999999952,-419.0000000000138,-591.0000000000082,-396.9999999999918,-211.99999999998997,-417.0000000000007,,-3698.9999999999964
2018.11.27,-253.99999999999866,-809.9999999999997,-218.00000000000708,-342.9999999999822,-492.0000000000035,-580.0000000000027,-440.9999999999914,-116.99999999998934,-382.0000000000157,,-3636.999999999991
2018.11.27,-241.00000000000233,-879.9999999999919,-255.00000000000523,-297.9999999999983,-591.0000000000082,-569.0000000000084,-490.999999999997,-63.99999999999739,-363.0000000000022,,-3752.000000000011
2018.11.27,-209.9999999999991,-730.9999999999927,-212.99999999999653,-276.9999999999939,-514.0000000000144,-573.0000000000013,-419.9999999999982,-76.99999999999375,-373.00000000000114,,-3387.999999999991
2018.11.27,-136.99999999999824,-695.0000000000011,-153.9999999999875,-418.9999999999916,-550.000000000006,-607.0000000000019,-443.99999999999994,-343.99999999998875,-453.0000000000145,,-3802.9999999999895
2018.11.27,-222.99999999999542,-678.9999999999852,-246.99999999999721,-503.99999999999335,-435.0000000000076,-595.0000000000011,-359.99999999999363,-309.99999999998806,-465.0000000000043,,-3817.9999999999663
2018.11.27,-217.0000000000005,-580.999999999987,-195.9999999999962,-560.9999999999893,-352.000000000019,-569.0000000000084,-319.99999999999807,-434.000000000001,-404.0000000000044,,-3634.0000000000036
2018.11.27,-266.999999999995,-903.9999999999937,-425.99999999999307,-588.9999999999951,-548.0000000000151,-528.0000000000063,-364.9999999999931,-375.9999999999986,-504.9999999999999,,-4507.99999999999
2018.11.27,-266.999999999995,-923.9999999999915,-483.99999999999557,-556.9999999999853,-594.0000000000057,-503.000000000009,-347.9999999999928,-121.99999999999989,-510.00000000001046,,-4308.999999999985
2018.11.27,-205.99999999999508,-851.0000000000017,-514.9999999999987,-617.0000000000009,-606.0000000000176,-486.00000000000864,-308.9999999999926,-143.99999999998857,-532.0000000000214,,-4266.0000000000255
2018.11.27,-250.00000000000577,-906.9999999999911,-546.9999999999864,-661.9999999999848,-591.0000000000082,-479.0000000000072,-267.99999999999045,-113.99999999999189,-524.0000000000133,,-4341.999999999979
2018.11.27,-305.99999999999517,-976.9999999999834,-614.0000000000034,-907.9999999999977,-587.0000000000042,-475.99999999999864,-261.0000000000001,-273.9999999999965,-592.0000000000148,,-4994.999999999994
2018.11.27,-294.00000000000534,-966.9999999999845,-621.0000000000049,-1054.9999999999836,-612.9999999999969,-407.0000000000018,-273.9999999999965,-398.9999999999938,-609.9999999999994,,-5239.999999999966
2018.11.27,-246.99999999999721,-919.9999999999875,-567.9999999999907,-1007.9999999999867,-612.9999999999969,-414.9999999999987,-262.999999999991,-435.0000000000076,-653.0000000000147,,-5121.999999999971
2018.11.27,-251.00000000000122,-913.9999999999926,-550.000000000006,-1015.9999999999947,-700.0000000000117,-409.0000000000038,-314.99999999999864,-438.00000000000506,-658.0000000000031,,-5251.000000000017
2018.11.27,-156.00000000000057,-916.99999999999,-483.99999999999557,-818.9999999999919,-703.0000000000092,-448.000000000004,-323.99999999999096,-370.00000000000364,-638.0000000000052,,-4858.999999999991
2018.11.27,-151.9999999999966,-887.9999999999999,-448.000000000004,-832.9999999999949,-687.9999999999998,-472.00000000000574,-323.99999999999096,-361.9999999999957,-590.0000000000016,,-4756.99999999999
2018.11.27,-156.99999999999602,-925.9999999999824,-463.9999999999977,-773.0000000000015,-719.000000000003,-479.0000000000072,-345.99999999999073,-279.00000000000705,-583.0000000000002,,-4725.999999999986
2018.11.27,-178.00000000000037,-939.0000000000009,-489.99999999999045,-771.9999999999949,-696.0000000000077,-475.0000000000032,-326.9999999999995,-263.99999999999756,-544.0000000000111,,-4685.0000000000055
2018.11.27,-170.00000000000347,-939.9999999999853,-487.99999999999955,-756.9999999999854,-710.0000000000106,-478.0000000000006,-341.99999999999784,-265.99999999998846,-520.0000000000093,,-4670.99999999998
2018.11.27,-185.00000000000182,-931.9999999999995,-459.99999999999375,-756.0000000000011,-707.9999999999975,-492.0000000000035,-340.9999999999913,-248.00000000000378,-532.0000000000214,,-4654.000000000015
2018.11.27,-185.00000000000182,-949.9999999999842,-536.9999999999875,-764.9999999999934,-739.0000000000008,-475.99999999999864,-352.9999999999922,-270.99999999999903,-542.0000000000202,,-4817.999999999977
2018.11.28,-185.99999999999727,-892.9999999999883,-541.9999999999981,-756.0000000000011,-706.0000000000066,-492.999999999999,-266.999999999995,-224.99999999998633,-544.0000000000111,,-4611.999999999983
2018.11.28,-185.99999999999727,-879.9999999999919,-466.9999999999952,-741.9999999999982,-687.0000000000153,-511.0000000000059,-280.9999999999979,-221.99999999998886,-562.0000000000181,,-4538.000000000009
2018.11.28,-190.99999999999673,-875.999999999988,-487.99999999999955,-757.999999999992,-680.0000000000139,-538.0000000000051,-287.9999999999994,-269.9999999999925,-561.0000000000115,,-4649.999999999999
2018.11.28,-161.00000000000003,-851.0000000000017,-452.00000000000796,-747.9999999999931,-633.0000000000168,-528.0000000000063,-298.9999999999937,-279.99999999999136,-581.0000000000093,,-4533.00000000002
2018.11.28,-188.9999999999947,-861.0000000000007,-458.9999999999872,-763.9999999999869,-628.0000000000064,-535.0000000000077,-288.9999999999948,-275.9999999999874,-565.0000000000155,,-4565.999999999982
2018.11.28,-229.00000000000142,-856.9999999999967,-543.0000000000045,-846.9999999999977,-567.0000000000064,-558.9999999999984,-278.00000000000045,-326.0000000000041,-500.00000000001154,,-4706.000000000022
2018.11.28,-229.99999999999687,-906.9999999999911,-539.0000000000006,-861.999999999985,-601.000000000007,-517.0000000000008,-257.9999999999916,-275.000000000003,-479.0000000000072,,-4667.999999999984
2018.11.28,-221.99999999999997,-885.0000000000025,-533.0000000000057,-815.9999999999945,-585.0000000000133,-492.0000000000035,-246.99999999999721,-255.00000000000523,-471.0000000000214,,-4506.000000000044
2018.11.28,-209.9999999999991,-858.9999999999875,-516.0000000000053,-824.9999999999868,-583.0000000000002,-547.0000000000086,-239.99999999999577,-289.0000000000059,-472.00000000000574,,-4540.999999999995
2018.11.28,-229.00000000000142,-830.9999999999818,-493.99999999999443,-852.9999999999926,-527.0000000000108,-561.0000000000003,-240.99999999999122,-313.99999999999204,-471.0000000000214,,-4520.999999999987
2018.11.28,-222.99999999999542,-836.9999999999989,-468.00000000000176,-824.0000000000025,-535.0000000000188,-557.0000000000075,-266.999999999995,-316.99999999998954,-443.0000000000156,,-4471.000000000025
2018.11.28,-229.00000000000142,-847.9999999999822,-469.0000000000083,-827.0,-537.0000000000097,-577.0000000000052,-270.99999999999903,-340.9999999999913,-478.0000000000006,,-4576.999999999997
2018.11.28,-239.0000000000003,-830.9999999999818,-489.99999999999045,-827.0,-507.000000000013,-589.0000000000061,-254.99999999999412,-314.99999999999864,-487.0000000000152,,-4540.0
2018.11.28,-243.99999999999977,-859.9999999999941,-475.99999999998755,-834.0000000000014,-527.0000000000108,-600.0000000000006,-284.9999999999908,-347.0000000000084,-526.0000000000042,,-4698.999999999998
2018.11.28,-239.0000000000003,-847.9999999999822,-453.99999999999886,-834.0000000000014,-519.0000000000028,-589.0000000000061,-284.9999999999908,-367.0000000000062,-518.0000000000184,,-4653.000000000007
2018.11.28,-236.00000000000287,-795.9999999999967,-462.9999999999912,-817.000000000001,-469.0000000000083,-573.0000000000013,-239.99999999999577,-358.9999999999982,-471.0000000000214,,-4424.000000000016
2018.11.28,-236.00000000000287,-768.9999999999975,-452.00000000000796,-822.9999999999959,-455.0000000000054,-599.0000000000051,-236.99999999999832,-398.9999999999938,-453.0000000000145,,-4423.000000000021
2018.11.28,-197.99999999999818,-712.0000000000015,-435.0000000000076,-834.9999999999858,-453.0000000000145,-580.9999999999982,-218.99999999999142,-385.99999999999744,-473.0000000000123,,-4292.000000000007
2018.11.28,-275.000000000003,-790.0000000000018,-551.9999999999969,-916.99999999999,-474.0000000000189,-590.0000000000016,-201.99999999999108,-394.9999999999898,-463.0000000000134,,-4658.000000000007
2018.11.28,-297.00000000000284,-809.9999999999997,-629.9999999999973,-1035.9999999999925,-429.00000000001273,-619.9999999999983,-158.99999999999804,-374.999999999992,-494.00000000001666,,-4850.00000000001
2018.11.28,-322.00000000001114,-898.9999999999832,-723.9999999999914,-1042.9999999999939,-511.000000000017,-653.0000000000035,-117.99999999999588,-374.999999999992,-597.0000000000031,,-5241.99999999999
2018.11.28,-305.99999999999517,-861.999999999985,-700.999999999996,-1090.9999999999975,-467.0000000000174,-631.0000000000038,-117.99999999999588,-397.0000000000029,-628.0000000000064,,-5200.999999999999
2018.11.28,-265.0000000000041,-739.0000000000008,-631.0000000000038,-1037.9999999999834,-392.9999999999989,-665.9999999999999,-76.99999999999375,-439.99999999999596,-596.0000000000188,,-4845.0
2018.11.28,-248.99999999999923,-685.9999999999866,-652.9999999999925,-1048.9999999999889,-368.9999999999971,-616.0000000000055,-37.99999999999359,-453.99999999999886,-531.0000000000148,,-4644.999999999977
2018.11.28,-234.00000000000088,-617.0000000000009,-604.0000000000045,-1058.9999999999877,-333.0000000000055,-613.000000000008,-24.999999999997247,-513.0000000000078,-526.0000000000042,,-4524.000000000016
2018.11.28,-187.9999999999993,-507.9999999999973,-546.9999999999864,-1058.9999999999877,-282.0000000000045,-557.0000000000075,19.00000000000235,-533.99999999999,-517.0000000000119,,-4172.999999999983
2018.11.28,-187.00000000000384,-424.99999999998647,-560.0000000000049,-1042.9999999999939,-195.00000000001182,-562.0000000000069,78.00000000000028,-543.999999999989,-482.00000000000466,,-3920.000000000001
2018.11.28,-214.99999999999852,-400.9999999999847,-608.9999999999928,-1034.0000000000016,-147.00000000000824,-546.000000000002,113.00000000000753,-453.99999999999886,-440.00000000001813,,-3732.9999999999964
2018.11.28,-236.00000000000287,-303.9999999999932,-601.000000000007,-925.9999999999824,-24.000000000001798,-584.0000000000067,173.00000000000094,-293.99999999999426,-401.00000000000693,,-3196.999999999994
2018.11.28,-255.00000000000523,-349.99999999998363,-614.9999999999877,-964.9999999999936,-87.00000000001484,-580.9999999999982,131.00000000000333,-405.9999999999952,-421.0000000000047,,-3548.99999999998
2018.11.28,-209.9999999999991,-377.9999999999894,-580.999999999987,-1048.9999999999889,-107.99999999999699,-540.0000000000072,133.00000000000534,-438.00000000000506,-431.0000000000036,,-3601.999999999972
2018.11.28,-202.9999999999976,-369.99999999998147,-604.0000000000045,-1110.9999999999952,-134.00000000001188,-578.0000000000007,102.00000000000209,-553.9999999999878,-404.0000000000044,,-3855.999999999982
2018.11.28,-227.99999999999488,-503.99999999999335,-644.0000000000001,-1207.9999999999868,-273.0000000000121,-574.0000000000078,86.0000000000083,-577.0000000000052,-419.0000000000138,,-4341.0000000000055
2018.11.28,-243.99999999999977,-541.9999999999981,-710.999999999995,-1185.9999999999982,-312.00000000000114,-553.0000000000035,71.00000000000995,-565.9999999999999,-514.0000000000144,,-4557.0
2018.11.28,-273.9999999999965,-529.999999999986,-696.999999999992,-1271.9999999999843,-217.0000000000005,-583.0000000000002,82.99999999999974,-600.0000000000006,-535.0000000000188,,-4624.99999999998
2018.11.28,-353.99999999999875,-759.999999999983,-659.999999999994,-1369.9999999999823,-340.00000000000693,-628.0000000000064,-96.99999999999153,-734.9999999999968,-570.0000000000039,,-5513.999999999964
2018.11.28,-334.00000000000097,-760.9999999999894,-682.0000000000048,-1371.9999999999955,-324.0000000000132,-605.0,-91.99999999999208,-716.0000000000056,-567.0000000000064,,-5453.000000000008
2018.11.28,-285.00000000000193,-802.9999999999982,-597.9999999999874,-1158.9999999999989,-441.0000000000025,-614.9999999999989,-159.9999999999935,-550.000000000006,-528.0000000000174,,-5139.0000000000055
2018.11.28,-246.99999999999721,-594.99999999999,-546.9999999999864,-1066.9999999999957,-484.00000000001774,-1106.000000000007,-371.99999999999454,-940.0000000000075,-575.0000000000144,,-5933.00000000001
2018.11.28,60.00000000000449,-298.9999999999826,-124.99999999999733,-648.9999999999885,-428.00000000000614,-994.000000000006,-241.99999999999778,-689.9999999999907,-548.0000000000151,,-3914.9999999999795
2018.11.28,110.99999999999443,-252.99999999999213,-15.999999999993797,-593.9999999999834,-382.0000000000157,-1067.0000000000068,-320.9999999999935,-975.9999999999991,-570.0000000000039,,-4067.9999999999936
2018.11.28,317.0000000000006,90.00000000001229,309.0000000000037,-361.9999999999957,-365.99999999999966,-1009.0000000000043,-263.99999999999756,-885.0000000000025,-552.0000000000191,,-2722.0000000000023
2018.11.28,343.00000000000443,78.00000000000028,276.00000000000955,-385.99999999999744,-401.00000000000693,-992.9999999999994,-280.9999999999979,-1000.0000000000009,-563.0000000000024,,-2926.9999999999905
2018.11.28,373.00000000000114,84.0000000000174,306.00000000000625,-551.9999999999969,-396.00000000001853,-986.0000000000091,-264.999999999993,-1085.0000000000027,-609.9999999999994,,-3130.999999999995
2018.11.28,353.99999999999875,53.00000000001415,296.9999999999917,-541.9999999999981,-404.0000000000044,-961.0000000000008,-250.9999999999901,-1046.999999999998,-599.0000000000161,,-3100.0000000000027
2018.11.28,339.99999999999585,9.000000000014552,275.000000000003,-542.9999999999824,-419.0000000000138,-957.0000000000078,-259.9999999999936,-1000.0000000000009,-590.0000000000016,,-3144.9999999999873
2018.11.28,339.99999999999585,19.00000000001345,278.00000000000045,-536.9999999999875,-412.00000000001234,-919.0000000000032,-252.99999999999213,-988.9999999999955,-559.0000000000206,,-3032.0000000000014
