names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,['GBPAUD'],80.0,0.4908230103230107,S
GBPUSD,15,['GBPJPY'],80.0,0.7855921300921299,S
USDCAD,15,['GBPCHF'],80.0,-0.49003157953157983,B
EURCHF,10,['GBPCAD'],80.0,-1.0,B
CADCHF,30,"['EURGBP', 'GBPCHF', 'USDJPY', 'AUDNZD', 'NZDCAD', 'GBPAUD']",100.0,0.7866666666666666,S
GBPJPY,15,['NZDCAD'],80.0,0.412815295815296,S
GBPAUD,10,"['EURGBP', 'GBPCHF']",80.0,-0.5598809523809525,B
EURCAD,10,"['EURGBP', 'GBPCHF']",80.0,-0.6606904761904763,B
EURAUD,50,"['EURGBP', 'GBPCHF', 'EURAUD', 'EURNZD', 'NZDCHF', 'USDJPY']",100.0,0.39523809523809517,S
EURNZD,30,"['EURGBP', 'GBPCHF', 'AUDJPY', 'CADJPY', 'AUDCHF', 'NZDJPY']",100.0,-0.84,B
CADJPY,50,['AUDCAD'],80.0,-0.359140066836716,B
AUDJPY,15,['EURCAD'],80.0,0.44541541791541817,S
AUDCAD,10,"['NZDCAD', 'EURCHF']",80.0,0.5687380952380954,S
AUDNZD,10,"['NZDCAD', 'NZDJPY', 'GBPCAD']",80.0,-0.32,B
