date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.07.18,48.000000000003595,-12.999999999996348,-131.00000000000023,-50.99999999998994,34.99999999999615,53.999999999998494,-149.0000000000009,-51.99999999999649,4.000000000004,110.99999999999,184.00000000000637,102.99999999999443,43.00000000001525,115.99999999999966,-106.99999999999932,9.000000000000341,82.99999999999974,-39.00000000000014,,248.00000000002464
2016.07.18,181.9999999999933,-4.000000000004,-114.00000000000432,-39.00000000000014,-7.0000000000014495,105.99999999998388,-115.99999999999966,-93.99999999999409,92.00000000000318,239.99999999998067,405.9999999999952,114.99999999999488,76.0000000000094,127.00000000000955,-87.0000000000033,73.99999999999807,62.99999999999084,93.00000000000975,,1112.9999999999618
2016.07.18,591.0000000000082,34.000000000000696,-498.9999999999952,-75.9999999999983,-129.9999999999968,217.99999999998488,-460.9999999999985,-214.99999999999852,285.00000000000193,1165.9999999999968,846.0000000000134,563.999999999993,36.0000000000138,490.0000000000091,-421.99999999999704,439.9999999999977,62.99999999999084,177.00000000000495,,3107.000000000031
2016.07.18,487.99999999999955,80.99999999999774,-198.0000000000075,-56.0000000000005,534.0000000000011,257.99999999998045,-164.00000000000148,-193.99999999999417,189.00000000000583,682.9999999999927,775.0000000000146,286.00000000000136,144.0000000000108,230.00000000000398,-167.0000000000016,-471.00000000000364,62.99999999999084,-649.999999999995,,1830.999999999995
2016.07.18,645.999999999991,69.9999999999923,-174.0000000000066,-65.99999999999939,600.999999999996,263.99999999999756,-135.99999999999568,-146.00000000000168,282.99999999999994,809.9999999999739,985.0000000000136,248.00000000000466,249.00000000001032,150.99999999999625,-164.00000000000148,-552.9999999999973,154.99999999999403,-653.999999999999,,2568.9999999999686
2016.07.18,455.99999999998977,59.99999999999339,-57.00000000000216,-5.999999999994898,625.9999999999932,272.99999999998994,6.000000000000227,-136.99999999999824,179.00000000000693,461.9999999999891,858.0000000000032,108.00000000000409,286.00000000000847,31.00000000000591,-6.000000000000227,-665.0000000000063,108.99999999999244,-656.9999999999965,,1925.9999999999786
2016.07.18,490.999999999997,62.99999999999084,-152.00000000000102,103.00000000000864,656.000000000001,287.9999999999994,-75.9999999999934,-105.99999999999498,197.99999999999818,619.9999999999761,1163.000000000003,215.0000000000034,361.0000000000113,63.00000000000239,36.000000000001364,-627.0000000000095,19.999999999997797,-637.9999999999941,,2677.9999999999973
2016.07.18,543.999999999989,72.0000000000054,-100.99999999999909,-3.999999999992898,558.9999999999984,283.99999999999534,-37.00000000000614,-122.99999999999534,223.00000000000654,601.9999999999754,983.0000000000006,167.99999999999216,327.00000000001063,49.000000000006594,-40.99999999999682,-564.0000000000072,125.99999999999278,-547.999999999993,,2518.999999999982
2016.07.18,767.9999999999909,187.00000000000384,-408.00000000000125,-4.999999999999449,539.0000000000006,332.9999999999833,-421.0000000000065,-103.99999999999298,275.99999999999847,1254.9999999999955,1273.000000000013,632.000000000005,426.9999999999996,320.99999999999795,-275.99999999999625,-323.99999999999807,90.99999999999665,-550.9999999999903,,4013.0000000000005
2016.07.18,675.9999999999877,184.00000000000637,-259.00000000000034,-7.9999999999968985,469.99999999999267,339.0000000000004,-254.99999999999545,-135.99999999999167,224.000000000002,953.9999999999793,1153.000000000004,463.99999999999864,367.0000000000062,234.99999999999943,-165.99999999999682,-359.00000000000887,56.0000000000005,-497.99999999999847,,3440.9999999999873
2016.07.18,587.9999999999885,134.99999999999625,-278.99999999999636,-52.99999999999194,507.9999999999973,306.9999999999906,-262.00000000000045,-176.99999999999383,206.00000000000617,889.9999999999864,941.9999999999984,438.0000000000024,248.00000000000378,281.0000000000059,-227.00000000000387,-380.00000000000966,74.99999999999174,-580.9999999999982,,2658.999999999973
2016.07.18,418.9999999999916,117.99999999999588,-191.0000000000025,20.0000000000089,607.0000000000019,312.9999999999855,-149.0000000000009,-146.00000000000168,108.00000000000809,593.9999999999941,883.0000000000116,319.0000000000026,313.00000000000773,161.00000000000136,-82.00000000000784,-549.0000000000066,37.99999999999359,-656.9999999999965,,2118.9999999999873
2016.07.18,482.00000000000466,161.99999999999548,-210.00000000000796,-37.99999999999359,485.99999999999756,320.9999999999935,-200.9999999999934,-156.99999999999602,116.00000000000499,680.9999999999832,828.0000000000065,385.9999999999957,306.00000000000625,210.00000000000796,-156.0000000000059,-409.9999999999966,71.99999999999429,-538.9999999999895,,2339.0000000000064
2016.07.18,381.0000000000091,140.0000000000068,-209.00000000000318,-57.99999999999139,405.9999999999952,330.9999999999924,-174.99999999999716,-178.00000000000037,67.00000000000594,575.9999999999934,648.0000000000041,364.0000000000043,277.00000000001614,215.0000000000034,-177.99999999999727,-325.00000000000284,97.9999999999981,-437.999999999994,,1942.0000000000432
2016.07.18,307.99999999999716,120.00000000000898,-132.99999999999557,-27.999999999994696,424.9999999999976,312.9999999999855,-102.00000000000387,-171.99999999999437,35.00000000000725,399.99999999997726,618.0000000000074,257.99999999999557,259.0000000000092,150.99999999999625,-91.00000000000819,-399.0000000000009,67.9999999999903,-454.9999999999943,,1574.9999999999804
2016.07.18,580.999999999987,154.0000000000097,-159.00000000000603,-75.9999999999983,392.9999999999989,319.999999999987,-147.00000000000557,-180.0000000000024,184.00000000000637,724.9999999999943,870.9999999999995,320.99999999999795,260.0000000000158,192.99999999999784,-159.9999999999966,-346.00000000000364,97.9999999999981,-444.9999999999954,,2586.9999999999854
2016.07.18,411.0000000000058,136.00000000000279,-64.99999999999773,-45.99999999999049,409.99999999999926,278.00000000000045,-79.9999999999983,-164.99999999999292,89.00000000000574,426.9999999999925,713.0000000000081,198.99999999999807,230.00000000001907,126.00000000000477,-60.000000000002274,-430.0000000000068,54.999999999993946,-464.9999999999932,,1763.000000000049
2016.07.18,534.9999999999966,185.99999999999727,-105.99999999999454,-88.99999999999464,327.99999999999494,322.9999999999844,-114.99999999999488,-198.99999999999363,125.00000000000844,604.9999999999898,778.9999999999964,292.0000000000016,229.00000000001253,189.99999999999773,-135.00000000000512,-317.0000000000073,68.99999999999685,-401.99999999999125,,2297.9999999999955
2016.07.18,336.00000000000296,69.00000000000794,-263.00000000000523,-6.999999999990347,407.0000000000018,309.99999999998806,-182.00000000000216,-217.99999999999596,87.99999999999919,602.9999999999802,710.0000000000106,346.9999999999942,173.00000000000094,260.0000000000051,-165.00000000000625,-283.00000000000125,26.999999999999247,-441.99999999999795,,1769.9999999999902
2016.07.18,375.9999999999986,76.0000000000094,-293.00000000000637,-15.999999999993797,307.0000000000017,278.9999999999848,-251.99999999999534,-182.99999999999983,109.00000000000354,683.9999999999975,743.0000000000048,385.9999999999957,204.00000000000418,272.99999999999613,-198.0000000000075,-159.00000000000603,48.99999999999905,-300.0000000000003,,2084.9999999999864
2016.07.18,625.9999999999932,18.999999999991246,-466.99999999999875,-89.99999999999008,276.9999999999939,295.0000000000008,-356.9999999999993,-273.000000000001,311.00000000000574,1181.999999999988,902.0000000000028,518.0000000000007,55.000000000005045,448.99999999999807,-406.9999999999965,-7.000000000005002,93.99999999999409,-308.9999999999926,,2817.9999999999905
2016.07.18,673.9999999999968,17.000000000000348,-221.00000000000364,-126.99999999999933,217.0000000000005,247.99999999998158,-153.0000000000058,-281.99999999999335,341.0000000000024,904.9999999999727,880.0000000000141,246.9999999999999,-24.999999999986144,305.0000000000068,-260.9999999999957,-115.99999999999966,90.99999999999665,-277.99999999998937,,2461.9999999999986
2016.07.18,679.9999999999917,7.0000000000014495,-292.0000000000016,-109.99999999999899,234.99999999999633,244.9999999999841,-216.99999999999875,-248.99999999999923,351.0000000000013,1006.9999999999766,924.0000000000136,311.9999999999976,31.000000000003247,319.0000000000026,-296.99999999999704,-85.99999999999852,113.99999999999189,-261.0000000000001,,2712.999999999966
2016.07.18,866.9999999999956,11.00000000000545,-334.0000000000032,-178.99999999999582,169.99999999999238,251.99999999998556,-256.0000000000002,-293.99999999999426,462.0000000000068,1259.999999999991,1017.0000000000013,361.99999999999477,-45.99999999999049,397.00000000000557,-400.0000000000057,12.000000000000455,147.99999999999258,-231.99999999999886,,3216.9999999999827
2016.07.18,780.9999999999873,18.0000000000069,-281.0000000000059,-93.99999999999409,283.99999999999534,234.00000000000088,-227.00000000000387,-209.9999999999991,409.0000000000038,1099.9999999999943,1093.0000000000107,313.0000000000024,90.00000000001229,284.9999999999966,-271.0000000000008,-146.0000000000008,125.99999999999278,-293.99999999999426,,3210.000000000004
2016.07.18,408.00000000000836,-72.99999999998974,-257.000000000005,-13.999999999991797,364.9999999999931,165.9999999999995,-183.9999999999975,-142.99999999999312,236.99999999999832,675.9999999999877,785.0000000000134,191.0000000000025,128.000000000017,180.00000000000682,-171.00000000000648,-246.9999999999999,129.9999999999968,-300.0000000000003,,1877.0000000000398
2016.07.18,452.99999999999227,-62.99999999999084,-284.000000000006,-7.9999999999968985,352.9999999999922,226.99999999999943,-162.00000000000614,-190.99999999999673,263.0000000000021,754.9999999999955,862.0000000000072,233.0000000000041,112.000000000001,216.00000000000819,-182.00000000000216,-215.0000000000034,101.99999999999099,-301.9999999999912,,2168.9999999999986
2016.07.18,452.00000000000796,-5.000000000010552,-260.9999999999957,-37.99999999999359,346.9999999999973,197.99999999998707,-219.99999999999886,-180.0000000000024,217.0000000000005,721.99999999998,785.9999999999978,266.00000000000534,99.00000000000463,246.9999999999999,-195.99999999999795,-225.00000000000853,78.00000000000028,-346.9999999999973,,1939.9999999999764
2016.07.18,540.0000000000072,28.000000000005798,-323.99999999999807,-12.999999999996348,353.99999999999875,237.99999999998266,-278.0000000000058,-139.00000000000023,250.00000000000577,900.999999999982,961.0000000000118,373.9999999999952,231.0000000000034,246.9999999999999,-219.99999999999886,-185.00000000000227,108.99999999999244,-298.9999999999937,,2774.99999999999
2016.07.18,727.9999999999953,72.99999999998974,-391.9999999999959,-56.99999999999594,297.00000000000284,221.99999999998886,-403.99999999999636,-143.9999999999997,331.0000000000035,1186.9999999999834,1110.9999999999952,493.9999999999998,202.00000000001327,349.00000000000375,-317.0000000000073,-79.9999999999983,104.99999999999955,-281.99999999999335,,3422.9999999999886
2016.07.18,644.0000000000001,4.000000000004,-296.0000000000065,-14.999999999998348,307.99999999999716,257.99999999998045,-206.99999999999363,-141.00000000000225,333.0000000000055,974.9999999999943,1095.0000000000016,316.0000000000025,239.00000000001143,200.00000000000284,-200.00000000000284,-162.9999999999967,137.9999999999937,-230.99999999999233,,3257.0000000000005
2016.07.18,573.0000000000013,12.999999999996348,-210.99999999999852,51.000000000001044,319.99999999999807,246.99999999999721,-138.9999999999958,-86.99999999999264,281.00000000000904,787.9999999999825,1151.0000000000132,230.00000000000398,339.0000000000004,85.99999999999852,-66.0000000000025,-231.00000000000875,117.99999999999588,-172.99999999998983,,3290.00000000001
2016.07.18,519.0000000000028,38.0000000000047,-132.000000000005,90.0000000000012,395.99999999999636,213.99999999998087,-117.00000000000443,21.999999999999797,228.00000000000597,621.9999999999857,1178.0000000000123,170.0000000000017,503.000000000009,-48.00000000000182,36.99999999999193,-367.00000000000443,150.99999999999002,-190.99999999999673,,3312.9999999999695
2016.07.18,625.9999999999932,144.99999999999514,-158.00000000000125,28.000000000005798,312.9999999999966,275.9999999999874,-176.00000000000193,147.00000000000824,212.00000000000108,769.9999999999818,1173.0000000000018,310.0000000000023,820.0000000000207,-131.00000000000023,-45.000000000001705,-264.00000000001,349.99999999999477,24.000000000001798,,4419.999999999975
2016.07.18,466.9999999999952,109.00000000000354,-346.00000000000364,52.000000000007596,336.00000000000296,329.99999999998585,-286.00000000000136,108.00000000000809,140.0000000000068,847.9999999999848,1019.0000000000143,475.9999999999991,823.0000000000182,-13.999999999995794,-165.99999999999682,-153.0000000000058,358.9999999999982,34.000000000000696,,4136.000000000023
2016.07.18,991.0000000000085,167.9999999999904,-515.0000000000006,62.000000000006494,326.9999999999995,436.9999999999985,-409.9999999999966,90.0000000000012,423.0000000000067,1631.0000000000002,1729.0000000000027,730.000000000004,931.9999999999995,100.99999999999909,-284.000000000006,-25.99999999999625,363.99999999999767,58.000000000002494,,6808.000000000016
2016.07.18,1143.0000000000052,296.9999999999917,-786.0000000000014,-48.99999999999905,258.0000000000027,342.9999999999822,-903.9999999999964,147.00000000000824,419.00000000000273,2144.999999999982,1672.0000000000068,1164.0000000000014,907.0000000000133,412.00000000000614,-608.0000000000041,236.99999999999477,378.00000000000057,28.000000000005798,,7203.000000000003
2016.07.18,909.0000000000042,255.00000000000523,-671.999999999997,-66.99999999999484,204.99999999999963,329.00000000000153,-760.9999999999957,121.99999999999989,308.00000000000824,1750.0,1324.000000000014,993.9999999999998,847.00000000002,332.00000000000784,-539.0000000000015,213.99999999999864,402.9999999999978,90.0000000000012,,6043.00000000007
2016.07.18,791.9999999999927,232.00000000000998,-772.0000000000056,-31.999999999998696,273.9999999999965,282.9999999999888,-887.0000000000005,148.0000000000037,252.0000000000078,1762.0000000000005,1249.0000000000111,1078.9999999999936,836.9999999999989,397.00000000000557,-578.000000000003,212.0000000000033,369.99999999999255,20.0000000000089,,5638.000000000007
2016.07.18,706.999999999991,211.00000000000563,-807.0000000000022,-7.9999999999968985,312.00000000000114,300.99999999999574,-884.0000000000003,51.000000000001044,216.0000000000051,1713.9999999999986,1197.0000000000036,1099.9999999999943,673.0000000000125,502.00000000000955,-578.000000000003,197.00000000000273,239.99999999999577,-123.99999999999079,,5020.000000000023
2016.07.18,821.000000000005,263.99999999999756,-736.0000000000042,-57.99999999999139,256.99999999999613,230.9999999999812,-930.9999999999974,65.00000000000395,245.0000000000063,1735.99999999999,1226.000000000016,1072.9999999999932,602.0000000000136,525.0000000000057,-579.0000000000077,209.00000000000318,212.99999999999653,-136.99999999999824,,5026.000000000009
2016.07.18,777.9999999999898,249.00000000001032,-730.000000000004,-65.99999999999939,273.9999999999965,252.99999999999213,-888.0000000000052,58.000000000002494,231.0000000000034,1688.999999999993,1156.0000000000014,1052.9999999999973,629.0000000000128,496.9999999999999,-582.9999999999984,182.99999999999272,251.99999999999667,-126.99999999999933,,4907.999999999982
2016.07.18,792.9999999999993,249.99999999999466,-727.9999999999944,-74.99999999999174,264.999999999993,295.99999999998516,-846.0000000000036,-29.999999999996696,239.0000000000003,1701.9999999999982,1150.0000000000066,1051.0000000000018,513.0000000000078,558.9999999999975,-593.0000000000035,195.99999999999795,187.9999999999993,-190.99999999999673,,4738.999999999995
2016.07.18,729.0000000000018,187.99999999998818,-780.0000000000011,-37.99999999999359,263.99999999999756,287.9999999999994,-844.9999999999989,-108.99999999999244,246.00000000000176,1702.9999999999745,1156.0000000000014,1042.9999999999923,348.9999999999993,647.0000000000056,-590.0000000000034,229.99999999998977,78.99999999999574,-241.99999999999778,,4317.999999999959
2016.07.18,767.0000000000066,234.00000000000088,-858.0000000000041,-135.99999999999167,208.99999999999253,289.9999999999903,-971.0000000000036,-156.99999999999602,233.00000000000543,1849.9999999999943,981.0000000000097,1179.9999999999927,259.0000000000092,795.0000000000017,-756.0000000000002,343.0000000000035,107.99999999999699,-269.9999999999925,,4101.0000000000155
2016.07.18,641.0000000000027,211.99999999998997,-825.0000000000028,-137.9999999999937,186.99999999999272,310.9999999999946,-891.0000000000053,-163.99999999999747,167.00000000000603,1673.9999999999782,822.9999999999959,1118.9999999999998,274.00000000001864,743.0000000000092,-728.9999999999992,337.0000000000033,129.9999999999968,-224.9999999999974,,3645.9999999999927
2016.07.18,716.9999999999899,248.00000000000378,-805.9999999999974,-86.99999999999264,147.99999999999258,336.9999999999873,-882.000000000005,-146.00000000000168,192.99999999999872,1725.999999999999,1022.9999999999961,1140.0000000000005,348.9999999999993,715.0000000000034,-664.0000000000015,369.99999999999034,89.99999999999008,-147.99999999999258,,4322.999999999961
2016.07.18,680.9999999999983,251.00000000000122,-808.9999999999975,-22.999999999995246,204.99999999999963,323.99999999999096,-888.0000000000052,-100.99999999999554,172.00000000000549,1691.9999999999789,1105.0000000000005,1144.999999999996,404.0000000000044,683.9999999999975,-594.9999999999989,308.9999999999975,41.9999999999976,-216.99999999998943,,4380.999999999985
