date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,EURJPY,EURCAD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.07.18,-34.000000000000696,-53.999999999998494,-143.00000000000068,-130.99999999999224,-71.99999999999429,-89.00000000000574,-164.00000000000148,-103.99999999999298,-4.999999999999449,-678.0000000000257,-70.00000000000739,-121.99999999999989,-189.99999999999773,-48.00000000000182,-72.0000000000054,-39.00000000000014,,-2015.0000000000243
2016.07.18,48.000000000003595,-32.999999999994145,-138.9999999999958,-88.99999999999464,-41.000000000002146,-7.0000000000014495,-233.99999999999466,-125.99999999999278,-31.999999999998696,-14.000000000010004,1.9999999999953388,-18.999999999991246,-129.99999999999545,-37.00000000000614,-12.000000000000899,-36.999999999998145,,-899.9999999999774
2016.07.18,182.99999999999983,-5.000000000010552,-670.0000000000017,-111.99999999998988,9.00000000000345,97.9999999999981,-641.9999999999959,-225.99999999999287,78.00000000000028,229.99999999998977,63.00000000000239,34.000000000000696,-540.0000000000063,39.00000000000148,24.999999999997247,92.00000000000318,,-1344.000000000001
2016.07.18,374.0000000000077,19.999999999997797,-501.99999999999534,-121.99999999999989,-597.0000000000031,200.99999999998454,-472.999999999999,-256.0000000000007,130.0000000000079,506.0000000000002,198.99999999999807,20.000000000020002,-456.00000000000307,-519.0000000000055,-118.00000000000699,-705.0000000000001,,-2297.9999999999973
2016.07.18,472.00000000000574,43.999999999999595,-373.9999999999952,-115.99999999999389,-639.0000000000007,243.99999999999977,-313.0000000000024,-241.00000000000233,182.99999999999983,634.9999999999909,183.9999999999975,87.00000000001484,-305.9999999999974,-561.9999999999976,-27.00000000001035,-751.9999999999972,,-1480.9999999999889
2016.07.18,28.999999999990145,15.00000000000945,-248.99999999999523,-93.99999999999409,-674.9999999999923,255.99999999998957,-213.99999999999864,-164.99999999999292,-64.99999999999284,-41.00000000002524,9.000000000000341,238.0000000000049,-236.99999999999477,-746.0000000000093,82.99999999999974,-719.9999999999984,,-2576.0
2016.07.18,401.00000000000693,17.000000000000348,-210.00000000000796,-37.99999999999359,-665.9999999999999,273.9999999999965,-135.00000000000512,-163.99999999999747,138.00000000000477,342.9999999999893,57.00000000000216,253.00000000001432,-88.00000000000807,-725.0000000000085,-26.000000000003798,-683.9999999999957,,-1253.0000000000057
2016.07.18,442.9999999999934,46.999999999997044,-213.99999999999864,-58.99999999999794,-654.9999999999944,263.99999999999756,-137.00000000000045,-152.99999999999204,175.99999999999838,512.0000000000005,156.99999999999648,279.00000000000705,-150.99999999999625,-647.9999999999961,17.000000000000348,-657.9999999999919,,-779.9999999999771
2016.07.18,475.99999999998755,41.000000000002146,-460.9999999999985,-17.000000000000348,-631.9999999999992,251.00000000000122,-444.0000000000026,-129.00000000000134,202.0000000000022,553.9999999999736,135.99999999999568,317.0000000000117,-295.0000000000017,-635.0000000000051,33.9999999999896,-598.999999999994,,-1201.000000000039
2016.07.18,659.999999999994,157.00000000000713,-445.0000000000074,-18.999999999991246,-568.0000000000018,304.9999999999997,-475.9999999999991,-161.00000000000003,207.00000000000162,900.999999999982,423.9999999999924,315.0000000000208,-299.99999999999716,-388.00000000000523,2.999999999997449,-565.9999999999999,,48.999999999993406
2016.07.18,563.0000000000024,124.99999999999733,-405.00000000000114,-57.99999999999139,-522.0000000000002,299.99999999998914,-364.9999999999949,-190.99999999999673,177.00000000000495,808.9999999999975,394.00000000000546,238.0000000000049,-305.0000000000068,-400.99999999999625,48.99999999999905,-590.999999999997,,-182.9999999999838
2016.07.18,388.9999999999949,107.99999999999699,-332.9999999999984,-79.99999999999119,-610.9999999999949,289.9999999999903,-304.9999999999926,-203.99999999999307,90.0000000000012,523.9999999999725,277.000000000001,238.0000000000049,-278.99999999999636,-567.9999999999978,17.999999999995797,-659.999999999994,,-1106.000000000001
2016.07.18,401.99999999999125,120.99999999999334,-271.0000000000008,-68.99999999999685,-610.9999999999949,306.9999999999906,-242.999999999995,-185.99999999999727,84.0000000000063,552.9999999999973,298.9999999999924,256.00000000001177,-221.00000000000364,-555.0000000000068,37.99999999999359,-661.9999999999959,,-758.0000000000146
2016.07.18,360.0000000000048,130.0000000000079,-254.99999999999545,-58.99999999999794,-492.999999999999,307.99999999999716,-224.99999999999432,-192.99999999999872,46.00000000000159,513.9999999999816,328.00000000000296,250.00000000001688,-204.00000000000773,-432.00000000000216,62.99999999999084,-546.9999999999975,,-408.99999999998903
2016.07.18,255.99999999998957,117.99999999999588,-210.00000000000796,-100.00000000000009,-452.99999999999227,306.9999999999906,-185.99999999999284,-193.99999999999417,1.0000000000065512,307.9999999999927,225.9999999999991,243.99999999999977,-195.99999999999795,-442.99999999999784,32.999999999994145,-490.999999999997,,-780.0000000000118
2016.07.18,307.99999999999716,116.99999999998934,-168.99999999999693,-83.9999999999952,-446.9999999999974,304.9999999999997,-156.99999999999648,-183.99999999999528,33.000000000005244,396.99999999999136,248.00000000000466,243.99999999999977,-165.99999999999682,-424.0000000000066,47.9999999999925,-490.999999999997,,-422.000000000002
2016.07.18,391.000000000008,127.99999999999478,-159.00000000000603,-96.99999999999153,-417.0000000000007,273.9999999999965,-146.0000000000008,-202.9999999999976,75.9999999999983,335.9999999999843,140.00000000000057,215.00000000000963,-159.9999999999966,-463.0000000000081,47.9999999999925,-475.99999999999864,,-513.0000000000153
2016.07.18,411.0000000000058,130.0000000000079,-129.99999999999545,-100.00000000000009,-425.99999999999307,278.00000000000045,-140.00000000000057,-207.99999999999707,89.00000000000574,426.9999999999925,198.99999999999807,192.00000000001438,-155.00000000000114,-430.0000000000068,37.99999999999359,-499.9999999999893,,-324.99999999996527
2016.07.18,286.00000000000847,55.99999999998939,-293.00000000000637,-125.99999999999278,-419.9999999999982,268.0000000000016,-250.0,-236.99999999999832,56.0000000000005,533.9999999999918,269.00000000000546,110.00000000001009,-251.00000000000477,-317.99999999999784,22.999999999995246,-472.9999999999901,,-765.9999999999859
2016.07.18,256.99999999999613,11.999999999989797,-375.0,-28.999999999990145,-478.0000000000006,254.999999999983,-341.99999999999875,-236.99999999999832,46.00000000000159,549.999999999983,310.99999999999284,113.00000000000753,-250.0,-368.0000000000092,-39.00000000000014,-508.9999999999928,,-1083.0000000000362
2016.07.18,317.9999999999961,-18.0000000000069,-513.0000000000052,-144.99999999999514,-341.99999999999784,236.99999999999832,-471.00000000000364,-331.999999999999,104.99999999999955,573.9999999999839,266.9999999999959,-7.999999999985796,-495.9999999999951,-222.99999999999898,43.999999999999595,-363.99999999999767,,-1367.0000000000118
2016.07.18,568.9999999999973,-38.0000000000047,-519.999999999996,-161.00000000000003,-310.9999999999946,234.00000000000088,-412.00000000000614,-317.0000000000006,272.00000000000557,679.9999999999784,85.99999999999852,-41.99999999998649,-477.99999999999443,-186.9999999999976,75.9999999999983,-364.9999999999931,,-913.9999999999948
2016.07.18,575.9999999999987,-12.999999999996348,-293.99999999999693,-148.99999999999915,-276.9999999999939,187.99999999998818,-307.9999999999927,-290.00000000000136,260.00000000000466,805.9999999999832,164.99999999999204,-48.99999999998794,-316.0000000000025,-162.9999999999967,49.99999999999449,-317.9999999999961,,-132.0000000000024
2016.07.18,661.0000000000005,-9.999999999998899,-367.00000000000443,-178.99999999999582,-278.00000000000045,229.99999999999687,-317.99999999999784,-309.99999999999915,317.0000000000006,940.9999999999741,277.000000000001,-76.99999999999375,-412.00000000000614,-112.99999999999955,92.99999999999864,-326.9999999999995,,127.99999999997618
2016.07.18,665.9999999999889,-15.00000000000945,-367.999999999995,-178.00000000000037,-285.9999999999974,217.99999999998488,-334.0000000000032,-295.99999999999625,309.99999999999915,1001.9999999999811,268.0000000000007,-51.99999999998539,-415.9999999999968,-147.00000000000557,101.99999999999099,-300.0000000000003,,173.99999999995606
2016.07.18,323.0000000000066,-124.99999999999733,-296.99999999999704,-108.99999999999244,-392.9999999999989,152.99999999998093,-236.0000000000042,-268.99999999999704,191.00000000000784,528.9999999999964,117.00000000000443,20.000000000020002,-296.0000000000065,-305.9999999999974,90.99999999999665,-339.99999999999585,,-946.9999999999739
2016.07.18,377.9999999999894,-121.99999999999989,-347.0000000000084,-79.99999999999119,-391.9999999999924,163.9999999999864,-242.00000000000443,-261.99999999999557,224.000000000002,641.9999999999959,155.00000000000114,-18.999999999991246,-286.00000000000136,-270.00000000001023,78.00000000000028,-367.99999999999056,,-747.0000000000102
2016.07.18,337.99999999999386,-76.99999999999375,-347.0000000000084,-53.999999999998494,-375.9999999999986,185.99999999999727,-269.00000000000546,-215.99999999999397,185.00000000000182,647.9999999999961,191.0000000000025,38.0000000000047,-240.99999999999966,-231.99999999999932,49.99999999999449,-385.99999999999744,,-562.0000000000043
2016.07.18,358.9999999999982,-24.000000000001798,-338.99999999999864,-56.99999999999594,-383.0,185.99999999999727,-334.99999999999375,-185.00000000000182,106.00000000000608,656.9999999999823,265.00000000000057,101.00000000001774,-236.0000000000042,-254.0000000000049,70.99999999999883,-363.99999999999767,,-431.99999999999784
2016.07.18,509.99999999998823,-4.000000000004,-403.99999999999636,-58.99999999999794,-375.9999999999986,196.99999999998053,-412.9999999999967,-185.00000000000182,246.00000000000176,881.0000000000002,343.9999999999941,112.000000000001,-328.00000000000296,-201.99999999999818,56.0000000000005,-352.9999999999922,,21.999999999977717
2016.07.18,608.0000000000085,-28.999999999990145,-442.99999999999784,-68.99999999999685,-329.999999999997,200.99999999998454,-445.99999999999795,-188.9999999999947,309.0000000000037,870.9999999999809,257.000000000005,146.00000000000168,-355.000000000004,-191.0000000000025,79.99999999999119,-311.99999999999005,,108.00000000000455
2016.07.18,541.9999999999981,-8.999999999992347,-350.0000000000085,-15.999999999993797,-390.0000000000015,219.99999999999798,-284.000000000006,-146.00000000000168,252.0000000000078,738.9999999999759,221.00000000000364,235.00000000000742,-201.99999999999818,-256.0000000000002,44.99999999999504,-276.9999999999939,,323.9999999999896
2016.07.18,451.0000000000014,-22.0000000000109,-228.9999999999992,40.00000000000669,-408.9999999999927,185.99999999999727,-213.99999999999864,-96.99999999999153,194.0000000000053,472.99999999998477,45.99999999999227,293.0000000000099,-78.00000000000296,-368.0000000000092,15.999999999993797,-265.99999999999955,,15.999999999986642
