names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,15,['EURUSD'],80.0,0.3536274836274835,B
EURUSD,10,"['EURCAD', 'EURCHF']",80.0,0.4521190476190477,B
USDJPY,20,"['CHFJPY', 'AUDNZD', 'AUDJPY', 'CADJPY']",100.0,-1.0,S
AUDUSD,20,"['USDJPY', 'EURJPY', 'AUDCAD']",80.0,-0.9333333333333335,S
NZDUSD,50,"['EURUSD', 'NZDUSD']",80.0,0.4387523015340355,B
EURCHF,10,['CADCHF'],80.0,0.35267460317460325,B
CHFJPY,20,"['CADJPY', 'EURGBP', 'AUDJPY', 'GBPAUD']",100.0,-1.0,S
CADCHF,15,"['USDCAD', 'CADJPY', 'CHFJPY']",100.0,-0.5368888888888891,S
EURGBP,10,['EURUSD'],80.0,-0.39743650793650803,S
GBPJPY,10,['USDCHF'],80.0,0.28664285714285703,B
EURJPY,30,['USDCHF'],100.0,0.2480092985341335,B
EURCAD,15,"['EURCAD', 'CADCHF', 'CHFJPY']",100.0,0.97,B
AUDJPY,30,"['GBPUSD', 'EURUSD']",80.0,-0.19011471861471863,S
NZDJPY,30,"['EURUSD', 'USDCHF', 'GBPUSD']",80.0,0.16161111111111112,B
AUDCAD,10,"['EURCHF', 'EURCAD']",80.0,1.0,B
NZDCAD,10,"['USDCAD', 'EURCHF']",80.0,1.0,B
