date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.02.15,-56.99999999999594,53.999999999998494,-4.000000000004,-97.00000000000264,-51.000000000001044,-138.9999999999958,-48.000000000003595,-109.99999999999899,-156.99999999999602,2.000000000002,-193.9999999999884,-184.00000000000637,18.0000000000069,63.99999999999739,-24.999999999991473,-93.00000000000352,-154.99999999998693,-48.99999999999905,-124.99999999999733,5.999999999994898,,-1343.9999999999714
2021.02.15,-100.0000000000112,29.999999999996696,20.999999999993246,-65.99999999999939,-117.00000000001154,-150.00000000000568,-65.99999999999939,-104.99999999999955,-173.9999999999964,-16.0000000000049,-191.0000000000025,-137.9999999999937,26.999999999999247,133.00000000000534,-28.999999999996362,-39.00000000000148,-108.99999999999466,-20.0000000000089,-80.00000000000229,-26.999999999999247,,-1216.0000000000327
2021.02.15,-222.99999999999542,42.999999999993044,-25.00000000000835,-168.00000000000148,-292.00000000000335,-290.00000000000625,-156.00000000000057,-168.00000000000148,-283.99999999999534,-65.99999999999939,-495.00000000000455,-343.99999999998875,43.00000000001525,80.99999999999774,-131.00000000000023,-165.99999999999682,-286.9999999999919,-81.00000000000884,-221.99999999999997,17.999999999984695,,-3213.000000000011
2021.02.15,-229.00000000001253,69.9999999999923,-16.0000000000049,-148.99999999999915,-320.00000000000915,-272.00000000000557,-156.00000000000057,-177.00000000000495,-285.9999999999974,-85.00000000000173,-502.00000000000955,-363.9999999999866,38.0000000000047,68.00000000000139,-119.99999999999034,-162.00000000000614,-273.9999999999867,-86.0000000000083,-219.00000000000253,1.999999999990898,,-3239.0000000000377
2021.02.15,-285.00000000000193,42.0000000000087,-75.00000000000284,-207.00000000000162,-388.9999999999949,-283.00000000000125,-187.9999999999993,-238.0000000000049,-346.9999999999973,-103.00000000000864,-600.9999999999991,-408.9999999999927,30.0000000000189,-24.000000000001798,-160.99999999998715,-245.9999999999951,-353.9999999999992,-143.9999999999997,-270.0000000000036,9.999999999998899,,-4241.999999999964
2021.02.15,-282.0000000000045,58.000000000002494,-14.999999999998348,-187.9999999999993,-374.0000000000077,-271.0000000000008,-170.00000000000347,-177.00000000000495,-319.99999999999807,-108.00000000000809,-563.999999999993,-431.0000000000036,36.0000000000138,80.00000000001339,-129.99999999999545,-162.9999999999967,-312.9999999999882,-82.99999999999974,-259.9999999999936,60.99999999999994,,-3613.999999999966
2021.02.15,-317.9999999999961,32.999999999994145,-34.000000000000696,-209.9999999999991,-384.00000000000654,-260.0000000000051,-173.00000000000094,-182.00000000000438,-328.9999999999904,-124.00000000000189,-561.000000000007,-438.9999999999894,15.00000000000945,56.000000000011596,-125.99999999999056,-162.00000000000614,-315.9999999999883,-82.99999999999974,-264.999999999993,59.99999999999339,,-3801.9999999999704
2021.02.15,-429.99999999999704,-42.0000000000087,-65.99999999999939,-229.00000000000142,-434.000000000001,-290.00000000000625,-184.00000000000637,-182.00000000000438,-318.99999999999153,-158.99999999999804,-658.0000000000155,-483.99999999999557,-11.999999999989797,46.999999999997044,-158.99999999999181,-180.99999999999739,-322.9999999999933,-69.00000000000794,-236.99999999999832,48.99999999998794,,-4362.000000000019
2021.02.15,-497.0000000000141,-63.99999999999739,-84.0000000000063,-246.00000000000176,-453.99999999999886,-304.9999999999926,-169.00000000000804,-172.00000000000549,-311.99999999999005,-182.00000000000438,-695.999999999998,-548.9999999999995,-5.999999999994898,49.99999999999449,-153.99999999999636,-180.99999999999739,-323.99999999999807,-73.00000000000084,-241.99999999999778,43.999999999999595,,-4616.000000000008
2021.02.15,-516.0000000000053,-92.00000000000318,-126.0000000000039,-309.99999999999915,-451.0000000000014,-338.99999999999864,-175.00000000000293,-196.00000000000728,-356.9999999999962,-179.00000000000693,-733.0000000000041,-529.999999999986,-0.9999999999843467,4.000000000004,-181.99999999998795,-231.99999999999932,-398.9999999999867,-104.00000000000409,-303.9999999999932,86.99999999999264,,-5134.999999999973
2021.02.15,-527.9999999999951,-129.00000000000134,-172.00000000000549,-339.0000000000004,-424.00000000000216,-373.9999999999952,-176.0000000000095,-223.00000000000654,-367.99999999999056,-170.00000000000347,-754.9999999999955,-490.999999999997,-18.999999999991246,-65.99999999998829,-211.9999999999891,-287.9999999999967,-434.99999999998806,-136.00000000000279,-312.9999999999966,63.99999999999739,,-5553.999999999956
2021.02.15,-517.0000000000119,-147.99999999999258,-226.00000000000398,-380.00000000000256,-446.0000000000131,-397.99999999999613,-194.0000000000053,-285.00000000000193,-419.9999999999982,-162.0000000000066,-806.999999999988,-446.9999999999974,-48.99999999998794,-175.99999999999838,-259.9999999999909,-378.0000000000001,-511.99999999998624,-187.00000000000384,-347.9999999999928,55.99999999998939,,-6283.999999999988
