date,USDCHF,EURUSD,USDCAD,NZDUSD,GBPCHF,CADCHF,GBPAUD,EURJPY,EURNZD,AUDCAD,NZDCAD,empty,sum
2016.02.08,-19.00000000000235,-46.999999999997044,-76.0000000000094,-13.00000000000745,-431.0000000000036,-48.99999999999905,-384.9999999999909,-228.00000000000864,-281.99999999998226,-39.00000000000014,-68.99999999999685,,-1637.9999999999977
2016.02.08,58.000000000002494,-46.0000000000127,-113.00000000000753,-7.0000000000014495,-317.9999999999961,7.9999999999968985,-281.99999999998226,-243.99999999999977,-282.9999999999888,-26.999999999999247,-95.99999999999609,,-1349.9999999999848
2016.02.08,73.99999999999629,-68.00000000000139,-292.00000000000335,25.999999999992696,-497.0000000000141,26.999999999999247,-288.99999999998374,-246.00000000000932,-227.99999999998377,34.000000000000696,-4.999999999999449,,-1464.0000000000064
2016.02.08,141.99999999999767,-29.00000000001235,-246.00000000001288,115.99999999999389,-553.0000000000035,159.9999999999935,-123.00000000000644,-194.00000000001683,21.00000000000435,99.00000000000463,65.99999999999939,,-541.0000000000585
2016.02.08,175.00000000000293,-26.999999999999247,-131.99999999999878,115.99999999999389,-591.0000000000082,139.99999999999568,-197.00000000000273,-213.99999999999864,-0.9999999999843467,114.00000000000298,63.99999999999739,,-552.999999999999
2016.02.08,168.00000000000148,-15.00000000000945,-130.0000000000079,192.99999999999872,-608.0000000000085,97.9999999999981,-41.000000000002146,-269.00000000000546,269.00000000000813,168.00000000000148,178.99999999999582,,11.999999999970186
2016.02.08,163.99999999999747,-80.00000000001339,-147.00000000000824,190.00000000000128,-629.0000000000128,136.99999999999824,154.0000000000319,-391.00000000001955,132.00000000002098,289.0000000000059,187.00000000000384,,6.000000000005599
2016.02.08,197.99999999999818,-69.9999999999923,-114.99999999999844,232.99999999999432,-649.0000000000107,141.99999999999767,79.99999999999119,-519.0000000000055,261.0000000000001,279.00000000000705,239.0000000000003,,78.99999999998201
2016.02.08,175.99999999999838,-29.999999999996696,-92.00000000000318,202.9999999999976,-629.9999999999973,109.00000000000354,-163.00000000000205,-478.00000000000864,303.0000000000088,221.00000000000452,258.9999999999981,,-121.99999999999687
2016.02.08,190.99999999999673,28.999999999990145,-51.000000000001044,156.99999999999602,-656.0000000000122,107.99999999999699,-381.0000000000091,-450.00000000001705,261.0000000000001,80.99999999999774,214.99999999999852,,-496.0000000000632
2016.02.08,224.000000000002,48.99999999998794,-80.00000000001339,202.9999999999976,-696.0000000000077,158.0000000000026,-217.0000000000005,-447.00000000000273,347.0000000000084,136.00000000000279,239.99999999999577,,-83.00000000002726
2016.02.08,205.99999999999508,21.999999999988695,-65.00000000000395,190.00000000000128,-661.0000000000005,121.99999999999989,-326.99999999996624,-381.0000000000002,323.0000000000066,101.00000000000664,229.00000000000142,,-240.99999999997124
2016.02.08,217.0000000000005,52.000000000007596,-66.99999999999484,183.99999999999528,-673.9999999999968,149.99999999999457,-276.9999999999939,-391.9999999999959,355.0000000000164,114.00000000000298,212.99999999999653,,-124.99999999996754
2016.02.08,246.99999999999721,92.99999999998754,-222.99999999999542,187.9999999999993,-756.0000000000011,200.99999999999562,-179.99999999998016,-480.0000000000182,406.00000000001745,126.0000000000039,178.99999999999582,,-198.99999999999804
2016.02.08,238.0000000000049,90.99999999999665,-256.00000000001177,200.00000000000017,-775.0000000000146,241.00000000000233,-99.99999999998899,-582.9999999999984,426.00000000001523,119.99999999999788,104.99999999999955,,-292.999999999997
2016.02.08,236.99999999999832,21.999999999988695,-258.0000000000027,178.99999999999582,-785.9999999999978,219.00000000000253,-24.999999999986144,-644.0000000000055,242.00000000000887,143.9999999999997,104.00000000000409,,-565.9999999999942
2016.02.08,238.0000000000049,24.000000000001798,-219.99999999999798,127.99999999999478,-775.0000000000146,229.00000000000142,59.00000000003125,-647.0000000000198,127.00000000001043,194.0000000000053,65.99999999999939,,-576.9999999999831
