date,USDCHF,EURUSD,USDCAD,NZDUSD,GBPCHF,CADCHF,GBPAUD,EURJPY,EURNZD,AUDCAD,NZDCAD,empty,sum
2016.02.08,107.99999999999699,-11.00000000000545,-28.000000000005798,3.999999999992898,-309.0000000000037,34.99999999999615,-269.9999999999925,-207.00000000002206,-223.99999999997976,31.999999999998696,-14.999999999998348,,-885.0000000000227
2016.02.08,68.00000000000139,-38.0000000000047,-69.00000000000794,36.0000000000027,-275.000000000003,37.99999999999359,-225.00000000000853,-179.00000000000205,-173.99999999998528,41.000000000002146,-7.9999999999968985,,-785.0000000000086
2016.02.08,146.99999999999713,-2.999999999997449,-242.99999999999324,209.9999999999991,-480.99999999999807,197.00000000000273,34.000000000000696,-174.0000000000066,295.0000000000008,114.00000000000298,119.00000000000244,,215.00000000001054
2016.02.08,176.99999999999383,-18.0000000000069,-121.99999999999989,115.99999999999389,-521.0000000000159,159.9999999999935,-114.99999999999844,-180.00000000000682,25.00000000000835,121.00000000000443,70.0000000000034,,-287.0000000000306
2016.02.08,197.00000000000273,24.000000000001798,-107.99999999999699,190.99999999999673,-544.9999999999955,163.99999999999747,59.00000000003125,-197.00000000000273,274.00000000001864,202.0000000000022,185.00000000000182,,446.0000000000574
2016.02.08,185.00000000000182,-8.000000000008,-100.0000000000112,237.99999999999378,-560.0000000000049,151.9999999999966,193.00000000002092,-258.0000000000098,340.00000000000693,304.9999999999997,256.0000000000007,,742.9999999999866
2016.02.08,200.99999999999562,-21.00000000000435,-113.00000000000753,239.99999999999577,-595.0000000000122,170.99999999999892,242.99999999999324,-376.0000000000048,321.0000000000157,324.00000000000205,248.99999999999923,,643.9999999999717
2016.02.08,215.99999999999397,-19.999999999997797,-78.00000000000028,248.99999999999923,-622.9999999999958,163.99999999999747,97.00000000001374,-473.0000000000132,345.0000000000175,287.0000000000039,285.9999999999974,,450.00000000001614
2016.02.08,209.9999999999991,31.999999999987594,2.999999999997449,207.00000000000162,-615.9999999999943,117.00000000000044,-141.99999999999767,-451.0000000000218,321.0000000000157,224.9999999999974,280.00000000000244,,185.99999999998803
2016.02.08,260.00000000000466,58.000000000002494,-45.000000000006146,202.9999999999976,-653.0000000000147,178.99999999999582,-131.99999999997658,-418.00000000000637,350.00000000000585,175.99999999999838,243.00000000000432,,221.00000000000537
2016.02.08,231.0000000000034,55.000000000005045,-42.999999999993044,229.99999999999687,-609.0000000000151,159.9999999999935,-144.99999999997294,-367.999999999995,407.0000000000018,167.00000000000603,280.9999999999979,,366.0000000000285
2016.02.08,268.0000000000016,100.99999999999554,-42.999999999993044,195.00000000000074,-653.0000000000147,180.0000000000024,-240.9999999999801,-338.0000000000223,397.0000000000029,121.99999999999989,231.0000000000034,,218.9999999999963
2016.02.08,290.9999999999968,130.99999999999224,-53.00000000001415,190.00000000000128,-672.0000000000059,207.00000000000162,-158.99999999997584,-328.00000000000296,425.0000000000087,140.0000000000068,217.99999999999596,,390.00000000000466
2016.02.08,248.00000000000378,95.00000000000064,-195.9999999999962,256.99999999999613,-696.0000000000077,249.99999999999466,-76.99999999997154,-461.00000000001273,543.0000000000045,136.00000000000279,217.99999999999596,,317.00000000001035
2016.02.08,258.9999999999981,113.00000000000753,-249.00000000001032,200.00000000000017,-714.999999999999,282.99999999999994,39.00000000003345,-576.0000000000218,426.00000000001523,153.00000000000313,104.99999999999955,,38.00000000002609
2016.02.08,241.99999999999778,28.000000000005798,-174.00000000000747,195.00000000000074,-697.9999999999986,229.00000000000142,92.0000000000254,-634.0000000000146,282.0000000000045,241.99999999999778,146.99999999999713,,-48.99999999999014
2016.02.08,275.99999999999847,38.99999999998904,-181.00000000000892,180.99999999999784,-636.0000000000143,263.0000000000021,214.0000000000253,-611.9999999999948,259.0000000000092,218.00000000000708,119.00000000000244,,140.00000000001344
2016.02.08,270.0000000000036,-2.0000000000131024,-236.00000000001398,220.99999999999343,-614.0000000000034,283.99999999999534,218.00000000000708,-756.0000000000002,298.00000000002046,175.00000000000293,143.00000000000423,,0.9999999999962483
2016.02.08,226.99999999999943,-15.999999999993797,-351.99999999999676,278.9999999999959,-693.9999999999947,314.99999999999864,350.9999999999902,-664.0000000000157,430.00000000001927,252.0000000000078,144.99999999999514,,273.00000000000546
2016.02.08,280.9999999999979,42.999999999993044,-320.00000000000915,246.99999999999721,-876.9999999999944,332.99999999999443,330.00000000003024,-516.0000000000196,426.9999999999996,340.00000000000693,121.00000000000443,,409.0000000000006
2016.02.08,87.99999999999919,-161.99999999999548,-565.9999999999999,341.0000000000024,-731.9999999999993,324.9999999999975,601.0000000000293,-540.0000000000205,363.0000000000022,378.00000000000057,87.99999999999919,,184.00000000001518
2016.02.08,144.99999999999514,-130.99999999999224,-356.00000000000074,305.99999999999517,-330.0000000000081,258.0000000000027,1072.0000000000064,-507.000000000005,317.0000000000117,429.0000000000016,180.0000000000024,,1383.000000000009
2016.02.08,104.99999999999955,-384.00000000000654,-316.0000000000052,429.0000000000016,-381.0000000000091,210.99999999999451,906.9999999999911,-600.9999999999991,254.00000000002086,453.0000000000034,378.00000000000057,,1054.9999999999918
2016.02.08,27.999999999994696,-368.9999999999971,21.00000000000435,154.99999999999403,-292.00000000000335,-21.999999999999797,107.99999999999699,-356.00000000002296,-414.9999999999876,322.00000000000006,222.99999999999542,,-597.0000000000255
2016.02.08,29.999999999996696,-320.9999999999935,-76.0000000000094,173.00000000000094,34.99999999998504,31.999999999998696,556.0000000000009,-276.00000000001046,-303.9999999999932,243.00000000000432,182.00000000000438,,273.9999999999845
2016.02.08,95.99999999999609,-201.00000000000674,-42.0000000000087,137.9999999999937,151.9999999999966,61.999999999995396,811.0000000000284,-117.999999999995,-206.99999999997942,246.00000000000176,155.00000000000514,,1092.0000000000273
2016.02.08,475.0000000000032,320.9999999999935,192.99999999999872,107.00000000000153,156.99999999998494,210.99999999999451,1461.0000000000234,528.9999999999964,507.000000000013,353.0000000000033,268.0000000000016,,4582.000000000015
2016.02.08,463.0000000000023,207.00000000000162,8.999999999992347,147.99999999999258,-42.0000000000087,300.99999999999574,1414.0000000000264,405.9999999999775,436.00000000001415,339.0000000000004,204.00000000000418,,3884.9999999999986
2016.02.08,302.0000000000023,222.99999999999542,150.00000000000568,78.99999999999574,187.99999999998818,114.00000000000298,1018.0000000000077,854.9999999999898,281.0000000000201,252.0000000000078,202.0000000000022,,3664.000000000018
2016.02.08,324.00000000000205,253.99999999999866,685.0000000000023,4.999999999999449,483.99999999999557,-148.0000000000037,1004.0000000000049,901.9999999999868,147.00000000000824,401.00000000000693,451.9999999999969,,4509.999999999998
2016.02.08,551.0000000000015,526.9999999999886,459.99999999999375,-177.00000000000495,248.00000000000378,93.99999999999409,1025.0000000000093,984.9999999999852,93.00000000000975,167.00000000000603,46.999999999997044,,4019.9999999999836
2016.02.08,454.9999999999943,374.999999999992,492.0000000000035,-80.99999999999774,187.00000000000384,46.00000000000159,970.0000000000042,858.0000000000041,102.00000000000209,319.99999999999807,202.0000000000022,,3926.0000000000086
2016.02.08,192.99999999999872,248.99999999998812,368.9999999999971,-36.999999999998145,551.9999999999969,-78.99999999999574,1157.0000000000302,936.9999999999834,26.0000000000149,331.0000000000035,182.99999999999983,,3881.0000000000196
2016.02.08,126.0000000000039,99.99999999998899,478.999999999985,-38.0000000000047,648.0000000000041,-189.00000000000583,1079.0000000000077,897.9999999999961,-183.99999999998417,375.0000000000031,255.00000000000523,,3549.0
2016.02.08,-122.99999999999534,41.99999999998649,617.0000000000009,-78.00000000000028,994.9999999999903,-433.0000000000056,1047.0000000000202,1275.999999999982,-389.99999999997925,458.9999999999983,292.9999999999988,,3704.999999999996
2016.02.08,-116.00000000000499,-32.999999999994145,702.0000000000026,-23.00000000000635,1292.0000000000043,-472.00000000000574,1536.0000000000261,1337.9999999999939,-352.9999999999811,548.0000000000041,426.9999999999996,,4846.000000000038
2016.02.08,-385.000000000002,-346.0000000000019,375.9999999999986,97.9999999999981,1251.000000000002,-500.9999999999959,1515.0000000000218,1006.0000000000002,-528.9999999999795,604.0000000000045,373.99999999999653,,3463.0000000000423
2016.02.08,-250.00000000000577,-272.00000000000557,221.99999999998886,200.99999999999562,1022.9999999999961,-326.0000000000041,1691.0000000000202,905.9999999999775,-157.99999999999147,607.0000000000019,417.0000000000007,,4060.9999999999736
2016.02.08,-178.99999999999582,-212.99999999999653,-22.0000000000109,197.00000000000273,892.0000000000039,-148.0000000000037,1810.0000000000005,872.9999999999905,-74.99999999998064,504.9999999999999,255.00000000000523,,3895.0000000000155
2016.02.08,-136.00000000000279,-229.99999999999687,93.99999999999409,185.99999999999727,855.0000000000058,-172.00000000000549,1596.0000000000196,1042.0000000000016,-122.99999999998423,468.9999999999972,314.99999999999864,,3896.0000000000255
2016.02.08,-280.9999999999979,-324.9999999999975,174.99999999999181,186.99999999999272,960.0000000000053,-319.99999999999807,1365.0000000000161,1036.0000000000014,-270.99999999999903,487.0000000000041,368.9999999999971,,3382.000000000016
2016.02.08,-504.9999999999999,-479.99999999999153,236.99999999999832,195.9999999999962,1234.9999999999861,-514.9999999999987,1166.0000000000005,1145.9999999999866,-483.99999999999557,463.0000000000023,424.9999999999976,,2883.999999999982
2016.02.08,-458.9999999999983,-492.0000000000035,517.9999999999962,107.00000000000153,1248.0000000000045,-622.9999999999958,972.0000000000173,990.9999999999854,-728.9999999999797,517.0000000000008,487.99999999999955,,2538.000000000028
2016.02.08,-609.000000000004,-700.999999999996,371.99999999999454,78.99999999999574,1305.0000000000007,-658.9999999999985,879.0000000000298,793.9999999999827,-1113.9999999999927,478.0000000000006,355.0000000000053,,1179.0000000000182
2016.02.08,-519.0000000000028,-605.0000000000111,302.9999999999866,105.99999999999498,1255.9999999999905,-556.9999999999964,1063.9999999999982,734.9999999999852,-893.9999999999948,461.0000000000003,343.9999999999999,,1693.9999999999504
2016.02.08,-446.9999999999974,-483.99999999999557,348.9999999999993,112.000000000001,1175.9999999999993,-528.0000000000063,1126.0000000000048,706.9999999999936,-697.9999999999986,504.00000000000443,383.0,,2200.0000000000045
2016.02.08,-434.000000000001,-540.0000000000072,303.9999999999932,110.99999999999443,1083.9999999999961,-495.9999999999964,993.0000000000216,483.0000000000041,-789.9999999999797,463.0000000000023,349.99999999999477,,1528.000000000022
2016.02.08,-436.00000000000307,-496.99999999999187,262.00000000000665,103.99999999999298,1119.0000000000034,-487.0000000000041,1093.0000000000107,491.9999999999902,-713.9999999999924,426.00000000000415,302.9999999999977,,1665.0000000000143
2016.02.09,-443.0000000000045,-557.0000000000075,248.00000000000378,103.99999999999298,1082.9999999999895,-487.99999999999955,1009.9999999999998,597.9999999999848,-780.9999999999873,412.00000000000125,297.00000000000284,,1482.999999999976
2016.02.09,-426.9999999999996,-573.0000000000013,341.99999999999784,27.999999999994696,1149.0,-516.0000000000053,1048.0000000000266,811.9999999999834,-1016.9999999999791,446.9999999999974,246.99999999999721,,1540.0000000000118
2016.02.09,-443.0000000000045,-570.0000000000039,334.9999999999964,13.999999999991797,1156.999999999986,-517.9999999999962,776.0000000000211,771.9999999999914,-1069.9999999999932,328.0000000000061,221.00000000000452,,1001.9999999999993
2016.02.09,-390.99999999999693,-473.0000000000123,306.9999999999906,8.999999999992347,1041.000000000003,-473.0000000000012,672.0000000000059,724.9999999999943,-924.9999999999981,292.00000000000335,204.99999999999963,,988.9999999999806
2016.02.09,-448.000000000004,-455.0000000000054,390.9999999999858,8.999999999992347,1228.9999999999911,-556.9999999999964,621.0000000000271,824.9999999999886,-915.9999999999835,252.0000000000078,261.0000000000001,,1212.0000000000036
2016.02.09,-526.0000000000042,-591.0000000000082,517.9999999999962,-182.99999999999983,1353.000000000004,-673.0000000000014,-335.9999999999808,924.999999999983,-1603.9999999999832,-120.99999999999334,87.99999999999919,,-1149.9999999999884
