names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['NZDCAD', 'EURCAD', 'CADCHF', 'USDCHF', 'AUDCAD']",100.0,0.66,B
GBPUSD,15,"['EURGBP', 'EURCAD', 'CADCHF']",100.0,0.9526984126984126,B
EURUSD,20,"['EURGBP', 'EURCAD', 'CADCHF', 'USDJPY', 'CADJPY', 'EURAUD', 'AUDCHF']",100.0,0.26,B
USDJPY,30,"['AUDUSD', 'EURUSD', 'EURJPY', 'GBPJPY', 'NZDUSD']",80.0,-0.8166921966921966,S
USDCAD,10,"['EURNZD', 'NZDCHF']",100.0,0.98,B
AUDUSD,50,"['EURGBP', 'NZDCHF', 'EURCHF', 'USDCAD', 'EURAUD', 'AUDJPY']",100.0,0.5366666666666667,B
NZDUSD,10,"['AUDCAD', 'EURJPY', 'GBPJPY', 'AUDUSD', 'EURCAD', 'CADCHF']",100.0,0.42,B
GBPCHF,30,"['NZDCHF', 'GBPCHF', 'EURGBP', 'AUDCHF', 'AUDJPY']",100.0,0.34147619047619043,B
EURCHF,30,"['AUDNZD', 'NZDUSD', 'NZDCAD', 'GBPJPY']",80.0,0.22218037518037512,B
CHFJPY,10,"['USDCHF', 'CHFJPY', 'NZDCAD', 'NZDJPY']",100.0,0.6,B
CADCHF,10,"['CADCHF', 'EURCAD', 'USDJPY', 'AUDCAD', 'CADJPY', 'EURAUD']",100.0,0.68,B
AUDCHF,10,"['USDCHF', 'EURNZD']",100.0,0.46928571428571414,B
NZDCHF,10,"['EURJPY', 'AUDUSD', 'GBPJPY']",80.0,1.0,B
EURGBP,10,"['AUDCHF', 'USDCAD', 'EURCHF']",100.0,-1.0,S
GBPJPY,10,"['USDCHF', 'AUDCHF']",80.0,0.5829841269841272,B
GBPCAD,15,"['EURGBP', 'EURCAD', 'CADCHF']",100.0,0.8687373737373737,B
EURJPY,10,['EURCHF'],100.0,0.42473015873015885,B
EURCAD,10,['AUDCAD'],80.0,-0.9840000000000001,S
NZDJPY,10,"['USDCHF', 'CHFJPY', 'NZDCAD', 'NZDJPY']",100.0,0.6,B
AUDCAD,10,"['AUDCAD', 'USDCAD', 'NZDCHF']",80.0,-0.72,S
NZDCAD,10,"['AUDCAD', 'AUDUSD', 'EURCAD', 'CADCHF', 'NZDCAD', 'GBPUSD', 'GBPCAD', 'EURUSD']",80.0,-0.52,S
AUDNZD,10,"['AUDUSD', 'EURJPY', 'AUDCAD', 'EURCHF']",100.0,0.38,B
