date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.11.25,-46.999999999997044,-37.00000000002035,-1.0000000000065512,-64.99999999999773,-8.999999999992347,-4.999999999999449,-0.999999999995449,-136.00000000000279,-25.00000000000835,-34.99999999999659,-41.000000000002146,-36.999999999998145,-39.999999999995595,-63.99999999999739,-60.000000000002274,-65.00000000000395,-15.000000000000568,-124.99999999999733,-7.999999999995566,-82.00000000000429,-4.999999999999449,-11.999999999989797,,-915.0000000000032
2019.11.25,-30.999999999992145,-48.000000000003595,49.00000000001015,-78.99999999999352,-32.0000000000098,-4.000000000004,7.0000000000014495,-130.0000000000079,65.00000000000395,24.00000000000091,0.999999999995449,-33.000000000005244,-22.999999999995246,-85.99999999999719,-18.000000000000682,-104.99999999999955,109.99999999999943,-92.99999999998754,4.0000000000048885,-36.0000000000027,44.99999999999504,39.999999999995595,,-372.99999999999227
2019.11.25,-7.9999999999968985,-92.00000000000318,49.99999999999449,-114.99999999999488,-1.0000000000065512,-18.0000000000069,-12.000000000000899,-120.99999999999334,100.0000000000112,73.0000000000075,-2.999999999997449,-34.99999999999615,-22.999999999995246,-116.00000000000499,-39.99999999999204,-100.99999999999554,135.99999999999568,-143.99999999998857,4.0000000000048885,-57.00000000000705,19.999999999997797,5.999999999994898,,-496.9999999999732
2019.11.25,-10.999999999994348,-57.00000000001815,49.99999999999449,-125.0,18.999999999991246,3.999999999992898,-23.999999999990695,-93.99999999999409,97.9999999999981,123.00000000000466,-7.9999999999968985,-11.00000000000545,-44.99999999999504,-95.00000000000064,46.999999999997044,-35.999999999991594,162.9999999999967,-149.9999999999835,7.000000000005002,-78.00000000000028,21.999999999999797,93.00000000000975,,-107.99999999998099
2019.11.25,-53.999999999998494,-96.00000000000719,49.00000000001015,-115.99999999999966,-9.999999999998899,27.999999999994696,9.00000000000345,-150.99999999999002,60.99999999999994,128.0000000000001,-14.000000000002899,-12.000000000000899,-19.999999999997797,-116.00000000000499,19.000000000005457,-106.00000000000608,137.00000000000045,-123.99999999999079,43.99999999999693,-96.00000000000719,-31.000000000003247,34.000000000000696,,-436.9999999999963
2019.11.25,-49.99999999999449,-16.000000000016,69.00000000000794,-164.99999999999204,-29.999999999996696,31.999999999998696,39.00000000000014,-99.99999999998899,63.99999999999739,173.00000000000182,-17.000000000000348,-19.00000000000235,-6.999999999990347,-78.99999999999574,96.00000000000364,-48.99999999998794,184.99999999998806,-125.99999999998168,88.99999999999864,-78.00000000000028,-19.999999999997797,34.000000000000696,,25.00000000005228
2019.11.25,-61.999999999995396,-18.0000000000069,63.99999999999739,-174.99999999999716,-21.00000000000435,34.99999999999615,43.999999999999595,-109.00000000000354,58.000000000002494,231.00000000000875,-22.999999999995246,-16.0000000000049,-6.999999999990347,-78.99999999999574,153.99999999999636,-48.000000000003595,248.99999999999523,-133.99999999998968,109.99999999999943,-140.0000000000068,-85.99999999999719,18.0000000000069,,45.000000000011475
2019.11.25,-74.99999999999174,-9.000000000014552,73.99999999999629,-159.9999999999966,-15.00000000000945,74.99999999999174,100.00000000000009,-133.00000000000534,45.000000000006146,225.00000000000853,-26.000000000003798,21.00000000000435,50.0000000000056,-77.00000000000485,157.99999999998704,-11.999999999989797,239.99999999999488,-139.00000000000023,176.00000000000193,-143.00000000000423,-131.00000000000333,-11.00000000000545,,232.99999999996723
2019.11.25,-88.99999999999464,-39.00000000001125,73.99999999999629,-161.99999999999193,-35.999999999991594,78.00000000000028,119.00000000000244,-163.00000000000205,31.000000000003247,239.00000000000432,-33.000000000005244,-2.999999999997449,53.00000000000304,-95.99999999999609,110.99999999999,-43.999999999999595,224.99999999999432,-123.99999999999079,186.9999999999976,-134.0000000000008,-180.0000000000024,-89.99999999999008,,-75.99999999998235
2019.11.25,-117.00000000000044,-51.000000000001044,69.9999999999923,-155.00000000000114,-46.999999999997044,68.99999999999685,155.00000000000514,-211.99999999998997,-4.000000000004,265.00000000000057,-41.000000000002146,-19.00000000000235,67.00000000000594,-107.99999999999699,115.0000000000091,-106.99999999999044,235.99999999999,-106.99999999999044,227.00000000000387,-126.0000000000039,-180.0000000000024,-89.99999999999008,,-159.99999999996857
2019.11.25,-127.99999999999478,-82.00000000000429,36.999999999998145,-161.99999999999193,-24.000000000001798,65.99999999999939,120.00000000000898,-259.9999999999936,-35.999999999991594,283.00000000000125,-70.99999999999883,-31.999999999998696,29.000000000001247,-114.99999999999844,72.00000000000273,-114.99999999999844,201.99999999999818,-124.99999999999733,198.99999999999807,-129.00000000000134,-163.99999999999747,-78.00000000000028,,-512.9999999999609
2019.11.25,-128.99999999999022,-114.99999999999844,32.999999999994145,-140.00000000000057,-15.999999999993797,59.99999999999339,124.00000000000189,-292.00000000000335,-42.0000000000087,274.0000000000009,-65.00000000000395,-46.999999999997044,29.000000000001247,-117.00000000000044,32.99999999998704,-156.00000000000057,187.99999999998818,-70.99999999999883,194.00000000000261,-107.00000000000153,-126.0000000000039,-62.000000000006494,,-550.0000000000385
2019.11.25,-117.99999999999588,-102.00000000000209,42.999999999993044,-143.99999999999125,-11.999999999989797,65.99999999999939,132.0000000000099,-282.0000000000045,-38.99999999998904,269.00000000000546,-65.00000000000395,-31.999999999998696,40.00000000000669,-112.000000000001,42.00000000000159,-140.99999999999113,189.99999999999773,-90.99999999999665,192.99999999999784,-112.000000000001,-136.00000000000279,-56.99999999999594,,-467.999999999952
2019.11.25,-118.99999999999133,-70.0000000000145,42.999999999993044,-123.99999999999523,0.0,45.99999999999049,133.00000000000534,-241.00000000000233,-29.999999999996696,242.00000000000443,-68.99999999999685,-39.999999999995595,42.0000000000087,-97.00000000000264,58.9999999999975,-69.9999999999923,184.99999999998806,-108.99999999998133,189.00000000000716,-119.00000000000244,-148.99999999999915,-93.99999999999409,,-391.99999999996976
2019.11.25,-115.99999999999389,-74.0000000000185,56.000000000011596,-170.99999999999227,-21.00000000000435,49.99999999999449,130.0000000000079,-242.00000000000887,-22.999999999995246,263.00000000000523,-68.99999999999685,-38.0000000000047,47.00000000000814,-109.00000000000354,56.99999999998795,-78.00000000000028,195.99999999999795,-127.99999999999478,197.00000000000273,-124.00000000000189,-151.00000000000114,-83.9999999999952,,-431.99999999999545
2019.11.25,-117.99999999999588,-69.00000000000794,79.00000000000685,-233.99999999999466,-48.000000000003595,63.99999999999739,147.00000000000824,-235.00000000000742,18.0000000000069,278.0000000000058,-50.0000000000056,-16.0000000000049,60.00000000000449,-131.99999999999878,122.0000000000141,-112.99999999998533,271.99999999999136,-146.00000000000168,240.99999999999966,-141.00000000000225,-155.00000000000514,-75.00000000000284,,-250.99999999998116
2019.11.25,-78.99999999999574,-68.00000000000139,95.00000000000064,-263.9999999999958,-46.999999999997044,52.99999999999194,109.99999999999899,-174.99999999999181,83.9999999999952,323.0000000000075,-21.00000000000435,-9.00000000000345,55.000000000005045,-148.0000000000037,216.00000000000819,-119.99999999998678,373.9999999999952,-154.99999999999403,242.999999999995,-99.00000000000463,-126.99999999999933,-89.00000000000574,,152.00000000001393
2019.11.25,-95.99999999999609,-60.000000000015596,89.00000000000574,-259.9999999999909,-53.999999999998494,46.999999999997044,104.00000000000409,-158.99999999999804,56.99999999999594,323.0000000000075,-19.00000000000235,-12.999999999996348,49.00000000001015,-129.9999999999968,241.99999999999022,-96.99999999999153,363.9999999999901,-152.99999999998093,245.00000000000455,-92.00000000000318,-121.00000000000443,-79.99999999999119,,186.0000000000395
2019.11.25,-87.99999999999919,-39.00000000001125,76.0000000000094,-226.99999999998965,-66.00000000001049,49.99999999999449,126.99999999999933,-144.99999999999514,45.99999999999049,290.00000000000625,-2.999999999997449,-16.0000000000049,64.0000000000085,-107.00000000000153,195.99999999999795,-123.00000000000644,312.9999999999882,-98.99999999998244,242.00000000000443,-70.0000000000034,-112.000000000001,-76.99999999999375,,232.0000000000024
2019.11.25,-98.99999999999353,-37.00000000002035,93.00000000000975,-218.9999999999941,-87.99999999999919,65.99999999999939,130.0000000000079,-143.00000000000423,69.9999999999923,280.00000000000114,5.999999999994898,-4.000000000004,69.00000000000794,-112.000000000001,198.0000000000075,-126.0000000000039,322.9999999999933,-144.99999999999514,245.00000000000455,-82.00000000000429,-104.00000000000409,-65.00000000000395,,255.99999999999093
2019.11.25,-105.99999999999498,134.99999999999625,99.00000000000463,-268.99999999999125,-89.00000000000574,26.999999999999247,121.99999999999989,-5.999999999994898,65.00000000000395,327.0000000000124,-0.999999999995449,-44.99999999999504,56.0000000000005,-38.0000000000047,402.9999999999916,78.00000000000028,359.99999999999943,-136.99999999998712,243.99999999999977,-58.99999999999794,-121.99999999999989,-107.99999999999699,,936.0000000000439
2019.11.25,-88.99999999999464,140.99999999999113,78.00000000000028,-259.00000000000034,-97.9999999999981,-4.000000000004,82.99999999999974,18.999999999991246,28.999999999990145,313.0000000000024,17.999999999995797,-46.999999999997044,36.0000000000027,-2.000000000002,449.0000000000123,104.99999999999955,317.99999999999784,-91.99999999998099,221.00000000000364,-12.000000000000899,-80.99999999999774,-97.9999999999981,,1028.0000000000127
2019.11.25,-88.99999999999464,235.99999999999176,1.0000000000065512,-239.99999999999488,-97.9999999999981,-4.000000000004,94.00000000000519,119.00000000000244,-25.00000000000835,290.00000000000625,4.000000000004,-68.00000000000139,39.00000000000014,82.99999999999974,521.9999999999914,215.99999999999397,245.9999999999951,-55.99999999998939,215.99999999999397,-18.0000000000069,-72.0000000000054,-99.99999999998899,,1295.9999999999982
2019.11.25,-57.99999999999139,228.99999999999034,-48.99999999998794,-234.99999999999943,-38.0000000000047,-24.000000000001798,36.0000000000027,147.99999999999258,-22.999999999995246,265.00000000000057,4.000000000004,-63.00000000000195,6.0000000000060005,138.00000000000477,522.9999999999961,273.9999999999965,197.9999999999933,8.000000000008,150.99999999999625,-4.999999999999449,-70.99999999999883,-106.99999999999044,,1307.0000000000198
2019.11.25,-58.99999999999794,256.99999999999613,-35.00000000000725,-228.9999999999992,-18.999999999991246,-30.000000000007798,46.00000000000159,171.99999999999437,-43.999999999999595,270.00000000001023,-44.99999999999504,-82.00000000000429,-6.999999999990347,165.9999999999995,537.0000000000061,323.0000000000066,203.99999999999352,-49.99999999999449,159.9999999999966,-26.999999999999247,-55.000000000005045,-69.9999999999923,,1383.000000000021
2019.11.25,-48.99999999999905,227.99999999998377,-34.000000000000696,-229.99999999998977,36.999999999998145,-28.000000000005798,55.000000000005045,171.99999999999437,-35.999999999991594,249.00000000000944,-26.000000000003798,-68.00000000000139,7.0000000000014495,163.99999999999747,514.00000000001,392.00000000001455,205.99999999998886,-62.99999999999084,168.99999999999693,-51.99999999999649,-82.99999999999974,-89.00000000000574,,1435.0000000000152
2019.11.25,-35.999999999991594,249.99999999999466,-45.000000000006146,-227.99999999999443,15.00000000000945,-50.0000000000056,7.0000000000014495,194.0000000000053,-32.0000000000098,272.00000000000557,-31.999999999998696,-83.9999999999952,-24.999999999997247,168.99999999999693,538.9999999999873,368.9999999999971,193.9999999999884,-35.999999999991594,120.00000000000455,-46.999999999997044,-63.00000000000195,-65.00000000000395,,1385.9999999999975
2019.11.25,-34.000000000000696,193.99999999998306,-21.00000000000435,-257.99999999999557,17.000000000000348,-28.000000000005798,4.000000000004,177.00000000000495,-4.000000000004,257.000000000005,-17.999999999995797,-68.00000000000139,-32.999999999994145,119.99999999999788,501.0000000000048,307.99999999999716,226.99999999998965,-66.99999999999484,114.99999999999488,-68.99999999999685,-19.999999999997797,1.0000000000065512,,1300.999999999997
2019.11.25,14.000000000002899,140.99999999999113,-45.99999999999049,-274.9999999999915,18.0000000000069,-25.00000000000835,4.000000000004,185.99999999999727,45.000000000006146,211.00000000001273,27.999999999994696,0.0,23.00000000000635,102.00000000000209,456.99999999999363,268.0000000000016,219.99999999999886,-64.99999999998174,138.00000000000523,-82.00000000000429,-57.00000000000705,7.0000000000014495,,1312.0000000000414
2019.11.25,-8.999999999992347,139.00000000000023,-41.000000000002146,-257.99999999999557,70.99999999999883,-59.000000000009045,-43.999999999999595,171.99999999999437,9.999999999998899,212.0000000000033,-34.99999999999615,-68.99999999999685,-59.99999999999339,100.00000000000009,460.00000000000796,285.00000000000193,237.99999999999955,-133.99999999998968,78.99999999999352,-48.000000000003595,-2.999999999997449,32.0000000000098,,1038.0000000000325
2019.11.25,-3.999999999992898,170.99999999998784,-96.00000000000719,-301.9999999999925,113.00000000000753,-157.00000000000713,-130.99999999999224,171.99999999999437,-22.999999999995246,252.00000000000955,-60.99999999999994,-136.99999999999824,-117.99999999999588,146.99999999999713,490.0000000000091,418.0000000000073,174.99999999999716,-133.99999999998968,24.00000000000091,-40.00000000000669,-7.0000000000014495,7.0000000000014495,,759.0000000000333
