date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2021.04.19,0.0,-52.99999999999194,-21.000000000000796,-59.99999999999339,-19.00000000000235,-94.00000000001629,0.0,-201.00000000000762,0.0,-93.00000000000975,-78.99999999997931,-336.9999999999873,0.0,-130.99999999999224,-173.00000000000094,-8.000000000009777,0.0,-20.000000000010232,-38.99999999998904,,-1327.9999999999911
2021.04.19,18.0000000000069,-55.000000000005045,9.000000000000341,-62.000000000006494,24.000000000001798,-152.0000000000188,43.999999999999595,-151.00000000001046,151.9999999999966,-138.00000000000477,-69.99999999999318,-383.99999999998437,75.9999999999934,-160.99999999998892,-268.0000000000016,15.999999999991132,16.999999999995907,57.00000000000216,-87.99999999999919,,-1116.000000000025
2021.04.19,41.000000000002146,-55.000000000005045,27.000000000001023,-127.00000000001043,36.999999999998145,24.999999999986144,58.000000000002494,-112.00000000000898,192.00000000000327,-114.00000000000298,-12.000000000000455,-458.9999999999872,75.00000000001705,-180.0000000000024,-272.00000000000557,43.99999999999693,22.00000000000557,63.00000000000239,-59.99999999999339,,-807.0000000000014
2021.04.19,163.99999999999747,-8.000000000008,19.99999999999602,-124.99999999999733,67.00000000000594,173.99999999998528,156.99999999998494,-4.0000000000048885,311.00000000000574,-86.0000000000083,26.00000000001046,-503.99999999999335,52.99999999999727,-181.9999999999933,-279.00000000000705,39.99999999999204,28.000000000005798,101.99999999998965,-68.99999999998573,,-115.00000000002728
2021.04.19,141.99999999999767,-19.999999999997797,-58.9999999999975,-143.00000000000423,34.000000000000696,108.99999999998133,142.99999999998204,1.9999999999953388,295.99999999999625,-117.00000000000044,-146.99999999999136,-533.99999999999,-37.99999999998249,-194.0000000000053,-337.0000000000095,-27.000000000001023,-75.00000000000284,33.999999999991815,-65.00000000000395,,-996.0000000000413
2021.04.19,140.0000000000068,-15.00000000000945,-34.000000000006025,-153.00000000000313,4.999999999999449,61.99999999998429,129.00000000000134,36.000000000001364,289.0000000000059,-153.00000000000313,-165.99999999999682,-551.9999999999969,-27.999999999991587,-190.99999999998562,-438.00000000000506,-19.000000000005457,-115.99999999999966,6.000000000000227,-72.99999999998974,,-1270.9999999999932
2021.04.19,143.9999999999997,17.000000000000348,-63.99999999999295,-156.00000000000057,-7.9999999999968985,66.99999999999484,112.000000000001,10.99999999999568,292.00000000000335,-143.00000000000423,-236.99999999999477,-590.0000000000016,-92.99999999998931,-184.99999999999073,-438.9999999999894,-58.000000000006935,-159.9999999999966,-43.00000000000637,-129.00000000000134,,-1661.9999999999766
2021.04.19,102.99999999999754,-34.000000000000696,-99.99999999999432,-141.99999999999767,2.000000000002,59.99999999999339,83.9999999999952,-18.000000000000682,297.00000000000284,-132.0000000000099,-258.99999999998613,-568.9999999999973,-158.99999999999181,-146.99999999998602,-392.9999999999989,-46.00000000000648,-121.99999999999989,-14.000000000010004,-136.99999999998712,,-1725.9999999999761
2021.04.19,158.0000000000026,78.00000000000028,-37.00000000000614,-226.99999999999943,6.0000000000060005,39.999999999995595,56.99999999999594,52.99999999999727,297.00000000000284,-117.00000000000044,-250.0,-612.9999999999969,-234.99999999998522,-78.99999999998464,-331.999999999999,-79.00000000000773,-188.99999999999295,-9.000000000000341,-149.9999999999835,,-1627.9999999999557
2021.04.19,224.000000000002,198.99999999999363,-129.99999999999545,-256.00000000001177,-34.99999999999615,96.99999999999153,-14.000000000002899,149.0000000000009,292.00000000000335,-48.000000000003595,-322.00000000000273,-624.9999999999867,-427.99999999999727,-43.999999999999595,-303.9999999999932,-135.00000000000512,-224.00000000000375,-63.00000000000239,-144.99999999999514,,-1812.0000000000039
2021.04.19,190.99999999999673,185.99999999999727,-179.00000000000205,-194.0000000000053,58.99999999999794,170.99999999998784,8.999999999992347,221.9999999999942,346.0000000000019,17.999999999995797,-334.0000000000032,-441.0000000000025,-436.9999999999834,79.00000000000685,-48.000000000003595,-123.00000000000466,-141.00000000000534,6.999999999990791,-112.99999999998533,,-722.0000000000337
2021.04.19,175.99999999999838,181.00000000000892,-128.0000000000001,-134.00000000001188,85.00000000000173,185.99999999999727,12.999999999996348,167.99999999999216,346.0000000000019,17.000000000000348,-284.9999999999966,-390.9999999999858,-355.99999999999454,83.9999999999952,26.999999999999247,-88.99999999999864,-87.0000000000033,12.999999999991019,-58.99999999998684,,-232.99999999999514
2021.04.19,185.00000000000182,154.99999999999403,-108.99999999999466,-93.00000000000975,109.00000000000354,213.99999999998087,20.999999999982144,176.00000000000193,353.99999999999875,40.99999999999105,-170.99999999999227,-441.99999999998687,-310.0000000000023,69.00000000000794,45.99999999999049,-46.999999999997044,-28.000000000005798,51.00000000000193,-60.99999999999994,,159.99999999996595
2021.04.19,189.00000000000583,151.9999999999966,-105.00000000000398,-100.99999999999554,60.99999999999994,239.99999999999577,45.99999999999049,164.00000000000148,358.9999999999982,42.999999999993044,-131.00000000000023,-471.9999999999835,-269.00000000000546,59.000000000009045,-18.999999999991246,-45.000000000001705,-51.00000000000193,16.999999999995907,-31.999999999987594,,105.00000000001508
2021.04.19,162.0000000000066,127.99999999999478,-93.00000000000352,-76.0000000000094,104.99999999999955,239.99999999999577,41.000000000002146,125.0,353.0000000000033,39.999999999995595,-103.999999999985,-417.99999999998505,-246.99999999998568,72.0000000000054,41.000000000002146,-21.000000000000796,-1.0000000000047748,54.000000000002046,-15.999999999993797,,385.0000000000393
2021.04.19,165.00000000000404,124.99999999999733,-78.00000000000296,-59.99999999999339,148.0000000000037,314.99999999999864,34.000000000000696,102.99999999999443,358.9999999999982,93.99999999999409,32.00000000001069,-553.9999999999878,-235.99999999999,79.00000000000685,96.99999999999153,6.999999999990791,48.00000000000182,126.99999999999534,-38.0000000000047,,767.000000000009
