date,CHFJPY,EURGBP,GBPJPY,EURJPY,CADJPY,AUDNZD,empty,sum
2016.07.11,-1969.9999999999989,0.0,-2786.0000000000014,-2257.000000000005,-1127.0000000000095,-661.0000000000005,,-8801.000000000015
2016.07.11,-1948.9999999999982,57.99999999999139,-2706.9999999999936,-2265.0000000000005,-1010.0000000000051,-588.9999999999951,,-8462.0
2016.07.11,-1983.9999999999945,-177.00000000000495,-2991.99999999999,-2188.0000000000023,-1271.000000000001,-684.9999999999801,,-9296.999999999973
2016.07.11,-1959.9999999999936,-198.00000000000927,-3036.0000000000014,-2198.999999999998,-1153.000000000006,-656.9999999999965,,-9203.000000000004
2016.07.11,-2033.0000000000014,-165.00000000000404,-3024.000000000001,-2233.000000000004,-1120.0000000000045,-760.9999999999894,,-9336.000000000004
2016.07.11,-2092.999999999989,-121.99999999999989,-3088.9999999999986,-2344.000000000008,-1205.0000000000125,-730.9999999999927,,-9584.0
2016.07.11,-2182.0000000000023,8.999999999992347,-2986.9999999999945,-2430.9999999999973,-1177.0000000000068,-742.9999999999826,,-9510.99999999999
2016.07.11,-2250.9999999999905,36.999999999998145,-3067.0000000000073,-2537.0000000000064,-1247.0,-817.000000000001,,-9882.00000000001
2016.07.11,-2266.999999999996,-43.00000000000415,-3193.000000000012,-2536.0000000000014,-1272.0000000000055,-788.9999999999952,,-10100.000000000013
2016.07.11,-2278.9999999999964,-104.99999999999955,-3306.000000000012,-2555.000000000007,-1265.0000000000005,-822.9999999999959,,-10333.000000000011
2016.07.11,-2176.9999999999927,-199.00000000000472,-3356.999999999999,-2477.0000000000036,-1173.0000000000018,-802.9999999999982,,-10186.0
2016.07.11,-2182.0000000000023,-204.99999999999963,-3378.999999999991,-2480.000000000004,-1255.0000000000095,-830.9999999999818,,-10331.999999999987
2016.07.11,-2314.9999999999977,-156.00000000000057,-3443.999999999988,-2599.0000000000036,-1312.0000000000118,-812.999999999997,,-10638.999999999996
2016.07.11,-2199.9999999999886,-86.0000000000083,-3236.9999999999945,-2530.000000000001,-1260.000000000005,-722.9999999999848,,-10035.999999999982
2016.07.11,-2177.9999999999973,-164.00000000000858,-3329.0000000000077,-2505.0000000000095,-1277.000000000001,-757.999999999992,,-10211.000000000018
2016.07.12,-2210.9999999999986,-135.00000000000733,-3293.0000000000064,-2546.9999999999973,-1274.000000000001,-752.9999999999815,,-10212.999999999993
2016.07.12,-2180.9999999999973,-109.00000000000354,-3235.99999999999,-2518.000000000001,-1280.0000000000011,-796.999999999981,,-10120.999999999975
2016.07.12,-2122.0,-82.00000000000429,-3108.000000000004,-2414.0000000000014,-1214.0000000000127,-790.9999999999861,,-9731.000000000007
2016.07.12,-2101.9999999999895,-109.00000000000354,-3132.000000000005,-2408.0000000000014,-1208.0000000000127,-683.9999999999957,,-9643.00000000001
2016.07.12,-2006.0000000000002,-14.000000000002899,-2866.0000000000136,-2299.0000000000064,-1083.0000000000127,-718.9999999999808,,-8987.000000000016
2016.07.12,-1920.0000000000018,-73.00000000000084,-2825.9999999999936,-2191.0000000000027,-1033.0000000000014,-652.9999999999925,,-8695.999999999993
2016.07.12,-1812.9999999999882,-104.99999999999955,-2949.0000000000123,-2256.0,-1066.0000000000025,-653.999999999999,,-8843.000000000002
2016.07.12,-2079.999999999998,-242.00000000000887,-3570.999999999998,-2606.0000000000086,-1270.0000000000102,-708.9999999999818,,-10478.000000000007
2016.07.12,-2344.999999999999,-308.00000000000824,-4040.999999999997,-2917.000000000002,-1499.0000000000095,-932.9999999999839,,-12042.999999999998
2016.07.12,-2326.999999999998,-484.00000000000665,-4264.999999999986,-2868.000000000009,-1455.0000000000125,-909.9999999999886,,-12309.000000000002
2016.07.12,-2475.999999999999,-487.0000000000041,-4522.999999999996,-3076.999999999998,-1599.0000000000036,-849.9999999999952,,-13011.999999999996
2016.07.12,-2406.9999999999964,-483.0000000000001,-4425.999999999987,-3003.0,-1547.0000000000114,-949.9999999999842,,-12815.999999999978
2016.07.12,-2497.9999999999905,-438.00000000000506,-4444.999999999993,-3079.999999999998,-1557.0000000000023,-915.9999999999835,,-12933.99999999997
2016.07.12,-2509.999999999991,-426.00000000000415,-4445.999999999998,-3103.0000000000086,-1604.0000000000134,-891.9999999999817,,-12980.999999999996
2016.07.12,-2362.9999999999995,-397.0000000000029,-4223.000000000013,-2936.0000000000073,-1465.0000000000034,-827.9999999999843,,-12212.00000000001
2016.07.12,-2408.0000000000014,-485.0000000000021,-4413.000000000011,-2987.9999999999995,-1512.0000000000005,-809.9999999999997,,-12616.000000000015
2016.07.12,-2440.999999999988,-504.00000000000443,-4485.000000000014,-3026.0000000000105,-1547.0000000000114,-856.9999999999967,,-12860.000000000024
2016.07.12,-2513.999999999996,-456.00000000000085,-4497.000000000015,-3091.000000000008,-1583.0000000000127,-861.0000000000007,,-13002.000000000031
2016.07.12,-2751.9999999999955,-478.0000000000006,-4858.000000000004,-3368.000000000009,-1826.0000000000077,-809.9999999999997,,-14092.000000000016
2016.07.12,-2835.9999999999986,-511.0000000000059,-5010.999999999995,-3456.000000000003,-1965.0000000000034,-773.9999999999858,,-14552.999999999993
2016.07.12,-3248.9999999999955,-592.0000000000036,-5723.999999999989,-3954.999999999998,-2219.000000000008,-919.9999999999875,,-16658.999999999985
2016.07.12,-2646.000000000001,-548.9999999999995,-4889.999999999986,-3298.000000000002,-1723.0000000000132,-824.9999999999868,,-13930.999999999989
2016.07.12,-2890.999999999991,-643.0000000000047,-5342.000000000013,-3564.0000000000073,-2000.0,-881.9999999999828,,-15321.999999999998
2016.07.12,-3024.9999999999914,-738.0000000000053,-5698.000000000007,-3728.999999999999,-2151.0000000000105,-922.0000000000006,,-16263.000000000015
2016.07.12,-3143.000000000001,-767.0000000000066,-5889.00000000001,-3838.000000000008,-2268.000000000001,-890.9999999999974,,-16796.000000000022
2016.07.12,-3454.999999999998,-1005.0000000000003,-6688.999999999993,-4192.999999999998,-2512.0000000000005,-948.9999999999999,,-18802.99999999999
2016.07.12,-3344.999999999999,-785.0000000000024,-6187.000000000012,-4073.999999999998,-2452.0000000000123,-950.9999999999908,,-17794.000000000015
2016.07.12,-3253.999999999991,-956.0000000000013,-6308.999999999997,-3957.999999999998,-2573.0000000000073,-946.9999999999867,,-17996.999999999978
2016.07.12,-3064.9999999999977,-868.000000000002,-6022.999999999996,-3829.999999999998,-2446.0000000000123,-890.9999999999974,,-17123.000000000004
2016.07.12,-3272.9999999999964,-923.0000000000072,-6433.999999999997,-4103.000000000009,-2631.0,-822.9999999999959,,-18187.000000000004
2016.07.12,-3323.999999999998,-886.000000000009,-6432.999999999993,-4155.000000000001,-2674.0000000000064,-927.9999999999955,,-18400.000000000004
2016.07.12,-3649.000000000001,-885.0000000000025,-6895.00000000001,-4538.000000000011,-3035.000000000011,-933.9999999999905,,-19936.000000000025
2016.07.12,-3661.999999999992,-853.9999999999992,-6882.0000000000055,-4573.999999999998,-3055.000000000007,-1044.9999999999848,,-20071.999999999985
2016.07.12,-3948.999999999998,-983.0000000000006,-7405.000000000001,-4832.999999999998,-3184.000000000012,-1130.9999999999932,,-21485.000000000004
2016.07.12,-3720.9999999999895,-1004.0000000000049,-7194.999999999993,-4626.000000000005,-2961.0000000000127,-1083.9999999999961,,-20591.000000000004
2016.07.12,-3521.000000000001,-1257.0000000000082,-7598.000000000013,-4617.000000000005,-3121.000000000009,-1109.9999999999889,,-21224.000000000025
2016.07.12,-3683.9999999999973,-1552.0000000000089,-8187.999999999988,-4707.999999999998,-3222.000000000008,-924.9999999999981,,-22278.999999999996
2016.07.12,-3711.999999999989,-1553.0000000000043,-8308.999999999998,-4808.999999999997,-3349.0000000000036,-922.999999999985,,-22654.999999999978
2016.07.12,-3923.000000000002,-1758.9999999999995,-9014.999999999985,-5109.999999999999,-3689.0000000000073,-1009.9999999999998,,-24505.999999999993
2016.07.12,-4075.9999999999936,-1710.0000000000005,-9063.999999999993,-5221.000000000004,-3674.0000000000064,-962.9999999999806,,-24707.99999999998
2016.07.12,-3900.9999999999964,-1753.0000000000045,-8861.999999999995,-4993.000000000009,-3579.0000000000077,-889.9999999999908,,-23978.000000000004
2016.07.12,-3835.9999999999986,-1780.9999999999993,-8906.000000000005,-4983.000000000004,-3556.000000000012,-881.9999999999828,,-23944.0
2016.07.12,-3827.9999999999886,-1784.0000000000077,-8897.999999999996,-4975.000000000008,-3551.000000000002,-923.9999999999915,,-23959.999999999993
2016.07.12,-3674.9999999999973,-1815.0,-8789.999999999993,-4838.000000000008,-3393.000000000001,-933.9999999999905,,-23444.999999999985
2016.07.12,-3692.9999999999977,-1788.0000000000007,-8757.000000000005,-4853.999999999999,-3407.000000000011,-949.9999999999842,,-23449.0
2016.07.12,-3667.000000000002,-1751.0000000000025,-8699.999999999989,-4862.000000000009,-3395.00000000001,-932.9999999999839,,-23307.999999999996
2016.07.12,-3469.999999999999,-1771.0000000000005,-8544.999999999987,-4703.000000000003,-3319.0000000000027,-916.99999999999,,-22724.99999999998
2016.07.12,-3441.999999999993,-1733.0000000000068,-8366.99999999999,-4616.0,-3163.000000000011,-811.9999999999905,,-22132.999999999993
2016.07.13,-3533.0000000000014,-1713.0000000000089,-8437.000000000011,-4752.000000000009,-3234.9999999999995,-839.9999999999964,,-22510.000000000025
2016.07.13,-3539.999999999992,-1736.9999999999995,-8548.000000000002,-4749.000000000009,-3254.000000000005,-886.9999999999934,,-22714.999999999996
2016.07.13,-3539.0000000000014,-1728.0000000000073,-8503.99999999999,-4741.0,-3233.000000000004,-859.9999999999941,,-22604.999999999996
2016.07.13,-3497.0,-1760.000000000006,-8497.000000000015,-4683.999999999997,-3175.0000000000114,-920.9999999999941,,-22534.000000000022
2016.07.13,-3586.999999999989,-1887.0000000000052,-8861.999999999995,-4808.999999999997,-3240.000000000009,-777.9999999999898,,-23162.99999999998
2016.07.13,-3486.9999999999945,-1885.0000000000034,-8695.999999999998,-4677.999999999997,-3097.000000000008,-720.9999999999939,,-22563.999999999993
2016.07.13,-3207.999999999998,-1713.0000000000089,-8014.999999999986,-4347.000000000008,-2807.0000000000023,-891.9999999999817,,-20981.999999999985
2016.07.13,-3455.999999999989,-2002.0000000000039,-8849.999999999995,-4639.00000000001,-3075.0000000000027,-994.9999999999903,,-23016.99999999999
2016.07.13,-3329.999999999998,-2063.0000000000036,-8794.999999999987,-4508.00000000001,-2911.0000000000014,-1078.0000000000011,,-22685.0
2016.07.13,-3176.9999999999927,-2014.0000000000048,-8418.000000000007,-4264.00000000001,-2739.0000000000045,-1069.9999999999932,,-21682.00000000001
2016.07.13,-2930.9999999999973,-1857.0000000000086,-7760.999999999995,-3933.9999999999973,-2473.000000000013,-1010.9999999999841,,-19966.999999999996
2016.07.13,-3019.999999999996,-1960.0000000000061,-8164.999999999992,-4133.00000000001,-2609.000000000009,-1000.9999999999852,,-20888.0
2016.07.13,-3146.000000000001,-2034.0000000000025,-8484.00000000001,-4289.000000000002,-2772.0000000000055,-1124.9999999999982,,-21850.000000000022
2016.07.13,-3286.0000000000014,-2092.000000000005,-8746.00000000001,-4426.000000000002,-2876.0000000000045,-1097.999999999999,,-22524.00000000002
2016.07.13,-3149.9999999999914,-2035.000000000009,-8461.000000000013,-4273.00000000001,-2723.000000000013,-1175.9999999999993,,-21818.000000000036
2016.07.13,-3033.0000000000014,-2061.000000000002,-8378.000000000015,-4164.000000000002,-2647.0000000000055,-1207.9999999999868,,-21491.000000000015
2016.07.13,-3134.0000000000005,-2135.000000000009,-8647.999999999996,-4291.000000000011,-2782.000000000011,-1227.0000000000002,,-22217.000000000025
2016.07.13,-3182.9999999999927,-2117.0000000000023,-8626.000000000005,-4292.000000000002,-2765.0000000000005,-1284.9999999999807,,-22267.99999999998
2016.07.13,-3083.999999999989,-1962.0000000000082,-8161.000000000002,-4121.000000000009,-2646.000000000001,-1081.999999999983,,-21055.99999999999
2016.07.13,-3167.000000000002,-1970.000000000005,-8218.999999999995,-4154.000000000011,-2713.000000000008,-1142.999999999983,,-21366.000000000004
2016.07.13,-3192.9999999999977,-1958.9999999999995,-8227.000000000004,-4174.999999999997,-2784.000000000006,-1184.9999999999916,,-21522.999999999996
2016.07.13,-2959.9999999999936,-1815.0,-7758.999999999986,-3978.0000000000086,-2658.0000000000014,-1000.9999999999852,,-20170.999999999975
2016.07.13,-3108.9999999999945,-1706.0000000000075,-7610.000000000014,-4007.000000000005,-2656.000000000006,-991.9999999999928,,-20080.00000000002
2016.07.13,-3317.9999999999977,-1828.0000000000075,-8080.000000000013,-4231.999999999999,-2792.000000000002,-905.0000000000002,,-21155.000000000022
2016.07.13,-3572.999999999993,-1856.000000000002,-8417.000000000002,-4474.000000000004,-3003.0,-935.9999999999812,,-22258.99999999998
2016.07.13,-3792.000000000002,-1919.9999999999995,-8829.000000000007,-4731.999999999999,-3147.0000000000055,-974.9999999999925,,-23395.000000000007
2016.07.13,-3885.9999999999955,-1852.000000000009,-8784.999999999996,-4795.000000000002,-3197.0000000000027,-991.9999999999928,,-23506.999999999996
2016.07.13,-4069.999999999993,-1865.0000000000055,-9114.000000000004,-5051.000000000002,-3381.0,-1012.9999999999973,,-24494.0
2016.07.13,-3807.0000000000023,-1800.0000000000016,-8621.00000000001,-4722.999999999999,-3108.000000000004,-974.9999999999925,,-23034.000000000007
2016.07.13,-3860.99999999999,-1838.0000000000064,-8697.000000000004,-4730.000000000004,-3163.000000000011,-909.9999999999886,,-23199.000000000004
2016.07.13,-3762.0000000000005,-1801.0000000000082,-8527.99999999999,-4647.0000000000055,-3028.000000000006,-835.9999999999923,,-22602.000000000007
2016.07.13,-3840.999999999994,-1614.9999999999998,-8340.000000000004,-4743.000000000009,-3012.0000000000005,-835.9999999999923,,-22387.0
2016.07.13,-3804.000000000002,-1626.0000000000052,-8447.000000000004,-4820.999999999998,-3015.0000000000005,-817.9999999999854,,-22530.999999999993
2016.07.13,-3500.9999999999905,-1475.9999999999995,-7758.999999999986,-4448.999999999998,-2688.0000000000023,-790.9999999999861,,-20663.999999999964
2016.07.13,-3798.000000000002,-1494.0000000000064,-8258.999999999985,-4847.999999999999,-3536.0000000000014,-917.9999999999966,,-22852.99999999999
2016.07.13,-3609.9999999999995,-1219.9999999999989,-7582.999999999998,-4656.0000000000055,-3245.0000000000045,-1002.9999999999983,,-21317.000000000004
2016.07.13,-3582.999999999998,-1044.0000000000005,-7134.999999999991,-4523.00000000001,-3043.0000000000064,-928.9999999999799,,-20256.999999999985
2016.07.13,-3482.99999999999,-913.0000000000083,-6937.000000000012,-4537.000000000006,-3228.0000000000086,-859.9999999999941,,-19958.00000000002
2016.07.13,-3601.9999999999895,-856.0000000000013,-6858.000000000004,-4543.000000000006,-3280.000000000001,-817.9999999999854,,-19956.999999999985
2016.07.13,-3721.999999999994,-1025.0000000000093,-7319.999999999993,-4701.000000000007,-3342.0000000000127,-919.9999999999875,,-21030.000000000004
2016.07.13,-3725.999999999999,-886.000000000009,-7097.000000000008,-4707.000000000008,-3351.000000000013,-983.0000000000006,,-20750.00000000004
2016.07.13,-3739.999999999995,-828.0000000000065,-7040.999999999996,-4737.000000000009,-3407.000000000011,-984.9999999999915,,-20738.00000000001
2016.07.13,-3815.999999999988,-825.0000000000091,-7137.0,-4822.000000000003,-3440.000000000012,-1049.9999999999955,,-21090.000000000007
2016.07.13,-3747.0,-821.000000000005,-7037.000000000006,-4748.000000000005,-3412.0000000000064,-1085.999999999987,,-20851.000000000007
2016.07.13,-3682.0000000000023,-768.000000000002,-6881.0,-4682.000000000002,-3355.000000000004,-1004.9999999999892,,-20373.0
2016.07.13,-3690.999999999988,-787.0000000000043,-6937.999999999988,-4703.000000000003,-3329.0000000000077,-1009.9999999999998,,-20457.999999999993
2016.07.13,-3632.9999999999955,-853.0000000000038,-7012.0,-4680.999999999997,-3345.000000000013,-1021.9999999999895,,-20546.0
2016.07.13,-3646.000000000001,-892.9999999999993,-7125.0,-4727.000000000004,-3438.0000000000023,-986.9999999999824,,-20815.99999999999
2016.07.14,-3653.9999999999964,-838.0000000000055,-7020.00000000001,-4722.000000000008,-3369.0,-983.0000000000006,,-20586.00000000002
2016.07.14,-3578.9999999999936,-726.9999999999999,-6800.000000000011,-4651.000000000011,-3303.0000000000114,-967.9999999999911,,-20028.00000000002
2016.07.14,-3612.9999999999995,-722.0000000000005,-6756.0,-4646.000000000001,-3254.000000000005,-908.999999999982,,-19899.999999999985
2016.07.14,-3372.0,-558.000000000003,-6169.999999999987,-4379.000000000005,-3098.000000000013,-842.9999999999937,,-18420.0
2016.07.14,-3356.999999999999,-614.9999999999989,-6211.999999999989,-4347.999999999999,-3082.0000000000077,-920.9999999999941,,-18534.999999999985
2016.07.14,-3301.9999999999927,-660.000000000005,-6238.0,-4294.000000000011,-3097.000000000008,-1046.999999999998,,-18638.000000000015
2016.07.14,-3429.000000000002,-595.0000000000011,-6324.999999999989,-4466.000000000008,-3231.0000000000086,-922.999999999985,,-18968.999999999993
2016.07.14,-3360.99999999999,-651.0000000000016,-6301.999999999993,-4361.000000000005,-3184.000000000012,-932.9999999999839,,-18791.999999999985
2016.07.14,-3507.9999999999955,-753.0000000000036,-6644.0000000000055,-4525.0000000000055,-3339.0000000000127,-824.9999999999868,,-19594.000000000007
2016.07.14,-3712.9999999999936,-787.9999999999998,-6992.9999999999945,-4762.0,-3551.000000000002,-1167.9999999999914,,-20974.999999999985
2016.07.14,-3818.999999999988,-829.0000000000019,-7199.999999999989,-4881.0,-3622.0,-1170.9999999999886,,-21521.999999999967
2016.07.14,-4028.9999999999964,-970.9999999999997,-7719.999999999999,-5124.000000000009,-3810.0000000000023,-1449.9999999999957,,-23104.000000000007
2016.07.14,-4003.0,-1094.0000000000061,-7879.999999999995,-5084.000000000004,-3761.00000000001,-1796.999999999982,,-23619.0
2016.07.14,-3991.99999999999,-1082.0000000000052,-7820.999999999998,-5054.000000000002,-3728.0000000000086,-1768.9999999999984,,-23446.0
2016.07.14,-4083.999999999989,-1099.0000000000055,-7988.0,-5177.999999999997,-3801.000000000002,-1883.9999999999968,,-24033.99999999999
2016.07.14,-4054.9999999999927,-1058.0000000000034,-7921.999999999997,-5168.000000000006,-3760.000000000005,-2100.9999999999973,,-24064.0
2016.07.14,-4048.000000000002,-1074.0000000000082,-7950.999999999994,-5171.000000000006,-3779.0000000000105,-2054.9999999999845,,-24078.000000000007
2016.07.14,-4591.999999999999,-1156.0000000000014,-8834.000000000004,-5799.000000000006,-4236.000000000005,-2012.9999999999982,,-26630.000000000015
2016.07.14,-5119.99999999999,-1396.0000000000084,-9936.000000000007,-6398.00000000001,-4763.0000000000055,-2012.9999999999982,,-29626.000000000022
2016.07.14,-4902.000000000001,-1169.0000000000089,-9116.000000000015,-6026.000000000011,-4548.000000000002,-2001.9999999999927,,-27763.00000000003
2016.07.14,-4775.999999999996,-1331.0000000000043,-9143.0,-5810.000000000002,-4467.000000000013,-1973.9999999999868,,-27501.0
2016.07.14,-4836.999999999989,-1207.0000000000025,-9014.000000000011,-5880.00000000001,-4375.0,-2066.999999999997,,-27380.00000000001
2016.07.14,-5054.000000000002,-1292.9999999999998,-9420.999999999993,-6105.000000000004,-4508.00000000001,-2135.9999999999823,,-28516.999999999993
2016.07.14,-5332.999999999998,-1213.0000000000084,-9419.999999999987,-6210.999999999998,-4613.0,-2252.999999999994,,-29042.999999999985
2016.07.14,-5335.999999999998,-1288.0000000000002,-9542.000000000002,-6201.999999999998,-4651.000000000011,-2320.9999999999955,,-29340.000000000007
2016.07.14,-5595.999999999989,-1305.0000000000007,-9925.000000000011,-6506.0,-4827.000000000013,-2283.9999999999973,,-30443.00000000001
2016.07.14,-5399.999999999992,-1392.9999999999998,-9689.999999999998,-6192.000000000007,-4685.000000000002,-2339.9999999999864,,-29699.999999999985
2016.07.14,-5113.99999999999,-1427.0000000000005,-9346.000000000004,-5914.000000000002,-4399.000000000001,-2366.999999999986,,-28566.99999999998
2016.07.14,-5555.999999999997,-1882.000000000006,-10924.000000000007,-6534.000000000006,-4596.000000000004,-2393.999999999985,,-31886.000000000007
2016.07.14,-5798.999999999993,-1840.0000000000082,-11179.000000000002,-6804.000000000002,-4645.00000000001,-2444.999999999986,,-32712.000000000004
2016.07.14,-5733.9999999999945,-1905.0000000000011,-11104.000000000013,-6713.999999999998,-4658.000000000001,-2525.9999999999836,,-32640.999999999993
2016.07.14,-5659.999999999996,-1827.000000000001,-10766.999999999996,-6481.999999999999,-4801.000000000002,-2623.999999999982,,-32160.999999999975
2016.07.14,-5339.999999999989,-1771.0000000000005,-10573.000000000007,-6402.000000000001,-4765.000000000001,-2607.999999999988,,-31458.999999999985
2016.07.14,-5295.000000000002,-1652.000000000009,-10271.99999999999,-6316.000000000003,-4594.000000000008,-2557.9999999999936,,-30687.000000000004
2016.07.14,-5214.999999999989,-1754.0,-10263.000000000005,-6159.000000000006,-4469.000000000008,-2606.9999999999814,,-30466.99999999999
2016.07.14,-4864.9999999999945,-1872.000000000007,-10086.999999999989,-5849.000000000004,-4431.000000000012,-2481.0,,-29585.000000000007
2016.07.14,-5161.000000000002,-1954.0000000000002,-10485.999999999989,-6067.999999999998,-4561.000000000007,-2437.9999999999845,,-30667.999999999985
2016.07.14,-5089.999999999989,-1911.000000000007,-10239.000000000004,-5924.999999999997,-4500.0,-2446.999999999999,,-30111.999999999996
2016.07.14,-5064.999999999998,-1882.000000000006,-10235.999999999989,-5953.000000000003,-4625.0,-2465.9999999999905,,-30226.999999999985
2016.07.14,-5019.999999999996,-1802.999999999999,-10021.99999999999,-5895.00000000001,-4706.000000000003,-2428.9999999999923,,-29874.999999999993
2016.07.14,-5126.999999999995,-1646.000000000003,-9991.99999999999,-6079.000000000007,-4620.000000000005,-2442.999999999995,,-29906.999999999996
2016.07.14,-5164.000000000002,-1673.0000000000023,-9983.000000000004,-6040.000000000006,-4662.000000000006,-2395.999999999998,,-29918.000000000022
2016.07.14,-5158.999999999992,-1724.0000000000034,-10103.00000000001,-6075.000000000003,-4753.0,-2350.999999999992,,-30165.0
2016.07.14,-5187.999999999988,-1801.0000000000082,-10314.999999999998,-6136.00000000001,-4750.0,-2325.9999999999836,,-30515.999999999985
2016.07.14,-5191.999999999993,-1865.0000000000055,-10414.999999999993,-6133.00000000001,-4701.000000000007,-2488.9999999999854,,-30794.999999999996
2016.07.14,-5043.999999999997,-1850.0000000000073,-10163.000000000011,-5942.000000000007,-4599.000000000004,-2452.999999999994,,-30051.00000000002
2016.07.14,-5132.999999999995,-1911.000000000007,-10444.999999999993,-6088.000000000008,-4681.000000000012,-2515.999999999985,,-30774.0
2016.07.14,-5021.000000000001,-1891.0000000000093,-10264.000000000011,-5980.000000000004,-4628.0,-2443.9999999999795,,-30228.000000000004
2016.07.15,-5024.999999999992,-1887.0000000000052,-10292.000000000002,-6006.0,-4606.000000000009,-2446.999999999999,,-30263.000000000007
2016.07.15,-4997.0,-1855.0000000000066,-10133.999999999985,-5927.000000000006,-4578.000000000003,-2459.9999999999955,,-29951.0
