date,CHFJPY,EURGBP,GBPJPY,EURJPY,CADJPY,AUDNZD,empty,sum
2016.07.11,-852.9999999999944,-51.000000000001044,-1286.0000000000014,-998.0000000000047,-697.0000000000027,-539.999999999985,,-4424.999999999989
2016.07.11,-1220.9999999999895,-95.00000000000064,-1956.9999999999936,-1441.0000000000025,-996.0000000000093,-566.9999999999842,,-6276.99999999998
2016.07.11,-1271.000000000001,-63.00000000000195,-1854.9999999999898,-1411.0000000000014,-1058.0000000000068,-539.0000000000006,,-6197.000000000003
2016.07.11,-1317.9999999999977,-62.000000000006494,-1707.9999999999984,-1378.0,-1030.0000000000011,-541.9999999999981,,-6038.000000000002
2016.07.11,-1312.9999999999882,26.999999999999247,-1653.9999999999964,-1424.9999999999973,-1041.000000000011,-543.999999999989,,-5949.999999999983
2016.07.11,-1364.999999999995,264.999999999993,-1506.0000000000002,-1567.9999999999977,-992.0000000000044,-576.9999999999831,,-5742.999999999987
2016.07.11,-1368.9999999999998,322.9999999999955,-1344.9999999999989,-1585.000000000008,-978.0000000000086,-669.9999999999928,,-5624.000000000013
2016.07.11,-1337.9999999999939,409.99999999999926,-1258.9999999999861,-1531.000000000006,-1005.0000000000097,-676.9999999999943,,-5399.999999999991
2016.07.11,-1439.9999999999977,320.9999999999935,-1497.9999999999905,-1643.0000000000007,-1043.0000000000064,-651.0000000000016,,-5954.000000000004
2016.07.11,-1670.9999999999923,319.99999999999807,-1665.9999999999968,-1777.000000000001,-1142.00000000001,-661.9999999999848,,-6597.999999999986
2016.07.11,-1789.999999999992,-170.00000000000347,-2657.000000000011,-1965.0000000000034,-1207.0000000000077,-707.9999999999975,,-8497.000000000016
2016.07.11,-1878.9999999999907,-217.0000000000005,-2927.9999999999973,-2118.000000000009,-1299.0000000000066,-801.9999999999916,,-9242.999999999996
2016.07.11,-1858.9999999999945,-290.00000000000136,-3076.999999999998,-2114.0000000000045,-1345.0000000000132,-762.9999999999803,,-9447.999999999993
2016.07.11,-1862.9999999999995,-167.00000000000603,-2896.9999999999914,-2171.9999999999973,-1389.00000000001,-817.9999999999854,,-9305.999999999989
2016.07.11,-2010.9999999999957,-21.999999999999797,-2865.000000000009,-2310.0000000000023,-1534.000000000006,-818.9999999999919,,-9561.000000000005
2016.07.11,-2095.9999999999895,-124.00000000000189,-3169.9999999999873,-2424.0000000000064,-1527.000000000001,-819.9999999999985,,-10160.999999999984
2016.07.11,-2021.000000000001,-79.00000000000685,-2937.000000000012,-2323.999999999998,-1346.0000000000036,-790.9999999999861,,-9498.000000000007
2016.07.11,-2013.999999999996,-4.000000000004,-2819.999999999993,-2295.000000000002,-1132.000000000005,-662.9999999999914,,-8927.99999999999
2016.07.11,-2060.0000000000023,-212.00000000000108,-3093.999999999994,-2386.00000000001,-1291.000000000011,-742.9999999999826,,-9786.0
2016.07.11,-2012.999999999991,-380.00000000000256,-3325.9999999999936,-2257.000000000005,-1293.0000000000064,-688.9999999999841,,-9957.999999999984
2016.07.11,-2068.999999999988,-315.0000000000097,-3250.0,-2269.0000000000055,-1237.000000000009,-768.9999999999975,,-9909.000000000011
2016.07.11,-2101.9999999999895,-194.0000000000053,-3192.0000000000073,-2369.0,-1228.0000000000086,-779.9999999999807,,-9864.99999999999
2016.07.11,-2230.9999999999945,-126.0000000000039,-3168.0000000000064,-2492.0000000000045,-1313.0000000000023,-758.9999999999985,,-10089.000000000011
2016.07.11,-2263.999999999996,0.999999999995449,-3126.0000000000045,-2558.9999999999973,-1268.0000000000007,-818.9999999999919,,-10034.999999999996
2016.07.11,-2323.999999999998,-55.000000000005045,-3253.999999999991,-2619.0,-1305.0000000000068,-834.0000000000014,,-10391.000000000004
2016.07.11,-2290.999999999997,-135.00000000000733,-3341.000000000008,-2561.9999999999977,-1295.0000000000018,-827.9999999999843,,-10451.999999999996
2016.07.11,-2301.000000000002,-215.00000000000963,-3449.0000000000123,-2582.0000000000077,-1302.0000000000068,-859.9999999999941,,-10709.000000000033
2016.07.11,-2278.9999999999964,-214.00000000000307,-3467.0000000000127,-2597.999999999999,-1302.0000000000068,-844.0000000000003,,-10704.000000000018
2016.07.11,-2314.9999999999977,-203.00000000000873,-3494.0,-2632.000000000005,-1354.0000000000134,-831.9999999999883,,-10830.000000000013
2016.07.11,-2324.9999999999886,-159.00000000000912,-3467.999999999989,-2620.0000000000045,-1319.0000000000027,-815.9999999999945,,-10706.99999999999
2016.07.11,-2250.0,-165.00000000000404,-3378.0000000000146,-2585.000000000008,-1287.0000000000061,-771.9999999999949,,-10437.000000000025
2016.07.12,-2222.999999999999,-370.00000000000364,-3324.0000000000123,-2575.0000000000027,-1296.0000000000064,-827.9999999999843,,-10616.00000000001
2016.07.12,-2213.9999999999986,-143.9999999999997,-3294.9999999999873,-2554.000000000002,-1285.000000000011,-831.9999999999883,,-10323.999999999987
2016.07.12,-2192.9999999999977,-175.00000000000293,-3325.9999999999936,-2546.0000000000064,-1270.0000000000102,-932.9999999999839,,-10442.999999999995
2016.07.12,-2146.9999999999914,-138.00000000000477,-3192.0000000000073,-2489.0000000000045,-1242.0000000000045,-853.9999999999992,,-10062.000000000013
2016.07.12,-2120.999999999995,-137.00000000000932,-3164.999999999992,-2432.0000000000023,-1213.0000000000082,-751.9999999999972,,-9820.000000000004
2016.07.12,-2078.9999999999936,-86.0000000000083,-2957.999999999998,-2368.000000000009,-1133.0000000000098,-753.9999999999881,,-9378.000000000005
2016.07.12,-1974.9999999999943,-148.0000000000037,-3080.999999999989,-2314.9999999999977,-1115.9999999999995,-680.9999999999983,,-9315.999999999984
2016.07.12,-2105.9999999999945,-308.00000000000824,-3640.999999999991,-2620.0000000000045,-1286.0000000000014,-712.0000000000015,,-10673.000000000002
2016.07.12,-2381.999999999991,-329.00000000000153,-4121.000000000009,-2957.999999999998,-1539.0000000000014,-968.9999999999976,,-12298.0
2016.07.12,-2512.0000000000005,-533.0000000000057,-4429.000000000002,-3082.999999999998,-1699.0000000000123,-1057.9999999999811,,-13314.000000000002
2016.07.12,-2521.9999999999914,-591.0000000000082,-4651.999999999987,-3112.9999999999995,-1626.0000000000048,-964.9999999999936,,-13468.999999999985
2016.07.12,-2521.000000000001,-530.0000000000082,-4592.000000000013,-3121.000000000009,-1633.0000000000098,-975.9999999999991,,-13373.00000000004
2016.07.12,-2571.9999999999886,-540.0000000000072,-4675.000000000011,-3173.000000000002,-1651.0000000000105,-990.9999999999864,,-13602.000000000007
2016.07.12,-2573.999999999998,-463.0000000000023,-4555.000000000007,-3177.000000000007,-1640.0000000000005,-946.9999999999867,,-13356.000000000002
2016.07.12,-2515.999999999991,-438.00000000000506,-4457.999999999998,-3112.000000000009,-1607.0000000000136,-920.9999999999941,,-13052.000000000013
2016.07.12,-2437.999999999988,-506.0000000000064,-4455.000000000013,-3017.00000000001,-1535.000000000011,-895.0000000000014,,-12846.000000000031
2016.07.12,-2489.999999999995,-509.00000000000387,-4526.999999999987,-3072.0000000000027,-1586.0000000000127,-918.9999999999809,,-13102.999999999982
2016.07.12,-2560.9999999999927,-509.9999999999993,-4643.000000000001,-3144.0000000000055,-1631.0000000000002,-872.9999999999905,,-13361.999999999989
2016.07.12,-2798.9999999999923,-544.0,-4967.999999999989,-3403.000000000006,-1845.0000000000132,-907.9999999999977,,-14466.999999999998
2016.07.12,-2915.999999999997,-537.0000000000097,-5174.000000000006,-3570.0000000000073,-1993.9999999999998,-823.9999999999803,,-15015.0
2016.07.12,-3322.999999999993,-655.0000000000056,-5864.000000000005,-4042.000000000002,-2283.0000000000014,-958.9999999999987,,-17126.000000000007
2016.07.12,-3275.9999999999964,-712.0000000000015,-5895.00000000001,-4027.000000000001,-2245.0000000000045,-945.9999999999802,,-17100.999999999993
2016.07.12,-2906.9999999999964,-650.0000000000061,-5382.0000000000055,-3588.000000000008,-2026.0000000000105,-912.999999999986,,-15466.000000000011
2016.07.12,-3097.999999999999,-755.0000000000057,-5783.999999999992,-3799.0000000000064,-2209.000000000003,-953.9999999999882,,-16598.999999999996
2016.07.12,-3245.999999999995,-897.9999999999987,-6193.999999999988,-3927.000000000007,-2405.000000000001,-941.9999999999984,,-17611.99999999999
2016.07.12,-3490.9999999999995,-1006.0000000000069,-6729.99999999999,-4239.000000000005,-2539.0000000000014,-959.9999999999831,,-18964.99999999998
2016.07.12,-3516.999999999996,-1007.0000000000024,-6753.000000000015,-4280.000000000001,-2580.0000000000127,-963.999999999987,,-19101.000000000015
2016.07.12,-3414.0000000000014,-1025.0000000000093,-6480.9999999999945,-4126.000000000005,-2584.000000000003,-966.9999999999845,,-18597.0
2016.07.12,-3250.9999999999905,-959.0000000000099,-6317.000000000007,-3966.9999999999986,-2585.000000000008,-947.9999999999933,,-18027.000000000007
2016.07.12,-3327.9999999999886,-931.9999999999995,-6491.000000000014,-4179.000000000002,-2647.0000000000055,-893.9999999999948,,-18471.000000000004
2016.07.12,-3411.999999999992,-1012.0000000000018,-6679.000000000002,-4231.999999999999,-2774.000000000001,-956.9999999999857,,-19065.99999999998
2016.07.12,-3683.9999999999973,-894.0000000000059,-6949.000000000013,-4584.000000000004,-3070.0000000000073,-958.9999999999987,,-20140.00000000003
2016.07.12,-3738.99999999999,-908.0000000000088,-7002.000000000009,-4649.000000000001,-3123.0000000000045,-1051.9999999999864,,-20472.999999999996
2016.07.12,-3994.0,-992.9999999999994,-7438.999999999993,-4896.000000000001,-3284.000000000006,-1144.999999999996,,-21750.999999999996
2016.07.12,-4057.0000000000023,-1051.0000000000018,-7514.00000000001,-4954.999999999998,-3250.0,-1130.9999999999932,,-21958.000000000007
2016.07.12,-3820.999999999998,-1264.0000000000095,-7626.000000000005,-4897.0000000000055,-3196.0000000000123,-1169.9999999999823,,-21974.000000000007
2016.07.12,-3734.9999999999995,-1565.0000000000052,-8259.99999999999,-4794.000000000011,-3257.000000000005,-1136.999999999988,,-22748.0
2016.07.12,-3820.999999999998,-1674.0000000000089,-8537.000000000005,-4916.000000000011,-3456.000000000003,-954.9999999999948,,-23359.000000000022
2016.07.12,-3952.9999999999886,-1834.0000000000023,-9169.000000000011,-5168.000000000006,-3695.0000000000073,-1030.999999999982,,-24849.999999999996
2016.07.12,-4091.9999999999986,-1806.0000000000075,-9211.999999999989,-5233.000000000004,-3736.000000000004,-1062.9999999999918,,-25141.999999999996
2016.07.12,-4135.999999999995,-1815.0,-9216.000000000007,-5278.0000000000055,-3734.9999999999995,-971.9999999999951,,-25152.000000000004
2016.07.12,-3956.9999999999936,-1789.0000000000073,-8951.999999999998,-5055.000000000007,-3648.0000000000105,-912.999999999986,,-24314.000000000004
2016.07.12,-3834.9999999999936,-1863.999999999999,-8976.0,-4994.0,-3587.000000000003,-928.9999999999799,,-24184.999999999975
2016.07.12,-3835.9999999999986,-1844.0000000000011,-8930.000000000007,-4986.000000000005,-3575.0000000000027,-960.9999999999897,,-24132.000000000004
2016.07.12,-3694.999999999993,-1839.0000000000018,-8820.999999999998,-4853.999999999999,-3414.0000000000014,-956.0000000000013,,-23578.999999999993
2016.07.12,-3723.9999999999895,-1813.000000000009,-8814.999999999998,-4895.00000000001,-3433.000000000007,-1011.9999999999907,,-23692.000000000004
2016.07.12,-3679.000000000002,-1789.0000000000073,-8733.000000000004,-4880.00000000001,-3423.000000000002,-961.9999999999961,,-23466.00000000002
2016.07.12,-3512.999999999991,-1802.999999999999,-8574.000000000013,-4752.000000000009,-3327.0000000000123,-948.9999999999999,,-22918.000000000025
2016.07.13,-3540.999999999997,-1769.0000000000095,-8482.0,-4754.000000000005,-3257.000000000005,-869.999999999993,,-22673.000000000007
2016.07.13,-3572.999999999993,-1762.000000000008,-8551.999999999993,-4761.00000000001,-3278.000000000006,-942.9999999999827,,-22868.999999999993
2016.07.13,-3586.999999999989,-1757.0000000000086,-8575.999999999993,-4787.000000000006,-3284.000000000006,-959.9999999999831,,-22950.999999999985
2016.07.13,-3542.000000000002,-1775.9999999999998,-8556.999999999987,-4750.0,-3233.000000000004,-926.999999999989,,-22784.99999999998
2016.07.13,-3653.9999999999964,-1907.0000000000032,-8962.999999999995,-4869.0,-3279.0000000000105,-924.9999999999981,,-23597.0
2016.07.13,-3676.9999999999927,-1952.0000000000093,-9044.999999999987,-4909.000000000006,-3295.000000000002,-792.9999999999993,,-23671.0
2016.07.13,-3504.9999999999955,-1893.0000000000002,-8717.999999999989,-4695.999999999998,-3121.000000000009,-900.9999999999962,,-22833.99999999999
2016.07.13,-3479.99999999999,-2034.0000000000025,-8949.000000000013,-4674.999999999997,-3096.0000000000036,-1041.9999999999873,,-23275.999999999993
2016.07.13,-3460.9999999999986,-2229.000000000003,-9223.000000000013,-4655.000000000001,-3075.0000000000027,-1091.9999999999818,,-23735.0
2016.07.13,-3397.9999999999964,-2157.000000000009,-8984.00000000001,-4567.000000000007,-2952.0000000000123,-1123.9999999999916,,-23182.000000000025
2016.07.13,-3225.999999999999,-2066.0000000000014,-8569.999999999993,-4344.000000000008,-2781.000000000006,-1086.9999999999936,,-22074.0
2016.07.13,-3073.999999999998,-2010.0000000000007,-8296.999999999996,-4171.999999999997,-2625.0,-1078.9999999999854,,-21256.999999999978
2016.07.13,-3171.9999999999973,-2057.0000000000086,-8558.999999999998,-4320.999999999998,-2788.000000000011,-1140.999999999992,,-22038.000000000004
2016.07.13,-3369.9999999999905,-2149.000000000001,-8953.000000000004,-4532.000000000011,-2956.000000000003,-1154.999999999995,,-23115.000000000007
2016.07.13,-3314.9999999999977,-2124.999999999999,-8806.999999999987,-4466.000000000008,-2906.000000000006,-1192.9999999999995,,-22812.0
2016.07.13,-3153.9999999999964,-2197.0000000000045,-8539.999999999993,-4278.0000000000055,-2725.0000000000086,-1222.9999999999964,,-22117.000000000004
2016.07.13,-3149.9999999999914,-2148.0000000000055,-8695.999999999998,-4310.000000000002,-2806.000000000012,-1250.99999999998,,-22360.999999999985
2016.07.13,-3194.999999999993,-2190.000000000003,-8780.000000000002,-4338.000000000008,-2796.0000000000064,-1292.9999999999886,,-22592.000000000004
2016.07.13,-3262.0000000000005,-2145.000000000008,-8738.0,-4364.000000000005,-2835.000000000008,-1307.999999999998,,-22652.00000000002
2016.07.13,-3341.9999999999986,-2148.0000000000055,-8818.000000000013,-4436.000000000007,-2941.0000000000027,-1228.9999999999911,,-22914.00000000002
2016.07.13,-3277.999999999992,-2058.9999999999995,-8419.000000000011,-4314.000000000007,-2846.0000000000036,-1212.9999999999975,,-22129.000000000007
2016.07.13,-3262.999999999991,-1988.000000000001,-8331.999999999993,-4237.000000000009,-2827.0000000000123,-1194.9999999999905,,-21841.999999999993
2016.07.13,-3137.999999999991,-1823.000000000008,-7925.000000000011,-4112.000000000009,-2749.0000000000095,-1061.9999999999852,,-20809.00000000002
2016.07.13,-3436.9999999999977,-1877.0000000000064,-8145.999999999986,-4301.000000000002,-2861.000000000004,-991.9999999999928,,-21613.99999999999
2016.07.13,-3580.999999999989,-1910.0000000000007,-8445.999999999998,-4484.999999999999,-3010.000000000005,-1011.9999999999907,,-22443.99999999998
2016.07.13,-3867.999999999995,-1949.0000000000007,-8901.000000000011,-4834.000000000004,-3212.000000000003,-1044.0000000000005,,-23808.000000000015
2016.07.13,-3936.9999999999977,-1924.9999999999989,-8926.999999999993,-4882.0000000000055,-3251.0000000000045,-1031.9999999999884,,-23953.999999999985
2016.07.13,-4069.999999999993,-1908.0000000000098,-9116.99999999999,-5051.000000000002,-3381.0,-1072.9999999999907,,-24599.99999999998
2016.07.13,-4085.9999999999986,-1924.9999999999989,-9254.999999999996,-5079.000000000007,-3426.000000000002,-1047.9999999999823,,-24818.99999999998
2016.07.13,-3926.9999999999927,-1870.000000000005,-8758.00000000001,-4817.999999999998,-3221.0000000000036,-990.9999999999864,,-23584.999999999996
2016.07.13,-3884.0000000000005,-1875.0000000000045,-8741.000000000015,-4741.0,-3176.000000000002,-928.9999999999799,,-23346.0
2016.07.13,-3943.999999999988,-1809.000000000005,-8532.000000000011,-4841.999999999999,-3133.00000000001,-861.0000000000007,,-23121.000000000015
2016.07.13,-3917.000000000002,-1673.0000000000023,-8471.000000000004,-4862.000000000009,-3039.0000000000014,-844.0000000000003,,-22806.000000000015
2016.07.13,-3832.999999999998,-1684.0000000000077,-8562.000000000011,-4891.0000000000055,-3055.000000000007,-876.9999999999944,,-22902.000000000022
2016.07.13,-3862.9999999999995,-1541.9999999999989,-8420.999999999993,-4918.000000000006,-3657.000000000011,-936.9999999999878,,-23337.999999999996
2016.07.13,-3866.99999999999,-1500.0000000000014,-8348.999999999989,-4939.000000000007,-3606.0000000000086,-1127.9999999999957,,-23388.99999999999
2016.07.13,-3643.9999999999914,-1314.000000000004,-7814.999999999998,-4745.000000000005,-3361.000000000004,-1018.9999999999922,,-21897.999999999993
2016.07.13,-3587.9999999999936,-1096.0000000000082,-7146.999999999991,-4579.000000000007,-3255.0000000000095,-941.9999999999984,,-20607.00000000001
2016.07.13,-3607.99999999999,-1018.0000000000077,-7131.0,-4656.0000000000055,-3302.000000000007,-874.9999999999814,,-20589.999999999993
2016.07.13,-3751.9999999999955,-1043.000000000005,-7377.000000000009,-4727.000000000004,-3375.0,-926.999999999989,,-21201.000000000004
2016.07.13,-3807.0000000000023,-1077.0000000000057,-7536.000000000002,-4838.000000000008,-3444.0000000000027,-988.9999999999955,,-21691.00000000002
2016.07.13,-3759.0000000000005,-897.9999999999987,-7123.999999999995,-4766.0000000000055,-3475.0000000000086,-996.9999999999812,,-21018.99999999999
2016.07.13,-3842.999999999989,-899.0000000000053,-7229.99999999999,-4853.999999999999,-3486.000000000004,-1068.9999999999866,,-21380.999999999975
2016.07.13,-3838.9999999999986,-868.000000000002,-7181.999999999988,-4835.999999999998,-3452.0000000000123,-1101.9999999999807,,-21278.999999999978
2016.07.13,-3781.9999999999964,-836.9999999999989,-7105.9999999999945,-4825.000000000003,-3463.000000000008,-1105.0000000000005,,-21118.0
2016.07.13,-3795.000000000002,-799.0000000000052,-7032.000000000011,-4796.999999999997,-3437.000000000012,-1044.9999999999848,,-20905.00000000001
2016.07.13,-3704.999999999998,-865.0000000000047,-7038.999999999987,-4734.000000000009,-3392.00000000001,-1041.9999999999873,,-20776.999999999993
2016.07.13,-3710.9999999999986,-894.0000000000059,-7145.00000000001,-4799.999999999997,-3510.000000000005,-1061.9999999999852,,-21122.0
2016.07.14,-3688.9999999999927,-1083.0000000000007,-7086.999999999989,-4753.0,-3434.000000000012,-1017.0000000000013,,-21062.999999999993
2016.07.14,-3667.9999999999923,-838.0000000000055,-7022.999999999996,-4733.000000000004,-3398.0000000000105,-1003.9999999999827,,-20663.99999999999
2016.07.14,-3649.9999999999914,-791.0000000000084,-6848.999999999989,-4686.000000000007,-3307.0000000000023,-1007.9999999999867,,-20290.999999999985
2016.07.14,-3615.9999999999995,-729.0000000000018,-6760.999999999995,-4652.000000000001,-3254.000000000005,-913.9999999999926,,-19925.999999999993
2016.07.14,-3466.9999999999986,-648.9999999999995,-6381.0,-4481.000000000009,-3187.000000000012,-1018.9999999999922,,-19184.00000000001
2016.07.14,-3476.9999999999895,-705.0000000000001,-6510.999999999995,-4484.999999999999,-3219.000000000008,-1056.9999999999968,,-19453.99999999999
2016.07.14,-3506.999999999991,-694.0000000000057,-6500.0,-4535.000000000011,-3320.0000000000073,-1045.9999999999914,,-19602.000000000007
2016.07.14,-3533.0000000000014,-668.0000000000019,-6463.999999999998,-4585.000000000008,-3334.000000000003,-954.9999999999948,,-19539.00000000001
2016.07.14,-3604.99999999999,-777.0000000000055,-6786.000000000002,-4621.000000000009,-3465.0000000000036,-937.9999999999944,,-20192.0
2016.07.14,-3741.99999999999,-857.0000000000077,-7123.999999999995,-4792.000000000002,-3619.0,-1224.9999999999873,,-21358.999999999978
2016.07.14,-3864.999999999995,-862.0000000000072,-7292.000000000002,-4924.000000000006,-3705.0000000000127,-1224.9999999999873,,-21873.000000000007
2016.07.14,-4086.999999999989,-975.0000000000036,-7752.000000000009,-5185.000000000002,-3850.0000000000086,-1488.9999999999848,,-23337.999999999996
2016.07.14,-4149.999999999992,-1181.0000000000098,-8283.999999999993,-5272.0000000000055,-3911.0000000000014,-1819.9999999999993,,-24618.0
2016.07.14,-4094.999999999999,-1147.000000000009,-8027.999999999992,-5177.999999999997,-3844.000000000008,-1852.9999999999936,,-24144.999999999996
2016.07.14,-4134.0,-1101.0000000000075,-8022.999999999996,-5219.000000000008,-3837.000000000003,-1907.9999999999986,,-24222.000000000015
2016.07.14,-4102.9999999999945,-1100.000000000001,-8006.0,-5204.999999999998,-3804.000000000002,-2120.999999999995,,-24338.99999999999
2016.07.14,-4078.9999999999936,-1084.0000000000073,-7981.999999999999,-5198.999999999998,-3839.0000000000127,-2198.9999999999955,,-24382.00000000001
2016.07.14,-4655.000000000001,-1179.0000000000077,-8866.99999999999,-5859.000000000009,-4282.000000000011,-2075.999999999989,,-26918.000000000007
2016.07.14,-5186.999999999997,-1458.0000000000036,-10110.000000000015,-6528.0000000000055,-4837.000000000004,-2103.9999999999945,,-30224.000000000022
2016.07.14,-5143.999999999991,-1417.0000000000016,-9982.0,-6409.000000000006,-4772.0000000000055,-2135.9999999999823,,-29859.99999999999
2016.07.14,-5101.99999999999,-1361.0000000000011,-9598.999999999989,-6215.000000000004,-4692.000000000007,-2060.9999999999795,,-29029.99999999997
2016.07.14,-4954.999999999998,-1408.0000000000093,-9472.00000000001,-5994.0,-4523.00000000001,-2094.99999999998,,-28447.000000000007
2016.07.14,-5226.99999999999,-1366.0000000000005,-9712.999999999995,-6260.0000000000055,-4624.000000000009,-2146.9999999999877,,-29336.99999999999
2016.07.14,-5341.999999999999,-1365.000000000005,-9527.99999999999,-6222.999999999999,-4614.000000000005,-2292.9999999999895,,-29364.999999999985
2016.07.14,-5369.99999999999,-1295.0000000000018,-9572.000000000004,-6288.000000000011,-4691.000000000003,-2359.0,,-29575.00000000001
2016.07.14,-5652.000000000001,-1313.0000000000086,-9949.999999999989,-6564.999999999998,-4856.000000000009,-2335.9999999999827,,-30671.99999999999
2016.07.14,-5694.999999999993,-1489.000000000007,-9983.000000000004,-6605.000000000004,-4923.000000000002,-2362.999999999982,,-31057.99999999999
2016.07.14,-5436.999999999997,-1439.0000000000014,-9832.999999999998,-6249.000000000009,-4732.000000000014,-2433.9999999999804,,-30124.000000000004
2016.07.14,-5609.999999999999,-2745.0000000000086,-11852.000000000004,-6587.000000000004,-4721.000000000004,-2489.9999999999923,,-34005.00000000001
2016.07.14,-5866.0,-1963.0000000000036,-11383.00000000001,-6867.000000000005,-4745.000000000005,-2483.9999999999973,,-33308.00000000002
2016.07.14,-5903.999999999996,-1958.9999999999995,-11409.999999999996,-6886.00000000001,-4696.000000000012,-2618.9999999999936,,-33474.00000000001
2016.07.14,-5793.999999999997,-1926.0000000000055,-11253.99999999999,-6789.000000000002,-4817.000000000007,-2735.9999999999827,,-33315.999999999985
2016.07.14,-5676.000000000002,-1827.000000000001,-10776.000000000011,-6557.000000000002,-4859.999999999999,-2637.0000000000005,,-32333.000000000015
2016.07.14,-5424.999999999997,-1840.0000000000082,-10757.000000000005,-6480.000000000004,-4817.000000000007,-2640.9999999999823,,-31960.000000000004
2016.07.14,-5408.000000000001,-1775.0000000000043,-10615.00000000001,-6460.999999999998,-4719.000000000008,-2665.9999999999905,,-31644.00000000001
2016.07.14,-5247.0,-1885.9999999999989,-10294.000000000011,-6186.000000000007,-4487.000000000009,-2645.9999999999927,,-30746.000000000022
2016.07.14,-5168.999999999997,-2002.0000000000039,-10544.999999999987,-6099.000000000004,-4653.0000000000055,-2490.9999999999986,,-30959.0
2016.07.14,-5260.999999999995,-2057.0000000000086,-10744.0,-6139.00000000001,-4693.000000000012,-2471.9999999999854,,-31366.00000000001
2016.07.14,-5164.999999999992,-2000.0000000000018,-10469.999999999998,-6011.00000000001,-4646.000000000001,-2508.9999999999836,,-30800.999999999985
2016.07.14,-5158.000000000001,-1885.9999999999989,-10289.999999999993,-6067.000000000007,-4848.000000000013,-2477.99999999998,,-30726.999999999993
2016.07.14,-5159.999999999996,-1817.000000000002,-10215.000000000004,-6119.0,-4772.0000000000055,-2461.9999999999864,,-30544.999999999993
2016.07.14,-5225.999999999999,-1690.0000000000025,-10079.000000000007,-6122.0,-4734.999999999999,-2446.999999999999,,-30299.000000000007
2016.07.14,-5194.999999999993,-1734.0000000000023,-10149.0,-6103.000000000009,-4767.00000000001,-2405.999999999997,,-30354.000000000007
2016.07.14,-5238.99999999999,-1811.000000000007,-10382.000000000005,-6192.000000000007,-4811.000000000007,-2388.999999999997,,-30824.000000000015
2016.07.14,-5244.0,-1865.0000000000055,-10473.000000000013,-6200.000000000003,-4789.000000000002,-2490.9999999999986,,-31062.000000000022
2016.07.14,-5197.999999999994,-1866.000000000001,-10408.999999999993,-6139.00000000001,-4709.000000000004,-2519.999999999989,,-30840.99999999999
2016.07.14,-5137.0,-1914.0000000000045,-10454.000000000007,-6094.999999999999,-4686.000000000007,-2577.9999999999914,,-30864.00000000001
2016.07.14,-5138.999999999995,-1936.9999999999998,-10461.000000000013,-6097.000000000008,-4716.000000000008,-2525.9999999999836,,-30876.000000000007
2016.07.15,-5048.999999999993,-2149.000000000001,-10343.999999999995,-6021.000000000001,-4640.000000000001,-2554.9999999999964,,-30757.999999999985
