date,USDCHF,GBPUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.06.24,119.99999999999788,22.0000000000109,0.999999999990564,61.999999999995396,173.00000000000094,127.00000000001043,55.000000000005045,87.99999999999919,-4.000000000004,13.999999999981583,49.00000000001015,12.000000000000455,-25.999999999992696,33.00000000000125,26.00000000001046,62.99999999998818,19.00000000000235,,834.0000000000081
2019.06.24,51.000000000001044,24.000000000001798,-15.000000000000568,23.00000000000635,83.9999999999952,78.00000000000028,-9.00000000000345,7.9999999999968985,-23.00000000000635,-4.9999999999954525,59.000000000009045,19.99999999999602,-105.99999999998388,16.000000000005343,-12.000000000000455,4.9999999999954525,17.000000000000348,,215.00000000001765
2019.06.24,33.000000000005244,121.00000000001555,21.99999999999136,55.000000000005045,138.0000000000159,84.0000000000174,-2.999999999997449,31.000000000003247,1.999999999990898,144.9999999999818,147.00000000000824,85.99999999999852,-119.00000000000244,75.00000000000284,28.000000000005798,69.99999999999318,7.9999999999968985,,923.0000000000322
2019.06.24,75.9999999999983,119.00000000000244,50.99999999998772,75.9999999999983,199.00000000001583,134.00000000001188,49.99999999999449,82.99999999999974,7.9999999999968985,185.00000000000227,106.00000000000608,116.99999999999022,-64.99999999998174,120.00000000000455,72.00000000000273,112.99999999999955,14.999999999998348,,1459.0000000000277
2019.06.24,77.00000000000485,119.00000000000244,48.99999999999238,34.000000000000696,205.00000000001074,148.00000000001478,44.99999999999504,43.999999999999595,-1.0000000000065512,185.00000000000227,144.0000000000108,125.99999999999056,-98.99999999998244,102.00000000000387,62.00000000001182,69.99999999999318,21.999999999999797,,1332.0000000000434
2019.06.24,26.999999999999247,185.99999999999727,-3.0000000000001137,126.99999999999933,205.00000000001074,179.00000000001802,134.99999999999625,100.99999999999554,-29.000000000001247,189.99999999999773,94.00000000001629,164.00000000000148,74.0000000000185,128.0000000000001,165.00000000000625,131.9999999999908,118.00000000000699,,1993.0000000000534
2019.06.24,56.99999999999594,123.00000000000644,32.99999999998704,123.00000000000644,181.00000000000892,177.00000000000495,197.00000000000273,117.00000000000044,-39.00000000000014,168.00000000000637,-9.999999999998899,161.99999999999193,229.00000000001253,165.99999999999682,234.99999999999943,152.00000000000102,163.99999999999747,,2235.000000000019
2019.06.24,102.99999999999754,130.0000000000079,53.999999999987836,99.00000000000463,246.00000000001288,233.00000000001654,243.99999999999977,124.00000000000189,-39.00000000000014,204.00000000000773,-30.999999999981043,192.99999999999784,252.0000000000078,197.00000000000273,264.00000000001,138.9999999999958,165.00000000000404,,2577.0000000000737
2019.06.24,102.00000000000209,158.99999999999804,35.99999999998715,75.9999999999983,275.000000000003,245.0000000000063,212.00000000000108,102.00000000000209,-30.000000000007798,210.9999999999843,42.0000000000087,186.9999999999976,158.0000000000137,168.99999999999693,218.00000000000352,103.9999999999992,140.0000000000068,,2406.000000000001
2019.06.24,107.00000000000153,117.00000000001154,62.99999999998818,73.99999999999629,239.00000000001143,198.00000000000927,236.99999999999832,100.00000000000009,-17.000000000000348,199.99999999998863,-47.99999999998139,159.9999999999966,290.9999999999968,203.99999999999352,260.0000000000051,118.99999999999977,150.00000000000568,,2454.000000000021
2019.06.24,116.00000000000499,130.0000000000079,67.99999999999784,78.00000000000028,263.00000000001324,216.00000000001617,270.99999999999903,109.99999999999899,-12.000000000000899,218.9999999999941,-64.99999999998174,171.99999999999704,348.9999999999993,224.99999999999432,295.0000000000017,125.0,170.00000000000347,,2730.0000000000464
2019.06.24,126.99999999999933,219.99999999999798,46.999999999997044,151.9999999999966,365.99999999999966,291.00000000001904,341.99999999999784,190.00000000000128,-3.0000000000085514,289.99999999999204,8.000000000008,220.99999999998943,405.0000000000109,228.9999999999992,349.00000000000375,192.99999999999784,231.99999999999886,,3659.0
2019.06.24,146.00000000000168,171.00000000001003,64.99999999999773,131.00000000000333,341.99999999999784,289.0000000000059,307.99999999999716,183.99999999999528,-15.00000000000945,257.000000000005,-20.999999999982144,210.99999999999852,322.00000000000006,224.99999999999432,308.00000000000693,180.99999999999739,184.00000000000637,,3288.000000000026
2019.06.24,183.99999999999528,173.00000000000094,99.99999999999432,141.00000000000225,392.9999999999989,319.0000000000026,343.9999999999999,217.99999999999596,-3.0000000000085514,305.9999999999832,-20.999999999982144,235.99999999999,370.00000000000364,254.0000000000049,344.0000000000083,213.99999999999864,197.99999999999818,,3769.9999999999864
2019.06.24,180.99999999999784,163.00000000000205,119.99999999999034,151.00000000000114,378.00000000001165,303.0000000000088,336.9999999999984,224.9999999999974,-1.0000000000065512,325.9999999999934,-27.999999999983594,247.99999999999045,375.9999999999986,268.0000000000007,353.9999999999992,239.99999999999488,190.99999999999673,,3831.999999999992
2019.06.24,199.00000000000472,170.00000000000347,125.99999999999056,151.00000000000114,412.00000000001234,279.00000000000705,351.0000000000013,239.0000000000003,42.999999999993044,337.99999999999386,-21.999999999988695,202.99999999998875,443.0000000000156,272.99999999999613,358.0000000000041,243.99999999999977,190.99999999999673,,3998.0000000000196
2019.06.24,221.99999999999997,161.00000000001114,117.999999999995,173.00000000000094,429.00000000001273,326.0000000000041,365.99999999999966,275.000000000003,17.000000000000348,320.99999999999795,-47.99999999998139,218.9999999999941,409.99999999999926,274.0000000000009,353.00000000000864,262.999999999991,182.99999999999983,,4062.0000000000377
2019.06.24,241.00000000000233,155.00000000001623,175.99999999998772,178.00000000000037,449.0000000000105,350.00000000000585,338.00000000000495,292.9999999999988,12.000000000000899,385.9999999999957,-66.99999999999484,286.00000000000136,310.0000000000103,323.99999999999807,347.999999999999,305.9999999999974,121.00000000000443,,4206.000000000039
2019.06.24,192.00000000000327,301.0000000000179,134.9999999999909,278.00000000000045,527.0000000000108,391.000000000008,370.9999999999991,356.00000000000074,35.999999999991594,487.99999999999955,69.00000000000794,348.99999999998954,328.00000000001717,319.0000000000026,393.0000000000007,384.9999999999909,185.00000000000182,,5103.000000000033
2019.06.24,212.99999999999653,151.00000000001222,119.99999999999034,236.99999999999832,412.00000000001234,322.00000000000006,314.99999999999864,329.00000000000153,4.999999999999449,314.9999999999977,-68.00000000000139,228.9999999999992,296.0000000000074,281.0000000000059,306.0000000000116,331.99999999999363,119.99999999999788,,3915.0000000000214
2019.06.24,258.0000000000027,-9.999999999998899,129.99999999999545,238.0000000000049,309.0000000000037,384.00000000000654,322.00000000000006,361.0000000000002,-115.00000000000954,149.0000000000009,-278.00000000000045,250.0,218.00000000000708,287.00000000000614,284.000000000006,338.99999999999864,85.99999999999719,,3212.000000000021
2019.06.24,207.00000000000162,-52.99999999999194,104.99999999998977,214.00000000000307,204.00000000000418,301.0000000000179,256.0000000000007,305.99999999999517,-126.0000000000039,73.0000000000075,-261.0000000000001,191.99999999999307,195.00000000001182,230.00000000000398,234.99999999999943,297.9999999999876,89.00000000000574,,2465.0000000000264
2019.06.24,56.99999999999594,65.00000000000395,94.99999999999886,267.00000000000614,124.99999999999733,301.0000000000179,192.99999999999872,256.99999999999613,-180.0000000000024,186.00000000000705,-238.99999999998923,372.99999999999045,32.0000000000098,287.9999999999967,273.00000000001035,346.9999999999942,75.00000000000284,,2515.0000000000346
2019.06.24,104.99999999999955,-41.000000000002146,61.99999999999761,263.99999999999756,85.00000000000173,279.00000000000705,219.99999999999798,287.0000000000039,-194.0000000000053,31.00000000000591,-356.00000000000074,248.99999999999523,129.00000000000134,253.0000000000001,242.00000000000443,322.9999999999933,74.00000000000739,,2012.000000000005
2019.06.24,17.999999999995797,120.00000000000898,57.999999999992724,285.00000000000193,130.0000000000079,249.00000000001032,178.99999999999582,248.99999999999923,-139.00000000000023,198.0000000000075,-200.00000000000017,323.99999999999807,74.0000000000185,275.99999999999625,263.00000000000523,342.9999999999893,72.0000000000054,,2499.000000000032
2019.06.24,7.9999999999968985,272.00000000000557,37.9999999999967,287.0000000000039,266.0000000000107,246.99999999999721,175.99999999999838,244.99999999999523,-37.00000000000925,335.9999999999843,-21.999999999988695,307.9999999999927,70.99999999999883,272.99999999999613,251.00000000000477,330.99999999998886,63.00000000000195,,3112.9999999999736
2019.06.24,-27.999999999994696,124.00000000001299,38.99999999998727,246.99999999999721,73.99999999999629,187.00000000000384,124.00000000000189,180.99999999999784,-126.99999999999933,174.0000000000066,-214.99999999998744,286.9999999999919,39.00000000001125,272.00000000000557,222.0000000000084,289.99999999999204,29.999999999996696,,1920.0000000000284
2019.06.24,-12.000000000000899,76.0000000000094,-11.00000000000989,194.0000000000053,46.0000000000127,197.00000000000273,112.99999999999643,138.00000000000477,-156.00000000000057,61.00000000000705,-226.99999999999943,222.99999999999898,-12.999999999996348,209.00000000000318,162.00000000000614,195.99999999999795,24.999999999997247,,1221.0000000000348
2019.06.24,-61.999999999995396,218.00000000000708,-17.000000000010118,248.99999999999923,124.99999999999733,191.00000000000784,146.99999999999713,163.00000000000205,-92.99999999999864,205.99999999998886,-102.99999999998644,269.999999999996,83.00000000001084,236.0000000000042,234.99999999999943,254.99999999999545,84.0000000000063,,2187.0000000000214
2019.06.24,-51.99999999999649,185.99999999999727,1.9999999999953388,195.00000000000074,103.00000000000864,177.00000000000495,143.9999999999997,114.99999999999844,-98.0000000000092,195.99999999999795,-78.00000000000028,271.0000000000008,93.00000000000975,216.99999999999875,237.00000000000898,208.99999999998897,107.99999999999699,,2025.0000000000016
2019.06.24,-55.000000000005045,43.999999999999595,10.99999999999568,197.00000000000273,-34.99999999998504,162.00000000001768,141.99999999999767,114.99999999999844,-187.00000000000384,55.999999999983174,-200.00000000000017,263.9999999999958,110.00000000001009,191.99999999999307,243.0000000000092,215.99999999999397,143.00000000000423,,1418.0000000000075
2019.06.24,-41.000000000002146,-76.99999999999375,122.99999999999045,148.99999999999915,-130.99999999999224,130.0000000000079,139.99999999999568,78.00000000000028,-231.0000000000034,68.9999999999884,-254.999999999983,336.9999999999891,154.0000000000097,227.99999999999443,309.0000000000117,239.99999999999488,184.00000000000637,,1406.0000000000134
2019.06.24,-60.00000000000449,-185.99999999999727,98.99999999998954,158.99999999999804,-266.999999999995,67.00000000001705,109.00000000000354,73.99999999999629,-277.000000000005,-75.9999999999934,-417.99999999998505,265.99999999999113,171.00000000001003,219.99999999999886,273.00000000001035,233.99999999999466,146.99999999999713,,535.0000000000265
2019.06.24,-31.000000000003247,-166.99999999998383,157.99999999998704,221.99999999999997,-214.99999999998744,113.00000000000753,153.00000000000313,154.99999999999403,-275.99999999999847,13.999999999981583,-243.99999999999977,347.999999999999,215.00000000000963,191.0000000000025,340.0000000000034,342.9999999999893,265.99999999999955,,1585.0000000000039
2019.06.24,-117.00000000000044,-187.00000000000384,154.99999999998693,226.00000000000398,-343.00000000000443,46.0000000000127,85.99999999999719,100.99999999999554,-316.0000000000052,-9.000000000014552,-361.9999999999957,375.99999999999056,152.0000000000188,233.0000000000041,329.9999999999983,339.9999999999892,206.00000000000617,,916.9999999999793
