date,GBPUSD,USDJPY,NZDUSD,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,NZDJPY,AUDNZD,empty,sum
2019.06.10,-100.99999999999554,-31.999999999996476,-56.99999999999594,-75.00000000000284,0.0,-134.9999999999909,-171.00000000001003,-245.0000000000063,-2.999999999997449,-18.000000000000682,-52.00000000000671,-21.00000000000435,,-910.0000000000072
2019.06.10,-102.99999999998644,-39.99999999999204,-6.0000000000060005,-41.9999999999976,103.99999999999298,-134.9999999999909,-295.0000000000008,-341.99999999999784,161.99999999999548,-6.000000000000227,-19.99999999999602,21.999999999988695,,-700.9999999999907
2019.06.10,-116.00000000000499,-81.00000000000307,-48.000000000003595,-56.99999999999594,205.99999999999508,-131.00000000000023,-380.00000000000256,-361.9999999999957,317.9999999999961,50.00000000001137,-49.000000000006594,14.999999999987246,,-635.000000000023
2019.06.10,-32.999999999994145,-79.9999999999983,-4.999999999999449,-61.999999999995396,219.00000000000253,-122.99999999999045,-347.9999999999928,-374.999999999992,292.00000000000335,55.00000000000682,-40.99999999999682,-16.000000000016,,-516.9999999999626
2019.06.10,16.000000000016,-1.9999999999953388,2.999999999997449,-95.99999999999609,207.00000000000162,28.999999999996362,-330.0000000000081,-391.000000000008,255.00000000000523,144.00000000000546,12.999999999991019,-25.00000000000835,,-177.00000000000279
2019.06.10,-7.0000000000014495,-6.999999999990791,-7.9999999999968985,-102.99999999999754,222.99999999999542,24.00000000000091,-364.00000000000875,-381.99999999999346,278.00000000000045,144.00000000000546,9.000000000000341,-28.000000000005798,,-220.99999999999204
2019.06.10,-35.999999999991594,-27.999999999991587,-55.000000000005045,-117.99999999999588,227.99999999999488,-33.999999999991815,-363.0000000000022,-408.00000000000836,198.00000000000927,103.9999999999992,-46.00000000000648,-82.00000000000429,,-639.9999999999939
2019.06.10,-14.000000000002899,-22.999999999996135,-38.0000000000047,-100.99999999999554,227.99999999999488,9.000000000014552,-402.9999999999978,-536.0000000000032,252.0000000000078,155.00000000000114,-13.999999999995794,-117.00000000001154,,-601.9999999999891
2019.06.10,38.0000000000047,-69.99999999999318,12.999999999996348,-104.99999999999955,220.99999999999343,12.000000000000455,-384.00000000000654,-564.000000000009,277.00000000001614,106.00000000000875,12.999999999991019,-110.00000000001009,,-553.0000000000075
2019.06.10,53.00000000001415,-72.00000000000273,66.99999999999484,-73.00000000000084,232.99999999999432,32.00000000001069,-292.00000000000335,-601.9999999999915,368.00000000001273,106.99999999999932,48.00000000000182,-100.0000000000112,,-230.99999999998175
2019.06.10,55.000000000005045,-39.99999999999204,75.00000000000284,-44.99999999999504,224.000000000002,32.00000000001069,-313.00000000000773,-634.0000000000013,418.0000000000073,121.00000000000932,79.9999999999983,-80.00000000001339,,-106.99999999997394
2019.06.10,5.000000000010552,-45.000000000001705,97.9999999999981,-34.99999999999615,180.99999999999784,-32.99999999998704,-418.9999999999916,-771.9999999999949,438.00000000000506,127.00000000000955,85.99999999999852,-80.99999999999774,,-449.9999999999494
2019.06.10,-25.999999999992696,-24.00000000000091,112.99999999999643,-4.999999999999449,163.00000000000205,-42.999999999977945,-455.99999999998977,-897.9999999999987,489.0000000000061,148.00000000001035,114.00000000000432,-75.00000000000284,,-499.99999999994293
2019.06.10,34.000000000000696,-75.00000000000284,175.00000000000293,41.9999999999976,195.9999999999962,-16.999999999995907,-380.00000000000256,-893.0000000000105,636.9999999999986,109.00000000000887,158.99999999999181,-55.000000000005045,,-68.00000000002005
2019.06.10,92.00000000000318,-161.00000000000136,181.9999999999933,48.99999999999905,219.00000000000253,-61.9999999999834,-285.00000000000193,-822.0000000000116,628.0000000000064,53.00000000001148,126.00000000000477,-50.0000000000167,,-30.9999999999943
2019.06.10,93.00000000000975,-194.00000000000261,190.00000000000128,51.000000000001044,227.99999999999488,-91.99999999998454,-296.0000000000074,-811.0000000000061,638.0000000000052,25.000000000005684,108.00000000000409,-41.000000000002146,,-100.99999999998089
2019.06.10,120.00000000000898,-189.99999999999773,217.0000000000005,56.99999999999594,217.0000000000005,-88.99999999999864,-275.000000000003,-851.0000000000017,670.9999999999993,31.00000000000591,114.99999999999488,-39.999999999995595,,-16.999999999990706
2019.06.10,182.99999999999983,-198.99999999999807,251.99999999999667,97.00000000000264,229.00000000000142,-37.99999999998249,-190.00000000000128,-822.0000000000116,717.9999999999964,27.000000000001023,155.9999999999917,-15.00000000000945,,397.9999999999868
2019.06.10,144.99999999999514,-182.99999999999272,214.00000000000307,75.00000000000284,237.99999999999378,-44.999999999987494,-140.0000000000068,-815.0000000000101,661.0000000000005,-33.00000000000125,129.0000000000049,-21.00000000000435,,224.99999999999747
2019.06.10,123.00000000000644,-203.00000000000296,241.00000000000233,119.99999999999788,242.99999999999324,-105.99999999999454,-114.99999999999844,-930.0000000000086,768.0000000000131,-70.99999999999795,153.99999999999636,-21.00000000000435,,203.00000000000247
2019.06.10,107.99999999999699,-203.00000000000296,278.9999999999959,151.00000000000114,163.00000000000205,-98.99999999998954,-165.9999999999995,-944.0000000000115,788.0000000000109,-45.000000000001705,188.0000000000024,1.999999999990898,,221.9999999999951
2019.06.10,134.99999999999625,-203.99999999999352,346.0000000000019,199.00000000000472,127.99999999999478,-80.99999999998886,-245.0000000000063,-975.9999999999991,878.000000000001,-16.999999999995907,262.00000000000045,93.99999999999409,,519.0000000000094
2019.06.10,-7.999999999985796,-242.999999999995,351.99999999999676,185.99999999999727,70.99999999999883,-237.99999999999955,-350.9999999999902,-1150.0000000000066,838.0000000000055,-39.00000000000148,256.0000000000002,116.99999999998934,,-208.99999999999076
2019.06.10,56.99999999999594,-173.99999999999238,351.0000000000013,234.99999999999633,114.00000000000298,-150.99999999998204,-221.00000000000452,-991.9999999999928,887.9999999999999,-12.000000000000455,274.0000000000009,115.99999999998278,,485.0000000000079
2019.06.10,303.0000000000088,-152.9999999999916,336.00000000000296,170.99999999999892,283.99999999999534,171.99999999999704,15.999999999993797,-652.0000000000082,838.0000000000055,14.000000000010004,302.99999999999727,104.99999999999955,,1737.0000000000093
2019.06.10,253.00000000001432,-95.99999999998943,336.00000000000296,185.99999999999727,280.9999999999979,197.00000000000273,-55.99999999998939,-713.9999999999924,917.9999999999966,84.00000000000318,322.00000000000273,123.99999999999079,,1835.0000000000373
2019.06.10,283.99999999999534,-134.9999999999909,343.9999999999999,207.99999999999707,341.99999999999784,191.0000000000025,-5.999999999994898,-607.0000000000019,1008.0000000000089,43.00000000000637,316.99999999999307,163.00000000000205,,2152.0000000000155
2019.06.10,285.00000000000193,-168.99999999999693,341.99999999999784,212.00000000000108,339.99999999999585,139.00000000001,-4.999999999988347,-665.0000000000044,1019.9999999999986,22.00000000000557,310.99999999999284,164.99999999999292,,1997.0000000000066
2019.06.10,459.0000000000094,-188.0000000000024,383.0,246.00000000000176,434.000000000001,305.0000000000068,184.00000000000637,-544.0000000000111,1048.0000000000045,7.000000000005002,301.9999999999925,99.00000000000463,,2735.000000000018
2019.06.10,504.0000000000156,-200.9999999999934,385.000000000002,219.00000000000253,456.00000000000085,313.0000000000166,252.0000000000078,-523.0000000000068,1038.0000000000057,-10.99999999999568,304.00000000000205,88.99999999998354,,2825.000000000041
2019.06.10,560.0000000000049,-200.9999999999934,364.9999999999931,209.9999999999991,495.9999999999964,417.0000000000016,282.0000000000045,-398.00000000000944,992.9999999999994,11.00000000000989,314.9999999999977,104.99999999999955,,3155.000000000003
2019.06.10,441.0000000000025,-149.0000000000009,276.9999999999939,175.99999999999838,458.9999999999983,391.00000000001955,235.00000000000742,-395.99999999999636,869.0000000000086,51.00000000000193,271.99999999999136,65.99999999998829,,2692.000000000013
2019.06.10,429.00000000001273,-60.000000000002274,283.99999999999534,201.00000000000674,451.0000000000014,449.0000000000123,238.0000000000049,-429.00000000001273,894.000000000017,53.00000000001148,301.9999999999925,65.00000000000395,,2877.000000000043
2019.06.10,378.00000000001165,-129.99999999999545,278.00000000000045,190.00000000000128,446.00000000000193,347.0000000000084,270.99999999999903,-497.99999999999847,944.0000000000115,-9.999999999990905,274.9999999999915,55.99999999998939,,2547.0000000000305
2019.06.10,387.000000000004,-150.99999999999625,314.0000000000032,158.0000000000026,392.9999999999989,326.0000000000218,167.00000000000603,-510.99999999999477,862.0000000000072,38.000000000010914,296.99999999999704,69.9999999999923,,2350.000000000053
2019.06.10,296.0000000000074,-99.99999999999432,315.9999999999941,173.9999999999964,408.9999999999927,284.00000000002024,69.00000000000794,-655.0000000000056,948.0000000000155,68.00000000001205,301.00000000000193,99.00000000000463,,2209.000000000053
2019.06.10,297.9999999999983,-63.00000000000239,361.0000000000002,279.00000000000705,413.99999999999216,296.0000000000207,62.99999999999084,-639.0000000000118,1171.9999999999952,49.000000000006594,376.99999999999534,156.00000000000057,,2762.999999999993
2019.06.10,340.00000000000693,-99.99999999999432,392.9999999999989,311.00000000000574,413.99999999999216,304.00000000000205,205.00000000001074,-639.9999999999961,1198.0000000000102,19.000000000005457,396.0000000000008,166.99999999998383,,3007.0000000000264
2019.06.10,302.0000000000023,-113.99999999999011,385.000000000002,326.9999999999995,419.9999999999982,271.000000000015,157.00000000000713,-723.0000000000069,1202.9999999999984,6.000000000000227,382.99999999999557,130.99999999999224,,2748.000000000013
2019.06.10,307.00000000001285,-105.99999999999454,381.99999999999346,341.0000000000024,422.9999999999956,260.0000000000193,137.9999999999937,-723.0000000000069,1235.0000000000084,28.000000000005798,384.9999999999909,136.00000000000279,,2806.0000000000236
2019.06.10,261.0000000000001,-110.99999999999,412.00000000000125,343.00000000000443,398.9999999999938,197.00000000000273,83.9999999999952,-828.0000000000065,1292.0000000000043,23.000000000010346,390.00000000000057,163.00000000000205,,2625.000000000018
2019.06.10,306.00000000000625,-101.99999999998965,439.0000000000005,362.00000000000676,397.99999999999835,268.0000000000007,86.0000000000083,-834.0000000000014,1339.0000000000014,64.00000000000716,445.99999999999795,177.99999999998929,,2950.0000000000255
2019.06.10,191.00000000000784,-21.99999999999136,380.00000000000256,358.9999999999982,393.9999999999944,342.00000000001296,-112.000000000001,-933.000000000006,1331.9999999999998,130.00000000000966,466.99999999999875,103.99999999999298,,2632.0000000000186
2019.06.10,327.99999999999494,18.000000000000682,419.00000000000273,351.99999999999676,422.9999999999956,413.0000000000109,62.99999999999084,-834.0000000000014,1310.0000000000111,164.00000000000148,484.99999999999943,109.99999999998789,,3250.9999999999914
2019.06.10,300.99999999999574,11.00000000000989,422.9999999999956,380.999999999998,417.0000000000007,378.0000000000143,80.99999999999774,-829.0000000000131,1341.9999999999986,127.00000000000955,498.00000000000466,146.00000000000168,,3276.0000000000136
2019.06.10,286.00000000000847,20.000000000010232,420.9999999999936,380.999999999998,413.99999999999216,349.00000000001796,31.000000000003247,-838.0000000000055,1361.9999999999966,135.00000000000512,493.9999999999998,160.00000000000458,,3215.0000000000236
2019.06.10,279.00000000000705,5.000000000009663,441.99999999999795,397.0000000000029,405.9999999999952,325.00000000001705,32.0000000000098,-862.0000000000072,1429.999999999998,136.0000000000099,510.9999999999957,190.00000000000128,,3291.000000000037
2019.06.10,358.9999999999982,-27.000000000001023,473.99999999999665,392.9999999999989,414.9999999999987,371.0000000000093,127.00000000001043,-784.0000000000069,1354.0000000000107,115.99999999999966,521.0000000000008,173.00000000000094,,3492.000000000016
2019.06.11,339.0000000000004,17.000000000010118,480.0000000000027,406.00000000000637,300.0000000000003,431.0000000000116,104.99999999999955,-753.0000000000036,1327.999999999996,162.00000000000614,542.9999999999922,153.00000000000313,,3511.0000000000246
2019.06.11,368.00000000001273,17.000000000010118,463.9999999999977,389.000000000006,376.99999999999403,433.00000000002115,110.99999999999443,-767.0000000000066,1327.999999999996,174.0000000000066,519.999999999996,170.99999999998784,,3585.0000000000155
