date,AUDUSD,CHFJPY,empty,sum
2020.08.24,-60.00000000000449,-9.000000000000341,,-69.00000000000483
2020.08.24,68.99999999999685,43.00000000000637,,112.00000000000321
2020.08.24,87.99999999999919,72.00000000000273,,160.00000000000193
2020.08.24,90.99999999999665,233.99999999999466,,324.9999999999913
2020.08.24,126.99999999999933,218.00000000000352,,345.00000000000284
2020.08.24,73.00000000000084,218.9999999999941,,291.99999999999494
2020.08.24,12.999999999996348,114.00000000000432,,127.00000000000067
2020.08.24,61.999999999995396,42.00000000000159,,103.99999999999699
2020.08.24,73.00000000000084,-9.000000000000341,,64.0000000000005
2020.08.24,175.00000000000293,64.00000000000716,,239.0000000000101
2020.08.24,212.00000000000108,76.00000000000762,,288.0000000000087
2020.08.24,141.00000000000225,82.00000000000784,,223.0000000000101
2020.08.24,151.00000000000114,97.99999999999898,,249.0000000000001
2020.08.24,115.99999999999389,72.00000000000273,,187.99999999999662
2020.08.24,132.99999999999423,73.0000000000075,,206.00000000000173
2020.08.24,103.99999999999298,121.99999999999989,,225.99999999999287
2020.08.24,92.99999999999864,156.99999999999648,,249.9999999999951
2020.08.24,126.99999999999933,192.00000000000728,,319.0000000000066
2020.08.24,214.99999999999852,174.0000000000066,,389.0000000000051
2020.08.24,224.000000000002,138.9999999999958,,362.9999999999978
2020.08.24,234.00000000000088,165.00000000000625,,399.00000000000716
2020.08.24,221.99999999999997,225.9999999999991,,447.9999999999991
2020.08.24,263.99999999999756,322.00000000000273,,586.0000000000002
2020.08.24,273.000000000001,370.00000000000455,,643.0000000000056
2020.08.24,269.9999999999925,400.0000000000057,,669.9999999999982
2020.08.24,324.9999999999975,371.9999999999999,,696.9999999999974
2020.08.24,339.0000000000004,355.99999999999454,,694.999999999995
2020.08.24,380.999999999998,347.999999999999,,728.999999999997
2020.08.24,387.99999999999943,365.99999999999966,,753.9999999999991
2020.08.24,412.9999999999967,430.9999999999974,,843.9999999999941
2020.08.24,400.00000000000034,487.99999999999955,,887.9999999999999
2020.08.24,371.99999999999454,528.9999999999964,,900.9999999999909
2020.08.24,405.9999999999952,540.9999999999968,,946.999999999992
2020.08.24,247.99999999999267,432.00000000000216,,679.9999999999948
