,Unnamed: 0,names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
0,0,USDCHF,10,"['USDCHF', 'NZDCAD', 'NZDUSD']",100.0,0.7992,B
1,1,GBPUSD,10,"['CADCHF', 'USDCHF']",100.0,0.9874,B
2,2,EURUSD,10,"['CADCHF', 'USDCHF']",100.0,0.9876,B
3,3,USDCAD,30,"['USDCHF', 'NZDJPY']",100.0,-0.3842002151456906,S
4,4,AUDUSD,30,['EURGBP'],80.0,-0.6360296307244793,S
5,5,CHFJPY,10,['EURGBP'],80.0,0.9978999999999998,B
6,6,CADCHF,10,['NZDUSD'],80.0,0.9907099999999995,B
7,7,EURGBP,10,['NZDCAD'],80.0,0.99219,B
8,8,GBPJPY,15,['USDCAD'],80.0,0.710606457986444,B
9,9,GBPCAD,30,"['CHFJPY', 'USDCHF', 'USDCAD', 'EURCHF', 'AUDNZD', 'NZDCAD', 'NZDCHF']",100.0,-0.6233199603174608,S
10,10,GBPAUD,50,"['NZDUSD', 'EURGBP', 'AUDCAD']",100.0,0.7999090713559436,B
11,11,EURJPY,10,['EURGBP'],80.0,0.19942992063492004,B
12,12,EURCAD,15,"['NZDUSD', 'EURNZD']",80.0,-0.45128079503829577,S
13,13,EURAUD,15,['AUDCAD'],80.0,0.9998333333333334,B
14,14,EURNZD,10,"['NZDJPY', 'NZDCHF', 'EURCAD']",100.0,0.5844226984126919,B
15,15,AUDJPY,10,['EURCAD'],80.0,0.20382555555555532,B
16,16,NZDJPY,30,"['NZDCAD', 'NZDUSD', 'USDCHF', 'EURUSD']",80.0,-0.5222592940392944,S
