date,USDCHF,GBPUSD,EURUSD,USDCAD,NZDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.04.27,-5.999999999994898,-58.000000000002494,-14.000000000002899,-21.00000000000435,-8.000000000008,-43.999999999999595,-91.99999999999875,-153.99999999999858,-9.00000000000345,-105.99999999999454,-238.0000000000049,-143.00000000000423,-213.99999999999864,-73.00000000001194,-221.00000000000452,-116.99999999999022,-219.99999999999886,-299.00000000000483,-38.99999999998904,,-2076.0000000000146
2020.04.27,25.00000000000835,-63.99999999999739,-17.000000000000348,-11.999999999989797,56.99999999999594,-41.000000000002146,-34.99999999999659,36.999999999998145,68.99999999999685,-58.9999999999975,-251.00000000000122,-157.00000000000713,-135.99999999999568,-60.99999999999994,-195.9999999999962,-68.9999999999884,-156.0000000000059,-265.0000000000041,182.99999999999983,,-1147.9999999999832
2020.04.27,60.00000000000449,-75.00000000000284,-9.000000000014552,66.99999999999484,130.99999999999224,-120.00000000000898,-9.000000000000341,80.00000000000229,144.99999999999514,-42.00000000000159,-397.0000000000029,-45.000000000006146,-102.99999999999443,14.999999999987246,-163.9999999999864,-97.99999999999898,-155.00000000000114,-329.00000000000153,185.00000000001293,,-863.0000000000305
2020.04.27,139.00000000000023,-56.99999999999594,14.999999999987246,266.999999999995,131.99999999999878,-120.00000000000898,134.00000000000034,102.00000000000209,201.99999999999108,55.00000000000682,-432.9999999999945,-114.99999999999844,-9.000000000000341,165.9999999999995,-146.00000000000168,-25.99999999999625,-111.99999999999477,-340.00000000000693,197.00000000000273,,50.9999999999859
2020.04.27,124.00000000000189,-70.99999999999883,0.9999999999843467,251.00000000000122,156.00000000000057,-121.99999999999989,118.99999999999977,102.99999999999754,228.99999999999034,51.9999999999925,-407.0000000000018,18.999999999991246,-12.000000000000455,134.99999999999625,-76.99999999999375,-107.99999999998988,-197.00000000000273,-443.99999999999994,219.00000000001364,,-30.00000000001802
2020.04.27,121.99999999999989,-60.99999999999994,-2.999999999997449,263.00000000001324,204.99999999999963,-124.99999999999733,46.999999999997044,95.99999999999609,251.99999999999667,-31.00000000000591,-392.00000000001455,176.99999999998272,-109.99999999999943,185.99999999999727,39.999999999995595,-158.00000000000125,-230.00000000000398,-455.0000000000054,209.9999999999991,,32.99999999995197
2020.04.27,126.99999999999933,-65.00000000000395,-4.000000000004,217.0000000000005,186.99999999999272,-123.00000000000644,-1.9999999999953388,112.99999999999643,272.99999999998994,-116.99999999999022,-381.0000000000091,204.99999999998852,-143.99999999999125,64.99999999998174,28.000000000005798,-268.99999999999125,-292.0000000000016,-456.9999999999963,242.00000000000887,,-397.0000000000256
2020.04.27,138.00000000000477,-137.00000000000932,26.999999999999247,126.0000000000039,209.9999999999991,-110.99999999999443,1.0000000000047748,151.00000000000114,311.99999999999005,-189.99999999999773,-336.00000000000296,333.9999999999899,-138.9999999999958,18.999999999991246,150.00000000000568,-381.9999999999908,-358.0000000000041,-500.9999999999959,280.9999999999979,,-405.00000000000335
2020.04.27,85.00000000000173,-200.00000000000017,-56.000000000011596,21.00000000000435,318.99999999999153,-130.99999999999224,-70.99999999999795,168.99999999999693,369.99999999999255,-260.9999999999957,-339.0000000000004,497.99999999999847,-241.99999999999022,12.999999999996348,331.999999999999,-539.0000000000015,-463.99999999999864,-556.9999999999964,322.00000000000006,,-731.0000000000039
2020.04.27,41.000000000002146,-465.0000000000043,-111.00000000001664,-143.00000000000423,407.99999999999727,-173.00000000000094,-82.99999999999841,193.99999999999417,445.99999999999085,-503.9999999999907,-503.000000000009,761.999999999996,-257.99999999999557,-158.0000000000137,531.0000000000148,-617.999999999995,-531.9999999999965,-628.0000000000064,404.0000000000044,,-1390.0000000000316
