date,EURUSD,USDCAD,CHFJPY,EURJPY,EURNZD,NZDCAD,empty,sum
2019.05.01,-1191.0000000000086,-583.0000000000002,102.00000000000387,-843.0000000000035,-1896.9999999999932,270.99999999999903,,-4141.000000000003
2019.05.01,-607.0000000000019,-116.99999999998934,74.00000000001228,-686.000000000007,-1879.9999999999927,426.00000000000415,,-2789.9999999999745
2019.05.01,-584.0000000000067,-157.99999999999147,41.00000000001103,-567.0000000000073,-1858.000000000004,437.999999999994,,-2688.0000000000045
2019.05.01,-602.0000000000136,-157.99999999999147,25.000000000005684,-521.0000000000008,-1835.9999999999932,502.9999999999979,,-2588.999999999996
2019.05.01,-562.0000000000181,-229.99999999999687,-51.9999999999925,-466.99999999999875,-1812.999999999998,509.9999999999993,,-2614.0000000000055
2019.05.02,-579.0000000000184,-237.99999999998266,-82.99999999999841,-496.0000000000093,-1773.9999999999868,543.0000000000045,,-2626.999999999991
2019.05.02,-601.000000000007,-202.9999999999976,-45.99999999999227,-504.0000000000049,-1778.9999999999973,531.9999999999991,,-2601.0
2019.05.02,-632.0000000000103,-197.99999999998707,-7.999999999995566,-509.00000000000034,-1780.0000000000039,470.00000000000375,,-2656.9999999999936
2019.05.02,-640.0000000000183,-183.99999999998417,12.000000000000455,-514.00000000001,-1777.9999999999907,443.0000000000045,,-2660.999999999998
2019.05.02,-638.0000000000052,-174.99999999999181,54.000000000002046,-555.9999999999974,-1729.999999999987,446.9999999999974,,-2597.999999999982
2019.05.02,-633.0000000000168,-163.00000000000205,68.00000000001205,-585.000000000008,-1712.0000000000025,449.9999999999948,,-2575.0000000000223
2019.05.02,-633.0000000000168,-168.99999999999693,69.00000000000261,-620.0000000000045,-1787.0000000000052,431.99999999999903,,-2708.000000000022
2019.05.02,-670.000000000015,-209.9999999999991,89.00000000001285,-701.9999999999982,-1671.0000000000002,346.0000000000019,,-2817.999999999998
2019.05.02,-699.0000000000052,-219.99999999999798,115.99999999999966,-712.0000000000033,-1587.9999999999893,314.99999999999864,,-2787.9999999999977
2019.05.02,-698.0000000000208,-203.99999999998198,125.0,-777.000000000001,-1639.999999999997,319.99999999999807,,-2874.0000000000027
2019.05.02,-694.0000000000168,-174.99999999999181,140.00000000000057,-793.0000000000064,-1624.9999999999875,337.99999999999386,,-2809.000000000008
2019.05.02,-661.0000000000005,-124.99999999999733,192.00000000000728,-804.000000000002,-1676.9999999999952,343.9999999999999,,-2730.9999999999877
2019.05.02,-668.0000000000019,-144.99999999999514,158.00000000000125,-808.9999999999975,-1617.0000000000018,304.00000000000426,,-2776.999999999991
2019.05.02,-689.0000000000063,-166.99999999998383,164.00000000000148,-748.0000000000047,-1558.9999999999993,292.9999999999988,,-2705.999999999994
2019.05.02,-678.0000000000008,-154.99999999999403,157.0000000000107,-730.000000000004,-1612.9999999999977,326.9999999999995,,-2691.9999999999864
2019.05.02,-697.0000000000143,-171.99999999999437,165.00000000000625,-753.0000000000001,-1675.9999999999886,351.99999999999676,,-2780.999999999994
2019.05.02,-690.0000000000128,-187.00000000000384,176.00000000000193,-746.0000000000093,-1737.999999999995,387.000000000004,,-2798.000000000015
2019.05.02,-688.0000000000219,-187.00000000000384,176.00000000000193,-746.0000000000093,-1712.0000000000025,382.00000000000455,,-2775.000000000031
2019.05.02,-681.0000000000205,-241.99999999998667,85.00000000000796,-763.0000000000052,-1702.999999999988,422.9999999999956,,-2880.9999999999973
2019.05.02,-612.0000000000125,-235.99999999999176,86.00000000001273,-658.0000000000013,-1702.999999999988,471.99999999999466,,-2650.9999999999864
2019.05.02,-614.0000000000034,-182.99999999999983,-29.999999999986926,-602.0000000000039,-1631.0000000000048,341.0000000000024,,-2718.999999999997
2019.05.02,-797.0000000000033,-204.99999999998852,-67.99999999999784,-822.0000000000027,-1737.999999999995,302.0000000000023,,-3327.999999999985
2019.05.02,-755.0000000000168,-159.99999999998238,-60.99999999999284,-790.9999999999968,-1719.9999999999882,297.00000000000284,,-3189.9999999999745
2019.05.02,-765.0000000000157,-136.99999999998712,4.0000000000048885,-811.9999999999976,-1754.9999999999955,309.0000000000037,,-3155.9999999999873
