date,USDCHF,EURUSD,USDJPY,USDCAD,EURCHF,CADCHF,EURGBP,GBPCAD,EURJPY,EURCAD,CADJPY,empty,sum
2015.05.25,-244.99999999999523,-309.0000000000037,-18.000000000000682,-287.9999999999994,-62.99999999999084,-46.00000000000159,-172.99999999998983,-473.99999999999665,-364.9999999999807,-102.00000000000209,161.99999999999193,,-1920.9999999999686
2015.05.25,-242.99999999999324,-285.99999999998624,-31.999999999996476,-267.0000000000172,-78.00000000000028,-46.00000000000159,-161.00000000000003,-442.9999999999934,-328.00000000000296,-80.99999999999774,149.0000000000009,,-1815.9999999999882
2015.05.25,-258.0000000000027,-295.0000000000008,-31.999999999996476,-269.00000000000813,-75.99999999998718,-58.99999999999794,-166.99999999999494,-434.000000000001,-328.00000000000296,-78.99999999998464,146.99999999999136,,-1849.9999999999852
2015.05.25,-266.999999999995,-326.9999999999884,-52.00000000000671,-290.00000000001245,-78.00000000000028,-55.000000000005045,-173.9999999999964,-466.00000000001086,-342.9999999999893,-103.99999999999298,132.99999999999557,,-2023.0000000000023
2015.05.25,-224.000000000002,-295.99999999998516,-76.99999999999818,-297.0000000000139,-107.99999999999699,-16.0000000000049,-168.99999999999693,-476.0000000000098,-306.99999999998795,-80.99999999999774,119.99999999999034,,-1931.0000000000032
2015.05.26,-251.99999999999667,-304.9999999999997,-67.99999999999784,-292.00000000000335,-120.99999999999334,-35.00000000000725,-177.99999999998929,-475.0000000000032,-352.9999999999802,-116.00000000000499,141.9999999999959,,-2052.99999999998
2015.05.26,-246.99999999999721,-303.9999999999932,-69.00000000000261,-300.00000000001137,-92.99999999998754,-41.9999999999976,-172.99999999998983,-473.99999999999665,-307.9999999999927,-95.999999999985,129.99999999999545,,-1975.9999999999582
2015.05.26,-270.99999999999903,-303.9999999999932,-111.99999999999477,-278.00000000000045,-66.99999999999484,-56.0000000000005,-173.9999999999964,-470.9999999999992,-286.00000000000136,-86.99999999999264,95.99999999998943,,-2009.9999999999827
2015.05.26,-239.0000000000003,-295.99999999998516,-81.99999999999363,-272.00000000000557,-63.99999999999739,-36.0000000000027,-173.9999999999964,-486.00000000000864,-293.00000000000637,-85.00000000000173,96.9999999999942,,-1930.0000000000036
2015.05.26,-217.0000000000005,-282.0000000000045,-81.00000000000307,-270.00000000001467,-63.99999999999739,-46.00000000000159,-166.99999999999494,-487.99999999999955,-278.99999999999636,-90.99999999999665,94.99999999999886,,-1890.0000000000102
2015.05.26,-293.99999999999426,-390.9999999999858,-168.00000000000637,-334.9999999999964,-82.99999999998863,-50.0000000000056,-218.99999999999142,-537.0000000000097,-328.9999999999793,-143.99999999998857,93.99999999999409,,-2455.999999999952
2015.05.26,-383.0,-492.0000000000035,-215.99999999999397,-381.0000000000091,-103.99999999999298,-84.0000000000063,-250.9999999999901,-561.9999999999958,-382.99999999998136,-219.99999999999798,80.99999999998886,,-2994.9999999999827
2015.05.26,-437.999999999994,-709.9999999999884,-259.00000000000034,-399.00000000001603,-238.0000000000049,-119.00000000000244,-329.999999999997,-516.0000000000053,-586.9999999999891,-451.99999999998573,58.9999999999975,,-3988.9999999999854
2015.05.26,-447.99999999999284,-747.9999999999931,-296.99999999999704,-398.00000000000944,-265.99999999998846,-126.99999999999933,-344.99999999999534,-472.00000000000574,-600.9999999999991,-496.99999999999187,36.99999999999193,,-4161.999999999981
2015.05.26,-446.9999999999974,-746.9999999999866,-286.00000000000136,-423.0000000000178,-253.99999999999866,-114.00000000000298,-281.99999999999335,-272.99999999998994,-611.9999999999948,-470.9999999999992,46.999999999997044,,-3861.9999999999845
2015.05.26,-434.9999999999965,-705.9999999999844,-278.0000000000058,-406.00000000001745,-248.00000000000378,-108.00000000000809,-271.9999999999945,-246.99999999999721,-557.9999999999927,-436.9999999999985,35.99999999998715,,-3659.0000000000123
2015.05.26,-369.99999999999255,-614.0000000000034,-263.9999999999958,-347.0000000000084,-252.0000000000078,-97.9999999999981,-245.99999999999068,-228.99999999999034,-489.9999999999807,-404.0000000000044,-55.00000000000682,,-3368.9999999999795
2015.05.26,-342.9999999999933,-634.0000000000013,-293.00000000000637,-307.00000000001285,-275.000000000003,-131.99999999999878,-284.9999999999908,-232.99999999999432,-469.99999999999886,-512.9999999999857,-78.00000000000296,,-3562.999999999988
2015.05.26,-407.99999999999727,-686.9999999999932,-311.00000000000705,-250.00000000001688,-258.0000000000027,-185.99999999999727,-294.9999999999897,-161.00000000001114,-527.9999999999916,-578.9999999999961,-100.99999999999909,,-3764.0000000000027
2015.05.26,-422.00000000000017,-646.9999999999976,-293.99999999999693,-249.00000000001032,-221.99999999998886,-200.00000000000017,-294.9999999999897,-184.00000000000637,-473.99999999998954,-543.0000000000045,-93.00000000000352,,-3622.9999999999877
2015.05.26,-453.99999999999886,-700.999999999996,-362.99999999999955,-270.99999999999903,-218.99999999999142,-216.0000000000051,-334.9999999999964,-218.00000000000708,-483.0000000000041,-592.9999999999991,-124.00000000000944,,-3977.0000000000064
2015.05.26,-483.0000000000001,-778.9999999999964,-385.9999999999957,-287.000000000015,-256.99999999999613,-241.00000000000233,-369.99999999999255,-204.00000000000418,-555.9999999999832,-670.9999999999993,-168.00000000000637,,-4401.999999999991
2015.05.26,-471.99999999999466,-776.9999999999833,-397.99999999999613,-251.00000000000122,-253.99999999999866,-245.0000000000063,-355.99999999998965,-161.00000000001114,-513.9999999999816,-685.0000000000023,-176.00000000000193,,-4288.999999999967
2015.05.26,-692.9999999999992,-977.99999999999,-942.0000000000073,-477.0000000000163,-275.9999999999874,-285.9999999999974,-395.99999999999636,-178.00000000001148,-542.0000000000016,-788.9999999999952,-457.00000000000784,,-6014.000000000011
2015.05.26,-846.9999999999977,-1198.9999999999945,-1195.999999999998,-567.0000000000064,-265.0000000000041,-341.0000000000024,-455.99999999998977,-235.00000000000742,-296.99999999999704,-889.9999999999908,-620.0000000000045,,-6912.999999999993
2015.05.26,-849.9999999999952,-1207.9999999999868,-1257.000000000005,-611.000000000006,-275.9999999999874,-358.9999999999982,-458.9999999999983,-239.99999999999577,-268.0000000000007,-905.0000000000002,-615.0000000000091,,-7047.999999999982
2015.05.26,-766.9999999999955,-1090.9999999999975,-1108.000000000004,-599.0000000000161,-337.99999999999386,-270.0000000000036,-418.9999999999916,-323.99999999999096,-192.00000000000728,-732.9999999999836,-470.0000000000131,,-6310.999999999997
2015.05.26,-785.9999999999978,-1154.999999999995,-1168.9999999999968,-632.0000000000103,-340.9999999999913,-280.9999999999979,-423.9999999999911,-249.00000000001032,-223.99999999998954,-760.0000000000051,-490.99999999999966,,-6511.999999999985
2015.05.26,-908.9999999999932,-1194.9999999999905,-1317.0000000000073,-811.0000000000061,-313.99999999999204,-346.0000000000019,-409.99999999999926,-459.99999999999375,-61.9999999999834,-780.9999999999873,-588.0000000000081,,-7192.999999999963
2015.05.26,-786.9999999999933,-1151.9999999999975,-1382.000000000005,-763.0000000000026,-391.000000000008,-194.0000000000053,-415.99999999999415,-537.9999999999941,12.000000000000455,-631.9999999999882,-559.0000000000117,,-6802.0
2015.05.26,-585.0000000000022,-1097.999999999999,-1275.9999999999964,-790.0000000000018,-487.99999999999955,-39.00000000000014,-396.9999999999918,-456.00000000001194,4.9999999999954525,-561.9999999999958,-496.0000000000093,,-6182.000000000012
2015.05.26,-591.9999999999925,-1114.9999999999993,-1207.9999999999984,-880.9999999999984,-573.0000000000013,3.999999999992898,-378.999999999996,-560.0000000000049,-120.00000000000455,-465.99999999998863,-413.0000000000109,,-6303.000000000002
2015.05.26,-602.0000000000025,-1079.999999999992,-1186.9999999999977,-870.0000000000152,-442.9999999999934,7.0000000000014495,-379.9999999999915,-663.999999999998,-87.99999999999386,-444.9999999999843,-317.0000000000073,,-6068.9999999999745
2015.05.26,-556.9999999999964,-1004.9999999999892,-1126.0000000000048,-842.0000000000094,-478.0000000000006,52.99999999999194,-349.99999999999477,-612.9999999999969,-32.99999999998704,-356.9999999999851,-321.00000000001216,,-5628.9999999999845
2015.05.26,-548.9999999999995,-899.0000000000053,-1140.0000000000005,-835.000000000008,-330.0000000000081,43.999999999999595,-267.99999999999045,-601.9999999999915,102.00000000000387,-241.99999999998667,-310.0000000000023,,-5028.999999999989
2015.05.26,-546.9999999999975,-836.9999999999989,-1280.0000000000011,-941.9999999999984,-307.99999999999716,105.99999999999498,-198.99999999999363,-668.0000000000019,252.00000000000955,-92.00000000000318,-365.0000000000091,,-4879.999999999996
2015.05.26,-817.9999999999965,-1207.9999999999868,-1736.9999999999948,-1277.000000000017,-323.0000000000066,-26.000000000003798,-260.99999999998903,-835.000000000008,156.0000000000059,-370.999999999988,-505.00000000000966,,-7204.9999999999945
2015.05.26,-719.9999999999984,-1083.9999999999961,-1796.999999999997,-1316.0000000000061,-333.9999999999899,185.99999999999727,-242.99999999999324,-974.9999999999925,519.0000000000055,-51.99999999998539,-500.0,,-6315.999999999957
2015.05.26,-690.0000000000017,-1088.9999999999845,-1731.9999999999993,-1405.0000000000118,-303.9999999999932,246.99999999999721,-258.9999999999981,-1139.0000000000011,540.0000000000205,100.99999999999554,-398.00000000001035,,-6127.999999999987
2015.05.26,-859.9999999999941,-1330.9999999999934,-1829.9999999999982,-1602.9999999999989,-360.9999999999891,244.99999999999523,-307.99999999999716,-1266.999999999996,343.00000000001774,24.000000000001798,-300.00000000001137,,-7247.999999999962
2015.05.26,-878.9999999999965,-1324.9999999999984,-1817.0000000000073,-1619.0000000000148,-401.00000000000693,256.99999999999613,-307.99999999999716,-1195.999999999997,325.9999999999934,56.000000000011596,-296.0000000000065,,-7202.000000000024
2015.05.26,-702.9999999999981,-1180.0000000000032,-1611.000000000004,-1446.9999999999982,-453.99999999999886,273.9999999999965,-386.9999999999929,-1297.999999999999,218.9999999999941,22.999999999995246,-253.0000000000001,,-6817.000000000008
2015.05.26,-759.999999999994,-1303.999999999994,-1602.9999999999945,-1444.000000000001,-468.00000000000176,263.99999999999756,-468.9999999999972,-1374.999999999993,143.00000000000068,-44.99999999998394,-295.0000000000017,,-7355.999999999963
2015.05.26,-807.0000000000022,-1371.9999999999955,-1603.999999999999,-1550.0000000000068,-480.99999999999807,219.00000000000253,-484.999999999991,-1499.9999999999902,73.0000000000075,-116.99999999998934,-230.00000000000398,,-7853.999999999965
2015.05.26,-732.9999999999948,-1265.9999999999893,-1519.999999999996,-1482.0000000000055,-442.00000000000904,251.99999999999667,-453.99999999999886,-1427.0000000000005,78.00000000000296,-68.99999999998573,-172.00000000001125,,-7234.999999999992
2015.05.26,-774.9999999999924,-1295.9999999999861,-1474.9999999999943,-1469.000000000009,-419.9999999999982,227.99999999999488,-468.9999999999972,-1428.9999999999914,-20.999999999986585,-70.99999999999883,-124.00000000000944,,-7320.999999999969
2015.05.26,-800.0000000000007,-1359.9999999999834,-1492.0000000000045,-1407.0000000000027,-453.99999999999886,192.99999999999872,-499.9999999999893,-1306.000000000007,-43.00000000000637,-178.99999999999582,-148.00000000001035,,-7495.999999999999
2015.05.26,-822.9999999999959,-1343.9999999999895,-1567.0000000000073,-1438.000000000006,-448.000000000004,178.99999999999582,-495.9999999999964,-1329.0000000000025,-13.00000000000523,-181.9999999999933,-204.00000000000773,,-7665.000000000013
2015.05.26,-997.9999999999989,-1353.000000000004,-1581.9999999999936,-1483.000000000012,-401.00000000000693,46.00000000000159,-475.99999999999864,-1262.9999999999918,49.000000000006594,-164.99999999999292,-222.0000000000084,,-7847.999999999999
2015.05.26,-1024.9999999999982,-1425.9999999999939,-1590.0000000000034,-1502.0000000000034,-299.00000000000483,59.99999999999339,-489.99999999999045,-1283.0000000000118,-12.000000000000455,-173.00000000000094,-166.00000000001103,,-7906.000000000025
2015.05.26,-1034.999999999997,-1353.9999999999886,-1603.999999999999,-1446.9999999999982,-242.00000000000887,14.999999999998348,-458.9999999999983,-1229.9999999999977,6.000000000000227,-153.00000000000313,-221.00000000000364,,-7723.999999999995
2015.05.26,-1040.999999999992,-1361.9999999999966,-1647.9999999999961,-1482.0000000000055,-219.99999999999798,37.99999999999359,-430.9999999999925,-1235.0000000000084,129.99999999999545,-123.99999999999079,-231.99999999999932,,-7606.99999999999
2015.05.26,-1070.9999999999998,-1344.9999999999961,-1638.0000000000052,-1478.0000000000016,-187.99999999998818,22.999999999995246,-450.9999999999903,-1242.0000000000098,87.00000000001751,-58.99999999998684,-228.00000000000864,,-7589.9999999999745
2015.05.27,-1098.9999999999943,-1337.9999999999948,-1632.000000000005,-1511.000000000018,-171.99999999999437,9.999999999998899,-457.99999999999176,-1252.999999999993,111.99999999999477,-102.00000000000209,-205.0000000000125,,-7648.000000000012
2015.05.27,-1057.9999999999923,-1340.9999999999923,-1602.9999999999945,-1513.0000000000089,-197.00000000000273,47.9999999999925,-458.9999999999983,-1263.9999999999984,66.0000000000025,-99.00000000000463,-162.00000000000614,,-7582.000000000003
2015.05.27,-1040.999999999992,-1337.9999999999948,-1594.9999999999989,-1496.0000000000084,-194.0000000000053,65.99999999999939,-448.9999999999994,-1285.0000000000027,75.00000000001705,-49.99999999999449,-143.00000000000068,,-7449.99999999998
2015.05.27,-980.9999999999985,-1218.9999999999923,-1569.0000000000027,-1461.0000000000011,-139.00000000000023,59.99999999999339,-391.9999999999924,-1272.999999999991,205.0000000000125,7.0000000000014495,-186.00000000000705,,-6947.999999999977
2015.05.27,-981.999999999994,-1234.9999999999861,-1531.9999999999964,-1397.0000000000039,-177.00000000000495,56.99999999999594,-420.9999999999936,-1258.0000000000036,98.00000000001319,-18.999999999991246,-178.00000000001148,,-7043.999999999975
2015.05.27,-958.9999999999987,-1265.9999999999893,-1548.0000000000018,-1449.0000000000114,-197.00000000000273,80.99999999999774,-420.9999999999936,-1269.9999999999934,105.99999999999454,-17.000000000000348,-161.00000000000136,,-7101.0
2015.05.27,-983.0000000000006,-1293.9999999999952,-1602.0000000000039,-1471.0,-198.00000000000927,83.9999999999952,-409.99999999999926,-1269.000000000009,139.00000000001,-12.999999999996348,-186.00000000000705,,-7203.0000000000155
2015.05.27,-968.0000000000022,-1283.9999999999964,-1588.9999999999986,-1432.0000000000111,-201.99999999999108,82.99999999999974,-423.9999999999911,-1248.0000000000045,69.99999999999318,-49.99999999999449,-177.0000000000067,,-7221.000000000003
2015.05.27,-1066.9999999999957,-1407.999999999987,-1819.0000000000027,-1551.0000000000134,-248.00000000000378,86.99999999999264,-459.99999999999375,-1310.9999999999955,120.00000000000455,-85.00000000000173,-265.00000000000057,,-8006.999999999997
2015.05.27,-1027.9999999999957,-1385.9999999999984,-1715.999999999994,-1531.0000000000157,-228.99999999999034,87.99999999999919,-473.99999999999665,-1320.00000000001,158.00000000001546,-86.99999999999264,-237.00000000000898,,-7761.999999999987
2015.05.27,-1022.9999999999961,-1385.9999999999984,-1698.9999999999982,-1531.0000000000157,-231.0000000000034,93.99999999999409,-443.99999999999994,-1259.00000000001,140.00000000001478,-82.00000000000429,-206.00000000000307,,-7627.000000000021
2015.05.27,-1014.9999999999992,-1378.9999999999968,-1715.999999999994,-1524.0000000000143,-261.0000000000001,92.99999999999864,-448.9999999999994,-1269.9999999999934,88.99999999999864,-63.99999999999739,-208.00000000001262,,-7704.00000000001
2015.05.27,-929.000000000002,-1316.9999999999905,-1608.9999999999945,-1496.0000000000084,-261.0000000000001,142.99999999999312,-427.99999999999505,-1299.0000000000057,117.999999999995,-8.999999999992347,-170.0000000000017,,-7257.000000000004
2015.05.27,-895.0000000000014,-1265.000000000005,-1587.0000000000032,-1444.000000000001,-261.0000000000001,156.99999999999602,-425.99999999999307,-1293.9999999999952,186.00000000000705,0.0,-188.0000000000024,,-7016.999999999998
2015.05.27,-914.9999999999991,-1285.9999999999873,-1668.9999999999968,-1472.0000000000066,-261.0000000000001,148.99999999999915,-424.9999999999976,-1289.0000000000068,194.00000000001683,-0.9999999999843467,-217.00000000001296,,-7191.999999999975
2015.05.27,-922.999999999996,-1302.9999999999875,-1659.9999999999966,-1472.0000000000066,-261.0000000000001,151.00000000000114,-431.99999999999903,-1383.000000000001,213.99999999999864,-21.00000000000435,-225.00000000000853,,-7315.0
2015.05.27,-837.9999999999943,-1183.0000000000007,-1623.9999999999952,-1426.0000000000161,-242.00000000000887,192.99999999999872,-424.9999999999976,-1483.9999999999964,331.0000000000173,77.00000000001594,-237.99999999999955,,-6858.999999999976
2015.05.27,-724.0000000000024,-1029.9999999999975,-1519.0000000000055,-1334.000000000013,-259.0000000000092,203.99999999999307,-415.99999999999415,-1493.000000000011,290.9999999999968,146.00000000000168,-211.00000000001273,,-6345.000000000055
2015.05.27,-751.0000000000017,-1065.0000000000048,-1543.0000000000064,-1348.000000000016,-249.99999999999466,224.000000000002,-420.9999999999936,-1573.0000000000023,319.9999999999932,156.00000000000057,-267.0000000000101,,-6518.000000000035
2015.05.27,-605.9999999999955,-912.0000000000017,-1471.999999999994,-1209.0000000000157,-380.00000000000256,231.99999999999886,-361.9999999999957,-1391.9999999999932,472.0000000000084,146.00000000000168,-329.00000000000773,,-5811.999999999998
2015.05.27,-644.9999999999956,-1051.0000000000018,-1629.000000000005,-1320.00000000001,-384.9999999999909,237.99999999999378,-356.9999999999962,-1333.0000000000064,444.0000000000168,90.99999999999665,-331.00000000000307,,-6278.000000000003
2015.05.27,-571.9999999999948,-993.9999999999837,-1567.0000000000073,-1317.999999999997,-387.000000000004,313.99999999999204,-344.99999999999534,-1469.000000000009,484.00000000000887,192.99999999999872,-296.0000000000065,,-5956.999999999997
2015.05.27,-551.9999999999969,-970.9999999999885,-1558.0000000000068,-1374.0000000000086,-371.99999999999454,361.9999999999957,-352.9999999999922,-1532.0,504.99999999999545,246.99999999999721,-243.99999999999977,,-5841.999999999999
