date,USDCHF,EURUSD,USDJPY,USDCAD,EURCHF,CADCHF,EURGBP,GBPCAD,EURJPY,EURCAD,CADJPY,empty,sum
2015.05.25,-48.99999999999905,-38.99999999998904,-34.99999999999659,-23.00000000001745,-9.999999999998899,-24.999999999997247,-40.99999999999105,-147.00000000000824,-9.999999999990905,-45.99999999999049,-14.000000000010004,,-438.999999999989
2015.05.25,-58.99999999999794,-297.9999999999983,-73.0000000000075,-168.0000000000126,-243.99999999999977,78.00000000000028,-120.99999999999334,-163.00000000000205,-280.00000000000114,-182.99999999999983,82.99999999999841,,-1428.0000000000139
2015.05.25,-46.999999999997044,-58.000000000002494,-66.0000000000025,-12.000000000012001,-17.000000000000348,-31.000000000003247,-60.99999999999994,-167.00000000000603,3.0000000000143245,-58.000000000002494,-74.00000000001228,,-588.000000000024
2015.05.25,16.0000000000049,-42.999999999993044,-18.000000000000682,-5.000000000010552,-86.99999999999264,15.999999999993797,-65.99999999999939,-205.00000000001074,-31.00000000000591,-44.99999999998394,-34.000000000006025,,-502.0000000000042
2015.05.25,13.00000000000745,-34.000000000000696,-31.00000000000591,-22.0000000000109,-82.00000000000429,15.999999999993797,-50.99999999998994,-232.00000000000998,-2.999999999985903,-17.000000000000348,-36.000000000001364,,-479.0000000000081
2015.05.25,-32.999999999994145,-146.99999999998602,-69.00000000000261,-96.00000000000719,-134.99999999999625,27.999999999994696,-70.99999999999883,-201.00000000000674,-97.99999999998477,-72.99999999998974,-6.000000000000227,,-900.9999999999718
2015.05.25,-119.00000000000244,-255.00000000000523,-242.00000000000443,-103.00000000000864,-140.0000000000068,-38.0000000000047,-133.99999999998968,-198.00000000000927,-39.99999999999204,-205.99999999999508,-147.00000000000557,,-1622.0000000000236
2015.05.25,-109.99999999999899,-273.9999999999965,-201.99999999999818,-135.00000000001845,-157.00000000000713,-14.999999999998348,-141.99999999999767,-228.99999999999034,-111.99999999999477,-191.99999999999218,-89.00000000001285,,-1657.0000000000055
2015.05.25,-80.99999999999774,-226.99999999999943,-180.00000000000682,-80.00000000001339,-157.00000000000713,-23.00000000000635,-134.99999999999625,-202.9999999999976,-74.99999999998863,-192.99999999999872,-115.99999999999966,,-1470.0000000000118
2015.05.25,-97.00000000000264,-265.0000000000041,-224.00000000000375,-100.0000000000112,-164.99999999999292,-24.000000000001798,-154.99999999999403,-229.99999999999687,-73.0000000000075,-215.99999999999397,-131.00000000000023,,-1680.0000000000089
2015.05.25,-41.000000000002146,-212.99999999999653,-168.99999999999693,-73.00000000001194,-181.9999999999933,3.999999999992898,-116.99999999998934,-168.99999999999693,-70.99999999999795,-185.99999999999727,-112.00000000000898,,-1328.9999999999986
2015.05.25,14.000000000002899,-184.99999999999073,-162.00000000000614,-34.000000000000696,-214.99999999998744,24.999999999997247,-123.99999999999079,-185.99999999999727,-43.99999999998272,-194.0000000000053,-145.00000000001023,,-1249.9999999999711
2015.05.25,17.000000000000348,-178.99999999999582,-192.00000000000728,-84.0000000000174,-221.00000000000452,59.99999999999339,-103.99999999999298,-217.0000000000005,-4.9999999999954525,-129.99999999998568,-118.99999999999977,,-1174.0000000000057
2015.05.25,21.999999999999797,-183.99999999998417,-155.00000000000114,-56.000000000011596,-226.99999999999943,46.999999999997044,-105.99999999999498,-171.00000000001003,-51.9999999999925,-164.99999999999292,-112.99999999999955,,-1159.9999999999895
2015.05.25,12.000000000000899,-221.99999999998886,-204.9999999999983,-59.000000000009045,-251.00000000000122,39.999999999995595,-131.99999999999878,-173.00000000000094,-43.99999999998272,-210.99999999998343,-152.00000000000102,,-1396.9999999999677
2015.05.25,28.000000000005798,-212.99999999999653,-170.0000000000017,-38.0000000000047,-266.999999999995,41.000000000002146,-119.99999999999788,-134.99999999999625,-70.99999999999795,-219.99999999999798,-139.00000000001,,-1303.99999999999
2015.05.25,65.00000000000395,-234.00000000000088,-118.99999999999977,-39.00000000001125,-316.99999999998954,73.00000000000084,-142.99999999999312,-154.0000000000097,-147.99999999999613,-248.00000000000378,-93.00000000000352,,-1357.0000000000027
2015.05.25,114.00000000000298,-197.00000000000273,-131.00000000000023,-25.00000000000835,-333.9999999999899,100.99999999999554,-128.99999999999022,-171.00000000001003,-90.00000000000341,-219.99999999999798,-117.00000000000443,,-1199.0000000000086
2015.05.25,167.00000000000603,-104.99999999999955,-111.0000000000042,4.999999999988347,-303.9999999999932,124.99999999999733,-101.99999999999099,-202.9999999999976,-6.000000000000227,-134.99999999999625,-125.0,,-793.9999999999903
2015.05.25,207.99999999999707,-19.999999999997797,-94.99999999999886,82.99999999998863,-287.9999999999994,110.99999999999443,-103.99999999999298,-235.99999999999176,80.0000000000125,-116.00000000000499,-174.0000000000066,,-550.9999999999998
2015.05.25,92.00000000000318,-197.99999999998707,-117.00000000000443,7.999999999985796,-320.9999999999935,59.99999999999339,-154.99999999999403,-178.00000000001148,-108.99999999998045,-248.99999999998812,-129.0000000000049,,-1295.9999999999814
2015.05.25,-19.999999999997797,-324.9999999999975,-140.00000000000057,-65.00000000000395,-316.0000000000052,10.999999999994348,-329.999999999997,-537.9999999999941,-229.99999999998977,-331.999999999999,-92.00000000001296,,-2377.0000000000036
2015.05.25,-61.999999999995396,-411.99999999999017,-141.00000000000534,-124.99999999999733,-346.0000000000019,19.999999999997797,-320.9999999999935,-458.00000000000284,-343.9999999999941,-371.99999999999454,-44.00000000001114,,-2604.999999999988
2015.05.25,-22.999999999995246,-330.9999999999924,-121.99999999999989,-89.00000000000574,-322.00000000000006,29.000000000001247,-243.99999999999977,-327.00000000001063,-264.99999999998636,-312.9999999999855,-62.00000000001182,,-2068.9999999999864
2015.05.25,31.000000000003247,-296.9999999999917,-82.99999999999841,-21.00000000000435,-350.9999999999902,34.000000000000696,-230.99999999999233,-256.99999999999613,-266.9999999999959,-344.99999999999534,-81.00000000000307,,-1867.9999999999636
2015.05.25,-25.999999999992696,-295.99999999998516,-39.00000000000148,-25.00000000000835,-268.0000000000016,-14.999999999998348,-255.99999999998957,-326.0000000000041,-314.9999999999977,-340.9999999999913,-44.00000000001114,,-1950.9999999999816
2015.05.25,-46.00000000000159,-266.999999999995,7.000000000005002,78.99999999998464,-232.99999999999432,-87.00000000000374,-255.99999999998957,-214.00000000000307,-328.00000000000296,-418.9999999999916,-89.00000000001285,,-1853.000000000005
2015.05.25,-17.999999999995797,-305.9999999999841,7.999999999995566,17.000000000000348,-292.00000000000335,-35.00000000000725,-254.99999999999412,-235.99999999999176,-377.9999999999859,-398.9999999999938,-39.00000000000148,,-1932.9999999999618
2015.05.25,24.999999999997247,-266.999999999995,-45.000000000001705,-5.000000000010552,-306.9999999999906,21.999999999999797,-169.99999999999238,-114.99999999999844,-274.0000000000009,-322.9999999999844,-61.00000000000705,,-1519.9999999999843
2015.05.25,19.999999999997797,-292.9999999999877,-43.00000000000637,-39.00000000001125,-330.0000000000081,32.999999999994145,-180.99999999999784,-163.00000000000205,-305.9999999999832,-317.9999999999961,-36.000000000001364,,-1656.000000000002
2015.05.25,55.000000000005045,-256.99999999999613,-27.000000000001023,-74.0000000000185,-330.0000000000081,86.99999999999264,-118.99999999999133,-103.99999999999298,-281.0000000000059,-234.00000000000088,3.9999999999906777,,-1280.0000000000266
2015.05.25,36.999999999998145,-202.9999999999976,22.00000000000557,-143.00000000000423,-248.00000000000378,114.99999999999844,-82.99999999999974,-201.99999999999108,-264.99999999998636,-95.999999999985,98.99999999998954,,-966.9999999999761
2015.05.25,78.00000000000028,-214.00000000000307,22.999999999996135,-83.00000000001084,-312.00000000000114,100.00000000000009,-88.99999999999464,-104.99999999999955,-286.00000000000136,-174.99999999999181,53.999999999987836,,-1009.0000000000181
2015.05.25,-44.99999999999504,-346.0000000000019,-7.000000000005002,-185.99999999999727,-309.99999999998806,73.00000000000084,-146.99999999999713,-188.9999999999947,-415.9999999999968,-224.000000000002,111.99999999999477,,-1684.9999999999825
2015.05.25,-136.00000000000279,-349.99999999998363,-28.999999999996362,-190.00000000000128,-204.99999999998852,2.999999999997449,-156.99999999999602,-225.00000000000853,-391.9999999999959,-222.99999999999542,101.99999999998965,,-1801.9999999999814
2015.05.25,-127.99999999999478,-340.9999999999913,19.000000000005457,-219.00000000001364,-214.99999999998744,27.999999999994696,-158.99999999999804,-289.9999999999903,-431.99999999998795,-178.99999999999582,160.99999999998715,,-1754.9999999999723
2015.05.25,-100.00000000000009,-302.0000000000023,22.00000000000557,-116.00000000000499,-208.00000000000819,-2.999999999997449,-163.99999999999747,-215.00000000000963,-387.00000000000045,-238.0000000000049,89.9999999999892,,-1621.000000000031
2015.05.25,-156.00000000000057,-353.0000000000033,-4.9999999999954525,-177.00000000000495,-194.99999999998963,-24.000000000001798,-164.99999999999292,-215.99999999999397,-423.0000000000018,-243.99999999999977,112.99999999999955,,-1844.9999999999848
2015.05.25,-229.99999999999687,-329.00000000000153,-10.000000000005116,-300.00000000001137,-92.99999999998754,-6.0000000000060005,-167.9999999999904,-451.0000000000014,-388.00000000000523,-78.99999999998464,204.9999999999983,,-1848.9999999999918
2015.05.25,-243.99999999999977,-215.99999999999397,-1.9999999999953388,-250.00000000001688,21.00000000000435,-43.999999999999595,-105.99999999999498,-381.0000000000091,-259.9999999999909,11.00000000000545,177.99999999999727,,-1292.9999999999934
2015.05.25,-231.99999999999886,-242.99999999999324,4.0000000000048885,-255.00000000000523,-8.999999999992347,-39.00000000000014,-113.99999999999189,-384.9999999999909,-299.0000000000066,-24.999999999986144,183.9999999999975,,-1412.999999999963
2015.05.25,-243.99999999999977,-312.00000000000114,-3.0000000000001137,-286.00000000000847,-52.000000000007596,-26.999999999999247,-177.99999999998929,-476.0000000000098,-373.9999999999952,-73.99999999999629,196.99999999998852,,-1829.0000000000186
2015.05.25,-237.99999999999378,-258.0000000000027,-1.9999999999953388,-279.00000000000705,-15.999999999993797,-23.00000000000635,-141.99999999999767,-469.0000000000083,-305.9999999999832,-11.999999999989797,193.9999999999884,,-1550.9999999999895
2015.05.25,-236.00000000000287,-268.9999999999859,-18.000000000000682,-253.99999999999866,-31.000000000003247,-45.000000000006146,-145.9999999999906,-434.000000000001,-305.9999999999832,-53.999999999998494,161.99999999999193,,-1630.9999999999786
