date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2016.03.14,-32.999999999994145,-55.99999999998939,183.99999999998417,82.99999999999974,-45.000000000006146,-354.9999999999942,-388.9999999999958,-56.99999999999594,19.000000000005457,-546.9999999999864,253.99999999999866,179.00000000001802,-245.0000000000063,135.99999999999568,-314.00000000000716,-180.00000000000682,-139.99999999999568,72.99999999998974,,-1432.9999999999868
2016.03.14,1.0000000000065512,26.999999999999247,333.9999999999899,106.00000000000608,-16.0000000000049,-401.99999999999125,-640.0000000000006,-5.999999999994898,224.99999999999432,-622.9999999999958,273.0000000000121,30.0000000000189,-147.99999999999258,319.9999999999932,-445.0000000000074,-329.00000000000773,-138.00000000000477,55.99999999998939,,-1374.9999999999905
2016.03.14,131.99999999999878,220.00000000002018,373.00000000000114,153.99999999999858,80.99999999999774,-461.99999999998465,-807.0000000000022,-24.999999999997247,376.0000000000048,-541.9999999999981,26.999999999999247,10.000000000021103,-107.99999999999699,343.0000000000035,-510.0000000000051,-367.00000000000443,-82.99999999999974,59.99999999999339,,-1127.99999999995
2016.03.14,-97.9999999999981,117.00000000001154,278.00000000000045,116.00000000000499,36.999999999998145,-706.999999999991,-908.9999999999918,29.000000000001247,429.00000000000205,-584.0000000000067,38.0000000000047,-54.99999999998284,-124.99999999999733,399.0000000000009,-501.0000000000048,-430.0000000000068,-75.9999999999983,-13.000000000018552,,-2054.9999999999727
2016.03.14,-113.99999999999189,87.00000000001484,91.99999999998099,-48.000000000003595,27.999999999994696,-736.0000000000033,-876.0000000000048,89.00000000000574,350.9999999999991,-628.9999999999907,-82.00000000000429,-146.99999999998602,-225.00000000000853,269.00000000000546,-519.0000000000055,-439.00000000000716,-138.00000000000477,-137.00000000000932,,-3174.000000000019
2016.03.14,4.000000000004,178.00000000001148,91.99999999998099,-46.999999999997044,27.999999999994696,-618.9999999999918,-834.0000000000032,42.0000000000087,448.99999999998386,-167.9999999999904,-248.00000000000378,-200.99999999998454,5.999999999994898,248.00000000000466,-259.00000000000034,-340.0000000000034,-156.00000000000057,-194.0000000000053,,-2018.9999999999975
2016.03.14,167.00000000000603,259.0000000000092,168.99999999999693,-7.9999999999968985,142.99999999999312,-472.9999999999901,-795.9999999999923,24.000000000001798,522.9999999999961,-80.99999999999774,-304.9999999999997,-295.99999999998516,-11.999999999989797,251.99999999999534,-286.00000000000136,-391.9999999999959,-174.00000000000747,-277.00000000001614,,-1562.999999999974
2016.03.14,114.99999999999844,278.00000000000045,87.99999999999919,29.999999999996696,151.00000000000114,-532.9999999999835,-766.9999999999959,77.00000000000485,462.99999999999386,-114.99999999999844,-126.99999999998823,-339.0000000000004,-95.00000000000064,188.0000000000024,-270.00000000001023,-418.99999999999693,-90.99999999999665,-325.0000000000197,,-1690.9999999999936
2016.03.14,164.00000000000858,293.0000000000099,52.99999999999194,22.999999999995246,182.99999999999983,-527.9999999999951,-777.9999999999916,84.0000000000063,509.9999999999909,-60.99999999999994,-129.00000000000134,-415.99999999999415,-295.0000000000008,204.9999999999983,-394.00000000000546,-572.0000000000027,-34.99999999999615,-352.000000000019,,-2045.000000000005
2016.03.14,109.00000000000354,265.0000000000041,-87.99999999999919,-32.999999999994145,120.99999999999334,-448.9999999999883,-697.9999999999933,80.00000000000229,323.0000000000075,-168.99999999999693,-195.9999999999962,-482.999999999989,-279.99999999999136,87.0000000000033,-341.0000000000082,-519.0000000000055,-26.000000000003798,-330.0000000000081,,-2626.99999999996
2016.03.14,18.999999999991246,98.0000000000203,-99.00000000000463,-21.00000000000435,134.0000000000008,-441.99999999998687,-697.9999999999933,53.00000000000304,435.0000000000023,-245.99999999999068,-157.00000000000713,-457.9999999999807,-458.00000000000284,102.99999999999443,-337.0000000000033,-531.9999999999965,-92.00000000000318,-352.000000000019,,-3049.99999999998
2016.03.14,58.000000000002494,158.0000000000137,156.00000000000057,41.9999999999976,231.99999999999886,-448.9999999999883,-709.9999999999937,69.00000000000794,477.9999999999802,-343.00000000000443,-11.00000000000545,-174.99999999999181,-392.9999999999989,286.00000000000136,-393.0000000000007,-522.0000000000056,-95.00000000000064,-355.0000000000164,,-1967.0000000000034
2016.03.14,265.0000000000041,331.0000000000146,242.99999999999324,106.00000000000608,262.999999999991,-327.99999999999494,-829.9999999999983,-48.99999999999905,639.9999999999864,-469.99999999999267,-58.99999999998684,-179.99999999998016,-473.99999999999665,310.0000000000023,-710.9999999999985,-680.0000000000068,-119.00000000000244,-293.0000000000099,,-2034.9999999999686
2016.03.14,304.9999999999997,284.00000000001756,508.9999999999817,321.0000000000046,270.99999999999903,-258.99999999998704,-763.9999999999958,-48.99999999999905,645.9999999999866,-516.9999999999897,317.9999999999961,99.00000000000463,-479.99999999999153,462.99999999999386,-698.0000000000075,-644.999999999996,-63.99999999999739,-95.00000000000064,,-354.99999999998107
2016.03.14,273.0000000000121,231.0000000000034,387.99999999998835,290.9999999999968,323.99999999999096,-192.99999999999872,-634.9999999999909,-56.99999999999594,602.0000000000039,-397.0000000000029,322.00000000000006,-61.99999999998429,-537.9999999999941,371.9999999999999,-704.0000000000077,-671.0000000000065,56.99999999999594,-155.00000000001623,,-552.0000000000059
2016.03.14,408.00000000000836,358.00000000001387,548.9999999999995,380.999999999998,407.99999999999727,-86.99999999999264,-572.9999999999933,-17.999999999995797,692.0000000000073,-419.9999999999982,373.00000000000114,23.00000000001745,-625.9999999999932,442.99999999999784,-721.0000000000036,-677.9999999999973,63.00000000000195,-141.00000000001333,,434.000000000055
2016.03.14,482.00000000000466,354.0000000000099,579.9999999999806,339.99999999999585,376.99999999999403,-60.99999999999994,-653.9999999999964,-42.999999999993044,757.9999999999814,-282.0000000000045,232.99999999999432,6.000000000017103,-506.0000000000064,457.9999999999984,-682.0000000000022,-710.9999999999985,-26.000000000003798,-198.00000000000927,,424.999999999963
2016.03.14,368.9999999999971,226.99999999999943,472.9999999999901,287.9999999999994,400.00000000000034,29.999999999996696,-667.9999999999922,-90.99999999999665,882.000000000005,-329.00000000000153,231.0000000000034,87.00000000001484,-804.0000000000047,531.9999999999965,-713.9999999999986,-798.0000000000018,-26.000000000003798,-265.0000000000041,,-176.00000000000063
2016.03.14,432.9999999999945,304.00000000001535,454.9999999999832,343.9999999999999,474.9999999999921,12.999999999996348,-691.9999999999931,-76.99999999999375,967.9999999999893,-180.0000000000024,212.00000000001216,-63.99999999999739,-780.000000000003,484.99999999999943,-710.9999999999985,-820.0000000000074,77.00000000000485,-321.0000000000157,,120.99999999997584
2016.03.14,476.0000000000098,372.00000000001677,384.9999999999909,341.0000000000024,471.99999999999466,-11.999999999989797,-656.9999999999965,-18.999999999991246,936.000000000007,-59.99999999999339,252.0000000000078,-234.99999999998522,-970.0000000000042,399.0000000000009,-715.0000000000034,-933.9999999999975,117.00000000000044,-474.0000000000189,,-325.99999999994975
2016.03.14,531.9999999999991,464.00000000001995,407.0000000000018,409.99999999999926,583.0000000000002,-55.99999999998939,-667.9999999999922,-7.0000000000014495,879.9999999999955,-11.999999999989797,283.000000000011,-232.99999999999432,-985.999999999998,391.00000000000534,-731.0000000000088,-939.0000000000072,219.99999999999798,-480.99999999999807,,57.00000000005048
2016.03.14,592.9999999999991,555.0000000000166,419.9999999999982,494.00000000000557,661.9999999999959,-24.999999999986144,-653.9999999999964,0.0,882.000000000005,-66.99999999999484,422.9999999999956,-320.9999999999935,-927.0000000000111,317.99999999999784,-761.0000000000099,-929.000000000002,231.0000000000034,-419.0000000000138,,475.0000000000089
2016.03.14,672.0000000000059,508.00000000001955,310.9999999999946,422.9999999999956,651.999999999997,-17.999999999984695,-635.9999999999957,-65.99999999999939,872.9999999999905,263.00000000001324,127.99999999999478,-438.9999999999894,-912.0000000000017,246.9999999999999,-704.0000000000077,-885.9999999999957,287.0000000000039,-472.00000000000574,,231.0000000000352
2016.03.14,696.999999999992,455.0000000000054,315.99999999998295,392.9999999999989,624.9999999999977,86.0000000000083,-585.9999999999985,-90.99999999999665,936.9999999999834,313.00000000000773,102.00000000000209,-307.99999999999716,-1005.9999999999958,251.99999999999534,-617.0000000000044,-873.9999999999952,248.00000000000378,-501.0000000000181,,440.9999999999718
2016.03.14,716.0000000000056,455.0000000000054,377.9999999999894,390.99999999999693,637.9999999999941,73.99999999999629,-602.0000000000039,-117.00000000000044,927.9999999999973,341.00000000001353,38.0000000000047,-203.99999999998198,-1018.9999999999922,262.00000000000045,-594.0000000000083,-858.0000000000041,228.00000000000597,-539.0000000000006,,516.0000000000181
2016.03.14,669.9999999999928,386.00000000001967,350.9999999999902,385.000000000002,656.9999999999965,63.000000000013046,-593.0000000000035,-117.00000000000044,936.9999999999834,336.00000000000296,15.999999999993797,-188.9999999999947,-1079.0000000000077,271.99999999999136,-554.000000000002,-853.9999999999992,238.0000000000049,-552.0000000000191,,372.9999999999636
2016.03.14,682.0000000000048,375.0000000000142,288.99999999998374,302.9999999999977,544.0,92.00000000000318,-590.0000000000034,-125.99999999999278,945.999999999998,330.0000000000081,-129.99999999998568,-226.99999999999943,-1082.0000000000052,216.99999999999875,-564.9999999999977,-849.9999999999943,170.99999999999892,-521.0000000000159,,-141.99999999998676
2016.03.14,676.9999999999943,411.0000000000058,263.99999999999756,341.0000000000024,564.9999999999933,96.00000000000719,-609.9999999999994,-109.99999999999899,967.9999999999893,344.99999999999534,-123.99999999999079,-288.99999999998374,-905.0000000000002,257.99999999999557,-608.0000000000041,-802.0000000000067,190.00000000000128,-433.0000000000167,,233.99999999998101
2016.03.14,686.0000000000089,421.0000000000047,339.99999999998477,351.0000000000013,570.9999999999993,63.99999999999739,-600.9999999999991,-121.99999999999989,887.0000000000005,327.99999999999494,-48.99999999998794,-182.99999999999983,-930.0000000000086,274.0000000000009,-606.0000000000088,-808.9999999999975,185.00000000000182,-453.0000000000145,,353.99999999997846
2016.03.15,699.0000000000052,365.99999999999966,340.9999999999913,368.9999999999971,608.9999999999928,51.000000000001044,-621.9999999999999,-131.99999999999878,930.9999999999832,323.0000000000066,22.999999999995246,-178.99999999999582,-1103.9999999999939,301.9999999999925,-606.9999999999993,-882.9999999999956,222.99999999999542,-525.0000000000199,,184.99999999995703
2016.03.15,685.0000000000023,389.0000000000171,370.999999999988,341.0000000000024,608.9999999999928,53.999999999998494,-631.0000000000002,-141.99999999999767,908.9999999999918,276.9999999999939,-78.00000000000028,-131.99999999999878,-1076.0000000000102,298.9999999999924,-573.9999999999981,-858.0000000000041,167.00000000000603,-521.0000000000159,,88.99999999995964
2016.03.15,713.0000000000081,408.00000000000836,346.9999999999862,314.99999999999864,549.9999999999949,89.00000000000574,-618.9999999999998,-261.0000000000001,967.9999999999893,375.0000000000142,-411.0000000000058,-164.99999999999292,-890.9999999999974,292.0000000000016,-518.0000000000007,-781.0000000000059,143.9999999999997,-511.000000000017,,43.999999999986755
2016.03.15,899.0000000000053,411.0000000000058,401.99999999999125,294.00000000000534,473.99999999999665,313.00000000000773,-567.9999999999978,-231.99999999999886,1153.9999999999964,537.0000000000097,-431.99999999998795,-131.99999999999878,-750.9999999999906,304.9999999999926,-519.0000000000055,-718.0000000000035,48.99999999999905,-404.0000000000044,,1082.000000000023
2016.03.15,912.0000000000017,434.000000000001,441.99999999998687,256.0000000000007,461.0000000000003,286.00000000000847,-602.9999999999944,-208.99999999999253,1138.0000000000052,486.999999999993,-524.9999999999977,-111.99999999997878,-645.0000000000067,335.9999999999985,-465.0000000000034,-703.000000000003,-19.999999999997797,-489.0000000000061,,981.0000000000159
2016.03.15,906.0000000000068,446.0000000000131,423.99999999997993,204.99999999999963,475.99999999999864,285.00000000000193,-603.9999999999992,-230.99999999999233,1085.9999999999843,426.9999999999996,-680.9999999999983,-122.99999999998423,-1161.9999999999964,307.9999999999927,-658.0000000000013,-847.0000000000084,-58.000000000002494,-528.0000000000174,,-329.0000000000233
2016.03.15,900.0000000000119,358.00000000001387,581.9999999999936,514.0000000000033,697.9999999999986,425.0000000000087,-451.9999999999982,-258.9999999999981,1102.9999999999802,160.00000000000458,24.000000000001798,62.000000000006494,-1436.9999999999993,367.00000000000443,-776.0000000000105,-960.9999999999985,226.00000000000398,-465.0000000000043,,1069.0000000000225
2016.03.15,913.9999999999926,355.0000000000164,640.9999999999804,526.0000000000042,713.9999999999924,400.00000000000034,-600.9999999999991,-278.00000000000045,1203.000000000003,109.00000000000354,127.00000000001043,198.00000000000927,-1577.9999999999905,459.0000000000032,-938.0000000000024,-1117.0000000000045,219.99999999999798,-451.0000000000014,,903.0000000000152
2016.03.15,896.000000000008,295.0000000000008,685.9999999999866,583.0000000000002,744.9999999999957,416.00000000001637,-581.0000000000031,-286.99999999999284,1228.999999999985,133.00000000000534,304.9999999999997,316.0000000000052,-1496.0000000000084,528.9999999999964,-897.0000000000056,-1031.9999999999964,251.00000000000122,-400.00000000000034,,1690.9999999999945
2016.03.15,917.9999999999966,304.00000000001535,631.9999999999882,546.000000000002,639.9999999999961,395.99999999999636,-638.9999999999958,-326.9999999999995,943.9999999999884,195.9999999999962,168.0000000000126,257.0000000000183,-1370.0000000000045,338.99999999999864,-950.0000000000028,-1064.9999999999977,217.99999999999596,-350.00000000000585,,856.9999999999982
2016.03.15,957.0000000000078,346.0000000000019,654.9999999999834,544.0,613.9999999999924,419.0000000000138,-730.000000000004,-300.99999999999574,1233.000000000004,270.99999999999903,141.99999999999767,226.99999999999943,-1127.9999999999957,492.999999999995,-921.999999999997,-950.0000000000028,228.00000000000597,-275.000000000003,,1823.000000000002
2016.03.15,913.9999999999926,318.00000000001825,651.0000000000016,480.99999999999807,591.9999999999925,415.0000000000098,-875.0,-300.0000000000003,793.0000000000064,218.00000000000708,-7.999999999985796,172.0000000000166,-1110.9999999999952,231.99999999999932,-1014.00000000001,-1060.0000000000023,138.00000000000477,-287.000000000015,,269.0000000000375
2016.03.15,943.000000000005,336.00000000000296,614.9999999999877,519.0000000000028,620.9999999999937,431.0000000000036,-929.9999999999926,-293.99999999999426,1591.0000000000082,249.99999999999466,99.00000000000463,204.00000000000418,-1238.0000000000057,659.9999999999966,-1115.000000000009,-1174.9999999999973,195.00000000000074,-365.0000000000153,,1346.999999999991
2016.03.15,939.0000000000009,331.0000000000146,629.9999999999973,512.0000000000014,646.9999999999976,423.0000000000178,-1055.9999999999973,-330.9999999999924,1771.9999999999914,293.99999999999426,85.00000000000173,235.00000000000742,-1305.0000000000007,760.0000000000051,-1195.999999999998,-1287.9999999999968,207.99999999999707,-390.0000000000015,,1270.0000000000396
2016.03.15,1029.9999999999975,362.00000000001785,683.9999999999957,570.0000000000039,703.9999999999935,513.0000000000078,-1024.000000000001,-348.9999999999993,1971.99999999998,343.00000000000443,15.00000000000945,279.00000000000705,-1306.9999999999916,817.9999999999978,-1152.000000000001,-1233.000000000004,214.00000000000307,-392.00000000001455,,2047.0000000000064
2016.03.15,1089.0000000000066,381.0000000000091,734.9999999999968,570.9999999999993,708.999999999993,434.000000000001,-977.0000000000039,-349.99999999999477,1862.9999999999995,340.00000000000693,5.000000000010552,253.00000000001432,-1327.0000000000116,783.0000000000013,-1103.999999999999,-1236.9999999999948,209.9999999999991,-385.00000000001313,,1993.0000000000214
2016.03.15,1039.000000000012,376.00000000002075,715.9999999999833,550.000000000006,697.9999999999986,401.00000000000693,-1037.9999999999968,-349.99999999999477,1927.9999999999973,314.00000000001427,-31.000000000003247,250.00000000001688,-1343.9999999999895,817.9999999999978,-1109.0000000000089,-1236.9999999999948,168.00000000000148,-392.9999999999989,,1756.000000000068
2016.03.15,994.000000000006,379.0000000000182,627.9999999999841,487.99999999999955,618.9999999999918,367.0000000000062,-1126.0000000000048,-308.9999999999926,1798.0000000000018,297.0000000000139,-65.99999999998829,176.00000000002058,-1234.0000000000018,751.9999999999953,-1106.9999999999993,-1209.0000000000032,143.00000000000423,-379.0000000000182,,1211.0000000000339
2016.03.15,971.9999999999951,377.0000000000051,630.9999999999816,541.9999999999981,698.9999999999941,333.0000000000055,-1441.0000000000025,-325.99999999999295,1847.9999999999848,124.00000000001299,-92.99999999998754,54.0000000000207,-1456.9999999999973,753.0000000000001,-1442.9999999999977,-1591.0000000000082,128.00000000000588,-506.0000000000064,,-395.9999999999883
2016.03.15,1139.0000000000011,246.00000000001288,960.9999999999897,682.0000000000048,837.9999999999943,412.9999999999967,-1382.9999999999955,-470.9999999999992,2419.9999999999873,-198.99999999999363,15.00000000000945,318.00000000001825,-1940.0000000000084,1153.9999999999964,-1594.9999999999989,-1641.0000000000055,126.0000000000039,-459.0000000000094,,624.0000000000036
2016.03.15,1069.9999999999932,242.00000000000887,1124.9999999999982,778.0000000000009,810.9999999999951,702.0000000000026,-1290.9999999999968,-581.9999999999936,2460.9999999999845,-375.9999999999986,49.00000000001015,772.0000000000172,-1883.9999999999968,1319.0000000000027,-1679.000000000002,-1668.9999999999968,138.00000000000477,-313.00000000000773,,1673.0000000000257
2016.03.15,1344.0000000000118,323.0000000000066,1078.0000000000011,651.999999999997,733.9999999999902,817.000000000001,-1344.9999999999989,-609.9999999999994,2739.999999999981,46.999999999997044,-116.00000000000499,731.9999999999993,-1659.0000000000105,1304.000000000002,-1659.000000000006,-1620.999999999995,44.99999999999504,-293.0000000000099,,2512.9999999999573
2016.03.15,1349.0000000000002,303.0000000000088,1227.9999999999848,661.9999999999959,729.9999999999973,859.0000000000098,-1331.0000000000032,-746.9999999999976,2826.999999999998,-35.00000000000725,-712.9999999999859,774.000000000008,-1553.0000000000043,1402.000000000001,-1587.0000000000032,-1549.0000000000066,-85.99999999999719,-269.00000000000813,,2263.999999999992
2016.03.15,1940.0000000000084,474.0000000000189,1362.999999999981,721.000000000005,706.999999999991,1222.000000000012,-1379.000000000005,-807.9999999999976,3371.9999999999854,208.00000000000819,-777.0000000000055,866.0000000000113,-1160.9999999999898,1465.0000000000034,-1606.0000000000086,-1445.999999999998,-174.99999999999181,-153.00000000000313,,4833.000000000024
2016.03.15,1984.9999999999923,526.0000000000042,1471.9999999999845,802.9999999999982,761.0000000000006,1218.000000000008,-1472.999999999999,-753.9999999999991,3463.9999999999986,317.9999999999961,-690.9999999999972,899.0000000000053,-1360.0000000000057,1566.0000000000025,-1710.000000000008,-1591.9999999999986,-139.00000000000023,-154.0000000000097,,5138.999999999972
2016.03.15,1985.9999999999989,533.0000000000057,1433.9999999999798,836.0000000000034,766.9999999999955,1187.0000000000048,-1539.0000000000014,-788.9999999999952,3483.000000000004,522.0000000000002,-706.0000000000066,814.0000000000036,-1268.0000000000025,1533.0000000000014,-1682.0000000000023,-1561.9999999999977,19.00000000000235,-134.00000000001188,,5433.999999999982
2016.03.15,2089.999999999992,512.0000000000014,1448.999999999989,853.0000000000038,822.9999999999959,1319.0000000000034,-1450.9999999999934,-870.9999999999995,3525.999999999982,575.9999999999987,-628.0000000000064,921.0000000000163,-1459.9999999999945,1533.9999999999918,-1719.0000000000082,-1614.0000000000043,16.0000000000049,-150.00000000000568,,5725.999999999968
2016.03.15,1995.9999999999977,453.0000000000145,1345.9999999999804,814.9999999999991,789.9999999999907,1343.0000000000052,-1486.000000000004,-844.0000000000003,3527.999999999992,615.00000000001,-653.999999999999,860.0000000000163,-1371.9999999999955,1540.9999999999968,-1731.0000000000086,-1602.9999999999945,28.000000000005798,-148.99999999999915,,5476.000000000006
2016.03.15,2011.0000000000073,350.00000000000585,1366.999999999985,836.9999999999989,801.9999999999916,1439.0000000000125,-1548.9999999999923,-900.0000000000008,3733.000000000004,611.000000000006,-720.9999999999939,911.0000000000174,-1692.0000000000045,1626.9999999999955,-1915.0000000000064,-1769.0000000000055,29.000000000001247,-147.00000000000824,,5024.000000000014
2016.03.15,1852.9999999999936,196.0000000000184,1271.9999999999843,836.9999999999989,796.9999999999922,1424.000000000003,-1629.000000000005,-946.9999999999978,3793.0000000000064,490.999999999997,-594.0000000000057,928.0000000000177,-1880.9999999999993,1643.0000000000007,-2088.000000000008,-1903.000000000006,107.99999999999699,-102.00000000000209,,4197.999999999986
2016.03.15,1761.0000000000125,245.0000000000063,1101.9999999999807,712.9999999999969,741.9999999999982,1293.000000000011,-1507.000000000005,-871.999999999995,3457.999999999998,608.0000000000085,-587.0000000000042,775.0000000000146,-1646.9999999999984,1432.0000000000023,-1879.000000000005,-1728.999999999999,112.000000000001,-216.00000000001617,,3804.0000000000055
2016.03.15,1852.000000000009,311.0000000000168,1122.0000000000007,780.9999999999984,758.9999999999985,1306.000000000007,-1536.0000000000014,-861.0000000000007,3492.999999999995,709.0000000000041,-685.9999999999866,777.0000000000055,-1686.0000000000098,1429.000000000002,-1865.000000000009,-1825.0000000000027,80.99999999999774,-324.0000000000132,,3837.0000000000114
