date,GBPUSD,USDCAD,AUDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,empty,sum
2017.04.26,131.00000000001444,-1153.9999999999884,-550.9999999999903,605.9999999999945,-466.9999999999952,-421.0000000000047,824.0000000000025,-243.99999999999977,-1003.0000000000143,1573.9999999999866,1564.0000000000098,1561.0000000000123,-3086.000000000011,-64.00000000000716,158.00000000000125,711.000000000006,,139.00000000001648
2017.04.26,137.9999999999937,-1144.999999999996,-540.9999999999915,599.9999999999943,-461.99999999999574,-441.0000000000025,846.9999999999977,-280.9999999999979,-991.9999999999902,1481.9999999999834,1565.0000000000164,1610.0000000000002,-3127.9999999999973,-85.00000000000796,191.0000000000025,741.0000000000027,,99.00000000001182
2017.04.26,151.00000000001222,-1073.9999999999973,-527.9999999999951,674.0000000000066,-441.0000000000025,-430.00000000000813,856.9999999999967,-304.9999999999997,-1111.9999999999948,1504.9999999999786,1550.0000000000068,1570.0000000000048,-3277.0000000000186,3.9999999999906777,81.00000000000307,792.9999999999993,,17.999999999982606
2017.04.26,107.99999999999699,-1072.0000000000064,-498.9999999999939,740.9999999999997,-451.9999999999969,-398.00000000000944,916.0000000000057,-344.99999999999534,-1253.9999999999907,1468.999999999987,1582.0000000000168,1574.0000000000086,-3425.0000000000114,51.00000000000193,-26.00000000001046,867.0000000000067,,-162.99999999999147
2017.04.26,68.00000000000139,-1106.000000000007,-528.9999999999906,769.0000000000055,-448.000000000004,-409.0000000000038,924.9999999999981,-346.0000000000019,-1209.0000000000032,1430.9999999999823,1617.0000000000018,1568.0000000000139,-3382.000000000018,81.99999999999363,-20.000000000010232,890.0000000000019,,-99.00000000004104
2017.04.26,36.999999999998145,-1150.999999999991,-597.9999999999985,721.0000000000036,-475.0000000000032,-497.000000000003,928.0000000000066,-339.99999999999585,-1236.9999999999948,1475.9999999999884,1581.0000000000102,1663.0000000000146,-3439.9999999999986,4.9999999999954525,30.000000000001137,889.0000000000065,,-407.99999999996055
2017.04.26,-99.99999999998899,-1207.0000000000025,-756.9999999999966,614.0000000000043,-409.0000000000038,-482.00000000000466,907.0000000000023,-312.00000000000114,-1241.0000000000139,1350.9999999999911,1417.0000000000016,1572.0000000000177,-3605.999999999998,52.99999999999727,22.999999999996135,917.0000000000011,,-1259.999999999998
2017.04.26,-49.99999999999449,-1269.9999999999934,-747.9999999999931,566.9999999999931,-410.9999999999947,-497.000000000003,1012.0000000000018,-295.0000000000008,-1222.0000000000084,1448.999999999989,1449.9999999999957,1707.000000000014,-3671.000000000002,15.999999999991132,149.0000000000009,1077.0000000000057,,-736.999999999998
2017.04.26,-121.99999999999989,-1275.9999999999882,-793.9999999999947,415.9999999999968,-378.999999999996,-523.0000000000068,995.9999999999969,-248.00000000000378,-1086.0000000000127,1357.9999999999925,1283.9999999999964,1616.0000000000175,-3617.0000000000036,-88.00000000000807,247.99999999999045,1083.0000000000007,,-1132.0000000000225
2017.04.26,-151.9999999999966,-1266.999999999996,-762.9999999999915,406.0000000000059,-404.99999999999983,-507.0000000000019,966.0000000000002,-246.00000000000176,-925.0000000000114,1348.999999999978,1269.000000000009,1505.0000000000007,-3465.000000000007,-100.99999999999909,331.00000000000307,1051.0000000000018,,-954.0000000000059
2017.04.26,-171.99999999999437,-1244.0000000000007,-710.999999999995,371.9999999999999,-395.99999999999636,-470.00000000000375,945.0000000000069,-234.99999999999633,-856.9999999999993,1302.9999999999875,1104.0000000000161,1371.0000000000111,-3188.000000000013,-141.00000000000534,313.99999999999295,1007.0000000000024,,-997.9999999999874
2017.04.26,-82.00000000000429,-1200.0000000000011,-714.999999999999,346.9999999999942,-376.99999999999403,-478.0000000000006,921.0000000000051,-122.99999999999534,-829.0000000000077,1360.99999999999,1143.0000000000052,1378.0000000000125,-3124.0000000000155,-118.00000000000921,332.9999999999984,1004.0000000000049,,-559.0000000000167
2017.04.26,-51.000000000001044,-1188.9999999999957,-729.9999999999973,341.99999999999875,-326.9999999999995,-459.0000000000094,948.9999999999999,-124.99999999999733,-1002.0000000000095,1320.9999999999943,1017.0000000000013,1394.0000000000064,-3252.0000000000105,-112.99999999999955,343.0000000000035,1067.0000000000068,,-815.0000000000091
