date,USDCAD,AUDJPY,AUDCAD,empty,sum
2017.05.01,-146.00000000000168,-1108.000000000004,-958.9999999999987,,-2213.0000000000045
2017.05.01,-187.00000000000384,-1117.999999999995,-1004.9999999999892,,-2309.999999999988
2017.05.01,-187.00000000000384,-1115.9999999999995,-1005.9999999999958,,-2308.999999999999
2017.05.01,-136.00000000000279,-1122.0,-1008.9999999999932,,-2266.999999999996
2017.05.01,-198.00000000000927,-1112.9999999999995,-1048.0000000000045,,-2359.0000000000136
2017.05.01,-205.00000000001074,-1091.9999999999986,-1034.999999999986,,-2331.9999999999955
2017.05.01,-286.00000000000847,-1042.0000000000016,-1032.999999999995,,-2361.000000000005
2017.05.01,-289.0000000000059,-1033.0000000000014,-1005.9999999999958,,-2328.000000000003
2017.05.02,-265.0000000000041,-1018.0000000000007,-983.9999999999849,,-2266.9999999999895
2017.05.02,-290.9999999999968,-1036.0000000000014,-994.000000000006,,-2321.000000000004
2017.05.02,-286.00000000000847,-1125.0,-1024.0000000000027,,-2435.000000000011
2017.05.02,-238.0000000000049,-1144.999999999996,-1014.9999999999882,,-2397.999999999989
2017.05.02,-231.0000000000034,-1081.0000000000032,-1021.0000000000052,,-2333.000000000012
2017.05.02,-224.000000000002,-1069.9999999999932,-1041.000000000003,,-2334.999999999998
2017.05.02,-225.99999999999287,-1210.9999999999986,-1070.9999999999998,,-2507.9999999999914
2017.05.02,-151.9999999999966,-1364.0000000000043,-1163.000000000003,,-2679.0000000000036
2017.05.02,-126.0000000000039,-1349.9999999999943,-1160.9999999999898,,-2636.999999999988
2017.05.02,-90.00000000001229,-1349.9999999999943,-1129.0000000000023,,-2569.000000000009
2017.05.02,-110.99999999999443,-1296.999999999997,-1072.9999999999907,,-2480.999999999982
2017.05.02,-73.99999999999629,-1260.9999999999957,-1080.9999999999986,,-2415.999999999991
2017.05.02,-75.00000000000284,-1289.0000000000014,-1095.0000000000016,,-2459.0000000000055
2017.05.02,-25.999999999992696,-1277.000000000001,-1079.999999999992,,-2382.9999999999854
2017.05.02,-110.00000000001009,-1239.999999999995,-1053.9999999999993,,-2404.0000000000045
2017.05.02,-97.00000000001374,-1400.0000000000057,-1207.9999999999868,,-2705.0000000000064
2017.05.02,-119.00000000000244,-1352.0000000000039,-1157.9999999999923,,-2628.9999999999986
2017.05.02,-174.00000000000747,-1334.0000000000032,-1097.999999999999,,-2606.00000000001
2017.05.02,-263.99999999999756,-1325.9999999999934,-1065.999999999989,,-2655.99999999998
2017.05.02,-263.99999999999756,-1277.000000000001,-1005.9999999999958,,-2546.999999999994
2017.05.02,-290.9999999999968,-1283.0000000000014,-1038.0000000000057,,-2612.0000000000036
2017.05.02,-290.00000000001245,-1305.0000000000068,-1031.000000000004,,-2626.0000000000236
2017.05.02,-205.99999999999508,-1344.9999999999989,-964.9999999999936,,-2515.9999999999873
2017.05.02,-110.00000000001009,-1361.9999999999948,-966.9999999999845,,-2438.999999999989
2017.05.02,-150.00000000000568,-1391.999999999996,-958.9999999999987,,-2501.0000000000005
2017.05.02,-85.00000000000173,-1397.0000000000055,-897.9999999999987,,-2380.000000000006
2017.05.02,-70.99999999999883,-1400.9999999999964,-861.0000000000007,,-2332.999999999996
2017.05.02,-121.99999999999989,-1361.000000000004,-825.9999999999934,,-2308.9999999999973
2017.05.02,-178.00000000001148,-1271.000000000001,-785.9999999999978,,-2235.00000000001
2017.05.02,-222.99999999999542,-1195.999999999998,-785.9999999999978,,-2204.9999999999914
2017.05.02,-327.00000000001063,-1263.999999999996,-882.9999999999893,,-2473.999999999996
2017.05.02,-557.9999999999918,-1251.0000000000048,-1011.0000000000064,,-2820.0000000000027
2017.05.02,-573.0000000000013,-1234.9999999999995,-1120.9999999999943,,-2928.9999999999955
2017.05.02,-595.0000000000122,-1225.999999999999,-1124.9999999999982,,-2946.0000000000095
2017.05.02,-713.0000000000081,-1218.999999999994,-1252.999999999993,,-3184.9999999999955
2017.05.02,-795.0000000000124,-1240.9999999999995,-1295.9999999999861,,-3331.999999999998
2017.05.02,-957.9999999999922,-1192.9999999999977,-1387.000000000005,,-3537.999999999995
2017.05.02,-1036.999999999999,-1167.0000000000016,-1482.0000000000055,,-3686.0000000000064
2017.05.02,-892.0000000000039,-1212.9999999999939,-1397.0000000000039,,-3502.000000000002
2017.05.02,-817.000000000001,-1260.9999999999957,-1384.9999999999918,,-3462.9999999999886
2017.05.02,-805.0000000000113,-1239.0000000000043,-1329.0000000000025,,-3373.000000000018
2017.05.02,-805.0000000000113,-1230.000000000004,-1332.999999999984,,-3367.9999999999995
2017.05.02,-703.9999999999935,-1239.0000000000043,-1340.9999999999923,,-3283.99999999999
2017.05.02,-731.9999999999993,-1242.999999999995,-1380.9999999999877,,-3355.999999999982
2017.05.02,-731.9999999999993,-1212.0000000000032,-1383.9999999999852,,-3327.9999999999877
2017.05.02,-729.0000000000018,-1248.0000000000045,-1394.9999999999907,,-3371.9999999999973
2017.05.02,-624.0000000000023,-1250.0,-1333.9999999999907,,-3207.9999999999927
2017.05.02,-583.0000000000002,-1260.9999999999957,-1334.9999999999973,,-3178.999999999993
2017.05.03,-581.9999999999936,-1275.0000000000057,-1349.9999999999845,,-3206.9999999999836
2017.05.03,-580.0000000000027,-1284.000000000006,-1346.0000000000027,,-3210.0000000000114
2017.05.03,-573.0000000000013,-1266.999999999996,-1331.9999999999998,,-3171.9999999999973
2017.05.03,-574.9999999999922,-1284.9999999999966,-1383.9999999999852,,-3243.9999999999736
2017.05.03,-539.0000000000006,-1328.9999999999936,-1404.0000000000052,,-3271.999999999999
2017.05.03,-547.999999999993,-1343.999999999994,-1421.99999999999,,-3313.9999999999773
2017.05.03,-632.9999999999947,-1373.0000000000045,-1485.9999999999873,,-3491.9999999999864
2017.05.03,-645.0000000000067,-1376.9999999999955,-1479.9999999999925,,-3501.9999999999945
2017.05.03,-662.000000000007,-1352.9999999999945,-1466.9999999999961,,-3481.9999999999977
2017.05.03,-641.0000000000027,-1281.000000000006,-1360.0000000000057,,-3282.0000000000146
2017.05.03,-680.9999999999983,-1171.999999999997,-1241.9999999999875,,-3094.9999999999827
2017.05.03,-668.0000000000019,-1170.0000000000018,-1231.9999999999886,,-3069.9999999999923
2017.05.03,-659.999999999994,-1093.999999999994,-1178.9999999999968,,-2932.999999999985
2017.05.03,-744.0000000000114,-1007.000000000005,-1120.9999999999943,,-2872.000000000011
2017.05.03,-730.0000000000084,-974.0000000000038,-1075.9999999999882,,-2780.0000000000005
2017.05.03,-753.0000000000036,-1024.000000000001,-1126.999999999989,,-2903.9999999999936
2017.05.03,-741.9999999999982,-1027.000000000001,-1127.9999999999957,,-2896.9999999999945
2017.05.03,-757.0000000000076,-1010.9999999999957,-1093.999999999995,,-2861.999999999998
2017.05.03,-862.0000000000072,-978.9999999999992,-1014.0000000000038,,-2855.00000000001
2017.05.03,-822.9999999999959,-837.9999999999939,-895.0000000000014,,-2555.999999999991
2017.05.03,-733.0000000000059,-789.0000000000015,-778.9999999999964,,-2301.0000000000036
2017.05.03,-713.0000000000081,-896.0000000000008,-802.9999999999982,,-2412.0000000000073
2017.05.03,-683.9999999999957,-927.9999999999973,-844.0000000000003,,-2455.999999999993
2017.05.03,-655.0000000000056,-893.0000000000007,-777.9999999999898,,-2325.9999999999964
2017.05.03,-665.0000000000044,-908.0000000000013,-756.0000000000011,,-2329.000000000007
2017.05.03,-739.0000000000008,-837.9999999999939,-719.9999999999873,,-2296.999999999982
2017.05.03,-794.0000000000058,-751.9999999999953,-665.9999999999889,,-2211.99999999999
2017.05.03,-781.9999999999939,-739.0000000000043,-636.9999999999986,,-2157.999999999997
2017.05.03,-766.0,-765.0000000000006,-624.9999999999867,,-2155.9999999999873
2017.05.03,-712.0000000000015,-762.0000000000005,-652.9999999999925,,-2126.9999999999945
2017.05.03,-756.0000000000011,-730.000000000004,-645.999999999991,,-2131.999999999996
2017.05.03,-778.9999999999964,-805.0000000000068,-651.9999999999859,,-2235.999999999989
2017.05.03,-814.0000000000036,-807.0000000000022,-641.999999999987,,-2262.9999999999927
2017.05.03,-812.999999999997,-742.999999999995,-519.0000000000028,,-2074.999999999995
2017.05.03,-710.0000000000106,-772.0000000000056,-409.99999999999926,,-1892.0000000000155
2017.05.03,-740.0000000000073,-730.000000000004,-409.99999999999926,,-1880.0000000000107
2017.05.03,-563.0000000000024,-656.0000000000059,-253.99999999999866,,-1473.0000000000068
2017.05.03,-564.000000000009,-578.9999999999935,-171.99999999999437,,-1314.9999999999968
2017.05.03,-642.0000000000092,-576.9999999999982,-225.99999999999287,,-1445.0000000000002
2017.05.03,-675.0000000000034,-593.9999999999941,-252.99999999999213,,-1521.9999999999895
2017.05.03,-635.9999999999922,-632.9999999999956,-249.99999999999466,,-1518.9999999999823
2017.05.03,-536.0000000000032,-646.0000000000008,-161.99999999999548,,-1343.9999999999995
2017.05.03,-645.0000000000067,-701.9999999999982,-123.99999999999079,,-1470.999999999996
2017.05.03,-568.000000000013,-682.0000000000022,0.0,,-1250.000000000015
2017.05.03,-717.000000000012,-557.0000000000022,53.999999999998494,,-1220.0000000000157
2017.05.03,-668.0000000000019,-578.000000000003,69.00000000000794,,-1176.999999999997
2017.05.03,-780.000000000003,-552.0000000000067,24.000000000001798,,-1308.0000000000077
2017.05.03,-852.0000000000083,-566.0000000000025,9.000000000014552,,-1408.9999999999964
2017.05.04,-774.9999999999924,-534.9999999999966,39.00000000001125,,-1270.999999999978
2017.05.04,-787.0000000000043,-527.000000000001,24.000000000001798,,-1290.0000000000036
2017.05.04,-818.0000000000076,-600.9999999999991,-0.9999999999843467,,-1419.9999999999911
2017.05.04,-781.9999999999939,-617.999999999995,-29.999999999996696,,-1429.9999999999854
2017.05.04,-794.0000000000058,-591.9999999999987,4.000000000004,,-1382.0000000000005
2017.05.04,-791.0000000000084,-671.999999999997,-11.999999999989797,,-1474.9999999999952
2017.05.04,-764.9999999999934,-694.0000000000026,-14.000000000002899,,-1472.9999999999989
2017.05.04,-751.0000000000127,-652.000000000001,43.999999999999595,,-1359.000000000014
2017.05.04,-733.0000000000059,-611.0000000000042,154.0000000000097,,-1190.0000000000002
2017.05.04,-689.0000000000063,-647.9999999999961,112.000000000001,,-1225.0000000000014
2017.05.04,-712.0000000000015,-474.9999999999943,253.00000000001432,,-933.9999999999816
2017.05.04,-697.9999999999986,-492.999999999995,241.00000000000233,,-949.9999999999914
2017.05.04,-707.0000000000132,-584.9999999999937,144.99999999999514,,-1147.0000000000116
2017.05.04,-665.0000000000044,-599.9999999999943,93.99999999999409,,-1171.0000000000045
2017.05.04,-639.9999999999961,-591.9999999999987,123.00000000000644,,-1108.9999999999886
2017.05.04,-619.9999999999983,-548.0000000000018,188.9999999999947,,-979.0000000000052
2017.05.04,-608.0000000000085,-512.0000000000005,265.0000000000041,,-855.000000000005
2017.05.04,-617.0000000000009,-513.0000000000052,321.0000000000157,,-808.9999999999905
2017.05.04,-714.999999999999,-513.0000000000052,276.9999999999939,,-951.0000000000102
2017.05.04,-852.9999999999926,-382.000000000005,272.00000000000557,,-962.9999999999922
2017.05.04,-916.0000000000057,-349.9999999999943,228.00000000000597,,-1037.999999999994
2017.05.04,-896.000000000008,-337.0000000000033,283.99999999999534,,-949.000000000016
2017.05.04,-851.0000000000017,-414.0000000000015,265.0000000000041,,-999.9999999999991
2017.05.04,-795.9999999999967,-504.99999999999545,214.00000000000307,,-1086.999999999989
2017.05.04,-705.0000000000001,-558.0000000000069,309.0000000000037,,-954.0000000000034
2017.05.04,-546.000000000002,-611.0000000000042,340.00000000000693,,-816.9999999999994
2017.05.04,-632.0000000000103,-677.9999999999973,246.99999999999721,,-1063.0000000000105
2017.05.04,-846.0000000000134,-671.999999999997,207.00000000000162,,-1311.0000000000089
2017.05.04,-869.999999999993,-554.000000000002,190.00000000000128,,-1233.9999999999936
2017.05.04,-815.0000000000101,-498.00000000000466,256.99999999999613,,-1056.0000000000186
2017.05.04,-924.9999999999981,-421.0000000000065,278.00000000000045,,-1068.000000000004
2017.05.04,-876.9999999999944,-493.9999999999998,388.9999999999949,,-981.9999999999992
2017.05.04,-764.0000000000091,-370.9999999999951,436.9999999999985,,-698.0000000000056
2017.05.04,-828.0000000000065,-361.0000000000042,480.99999999999807,,-708.0000000000126
2017.05.04,-924.9999999999981,-263.00000000000523,385.00000000001313,,-802.99999999999
2017.05.04,-818.0000000000076,-272.99999999999613,409.99999999999926,,-681.0000000000043
2017.05.04,-842.9999999999937,-278.99999999999636,422.00000000001125,,-699.9999999999787
2017.05.04,-934.0000000000126,-314.9999999999977,222.00000000001108,,-1026.9999999999993
2017.05.04,-980.0000000000031,-293.99999999999693,222.00000000001108,,-1051.9999999999889
2017.05.04,-907.0000000000133,-200.9999999999934,232.00000000000998,,-875.9999999999968
2017.05.04,-1063.9999999999982,-236.0000000000042,139.00000000000023,,-1161.000000000002
2017.05.04,-1149.0,-105.99999999999454,93.00000000000975,,-1161.9999999999848
2017.05.04,-1225.0000000000093,-159.9999999999966,43.999999999999595,,-1341.0000000000064
2017.05.04,-1208.9999999999934,-138.9999999999958,38.0000000000047,,-1309.9999999999843
2017.05.04,-1096.9999999999925,-118.99999999999977,76.0000000000094,,-1139.999999999983
2017.05.04,-1116.000000000006,-138.9999999999958,15.00000000000945,,-1239.9999999999923
2017.05.04,-1073.9999999999973,-174.99999999999716,-0.9999999999843467,,-1249.9999999999789
2017.05.04,-1014.0000000000038,-218.9999999999941,22.0000000000109,,-1210.9999999999868
2017.05.05,-983.0000000000006,-271.0000000000008,63.99999999999739,,-1190.0000000000039
2017.05.05,-957.0000000000078,-286.00000000000136,53.999999999998494,,-1189.0000000000107
2017.05.05,-974.0000000000082,-272.99999999999613,34.000000000000696,,-1213.0000000000036
2017.05.05,-988.0000000000111,-265.00000000000057,41.000000000002146,,-1212.0000000000098
2017.05.05,-983.0000000000006,-301.00000000000193,14.000000000002899,,-1269.9999999999995
2017.05.05,-984.000000000007,-308.9999999999975,14.000000000002899,,-1279.0000000000016
2017.05.05,-1042.0000000000095,-283.00000000000125,46.999999999997044,,-1278.0000000000139
2017.05.05,-1063.9999999999982,-304.00000000000205,41.000000000002146,,-1326.9999999999982
2017.05.05,-1073.9999999999973,-274.0000000000009,76.0000000000094,,-1271.9999999999889
2017.05.05,-1112.0000000000018,-278.99999999999636,56.000000000011596,,-1334.9999999999866
2017.05.05,-1157.000000000008,-121.99999999999989,171.00000000001003,,-1107.9999999999977
2017.05.05,-1167.0000000000068,-150.99999999999625,137.00000000000932,,-1180.9999999999939
2017.05.05,-1346.0000000000027,-126.99999999999534,137.00000000000932,,-1335.9999999999889
2017.05.05,-1347.9999999999936,46.999999999997044,202.00000000001327,,-1098.9999999999834
2017.05.05,-1358.999999999999,298.0000000000018,211.00000000000563,,-849.9999999999916
2017.05.05,-1343.0000000000052,314.00000000000716,221.00000000000452,,-807.9999999999936
2017.05.05,-1378.0000000000125,328.00000000000296,226.99999999999943,,-823.0000000000101
2017.05.05,-1395.9999999999973,329.9999999999983,259.0000000000092,,-806.9999999999899
2017.05.05,-1340.000000000008,299.0000000000066,195.9999999999962,,-845.0000000000052
2017.05.05,-1271.0,135.00000000000512,113.00000000000753,,-1022.9999999999875
2017.05.05,-1316.0000000000061,120.99999999999511,76.99999999999375,,-1118.0000000000173
2017.05.05,-1374.0000000000086,114.99999999999488,126.0000000000039,,-1133.0000000000098
2017.05.05,-1184.0000000000073,28.000000000005798,136.00000000000279,,-1019.9999999999986
2017.05.05,-1150.0000000000066,43.00000000000637,131.00000000001444,,-975.9999999999858
2017.05.05,-1126.0000000000048,4.9999999999954525,137.00000000000932,,-984.0
2017.05.05,-1184.0000000000073,49.99999999999716,113.00000000000753,,-1021.0000000000025
2017.05.05,-1283.0000000000118,75.00000000000284,103.00000000000864,,-1105.0000000000005
2017.05.05,-1324.9999999999984,28.999999999996362,62.000000000006494,,-1233.9999999999955
2017.05.05,-1320.9999999999943,-3.0000000000001137,82.00000000000429,,-1241.9999999999902
2017.05.05,-1265.000000000005,4.0000000000048885,158.0000000000137,,-1102.9999999999864
2017.05.05,-1235.9999999999927,4.0000000000048885,144.0000000000108,,-1087.9999999999768
2017.05.05,-1314.9999999999995,-213.99999999999864,-24.000000000001798,,-1553.0
2017.05.05,-1212.9999999999975,-239.00000000000432,31.000000000003247,,-1420.9999999999986
2017.05.05,-1114.9999999999993,-111.99999999999477,202.00000000001327,,-1024.999999999981
2017.05.05,-953.0000000000039,-298.0000000000018,319.0000000000026,,-932.0000000000031
2017.05.05,-512.0000000000014,-287.00000000000614,524.9999999999977,,-274.0000000000098
2017.05.05,-556.0000000000009,-373.00000000000466,443.0000000000156,,-485.99999999999
2017.05.05,-520.0000000000093,-412.00000000000614,350.00000000000585,,-582.0000000000095
2017.05.05,-537.9999999999941,-441.99999999999307,374.0000000000077,,-605.9999999999795
2017.05.05,-534.9999999999966,-433.9999999999975,385.00000000001313,,-583.9999999999809
2017.05.05,-556.0000000000009,-430.9999999999974,341.99999999999784,,-645.0000000000005
2017.05.05,-539.0000000000006,-402.000000000001,341.00000000001353,,-599.9999999999881
2017.05.05,-517.9999999999962,-415.00000000000625,365.0000000000153,,-567.9999999999873
2017.05.05,-449.0000000000105,-388.00000000000523,415.99999999999415,,-421.00000000002154
2017.05.05,-310.0000000000103,-396.0000000000008,512.0000000000014,,-194.00000000000978
2017.05.05,-70.99999999999883,-397.00000000000557,565.0000000000155,,97.00000000001103
2017.05.05,-86.99999999999264,-462.0000000000033,539.0000000000006,,-9.999999999995339
2017.05.05,-107.00000000001265,-548.0000000000018,642.0000000000092,,-13.00000000000523
