date,GBPUSD,EURUSD,USDJPY,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,AUDNZD,empty,sum
2019.08.12,-313.99999999999204,144.0000000000108,-167.0000000000016,-31.000000000003247,-86.99999999999264,-263.9999999999958,-337.99999999999386,-441.99999999999795,-339.99999999999585,-73.00000000000084,93.00000000000352,747.0000000000088,1185.9999999999982,-1.0000000000047748,-575.9999999999987,-984.9999999999915,-839.0000000000119,-379.0000000000049,-79.99999999999119,,-2745.999999999956
2019.08.12,-373.99999999998545,145.00000000001734,-215.0000000000034,42.999999999993044,-75.00000000000284,-201.00000000000762,-324.9999999999975,-441.0000000000025,-330.9999999999924,-24.000000000001798,103.9999999999992,815.9999999999945,1289.9999999999911,-55.00000000000682,-565.9999999999999,-997.0000000000034,-842.0000000000094,-417.0000000000016,-85.99999999998609,,-2551.000000000006
2019.08.12,-375.9999999999986,146.00000000000168,-203.99999999999352,52.99999999999194,-68.00000000000139,-203.00000000000296,-353.99999999999875,-451.0000000000014,-341.99999999999784,-23.00000000000635,118.99999999999977,896.000000000008,1339.0000000000014,-42.00000000000159,-636.9999999999986,-1048.0000000000045,-882.000000000005,-427.0000000000067,-90.99999999999665,,-2595.000000000012
2019.08.12,-350.9999999999902,162.00000000001768,-228.9999999999992,-56.000000000011596,-127.99999999999478,-254.99999999999545,-434.000000000001,-529.0000000000017,-392.9999999999989,-56.0000000000005,61.99999999999761,903.9999999999937,1349.0000000000002,-49.99999999999716,-695.0000000000011,-1107.999999999998,-929.000000000002,-465.0000000000034,-107.99999999999699,,-3308.999999999983
2019.08.12,-402.9999999999978,185.99999999999727,-310.99999999999284,-46.999999999997044,-144.99999999999514,-215.0000000000034,-442.9999999999934,-541.0000000000026,-402.00000000000233,-35.00000000000725,18.000000000000682,954.0000000000103,1428.9999999999914,-117.00000000000443,-710.0000000000106,-1149.0,-923.0000000000072,-519.0000000000055,-124.99999999999733,,-3498.000000000017
2019.08.12,-381.99999999999346,224.000000000002,-266.9999999999959,-143.00000000000423,-177.00000000000495,-328.00000000000296,-514.9999999999987,-549.9999999999949,-435.9999999999919,-86.0000000000083,46.999999999997044,971.0000000000107,1310.0000000000111,-28.999999999996362,-804.0000000000047,-1122.0000000000007,-963.0000000000027,-454.00000000000773,-92.99999999998754,,-3796.9999999999745
2019.08.12,-324.9999999999975,148.00000000001478,-221.9999999999942,-102.00000000000209,-157.00000000000713,-281.0000000000059,-448.9999999999994,-502.9999999999979,-400.9999999999958,-65.00000000000395,40.99999999999682,896.000000000008,1246.9999999999982,-58.000000000006935,-705.0000000000001,-1031.000000000004,-892.0000000000039,-432.00000000000216,-80.99999999999774,,-3372.000000000001
2019.08.12,-346.9999999999862,148.99999999999915,-231.99999999999932,-97.9999999999981,-177.00000000000495,-287.00000000000614,-442.9999999999934,-524.9999999999977,-403.99999999999324,-47.00000000000814,52.00000000000671,886.9999999999934,1312.000000000002,-67.99999999999784,-663.0000000000135,-1056.9999999999968,-873.999999999997,-451.0000000000076,-109.00000000000354,,-3382.0000000000023
2019.08.12,-380.9999999999869,153.00000000000313,-265.99999999999113,-95.00000000000064,-200.00000000000017,-283.00000000000125,-442.9999999999934,-546.000000000002,-434.000000000001,-25.00000000000835,46.999999999997044,883.0000000000116,1361.9999999999966,-100.99999999999909,-628.0000000000064,-1066.9999999999957,-913.0000000000083,-475.0000000000085,-93.99999999999409,,-3505.9999999999886
2019.08.12,-350.00000000000585,154.0000000000097,-250.0,-121.99999999999989,-195.9999999999962,-275.99999999999625,-497.99999999999847,-561.0000000000003,-458.00000000000284,-42.0000000000087,21.000000000000796,805.9999999999956,1282.0000000000055,-82.99999999999841,-652.0000000000082,-1090.9999999999975,-875.0000000000035,-495.9999999999951,-147.99999999999258,,-3834.9999999999923
2019.08.13,-358.9999999999982,187.00000000000384,-331.99999999999363,-161.99999999999548,-171.99999999999437,-242.00000000000443,-491.99999999999244,-549.9999999999949,-437.999999999994,-42.0000000000087,-34.99999999999659,834.0000000000014,1246.9999999999982,-141.00000000000534,-669.0000000000085,-1079.999999999992,-878.000000000001,-513.0000000000052,-133.99999999998968,,-3970.9999999999714
2019.08.13,-444.9999999999843,175.99999999999838,-329.9999999999983,-120.99999999999334,-226.99999999999943,-254.0000000000049,-505.99999999999534,-595.9999999999966,-470.9999999999992,17.000000000000348,10.99999999999568,934.9999999999969,1462.0000000000077,-150.00000000000568,-659.0000000000095,-1136.0000000000036,-944.9999999999958,-537.0000000000061,-114.99999999999844,,-3890.9999999999914
2019.08.13,-366.999999999984,181.00000000000892,-295.0000000000017,-127.99999999999478,-195.9999999999962,-269.999999999996,-474.9999999999921,-554.9999999999944,-470.9999999999992,-58.000000000002494,-4.0000000000048885,910.0000000000108,1334.9999999999973,-108.00000000000409,-704.0000000000157,-1105.0000000000005,-1032.999999999995,-495.9999999999951,-44.99999999998394,,-3883.9999999999422
2019.08.13,-375.9999999999986,167.00000000000603,-268.0000000000007,-99.00000000000463,-181.9999999999933,-280.00000000000114,-448.9999999999994,-553.999999999999,-458.9999999999983,-38.0000000000047,39.00000000000148,893.9999999999948,1384.0000000000075,-90.99999999999397,-658.0000000000031,-1113.9999999999927,-1012.9999999999973,-489.0000000000043,-55.99999999998939,,-3641.9999999999704
2019.08.13,-397.99999999998727,168.0000000000126,-259.00000000000034,-80.99999999999774,-187.00000000000384,-287.9999999999967,-447.99999999999284,-532.9999999999945,-459.99999999999375,-25.00000000000835,70.99999999999795,914.9999999999991,1347.0000000000093,-84.00000000000318,-653.0000000000147,-1055.000000000006,-1011.0000000000064,-457.9999999999984,-19.999999999997797,,-3458.9999999999823
2019.08.13,-373.00000000000114,184.00000000000637,-162.9999999999967,-100.99999999999554,-174.00000000000747,-390.00000000000057,-443.99999999999994,-509.00000000000387,-412.9999999999967,-55.000000000005045,162.9999999999967,876.9999999999944,1255.0000000000061,42.00000000000159,-673.0000000000125,-1025.0000000000093,-920.0000000000097,-370.00000000000455,-59.99999999999339,,-3149.0000000000305
2019.08.13,-380.9999999999869,136.00000000000279,-134.9999999999909,-80.00000000001339,-200.00000000000017,-400.99999999999625,-443.99999999999994,-470.9999999999992,-373.00000000000114,-15.00000000000945,204.9999999999983,902.0000000000028,1188.0000000000114,22.999999999996135,-631.0000000000038,-880.9999999999984,-764.0000000000091,-319.0000000000026,-56.99999999999594,,-2697.9999999999964
2019.08.13,-326.0000000000041,83.00000000001084,-152.9999999999916,-66.99999999999484,-195.9999999999962,-325.00000000000284,-425.99999999999307,-463.9999999999977,-381.99999999999346,-11.00000000000545,123.99999999999523,889.0000000000065,1177.9999999999902,-51.00000000000193,-602.0000000000136,-872.9999999999905,-791.0000000000084,-359.00000000000887,-36.999999999998145,,-2788.999999999999
2019.08.13,-289.9999999999903,70.99999999999883,-158.99999999999181,-113.00000000000753,-218.00000000000708,-326.0000000000076,-432.9999999999945,-480.0000000000027,-370.9999999999991,-27.00000000001035,82.99999999999841,822.9999999999959,1124.9999999999982,-73.0000000000075,-571.0000000000103,-841.0000000000028,-713.9999999999924,-368.0000000000092,-70.99999999999883,,-2953.0000000000405
2019.08.13,-357.99999999999164,114.0000000000141,-207.9999999999984,-76.0000000000094,-204.00000000000418,-302.99999999999727,-435.9999999999919,-456.9999999999963,-331.999999999999,-8.000000000008,93.99999999999409,893.0000000000105,1144.999999999996,-82.00000000000784,-612.9999999999969,-835.9999999999923,-636.9999999999986,-365.0000000000091,-105.99999999998388,,-2774.9999999999704
2019.08.13,-333.9999999999899,35.00000000000725,-125.99999999999056,62.99999999999084,-127.00000000001043,-234.99999999999943,-327.99999999999494,-324.00000000000205,-224.000000000002,33.9999999999896,165.00000000000625,845.0000000000068,1001.9999999999918,-73.99999999999807,-499.000000000005,-622.9999999999958,-462.0000000000068,-266.9999999999959,-75.99999999998718,,-1554.9999999999857
2019.08.13,-282.9999999999888,-65.99999999998829,-31.999999999996476,187.00000000000384,-68.00000000000139,-173.00000000000182,-249.99999999999466,-251.99999999999667,-186.99999999999272,79.99999999999119,227.00000000000387,841.0000000000028,983.0000000000006,-73.0000000000075,-418.0000000000073,-522.0000000000002,-452.99999999999227,-224.00000000000375,-24.000000000001798,,-706.9999999999715
2019.08.13,-241.00000000000233,-109.99999999998789,-70.99999999999795,107.99999999999699,-144.99999999999514,-167.0000000000016,-271.9999999999945,-287.0000000000039,-227.99999999999488,83.9999999999952,135.00000000000512,787.0000000000043,967.9999999999911,-162.00000000000614,-361.9999999999957,-504.9999999999999,-445.0000000000065,-272.00000000000557,-12.999999999996348,,-1197.9999999999955
2019.08.13,-241.99999999998667,-92.99999999998754,-76.99999999999818,146.99999999998602,-87.99999999999919,-123.99999999999523,-258.9999999999981,-263.0000000000021,-213.99999999999199,68.99999999999685,129.99999999999545,800.0000000000007,954.0000000000103,-149.0000000000009,-402.9999999999978,-524.9999999999977,-489.0000000000061,-269.00000000000546,2.999999999997449,,-1091.9999999999802
2019.08.13,-228.00000000000597,-107.99999999999699,-60.99999999999284,137.9999999999937,-100.99999999999554,-138.9999999999958,-252.99999999999213,-265.0000000000041,-213.99999999999199,73.99999999999629,137.00000000000045,792.0000000000149,956.0000000000013,-149.0000000000009,-385.99999999999744,-520.0000000000093,-475.0000000000032,-266.9999999999959,-7.0000000000014495,,-1075.9999999999768
2019.08.13,-259.9999999999936,-78.99999999998464,-118.99999999999977,146.00000000000168,-92.00000000000318,-100.99999999999909,-261.99999999999557,-290.9999999999968,-241.00000000000233,74.99999999999174,96.9999999999942,822.0000000000116,1045.000000000007,-182.00000000000216,-412.00000000001234,-592.9999999999991,-564.000000000009,-322.00000000000273,2.0000000000131024,,-1330.9999999999807
2019.08.13,-270.99999999999903,-75.00000000000284,-121.99999999999989,163.9999999999864,-82.00000000000429,-88.99999999999864,-252.99999999999213,-229.99999999999687,-202.9999999999976,78.99999999999574,103.9999999999992,825.9999999999934,903.9999999999937,-179.00000000000205,-411.0000000000058,-455.99999999998977,-470.9999999999992,-260.9999999999957,34.000000000000696,,-992.0000000000148
2019.08.13,-278.9999999999848,-45.99999999999049,-158.00000000000125,82.99999999998863,-140.0000000000068,-132.99999999999557,-313.99999999999204,-276.9999999999939,-239.99999999999577,62.99999999999084,70.99999999999795,832.9999999999949,906.0000000000068,-195.99999999999795,-432.0000000000102,-489.99999999999045,-466.00000000001086,-283.00000000000125,17.000000000000348,,-1480.9999999999918
2019.08.13,-200.00000000000017,-0.9999999999843467,-274.9999999999915,-70.0000000000145,-164.00000000000858,-87.0000000000033,-366.9999999999951,-356.00000000000074,-300.0000000000003,-37.00000000000925,-150.99999999999625,757.0000000000076,893.0000000000105,-274.0000000000009,-533.0000000000057,-649.999999999995,-605.0000000000111,-400.0000000000057,-8.999999999992347,,-2828.999999999997
2019.08.13,-143.99999999998857,-46.999999999997044,-254.99999999999545,-82.00000000000429,-171.00000000001003,-67.99999999999784,-365.99999999999966,-331.999999999999,-278.00000000000045,-43.999999999999595,-194.00000000000261,727.0000000000109,791.0000000000084,-302.0000000000067,-513.0000000000078,-575.9999999999987,-534.0000000000123,-384.00000000000034,-1.999999999990898,,-2773.9999999999923
2019.08.13,-147.99999999999258,-46.999999999997044,-243.99999999999977,-143.00000000000423,-225.00000000000853,-138.00000000000523,-449.9999999999948,-436.9999999999985,-374.999999999992,-43.999999999999595,-171.99999999999704,822.9999999999959,984.000000000007,-289.0000000000015,-602.999999999998,-746.0000000000023,-710.0000000000106,-451.0000000000076,-1.999999999990898,,-3416.999999999997
2019.08.13,-226.99999999999943,-54.99999999998284,-352.99999999999443,-55.000000000005045,-228.00000000000597,-19.99999999999602,-462.9999999999912,-387.99999999999943,-356.9999999999962,28.999999999990145,-216.99999999999875,978.9999999999966,983.0000000000006,-418.00000000000637,-628.0000000000064,-619.9999999999983,-659.999999999994,-474.00000000000375,45.000000000006146,,-3126.9999999999845
2019.08.13,-174.99999999999181,-82.99999999998863,-304.00000000000205,-12.000000000012001,-164.00000000000858,21.000000000000796,-393.9999999999944,-282.99999999999994,-242.99999999999324,19.999999999997797,-215.99999999999397,880.0000000000141,777.0000000000055,-394.999999999996,-574.0000000000078,-455.99999999998977,-455.0000000000054,-388.9999999999958,28.000000000005798,,-2416.999999999956
2019.08.13,-258.0000000000027,-60.99999999999994,-248.99999999999523,38.0000000000047,-181.00000000000892,-67.99999999999784,-383.99999999999545,-276.9999999999939,-261.99999999999557,63.99999999999739,-60.99999999999284,931.9999999999995,825.0000000000091,-311.9999999999976,-539.0000000000006,-425.0000000000087,-482.00000000000466,-325.00000000000284,56.000000000011596,,-1968.9999999999743
2019.08.13,-217.99999999998488,17.000000000000348,-317.99999999999784,-187.00000000000384,-272.00000000000557,-168.99999999999693,-544.0,-419.00000000000273,-378.999999999996,-38.0000000000047,-182.99999999999272,983.0000000000006,879.9999999999919,-304.00000000000205,-739.0000000000008,-638.9999999999895,-651.0000000000016,-414.0000000000015,24.000000000001798,,-3569.999999999986
2019.08.13,-307.99999999999716,80.00000000001339,-408.00000000000125,-232.00000000000998,-334.00000000001205,-198.0000000000075,-619.9999999999983,-466.9999999999952,-422.9999999999956,-21.00000000000435,-197.9999999999933,1075.0000000000036,930.999999999993,-335.9999999999985,-802.0000000000139,-658.0000000000031,-666.9999999999953,-442.99999999999784,22.999999999995246,,-4006.000000000018
2019.08.13,-414.00000000000324,208.00000000000819,-409.9999999999966,-158.99999999999804,-242.99999999999324,-228.9999999999992,-595.9999999999966,-405.9999999999952,-373.00000000000114,-45.000000000006146,-90.00000000000341,1126.0000000000048,885.0000000000025,-206.00000000000307,-887.0000000000156,-655.9999999999899,-686.0000000000089,-359.00000000000887,38.0000000000047,,-3502.0
