date,USDCHF,USDJPY,GBPCHF,EURCHF,CADCHF,AUDCHF,GBPCAD,EURNZD,CADJPY,AUDJPY,AUDNZD,empty,sum
2021.06.28,80.99999999999774,-66.0000000000025,-25.00000000000835,-120.99999999999334,-118.99999999999133,-220.99999999999343,-514.9999999999987,-258.99999999998704,176.00000000000193,182.00000000000216,117.99999999999588,,-768.9999999999769
2021.06.28,24.000000000001798,-63.00000000000239,116.00000000000499,-90.00000000001229,-61.999999999995396,-229.99999999999687,-533.0000000000057,-329.99999999998585,143.00000000000068,219.99999999999886,202.00000000001327,,-602.999999999979
2021.06.28,7.0000000000014495,-66.0000000000025,185.99999999999727,-51.000000000001044,-87.99999999999919,-302.9999999999977,-613.0000000000191,-584.0000000000067,191.0000000000025,328.00000000000296,275.000000000003,,-718.0000000000193
2021.06.28,4.000000000004,-66.0000000000025,140.0000000000068,-49.99999999999449,-93.99999999999409,-247.99999999999267,-665.0000000000044,-706.0000000000066,206.99999999999363,256.0000000000002,266.999999999995,,-954.9999999999952
2021.06.28,9.00000000000345,-76.99999999999818,119.00000000000244,-52.000000000007596,-107.99999999999699,-259.9999999999936,-661.0000000000005,-669.9999999999928,227.99999999999443,280.00000000000114,263.00000000001324,,-928.9999999999748
2021.06.28,-15.999999999993797,-85.00000000000796,106.99999999999044,-51.000000000001044,-107.99999999999699,-317.9999999999961,-663.0000000000135,-641.999999999987,263.9999999999958,379.99999999999545,334.9999999999964,,-797.0000000000186
2021.06.28,28.000000000005798,15.000000000000568,83.9999999999952,-66.99999999999484,-134.0000000000008,-320.9999999999935,-648.0000000000041,-463.9999999999977,168.00000000000637,268.0000000000007,208.99999999999253,,-861.99999999999
2021.06.28,53.999999999998494,24.00000000000091,56.000000000011596,-90.99999999999665,-161.99999999999548,-331.999999999999,-626.0000000000155,-409.99999999999926,162.9999999999967,246.9999999999999,164.00000000000858,,-912.9999999999895
2021.06.28,131.99999999999878,9.000000000000341,48.000000000003595,-83.00000000001084,-145.9999999999906,-337.99999999999386,-674.000000000019,-439.99999999999596,81.99999999999363,195.99999999999795,205.00000000001074,,-1009.0000000000052
2021.06.28,170.00000000000347,39.99999999999204,-24.000000000001798,-134.00000000001188,-161.00000000000003,-356.00000000000074,-726.0000000000044,-431.0000000000036,39.00000000000148,158.00000000000125,173.00000000000094,,-1252.0000000000232
2021.06.28,177.00000000000495,43.99999999999693,-4.999999999988347,-124.99999999999733,-165.9999999999995,-363.0000000000022,-697.0000000000143,-424.00000000000216,33.00000000000125,156.99999999999648,191.99999999999218,,-1177.0000000000118
2021.06.28,170.99999999999892,16.999999999995907,-26.999999999999247,-114.99999999999844,-165.9999999999995,-369.99999999999255,-725.0000000000201,-415.99999999999415,60.99999999999284,191.99999999999307,211.00000000000563,,-1167.0000000000175
2021.06.28,173.00000000000094,45.000000000001705,-18.999999999991246,-99.00000000000463,-149.99999999999457,-364.9999999999931,-748.0000000000153,-346.9999999999862,19.000000000005457,170.0000000000017,178.99999999999582,,-1141.9999999999795
2021.06.28,155.00000000000514,93.99999999999409,-38.99999999998904,-104.99999999999955,-150.99999999999002,-370.9999999999991,-774.000000000008,-353.99999999998766,-4.0000000000048885,155.00000000000114,184.00000000000637,,-1209.9999999999716
2021.06.28,146.99999999999713,87.0000000000033,-42.999999999993044,-104.99999999999955,-142.99999999999312,-378.00000000000057,-796.0000000000189,-418.9999999999916,0.0,171.99999999999704,235.00000000000742,,-1242.9999999999918
2021.06.28,178.00000000000037,73.99999999999807,-113.00000000000753,-107.00000000001265,-158.99999999999804,-417.0000000000007,-855.0000000000058,-397.99999999998727,-1.0000000000047748,201.99999999999818,276.9999999999939,,-1319.0000000000264
2021.06.28,146.00000000000168,87.99999999999386,-134.99999999999625,-100.99999999999554,-168.99999999999693,-422.9999999999956,-862.0000000000072,-307.99999999999716,34.000000000006025,227.99999999999443,239.00000000001143,,-1262.9999999999814
2021.06.28,153.99999999999858,70.99999999999795,-116.00000000000499,-110.99999999999443,-173.00000000000094,-420.9999999999936,-830.0000000000196,-367.99999999999056,33.00000000000125,227.99999999999443,256.99999999999613,,-1276.0000000000152
2021.06.28,131.99999999999878,43.99999999999693,-164.99999999999292,-140.99999999999113,-181.9999999999933,-402.9999999999978,-873.0000000000126,-390.9999999999858,96.00000000000364,246.9999999999999,218.00000000000708,,-1417.999999999967
2021.06.28,124.00000000000189,28.000000000005798,-336.00000000000296,-123.00000000000644,-185.99999999999727,-439.0000000000005,-1097.0000000000146,-259.9999999999936,120.99999999999511,310.0000000000023,208.99999999999253,,-1649.000000000018
2021.06.28,106.00000000000608,84.00000000000318,-337.0000000000095,-168.99999999999693,-182.99999999999983,-407.99999999999727,-1099.0000000000055,-306.00000000000625,91.99999999999875,248.99999999999523,147.99999999999258,,-1823.0000000000196
2021.06.28,58.99999999999794,78.99999999999352,-275.000000000003,-146.00000000000168,-163.99999999999747,-336.9999999999984,-1060.0000000000164,-489.99999999999045,120.99999999999511,207.9999999999984,171.99999999999437,,-1833.0000000000282
2021.06.28,197.00000000000273,19.99999999999602,-238.99999999998923,-192.99999999999872,-188.9999999999947,-334.9999999999964,-957.0000000000078,-638.0000000000052,61.99999999999761,126.99999999999534,219.99999999999798,,-1925.0000000000025
2021.06.28,104.00000000000409,7.000000000005002,-327.99999999999494,-192.99999999999872,-184.99999999999073,-320.9999999999935,-1090.0000000000132,-731.9999999999993,156.0000000000059,201.99999999999818,255.00000000000523,,-2124.999999999972
2021.06.28,155.00000000000514,10.000000000005116,-268.0000000000016,-209.9999999999991,-186.99999999999272,-339.99999999999585,-1002.000000000014,-758.9999999999985,108.00000000000409,179.00000000000205,287.9999999999994,,-2025.9999999999861
2021.06.28,146.00000000000168,4.9999999999954525,-287.9999999999994,-205.99999999999508,-122.99999999999534,-337.99999999999386,-1175.9999999999993,-872.0000000000061,49.000000000006594,188.0000000000024,360.0000000000048,,-2254.999999999978
2021.06.28,90.0000000000012,21.000000000000796,-225.00000000000853,-168.0000000000126,-81.9999999999932,-348.9999999999993,-1182.0000000000164,-839.9999999999964,36.000000000001364,234.99999999999943,388.9999999999949,,-2075.0000000000286
2021.06.28,131.00000000000333,-15.000000000000568,-238.99999999998923,-201.99999999999108,-105.99999999999498,-346.9999999999973,-1154.0000000000105,-862.9999999999916,54.000000000002046,227.00000000000387,371.99999999999454,,-2141.999999999972
2021.06.28,231.0000000000034,-96.00000000000364,-265.0000000000041,-224.000000000002,-134.0000000000008,-340.9999999999913,-1119.0000000000034,-941.9999999999984,51.9999999999925,188.99999999999295,397.0000000000029,,-2252.000000000012
2021.06.28,423.0000000000067,-210.00000000000796,-448.000000000004,-266.0000000000107,-222.99999999999542,-336.9999999999984,-1161.000000000012,-950.0000000000064,66.99999999999307,93.00000000000352,344.00000000001097,,-2668.0000000000205
2021.06.28,375.9999999999986,-168.00000000000637,-517.9999999999962,-269.9999999999925,-181.9999999999933,-325.99999999999295,-1348.000000000016,-1001.0000000000074,34.000000000006025,93.99999999999409,361.0000000000113,,-2947.9999999999945
2021.06.28,316.0000000000052,-123.99999999999523,-400.00000000000034,-262.999999999991,-120.99999999999334,-295.99999999999625,-1334.000000000013,-1080.9999999999986,-19.000000000005457,79.9999999999983,371.99999999999454,,-2869.9999999999955
2021.06.28,292.00000000000335,-128.0000000000001,-364.00000000000875,-219.99999999999798,-78.99999999999574,-271.9999999999945,-1385.000000000014,-1065.999999999989,-46.999999999997044,72.99999999999329,367.0000000000062,,-2828.999999999994
2021.06.28,231.0000000000034,-22.999999999996135,-391.000000000008,-208.99999999999253,-96.99999999999153,-248.99999999999923,-1373.000000000002,-1038.0000000000057,-48.00000000000182,25.99999999999625,324.9999999999975,,-2846.0
2021.06.28,246.99999999999721,19.99999999999602,-438.00000000000506,-212.99999999999653,-117.00000000000044,-295.99999999999625,-1392.9999999999998,-924.9999999999981,-75.00000000000284,31.00000000000591,320.9999999999935,,-2838.000000000006
2021.06.28,243.99999999999977,97.99999999999898,-215.99999999999397,-221.00000000000452,-42.999999999993044,-293.99999999999426,-1270.0000000000155,-1017.0000000000013,-224.99999999999432,-25.000000000005684,370.00000000000364,,-2599.0
2021.06.28,190.99999999999673,197.9999999999933,-76.0000000000094,-205.99999999999508,-45.99999999999049,-244.99999999999523,-1065.0000000000048,-1011.9999999999907,-246.9999999999999,-111.0000000000042,304.9999999999997,,-2314.0
2021.06.28,165.00000000000404,210.99999999999852,-127.99999999999478,-224.000000000002,-53.999999999998494,-259.9999999999936,-1123.0000000000073,-977.99999999999,-224.99999999999432,-81.00000000000307,287.9999999999994,,-2408.999999999982
2021.06.28,202.9999999999976,170.0000000000017,-102.00000000000209,-212.99999999999653,23.00000000000635,-221.99999999999997,-1261.000000000001,-1119.0000000000034,-320.0000000000074,-128.0000000000001,326.0000000000041,,-2643.0000000000005
2021.06.28,251.99999999999667,167.99999999999216,-156.00000000000057,-202.9999999999976,-20.999999999993246,-249.99999999999466,-1232.000000000011,-994.9999999999903,-314.9999999999977,-140.00000000000057,306.00000000000625,,-2585.9999999999905
2021.06.28,268.99999999999704,167.0000000000016,-164.00000000000858,-218.99999999999142,-50.99999999998994,-258.9999999999981,-1172.0000000000175,-985.999999999998,-287.9999999999967,-141.00000000000534,297.9999999999983,,-2546.0000000000086
2021.06.28,253.99999999999866,209.99999999999375,-154.99999999999403,-214.00000000000307,-42.999999999993044,-263.0000000000021,-1186.0000000000205,-1000.0000000000009,-323.0000000000075,-156.0000000000059,317.9999999999961,,-2558.000000000038
2021.06.28,241.00000000000233,186.9999999999976,-119.00000000000244,-219.99999999999798,-50.99999999998994,-247.99999999999267,-1120.0000000000098,-1022.9999999999961,-287.00000000000614,-144.99999999999602,302.0000000000023,,-2482.999999999989
2021.06.28,287.9999999999994,188.99999999999295,-147.99999999999258,-248.00000000000378,-56.0000000000005,-283.99999999999534,-1147.000000000009,-1002.9999999999983,-328.9999999999935,-147.99999999999613,313.99999999999204,,-2572.0000000000055
2021.06.28,270.99999999999903,144.00000000000546,-130.0000000000079,-235.00000000000742,-34.000000000000696,-279.99999999999136,-1158.9999999999989,-1024.999999999987,-295.0000000000017,-102.99999999999443,333.0000000000055,,-2512.99999999998
2021.06.28,277.000000000005,121.99999999999989,-95.00000000000064,-246.99999999999721,-35.999999999991594,-273.000000000001,-1127.0000000000114,-1075.0000000000036,-283.00000000000125,-97.99999999999898,347.0000000000084,,-2487.9999999999927
2021.06.28,314.0000000000032,109.99999999999943,-164.00000000000858,-276.00000000000955,-78.99999999999574,-293.99999999999426,-1122.0000000000007,-1058.9999999999877,-259.00000000000034,-100.99999999999909,333.0000000000055,,-2596.9999999999877
2021.06.28,258.0000000000027,111.99999999999477,-93.00000000000975,-198.00000000000927,-53.999999999998494,-193.99999999999417,-1116.000000000006,-1048.9999999999889,-265.00000000000057,-76.00000000000762,371.99999999999454,,-2303.0000000000227
2021.06.29,280.9999999999979,129.0000000000049,-38.0000000000047,-215.99999999999397,-3.999999999992898,-288.9999999999948,-1018.0000000000077,-1022.9999999999961,-302.0000000000067,-87.99999999999386,337.0000000000095,,-2230.9999999999786
2021.06.29,265.99999999999955,123.00000000000466,-103.99999999999298,-241.00000000000233,-41.9999999999976,-286.99999999999284,-1083.0000000000118,-998.9999999999943,-284.9999999999966,-69.00000000000261,363.0000000000022,,-2357.999999999985
2021.06.29,295.99999999999625,125.0,-192.99999999999872,-275.000000000003,-78.00000000000028,-307.99999999999716,-1130.0000000000089,-1056.9999999999968,-250.0,-73.99999999999807,365.99999999999966,,-2578.0000000000073
2021.06.29,285.00000000000193,132.000000000005,-150.99999999999002,-259.9999999999936,-64.99999999999284,-271.9999999999945,-1109.0000000000043,-1048.0000000000045,-263.00000000000523,-112.99999999999955,320.9999999999935,,-2542.999999999984
2021.06.29,290.9999999999968,121.99999999999989,-150.99999999999002,-278.00000000000045,-79.99999999999119,-290.00000000000136,-1075.0000000000036,-1032.999999999995,-242.00000000000443,-91.99999999999875,323.0000000000066,,-2504.999999999982
2021.06.29,273.9999999999965,121.99999999999989,-133.00000000000534,-282.0000000000045,-84.99999999999064,-296.9999999999917,-1057.000000000019,-947.9999999999933,-221.9999999999942,-67.00000000000728,269.9999999999925,,-2425.0000000000173
2021.06.29,348.00000000000387,105.00000000000398,-133.00000000000534,-290.9999999999968,-102.99999999999754,-273.000000000001,-1000.0000000000009,-1029.9999999999975,-251.00000000000477,-147.99999999999613,276.00000000000955,,-2499.999999999983
2021.06.29,343.00000000000443,197.00000000000273,-90.99999999999665,-276.9999999999939,-126.99999999999933,-279.99999999999136,-897.0000000000144,-919.9999999999875,-298.0000000000018,-210.00000000000796,224.000000000002,,-2335.9999999999845
2021.06.29,295.0000000000008,233.0000000000041,-86.99999999999264,-258.0000000000027,-115.99999999999389,-286.99999999999284,-918.0000000000188,-883.9999999999959,-293.00000000000637,-182.00000000000216,229.00000000001253,,-2267.9999999999877
2021.06.29,324.9999999999975,222.99999999999898,-102.00000000000209,-232.00000000000998,-112.000000000001,-253.99999999999866,-947.000000000009,-914.9999999999991,-320.99999999999795,-239.00000000000432,235.00000000000742,,-2339.000000000018
2021.06.29,334.9999999999964,265.00000000000057,-96.00000000000719,-241.00000000000233,-93.99999999999409,-237.99999999999378,-979.0000000000188,-1190.0000000000023,-381.0000000000002,-302.99999999999727,368.00000000001273,,-2554.0000000000064
2021.06.29,338.00000000000495,213.99999999999864,-116.00000000000499,-218.00000000000708,-73.00000000000084,-235.99999999999176,-1053.9999999999993,-1141.9999999999986,-367.00000000000443,-266.9999999999959,360.0000000000048,,-2560.9999999999945
2021.06.29,336.9999999999984,198.99999999999807,-104.99999999999955,-212.99999999999653,-69.9999999999923,-212.99999999999653,-1042.0000000000095,-1163.9999999999873,-361.99999999999477,-286.00000000000136,344.00000000001097,,-2574.9999999999704
2021.06.29,360.0000000000048,207.9999999999984,-133.99999999998968,-225.99999999999287,-83.9999999999952,-241.99999999999778,-1053.000000000015,-1184.9999999999916,-376.99999999999534,-275.99999999999625,388.9999999999949,,-2619.999999999976
2021.06.29,358.9999999999982,170.0000000000017,-140.0000000000068,-241.00000000000233,-92.99999999999864,-235.99999999999176,-1038.0000000000057,-1200.0000000000011,-331.99999999999363,-254.99999999999545,378.999999999996,,-2626.9999999999995
2021.06.29,348.00000000000387,144.99999999999602,-109.00000000000354,-200.00000000000017,-78.99999999999574,-200.99999999999562,-1030.0000000000198,-1228.0000000000068,-319.0000000000026,-266.9999999999959,378.00000000001165,,-2562.0000000000086
2021.06.29,324.9999999999975,173.99999999999238,-131.99999999999878,-215.00000000000963,-92.99999999999864,-239.99999999999577,-1019.9999999999986,-1238.0000000000057,-298.0000000000018,-222.99999999999898,422.9999999999956,,-2537.0000000000227
2021.06.29,275.99999999999847,171.99999999999704,-119.00000000000244,-215.99999999999397,-67.9999999999903,-263.0000000000021,-1069.0000000000089,-1191.9999999999932,-286.00000000000136,-150.00000000000568,436.9999999999985,,-2478.000000000004
2021.06.29,278.9999999999959,115.99999999999966,-83.9999999999952,-212.00000000001216,-78.00000000000028,-251.00000000000122,-1007.0000000000024,-1197.0000000000036,-228.9999999999992,-123.00000000000466,425.99999999999307,,-2360.0000000000296
