names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,50,"['GBPJPY', 'CHFJPY']",80.0,0.33598078888626065,S
EURUSD,10,['EURCAD'],80.0,-0.976,B
USDJPY,20,"['GBPUSD', 'GBPCHF', 'GBPJPY']",80.0,0.7311222111222112,S
USDCAD,30,"['EURNZD', 'CADCHF', 'USDCAD', 'NZDUSD', 'EURCHF']",100.0,0.29147619047619044,S
AUDUSD,20,"['GBPAUD', 'GBPUSD', 'EURCAD']",80.0,-0.94,B
NZDUSD,15,['AUDJPY'],80.0,0.41438472638472645,S
GBPCHF,30,['AUDJPY'],80.0,0.2950067993357802,S
CHFJPY,10,['GBPJPY'],100.0,1.0,S
CADCHF,10,['AUDNZD'],80.0,-0.986,B
EURGBP,20,"['AUDCHF', 'CADJPY', 'AUDJPY', 'USDJPY']",80.0,-0.24762698412698406,B
GBPJPY,20,['NZDJPY'],80.0,0.6140999392764102,S
GBPCAD,20,"['AUDNZD', 'NZDJPY', 'EURGBP', 'GBPJPY']",100.0,1.0,S
GBPAUD,15,['GBPCAD'],100.0,0.5507956487956489,S
EURJPY,10,"['GBPCHF', 'GBPUSD']",100.0,1.0,S
EURNZD,15,"['NZDCHF', 'NZDUSD', 'AUDJPY', 'NZDCAD', 'GBPUSD']",100.0,-0.34164285714285714,B
CADJPY,20,['GBPCHF'],100.0,0.6110826428473488,S
NZDJPY,50,"['EURUSD', 'USDCHF']",80.0,-0.3695346637117738,B
AUDCAD,20,['GBPCHF'],80.0,-0.33145877814995456,B
NZDCAD,50,"['CHFJPY', 'AUDNZD', 'USDCHF', 'GBPCHF', 'AUDCAD', 'EURCHF']",100.0,0.3616666666666667,S
AUDNZD,15,['GBPCAD'],80.0,-0.5628004773004777,B
