names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,"['EURGBP', 'GBPCAD', 'USDJPY']",80.0,-0.15653471528471533,S
GBPUSD,30,['EURGBP'],80.0,0.2672953581252207,B
EURUSD,10,"['USDJPY', 'CADJPY']",80.0,-0.6536587301587303,S
USDCAD,30,['GBPAUD'],80.0,-0.1675242267977158,S
GBPCHF,10,['EURCHF'],80.0,-1.0,S
CHFJPY,30,"['EURGBP', 'EURUSD', 'EURCHF']",100.0,-0.678678210678211,S
CADCHF,20,"['EURNZD', 'EURGBP']",80.0,-0.6613095238095238,S
AUDCHF,20,['EURGBP'],100.0,-0.22856885924532974,S
GBPAUD,20,"['CADJPY', 'USDJPY', 'AUDJPY', 'AUDUSD', 'NZDJPY', 'AUDNZD', 'EURJPY']",100.0,-0.8892857142857143,S
EURJPY,10,"['EURUSD', 'USDCHF']",80.0,-1.0,S
EURCAD,15,"['EURCHF', 'EURGBP']",100.0,1.0,B
EURNZD,30,"['AUDCAD', 'CADJPY', 'USDCAD', 'NZDCAD', 'NZDCHF']",100.0,0.585,B
CADJPY,10,['EURCHF'],80.0,-1.0,S
AUDCAD,10,"['USDCHF', 'EURCHF', 'GBPCHF', 'EURCAD', 'AUDNZD']",80.0,0.82,B
