date,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.07.05,-233.00000000000543,147.99999999999613,-338.0000000000161,34.000000000000696,9.00000000000345,-319.0000000000026,-134.99999999999625,49.99999999999716,-262.00000000000665,-268.0000000000016,-10.999999999994348,482.999999999989,-526.0000000000042,198.99999999999363,-246.00000000000176,-273.000000000001,-215.00000000000963,,-1903.0000000000596
2021.07.05,-243.00000000000432,144.00000000000546,-334.00000000001205,-4.999999999999449,-13.999999999991797,-317.9999999999961,-144.0000000000108,34.000000000006025,-304.00000000000426,-295.99999999999625,-19.999999999997797,365.99999999999966,-519.0000000000028,117.00000000001154,-294.00000000000534,-300.99999999999574,-236.00000000001398,,-2367.000000000008
2021.07.05,-214.00000000000307,140.00000000000057,-319.0000000000026,-27.999999999994696,-25.999999999992696,-293.0000000000099,-141.99999999999767,67.00000000000728,-307.0000000000017,-284.0000000000065,-31.000000000003247,330.9999999999924,-540.9999999999915,106.00000000000608,-312.00000000000114,-307.0000000000017,-256.00000000001177,,-2416.000000000012
2021.07.05,-246.00000000000176,173.00000000000182,-371.00000000001023,53.00000000000304,40.00000000000669,-297.9999999999983,-144.99999999999514,60.000000000002274,-255.00000000000523,-248.99999999999923,-29.000000000001247,479.0000000000072,-557.9999999999918,232.99999999999432,-248.99999999999923,-263.0000000000021,-234.00000000000088,,-1858.9999999999898
2021.07.05,-241.99999999999778,185.00000000000227,-364.00000000000875,32.0000000000098,30.000000000007798,-293.0000000000099,-144.99999999999514,76.99999999999818,-273.9999999999965,-256.99999999999613,-29.999999999996696,428.00000000000614,-554.9999999999944,192.99999999999872,-270.99999999999903,-270.0000000000036,-248.00000000000378,,-2003.9999999999789
2021.07.05,-221.99999999999997,191.0000000000025,-331.0000000000146,6.0000000000060005,10.000000000010001,-294.0000000000165,-150.99999999999002,109.00000000000887,-280.9999999999979,-258.9999999999981,-39.00000000000014,398.9999999999938,-560.0000000000049,181.00000000000892,-281.00000000000904,-270.99999999999903,-257.0000000000183,,-2050.0000000000186
2021.07.05,-187.00000000000384,158.00000000000125,-326.0000000000041,-11.999999999989797,-3.999999999992898,-239.99999999999577,-130.0000000000079,118.00000000000921,-270.99999999999903,-246.99999999999721,-60.00000000000449,344.99999999999534,-578.9999999999961,173.00000000000094,-297.9999999999983,-285.00000000000193,-265.0000000000041,,-2109.9999999999886
2021.07.05,-234.00000000000088,192.00000000000728,-368.00000000001273,52.000000000007596,45.000000000006146,-280.0000000000136,-133.99999999998968,94.99999999999886,-248.00000000000378,-234.99999999999633,-36.0000000000027,465.0000000000043,-554.9999999999944,229.99999999999687,-248.00000000000378,-251.99999999999667,-249.00000000001032,,-1760.0000000000039
2021.07.05,-236.00000000000287,141.9999999999959,-333.0000000000055,-7.9999999999968985,-15.999999999993797,-411.0000000000058,-163.00000000000205,43.99999999999693,-304.00000000000426,-290.9999999999968,26.000000000003798,503.99999999999335,-554.9999999999944,153.00000000000313,-296.0000000000074,-300.0000000000003,-239.00000000001143,,-2283.000000000028
2021.07.05,-207.99999999999707,22.999999999996135,-331.999999999999,-83.9999999999952,-79.99999999999119,-462.0000000000068,-194.99999999998963,-54.000000000002046,-351.0000000000013,-331.999999999999,38.0000000000047,459.99999999999375,-636.9999999999986,85.00000000000173,-391.000000000008,-381.99999999999346,-252.0000000000078,,-3153.9999999999927
2021.07.05,-316.0000000000052,93.00000000000352,-425.0000000000087,-26.999999999999247,-24.999999999997247,-487.99999999999955,-239.99999999999577,-118.99999999999977,-383.0,-358.9999999999982,12.999999999996348,408.9999999999927,-641.0000000000027,82.00000000000429,-391.000000000008,-378.00000000000057,-252.0000000000078,,-3447.000000000026
2021.07.05,-158.99999999999804,-33.00000000000125,-348.00000000001495,-120.99999999999334,-74.99999999999174,-421.0000000000047,-215.99999999999397,-52.99999999999727,-355.0000000000053,-290.9999999999968,-9.00000000000345,394.00000000000546,-761.0000000000117,110.99999999999443,-450.00000000000597,-383.0,-313.00000000000773,,-3483.0000000000264
2021.07.05,-180.99999999999784,-52.99999999999727,-290.00000000001245,-127.99999999999478,-50.99999999998994,-473.99999999999665,-209.9999999999991,-98.99999999998954,-375.0000000000031,-284.0000000000065,36.0000000000027,415.99999999999415,-656.0000000000122,63.000000000013046,-412.00000000000125,-315.9999999999941,-356.00000000000074,,-3369.999999999986
2021.07.05,-165.9999999999995,-46.999999999997044,-327.00000000001063,-147.99999999999258,-62.99999999999084,-458.00000000000284,-208.00000000000819,-75.00000000000284,-378.00000000000057,-287.0000000000039,19.999999999997797,383.0,-717.000000000012,46.999999999997044,-462.0000000000068,-356.9999999999962,-361.0000000000113,,-3604.000000000041
2021.07.05,-97.9999999999981,-81.99999999999363,-327.99999999999494,-165.9999999999995,-65.99999999999939,-378.00000000001165,-188.9999999999947,-24.00000000000091,-346.0000000000019,-243.99999999999977,-10.999999999994348,350.00000000000585,-800.0000000000007,90.99999999999665,-485.0000000000021,-361.9999999999957,-385.00000000001313,,-3522.9999999999977
2021.07.05,-106.00000000000608,-108.99999999999466,-381.0000000000091,-161.99999999999548,-40.99999999999105,-414.00000000000324,-190.00000000000128,-66.0000000000025,-346.9999999999973,-226.00000000000398,5.999999999994898,394.00000000000546,-852.9999999999926,86.99999999999264,-523.0000000000068,-371.99999999999454,-414.00000000000324,,-3717.0000000000086
2021.07.05,-140.0000000000068,-97.99999999999898,-402.0000000000135,-109.99999999999899,17.000000000000348,-391.000000000008,-194.0000000000053,-94.99999999999886,-324.00000000000205,-195.00000000000074,-2.999999999997449,428.9999999999905,-828.9999999999909,150.00000000000568,-472.00000000000574,-312.00000000000114,-425.0000000000087,,-3394.0000000000414
2021.07.05,-70.99999999999883,-126.99999999999534,-370.00000000000364,-148.99999999999915,-59.99999999999339,-416.00000000001637,-157.00000000000713,-36.99999999999193,-314.0000000000032,-217.0000000000005,38.0000000000047,495.000000000001,-852.0000000000083,119.00000000000244,-503.000000000009,-385.000000000002,-377.0000000000051,,-3383.0000000000255
2021.07.05,-113.00000000000753,-126.00000000000477,-414.00000000000324,-155.99999999998948,-40.99999999999105,-428.00000000000614,-165.9999999999995,-90.99999999999397,-351.99999999999676,-229.00000000000142,34.99999999999615,419.9999999999982,-851.0000000000017,56.99999999999594,-547.0000000000086,-397.0000000000029,-411.0000000000058,,-3810.0000000000227
2021.07.05,-133.00000000000534,-100.99999999999909,-473.0000000000123,-132.99999999999423,-11.999999999989797,-453.99999999999886,-184.00000000000637,-85.99999999999852,-340.00000000000693,-214.99999999999852,41.9999999999976,476.9999999999941,-917.9999999999966,102.00000000000209,-557.0000000000075,-397.0000000000029,-421.0000000000047,,-3803.0000000000273
2021.07.05,-167.00000000000603,-34.99999999999659,-476.0000000000098,-136.99999999999824,-29.999999999996696,-487.0000000000152,-136.00000000000279,-60.000000000002274,-373.00000000000114,-258.9999999999981,104.00000000000409,438.9999999999894,-800.0000000000007,-43.999999999999595,-567.0000000000064,-426.9999999999996,-397.0000000000029,,-3852.000000000042
2021.07.05,-158.99999999999804,-21.000000000000796,-553.0000000000035,-88.99999999999464,9.00000000000345,-400.00000000000034,-134.99999999999625,-34.99999999999659,-317.9999999999961,-219.00000000000253,43.999999999999595,455.0000000000054,-905.0000000000002,69.9999999999923,-565.9999999999999,-431.99999999999903,-389.0000000000171,,-3643.000000000005
2021.07.05,-235.00000000000742,25.000000000005684,-441.0000000000025,-71.99999999999429,25.00000000000835,-459.0000000000094,-200.00000000000017,-83.99999999998897,-361.0000000000002,-253.99999999999866,34.000000000000696,424.99999999998647,-737.0000000000099,72.0000000000054,-457.0000000000074,-331.999999999999,-395.000000000012,,-3446.000000000023
2021.07.05,-211.00000000000563,7.999999999995566,-497.99999999999847,-89.99999999999008,-15.999999999993797,-473.99999999999665,-211.00000000000563,-67.99999999999784,-356.9999999999962,-273.000000000001,31.000000000003247,456.9999999999963,-862.9999999999916,99.00000000000463,-524.0000000000023,-422.00000000000017,-353.0000000000033,,-3764.9999999999827
2021.07.05,-229.00000000000142,25.000000000005684,-580.0000000000027,-46.999999999997044,29.000000000001247,-450.00000000001705,-180.0000000000024,-79.9999999999983,-334.00000000000097,-248.99999999999923,43.00000000000415,485.0000000000021,-869.999999999993,102.00000000000209,-526.0000000000042,-422.00000000000017,-357.00000000000733,,-3640.0000000000077
2021.07.05,-195.00000000000074,-4.9999999999954525,-441.0000000000025,-127.99999999999478,-14.999999999998348,-405.9999999999952,-167.9999999999904,-66.0000000000025,-384.00000000000654,-261.0000000000001,19.999999999997797,289.0000000000059,-750.9999999999906,-25.999999999992696,-526.9999999999997,-373.99999999999653,-408.00000000000836,,-3845.99999999997
2021.07.05,-226.00000000000398,-9.999999999990905,-348.9999999999993,-123.99999999999079,-27.999999999994696,-536.0000000000032,-219.99999999999798,-112.99999999999955,-404.0000000000044,-295.99999999999625,65.99999999999939,418.9999999999916,-668.0000000000019,-1.0000000000065512,-456.00000000000085,-334.9999999999964,-388.0000000000106,,-3669.000000000006
2021.07.05,-190.00000000000128,-36.99999999999193,-211.00000000000563,-143.9999999999997,-43.999999999999595,-514.0000000000144,-200.00000000000017,-98.99999999998954,-401.00000000000693,-290.00000000000136,65.99999999999939,409.99999999999926,-530.9999999999926,-11.999999999989797,-377.0000000000051,-253.99999999999866,-390.0000000000015,,-3217.999999999999
2021.07.05,-219.99999999999798,-34.99999999999659,-221.00000000000452,-146.99999999999713,-44.99999999999504,-572.0000000000169,-232.00000000000998,-131.00000000000023,-423.0000000000067,-309.0000000000037,78.99999999999574,431.99999999998795,-539.0000000000006,-14.999999999987246,-384.00000000000654,-261.99999999999557,-390.0000000000015,,-3414.000000000036
2021.07.05,-194.0000000000053,-48.00000000000182,-228.00000000000597,-161.00000000000003,-62.99999999999084,-553.0000000000035,-221.99999999998886,-110.99999999999,-409.0000000000038,-309.0000000000037,80.00000000000229,414.9999999999876,-567.9999999999907,-25.999999999992696,-406.00000000000637,-292.00000000000335,-375.0000000000142,,-3470.000000000011
2021.07.05,-182.99999999999983,-46.999999999997044,-190.00000000000128,-130.99999999999224,-19.999999999997797,-507.000000000013,-208.00000000000819,-117.999999999995,-370.9999999999991,-243.99999999999977,65.99999999999939,434.000000000001,-517.0000000000119,17.000000000000348,-343.00000000000443,-185.99999999999727,-371.00000000001023,,-2919.0000000000264
2021.07.05,-204.00000000000418,-45.99999999999227,-252.0000000000078,-120.99999999999334,-16.999999999989246,-529.0000000000017,-234.00000000000088,-128.0000000000001,-365.99999999999966,-273.9999999999965,61.999999999995396,429.99999999999704,-590.0000000000016,29.00000000001235,-377.0000000000051,-251.00000000000122,-364.00000000000875,,-3231.9999999999973
2021.07.05,-204.99999999999963,-48.99999999999238,-256.00000000001177,-126.99999999999933,-22.999999999995246,-541.0000000000136,-242.99999999999324,-129.99999999999545,-380.00000000000256,-277.000000000005,68.99999999999685,432.9999999999945,-600.0000000000006,29.00000000001235,-390.0000000000015,-254.99999999999412,-352.000000000019,,-3297.0000000000196
2021.07.05,-189.00000000000583,-51.9999999999925,-278.00000000000045,-140.99999999999113,-33.9999999999896,-468.00000000000176,-222.99999999999542,-132.99999999999557,-375.9999999999986,-187.00000000000384,48.99999999999905,331.999999999999,-635.0000000000077,12.999999999996348,-401.00000000000693,-151.00000000000114,-268.0000000000016,,-3141.9999999999973
2021.07.05,-182.99999999999983,3.0000000000001137,-275.000000000003,-147.99999999999258,-39.00000000000014,-402.9999999999978,-217.0000000000005,-102.99999999999443,-378.999999999996,-224.000000000002,65.00000000000395,229.99999999999687,-608.0000000000085,-35.999999999991594,-426.9999999999996,-248.00000000000378,-333.0000000000055,,-3324.9999999999945
2021.07.05,-216.0000000000051,4.0000000000048885,-236.99999999999832,-147.99999999999258,7.0000000000014495,-530.0000000000082,-228.00000000000597,-113.99999999999011,-409.99999999999926,-224.000000000002,75.00000000000284,323.99999999999096,-530.9999999999926,-79.00000000000685,-399.0000000000049,-170.00000000000347,-343.00000000000443,,-3219.000000000014
2021.07.05,-202.9999999999976,16.999999999995907,-319.0000000000026,-133.99999999998968,-58.99999999999794,-482.00000000000466,-225.00000000000853,-95.99999999998943,-370.00000000000364,-284.0000000000065,63.00000000000195,334.9999999999964,-625.9999999999932,-48.000000000003595,-443.0000000000045,-276.9999999999939,-222.00000000001108,,-3373.0000000000127
2021.07.05,-241.00000000000233,16.000000000005343,-322.00000000000006,-111.99999999998988,-59.99999999999339,-397.0000000000029,-201.00000000000674,-128.0000000000001,-346.9999999999973,-197.00000000000273,68.99999999999685,221.00000000000452,-534.0000000000123,-103.99999999999298,-331.999999999999,-192.00000000000327,-211.00000000000563,,-3072.000000000002
2021.07.06,-195.00000000000074,7.000000000005002,-263.99999999999756,-132.99999999999423,-1.999999999990898,-355.0000000000164,-212.99999999999653,-102.99999999999443,-312.9999999999966,-173.9999999999964,75.9999999999983,181.9999999999933,-482.00000000000466,-95.00000000000064,-367.0000000000062,-298.9999999999937,-256.00000000001177,,-2986.000000000004
2021.07.06,-207.99999999999707,22.00000000000557,-276.00000000000955,-114.99999999999844,-23.999999999990695,-461.0000000000003,-218.99999999999142,-165.99999999999682,-348.9999999999993,-222.99999999999542,66.99999999999484,194.99999999998963,-546.000000000002,-41.000000000002146,-363.0000000000022,-263.99999999999756,-313.00000000000773,,-3284.000000000001
2021.07.06,-196.00000000000728,-24.00000000000091,-204.00000000000418,-280.9999999999979,-399.99999999998926,-544.9999999999955,-170.00000000000347,-94.99999999999886,-521.0000000000048,-616.0000000000055,114.00000000000298,106.99999999999044,-466.00000000001086,-351.99999999999676,-536.9999999999986,-683.0000000000002,-43.999999999999595,,-4913.00000000002
2021.07.06,-197.00000000000273,-19.99999999999602,-253.99999999999866,-278.9999999999959,-391.9999999999924,-554.00000000001,-188.00000000001037,-89.9999999999892,-524.0000000000023,-612.0000000000015,100.99999999999554,141.99999999999767,-561.9999999999958,-319.0000000000026,-575.9999999999987,-714.999999999999,-51.000000000001044,,-5090.000000000004
2021.07.06,-212.00000000000108,6.000000000000227,-302.0000000000023,-245.99999999999068,-345.99999999999073,-551.0000000000126,-208.00000000000819,-81.00000000000307,-506.0000000000064,-575.9999999999987,92.00000000000318,173.00000000000094,-615.00000000001,-252.99999999999213,-572.0000000000058,-685.0000000000023,-85.00000000000173,,-4967.000000000022
2021.07.06,-226.00000000000398,-30.000000000001137,-310.0000000000103,-231.99999999999886,-315.9999999999941,-568.9999999999973,-211.00000000000563,-137.99999999999102,-507.0000000000019,-561.0000000000003,95.99999999999609,202.9999999999976,-612.0000000000125,-236.99999999999832,-562.0000000000069,-658.9999999999985,-104.00000000001519,,-4975.000000000043
2021.07.06,-226.99999999999943,-73.99999999999807,-368.9999999999971,-220.99999999999343,-335.99999999999187,-581.0000000000093,-190.00000000000128,-182.00000000000216,-494.00000000000557,-578.9999999999961,117.99999999999588,252.0000000000078,-644.0000000000001,-245.0000000000063,-586.0000000000088,-719.9999999999984,-59.000000000009045,,-5137.000000000014
2021.07.06,-201.00000000000674,-84.00000000000318,-324.9999999999975,-246.99999999999721,-347.9999999999928,-578.0000000000118,-163.00000000000205,-164.00000000000148,-506.0000000000064,-575.0000000000033,138.00000000000477,225.99999999999287,-598.0000000000097,-297.9999999999983,-586.0000000000088,-705.9999999999956,-73.00000000001194,,-5088.000000000048
2021.07.06,-217.0000000000005,-123.99999999999523,-333.0000000000055,-242.99999999999324,-336.9999999999984,-605.9999999999955,-181.9999999999933,-221.9999999999942,-504.9999999999999,-575.9999999999987,144.99999999999514,255.99999999998957,-608.0000000000085,-280.9999999999979,-584.0000000000067,-698.9999999999941,-85.00000000000173,,-5200.999999999998
2021.07.06,-196.00000000000728,-128.0000000000001,-219.99999999999798,-337.99999999999386,-502.9999999999979,-702.0000000000026,-198.00000000000927,-201.99999999999818,-577.0000000000052,-709.9999999999995,190.00000000000128,201.99999999999108,-533.0000000000057,-421.0000000000047,-619.9999999999983,-822.0000000000005,26.999999999999247,,-5751.000000000028
2021.07.06,-179.00000000000693,-91.99999999999875,-235.00000000000742,-352.9999999999922,-512.9999999999968,-686.0000000000089,-191.00000000000784,-141.9999999999959,-577.0000000000052,-707.000000000002,188.9999999999947,178.99999999999582,-567.0000000000064,-435.9999999999919,-648.9999999999995,-846.0000000000023,26.999999999999247,,-5778.000000000032
2021.07.06,-96.00000000000719,-94.99999999999886,-174.00000000000747,-417.99999999999613,-588.9999999999951,-641.0000000000027,-144.0000000000108,-39.00000000000148,-578.0000000000007,-719.9999999999984,197.00000000000273,114.99999999999844,-557.0000000000075,-502.00000000000244,-682.0000000000048,-893.9999999999948,43.999999999999595,,-5773.000000000026
2021.07.06,-58.99999999999794,-99.99999999999432,-136.00000000000279,-472.9999999999901,-648.9999999999995,-639.9999999999961,-121.99999999999989,4.0000000000048885,-600.0000000000006,-750.0000000000063,214.00000000000307,49.99999999999449,-543.0000000000045,-588.9999999999951,-726.0000000000044,-944.9999999999958,55.99999999998939,,-6007.999999999995
2021.07.06,-82.99999999999974,-100.99999999999909,-148.00000000001478,-503.99999999999335,-634.9999999999967,-648.0000000000041,-141.99999999999767,-22.999999999996135,-645.0000000000067,-750.0000000000063,202.9999999999976,-51.000000000001044,-551.0000000000126,-658.0000000000031,-772.000000000006,-934.0000000000015,-8.000000000008,,-6450.00000000005
2021.07.06,-95.00000000000064,-96.00000000000364,-212.99999999999653,-462.9999999999912,-600.999999999996,-661.0000000000005,-147.00000000000824,-36.000000000001364,-607.0000000000019,-741.0000000000027,207.99999999999707,-2.0000000000131024,-615.00000000001,-621.9999999999892,-770.9999999999994,-956.0000000000013,40.99999999997994,,-6377.000000000038
2021.07.06,-96.00000000000719,-111.99999999999477,-177.00000000000495,-427.99999999999505,-663.999999999998,-639.9999999999961,-165.9999999999995,-51.9999999999925,-585.0000000000022,-787.9999999999998,182.99999999999983,97.9999999999981,-591.9999999999925,-489.0000000000061,-696.0000000000077,-995.0000000000015,152.99999999998093,,-6046.000000000019
2021.07.06,-80.00000000000229,-117.999999999995,-182.0000000000155,-489.99999999999045,-645.999999999991,-645.0000000000067,-173.00000000000094,-42.999999999992156,-629.9999999999973,-761.999999999996,178.00000000000037,-19.00000000001345,-635.0000000000077,-577.0000000000052,-777.0000000000055,-973.0000000000016,32.999999999994145,,-6539.000000000026
2021.07.06,-48.000000000003595,-126.99999999999534,-103.00000000000864,-594.99999999999,-686.9999999999932,-655.0000000000056,-184.00000000000637,-3.0000000000001137,-702.9999999999981,-777.0000000000055,180.0000000000024,-192.99999999999872,-608.9999999999928,-733.0000000000059,-851.0000000000017,-966.9999999999957,-58.000000000002494,,-7113.000000000002
2021.07.06,12.999999999996348,-131.00000000000023,38.0000000000047,-737.9999999999942,-775.9999999999989,-619.9999999999983,-201.00000000000674,72.00000000000273,-787.9999999999998,-814.0000000000036,138.00000000000477,-472.00000000000574,-553.0000000000035,-895.0000000000014,-896.000000000008,-975.9999999999991,-120.00000000000898,,-7719.00000000002
2021.07.06,-41.000000000002146,-76.99999999999818,0.0,-733.9999999999902,-835.9999999999923,-697.9999999999986,-243.99999999999977,63.00000000000239,-822.0000000000005,-907.9999999999977,158.0000000000026,-448.000000000004,-578.0000000000118,-914.9999999999991,-940.0000000000075,-1078.0000000000011,-25.00000000000835,,-8123.000000000005
2021.07.06,-69.00000000000794,-57.00000000000216,-53.999999999998494,-659.999999999994,-728.9999999999908,-653.0000000000147,-242.99999999999324,39.00000000000148,-780.9999999999984,-831.000000000004,124.99999999999733,-401.00000000000693,-591.0000000000082,-812.999999999997,-891.0000000000084,-983.999999999996,-81.00000000001995,,-7674.000000000042
2021.07.06,-135.00000000000733,-173.00000000000182,-158.0000000000137,-624.9999999999977,-671.9999999999948,-602.0000000000136,-188.00000000001037,-165.99999999999682,-797.9999999999987,-822.9999999999959,133.00000000000534,-524.0000000000133,-541.9999999999981,-931.9999999999995,-933.000000000006,-988.0,-124.00000000001299,,-8250.000000000056
2021.07.06,-294.00000000000534,-144.99999999999602,-378.999999999996,-556.9999999999964,-602.999999999998,-676.0000000000099,-157.99999999999147,-349.9999999999943,-853.9999999999992,-873.999999999997,211.00000000000563,-558.9999999999984,-507.9999999999973,-1097.999999999999,-1009.9999999999998,-1056.9999999999968,-128.000000000017,,-9038.999999999985
2021.07.06,-338.00000000000495,-155.9999999999917,-329.00000000000153,-619.9999999999983,-632.9999999999947,-748.9999999999997,-181.9999999999933,-415.9999999999968,-944.0000000000003,-934.0000000000015,243.99999999999977,-697.9999999999986,-415.0000000000098,-1268.0000000000025,-1048.0000000000045,-1061.9999999999964,-167.00000000000603,,-9715.000000000002
2021.07.06,-385.000000000002,-143.00000000000068,-495.000000000001,-560.9999999999893,-608.9999999999928,-712.0000000000015,-188.9999999999947,-468.9999999999941,-929.9999999999975,-946.0000000000024,212.00000000000108,-703.9999999999935,-537.9999999999941,-1224.9999999999873,-1099.0000000000055,-1149.0,-125.00000000001954,,-10066.999999999976
2021.07.06,-363.99999999999767,-149.99999999999147,-473.0000000000123,-605.9999999999955,-621.9999999999892,-690.0000000000128,-165.9999999999995,-442.99999999999784,-955.0000000000058,-944.0000000000003,212.00000000000108,-801.0000000000073,-523.0000000000068,-1309.9999999999889,-1143.0000000000052,-1154.999999999995,-171.00000000001003,,-10304.000000000015
2021.07.06,-304.00000000000426,-191.0000000000025,-490.0000000000126,-617.9999999999964,-681.9999999999937,-621.0000000000049,-113.00000000000753,-414.0000000000015,-921.0000000000051,-956.0000000000013,204.00000000000418,-811.0000000000061,-561.0000000000115,-1310.9999999999955,-1168.0000000000023,-1237.9999999999948,-94.00000000001629,,-10289.000000000053
2021.07.06,-292.00000000000335,-245.9999999999951,-459.0000000000094,-569.9999999999927,-642.9999999999936,-607.0000000000019,-79.99999999999119,-453.9999999999935,-866.0000000000001,-909.0000000000042,224.000000000002,-687.9999999999998,-497.99999999999847,-1244.0000000000007,-1090.000000000002,-1168.0000000000023,-86.0000000000083,,-9675.999999999996
2021.07.06,-260.00000000000466,-286.9999999999919,-391.000000000008,-632.9999999999947,-730.9999999999927,-651.0000000000016,-97.9999999999981,-454.9999999999983,-897.0000000000033,-966.0000000000002,239.0000000000003,-706.0000000000066,-496.99999999999187,-1285.9999999999873,-1112.0000000000018,-1227.9999999999957,-43.00000000001525,,-10001.999999999993
2021.07.06,-301.0000000000068,-292.0000000000016,-517.0000000000119,-567.9999999999907,-672.9999999999902,-687.0000000000153,-95.00000000000064,-515.0000000000006,-870.0000000000041,-946.0000000000024,265.0000000000041,-588.9999999999951,-574.9999999999922,-1231.0000000000043,-1130.0000000000089,-1246.9999999999982,-36.0000000000138,,-10007.000000000033
2021.07.06,-292.00000000000335,-284.9999999999966,-560.0000000000049,-577.9999999999897,-692.9999999999992,-787.0000000000043,-85.00000000000173,-493.9999999999998,-873.999999999997,-953.9999999999993,339.0000000000004,-445.0000000000065,-628.0000000000064,-1248.999999999989,-1174.0000000000084,-1297.0000000000036,-24.000000000001798,,-10080.000000000013
2021.07.06,-362.00000000000676,-230.00000000000398,-695.0000000000011,-485.99999999999756,-615.9999999999943,-829.0000000000131,-127.00000000001043,-527.000000000001,-839.0000000000009,-934.9999999999969,333.0000000000055,-302.0000000000023,-734.0000000000124,-1110.9999999999952,-1160.0000000000055,-1303.999999999994,-4.000000000004,,-9928.000000000035
2021.07.06,-365.0000000000042,-152.9999999999916,-788.9999999999952,-376.99999999999403,-542.9999999999935,-666.000000000011,-83.00000000001084,-450.00000000000284,-745.0000000000068,-870.0000000000041,260.00000000000466,-290.00000000001245,-781.0000000000094,-960.9999999999897,-1102.000000000003,-1278.0000000000014,30.999999999981043,,-9162.000000000044
2021.07.06,-331.999999999999,-216.99999999999875,-971.0000000000107,-272.99999999998994,-458.9999999999983,-554.00000000001,-62.99999999999084,-471.9999999999942,-619.9999999999983,-765.0000000000045,212.00000000000108,-170.00000000000347,-1019.9999999999986,-757.999999999992,-1112.0000000000018,-1303.999999999994,46.999999999997044,,-8830.999999999987
